"time","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.is[1]","aimc.is[2]","cRun.v","cStart.v","loadInertia.phi","loadInertia.w"
0.00080000000000000004,1.7236436046977094e-11,-3.367726240742118e-09,1.1094527692250977e-09,-1.3258471568837599e-07,-1.7157100794745483e-06,0.00017670562336964316,3.5680343241698551e-06,3.5665904228946303e-06,3.8935447464338552e-22,2.1988561557291324e-18
0.00085000000000000006,2.1088867767189416e-11,-3.7717014117305565e-09,1.3013527301539129e-09,-1.4087164963967141e-07,-2.0111520225714077e-06,0.00018759019878640982,3.9929170866331434e-06,3.9913874041476557e-06,5.5985763374236974e-22,3.0494381395279134e-18
0.00090000000000000008,2.5683416137443235e-11,-4.1995654016218174e-09,1.5173410098859659e-09,-1.4914324912208689e-07,-2.3432872950616257e-06,0.00019844089208214473,4.4420242868978467e-06,4.4404097170828088e-06,8.0617747325382694e-22,4.2320697588248781e-18
0.00095,3.0861719020278463e-11,-4.6508269590398144e-09,1.7539287387067785e-09,-1.5740476831110758e-07,-2.7068785273771897e-06,0.00020926287379474808,4.9151094145206239e-06,4.9134107208798158e-06,1.1035047372930888e-21,5.6432849830686956e-18
0.001,3.6623776415695133e-11,-5.1254860839845507e-09,2.0111159166163519e-09,-1.6565620720673355e-07,-3.1019257195181543e-06,0.00022005614392421995,5.4121724695014787e-06,5.4103904155386812e-06,1.4518394258601572e-21,7.2830838122593748e-18
0.0010500000000000002,4.3642291124543701e-11,-5.6229344568665519e-09,2.2985269287318284e-09,-1.7388432092864258e-07,-3.5425189445238861e-06,0.00023081053789820465,5.9313628566290198e-06,5.9294985253932911e-06,2.1397234049766659e-21,9.8553485355335789e-18
0.0011000000000000001,5.2288391988108487e-11,-6.1428364689384018e-09,2.621471529809813e-09,-1.8208180230183728e-07,-4.0364316685879113e-06,0.00024152044794168481,6.471659606084741e-06,6.4697142569176561e-06,3.3263446671160422e-21,1.374840965788938e-17
0.00115,6.2077561291587798e-11,-6.6856302655697823e-09,2.9730177060732968e-09,-1.9025819102072437e-07,-4.5735154428235009e-06,0.00025219319514112494,7.0343956187599638e-06,7.0323702808489358e-06,4.8038794223777786e-21,1.845529227482104e-17
0.0012000000000000001,7.300979903498167e-11,-7.2513158467606958e-09,3.3531654575222813e-09,-1.984134870853038e-07,-5.1537702672305466e-06,0.00026282877949652483,7.6195708946546916e-06,7.6174665971871352e-06,6.5723276707618881e-21,2.3975996386328584e-17
0.00125,8.5085105218290003e-11,-7.8398932125111366e-09,3.7619147841567626e-09,-2.0654769049557552e-07,-5.7771961418091839e-06,0.00027342720100788468,8.2271854337689168e-06,8.2250032059322475e-06,8.631689412268352e-21,3.0310521992411966e-17
0.0013000000000000002,9.8303479841512936e-11,-8.4513623628211105e-09,4.1992656859767463e-09,-2.1466080125153968e-07,-6.4437930665592494e-06,0.00028398845967520441,8.857239236102647e-06,8.8549801070842779e-06,1.0981964646897189e-20,3.7458869093071241e-17
0.0013500000000000001,1.1266492290465033e-10,-9.0857232976906132e-09,4.665218162982225e-09,-2.2275281935319608e-07,-7.1535610414809606e-06,0.00029451255549848383,9.509732301655877e-06,9.5073973006432213e-06,1.3623153374648378e-20,4.5421037688306347e-17
0.0014,1.2816943440770223e-10,-9.7429760171196449e-09,5.1597722151732037e-09,-2.3082374480054484e-07,-7.906500066574155e-06,0.00030499948847772325,1.0184664630428609e-05,1.0182254786609083e-05,1.6555255595521929e-20,5.4197027778117304e-17
0.0014500000000000001,1.4555564715149287e-10,-1.0421779975508013e-08,5.6901110806762691e-09,-2.388547200261033e-07,-8.712767587213089e-06,0.0003154304581360302,1.0879272299932684e-05,1.0876788968449448e-05,2.053535998802416e-20,6.542248890361669e-17
0.0015,1.6594154049795832e-10,-1.1120106150704144e-08,6.2671071604576816e-09,-2.4681720260495019e-07,-9.5877377030664393e-06,0.00032577700845962278,1.1589371894137408e-05,1.1586816923493518e-05,2.6709380349621471e-20,8.1573106450403427e-17
0.0015500000000000002,1.8799745557643677e-10,-1.1840367742266514e-08,6.8778294605452937e-09,-2.5474513921783726e-07,-1.0513125364607591e-05,0.00033607298335692809,1.2319938921915547e-05,1.2317313573840829e-05,3.3714434235707476e-20,9.9704445891324321e-17
0.0016000000000000001,2.1172339238692799e-10,-1.2582564750195121e-08,7.5222779809391022e-09,-2.6263852986476456e-07,-1.1488930571836383e-05,0.00034631838282794635,1.3070973383267086e-05,1.3068278919491374e-05,4.1550521646282107e-20,1.1981650722637916e-16
0.00165,2.3711935092943213e-10,-1.3346697174489966e-08,8.2004527216391037e-09,-2.7049737454573215e-07,-1.2515153324752867e-05,0.00035651320687267739,1.3842475278192039e-05,1.3839712960445153e-05,5.0217642581345404e-20,1.4190929045556806e-16
0.0017000000000000001,2.6418533120394926e-10,-1.4132765015151051e-08,8.9123536826453066e-09,-2.7832167326073993e-07,-1.3591793623357152e-05,0.00036665745549112127,1.4634444606690398e-05,1.4631615696702173e-05,5.9715797040897402e-20,1.6598279557889108e-16
0.00175,2.9292133321047918e-10,-1.4940768272178374e-08,9.6579808639577026e-09,-2.8611142600978789e-07,-1.4718851467649077e-05,0.00037675112868327794,1.5446881368762167e-05,1.5443987128262426e-05,7.0044985024938049e-20,1.9203702259634805e-16
0.0018000000000000002,3.2332735694902215e-10,-1.5770706945571938e-08,1.04373342655763e-08,-2.9386663279287618e-07,-1.5896326857628696e-05,0.00038679422644914745,1.6279785564407345e-05,1.6276827255125921e-05,8.1205206533467385e-20,2.2007197150793921e-16
0.0018500000000000001,3.558868081023067e-10,-1.6621699003134282e-08,1.1254183176323447e-08,-3.0157823433264834e-07,-1.7129404414843029e-05,0.00039677818206124393,1.7131339443986204e-05,1.7128318485455866e-05,9.40505483143651e-20,2.5166738660833689e-16
0.0019,3.936430641295261e-10,-1.748819143420806e-08,1.2132257910196285e-08,-3.0918919613098414e-07,-1.84507249644093e-05,0.00040664906196797315,1.7990098999954673e-05,1.7987017805188268e-05,1.1395808484060771e-19,2.9676886504186149e-16
0.0019500000000000001,4.3391662454767489e-10,-1.8375073311850434e-08,1.3050665433494667e-08,-3.1674973343962626e-07,-1.983155033374132e-05,0.0004164543512346893,1.8866139953827104e-05,1.8863000061141398e-05,1.3619364368676181e-19,3.4661994044530011e-16
0.002,4.767074893567527e-10,-1.9282344636061396e-08,1.4009405746218581e-08,-3.2425984625857459e-07,-2.1271880522839033e-05,0.00042619404986139211,1.9759462305603486e-05,1.9756265253315242e-05,1.607572248528273e-19,4.0122061281865225e-16
0.0020500000000000002,5.220156585567598e-10,-2.0210005406840958e-08,1.5008478848368041e-08,-3.3171953458782912e-07,-2.2771715531702495e-05,0.0004358681578480814,2.0670066055283825e-05,2.066681338170981e-05,1.8764882833880431e-19,4.6057088216191852e-16
0.0021000000000000003,5.6984113214769633e-10,-2.1158055624189111e-08,1.6047884739943043e-08,-3.3912879842738998e-07,-2.433105536033149e-05,0.00044547667519475746,2.1597951202868123e-05,2.1594644446325094e-05,2.168684541446928e-19,5.2467074847509851e-16
0.00215,6.2018391012956137e-10,-2.2126495288105844e-08,1.7127623420943573e-08,-3.46487637777257e-07,-2.5949900008726395e-05,0.00045501960190142023,2.2543117748356364e-05,2.2539758447161092e-05,2.4841610227049242e-19,5.9352021175819168e-16
0.0022000000000000001,6.7304399250235616e-10,-2.3115324398591185e-08,1.8247694891369653e-08,-3.5379605263743039e-07,-2.7628249476886995e-05,0.00046449693796806965,2.3505565691748571e-05,2.3502155384217818e-05,2.8229177271620379e-19,6.6711927201119941e-16
0.0022500000000000003,7.2842137926608017e-10,-2.4124542955645116e-08,1.9408099151221271e-08,-3.6105404300790999e-07,-2.9366103764813287e-05,0.00047390868339470578,2.4485295033044731e-05,2.448183525749526e-05,3.1849546548182657e-19,7.4546792923412082e-16
0.0023,7.9054258665327387e-10,-2.514587666787631e-08,2.0631853409381097e-08,-3.6819669906932659e-07,-3.1193189591144959e-05,0.00048319231425824108,2.5465771171419621e-05,2.5462264482661732e-05,3.7054705819133708e-19,8.4968312004240479e-16
0.0023500000000000001,8.5637915139787685e-10,-2.6185254386885621e-08,2.190246494045707e-08,-3.7527053123185051e-07,-3.308820660579056e-05,0.00049239263138136334,2.6458841791458652e-05,2.6455290015945483e-05,4.287590326871999e-19,9.6463373803232943e-16
0.0024000000000000002,9.2571200793622797e-10,-2.7243104979429456e-08,2.3218740734045258e-08,-3.8227890385169951e-07,-3.5049614036156993e-05,0.0005015128754563351,2.7465363901972461e-05,2.7461768813471047e-05,4.9243063699086752e-19,1.089225266261826e-15
0.0024499999999999999,9.9854115626832681e-10,-2.8319428445507796e-08,2.4580680790145656e-08,-3.8922181692887365e-07,-3.707741188224442e-05,0.0005105530464831568,2.8485337502961047e-05,2.8481700875238411e-05,5.6156187110233937e-19,1.2234577047308933e-15
0.0025000000000000001,1.0748665963941745e-09,-2.9414224785120672e-08,2.5988285108758278e-08,-3.9609927046337298e-07,-3.9171600144052728e-05,0.00051951314446182779,2.9518762594424421e-05,2.9515086201247601e-05,6.3615273502161651e-19,1.3673310534395336e-15
0.0025500000000000002,1.1546883283137705e-09,-3.052749399826806e-08,2.7441553689883118e-08,-4.0291126445519744e-07,-4.1332178821581922e-05,0.00052839316939234861,3.0565639176362584e-05,3.0561924791498596e-05,7.1620322874869864e-19,1.5208453123877462e-15
0.0026000000000000003,1.2380063520271147e-09,-3.1659236084949975e-08,2.8940486533520175e-08,-4.096577989043471e-07,-4.3559147914832117e-05,0.00053719312127471905,3.162596724877553e-05,3.1622216645991406e-05,8.0171335228358549e-19,1.6840004815755306e-15
0.00265,1.3248206675342065e-09,-3.2809451045166392e-08,3.048508363966943e-08,-4.1633887381082183e-07,-4.5852507423803192e-05,0.00054591300010893909,3.2699746811663237e-05,3.2695961764726017e-05,8.9268310562627647e-19,1.8567965610028851e-15
0.0027000000000000001,1.4171751383278462e-09,-3.3973845137205769e-08,3.2082894814541382e-08,-4.2292258383928702e-07,-4.8221010611580623e-05,0.00055451944180893748,3.3778654993248815e-05,3.3774837699847415e-05,9.9946288039205089e-19,2.054281317462291e-15
0.0027500000000000003,1.5145369606667954e-09,-3.5153537673417431e-08,3.3731951939908583e-08,-4.2941724621938726e-07,-5.066237563726043e-05,0.00056302114387821373,3.48648614380492e-05,3.4861013985362663e-05,1.1193544888617559e-18,2.2725320298559085e-15
0.0028,1.6164516436588792e-09,-3.6349483446774624e-08,3.5430576176566524e-08,-4.3582995569319906e-07,-5.3174656050718358e-05,0.00057142552543908154,3.5960216890711806e-05,3.5956341271652274e-05,1.2500563298099905e-18,2.5082025486102286e-15
0.0028500000000000001,1.7230254285167081e-09,-3.7561459266086955e-08,3.7179159967831346e-08,-4.4215905380284302e-07,-5.575830685165888e-05,0.00057973085220694995,3.7064288723522984e-05,3.7060386953038304e-05,1.3921064226103844e-18,2.7620750653915328e-15
0.0029000000000000002,1.8343645564528888e-09,-3.878924194016394e-08,3.8978095757019114e-08,-4.4840288209043923e-07,-5.8413783039785923e-05,0.00058793538989722761,3.8176644308769025e-05,3.8172718423842741e-05,1.5460427866365644e-18,3.0349317718660973e-15
0.0029499999999999999,1.9505752686800285e-09,-4.0032608277815133e-08,4.0827775987445908e-08,-4.5455978209810803e-07,-6.1141539614803433e-05,0.00059603740422532368,3.9296851018736259e-05,3.929290307838764e-05,1.7124034412621558e-18,3.3275548597001975e-15
0.0030000000000000001,2.0717638064107373e-09,-4.1291335087850108e-08,4.2728593102427841e-08,-4.6062809536796984e-07,-6.394203157641579e-05,0.00060403516090664722,4.0424476225711011e-05,4.042050831099503e-05,1.89172640586079e-18,3.6407265205601158e-15
0.0030500000000000002,2.1980364108576224e-09,-4.256519917907842e-08,4.4680939545281012e-08,-4.6660616344214498e-07,-6.6815713924327238e-05,0.00061192692565660675,4.1559087301979596e-05,4.1555101515986926e-05,2.0845496998060929e-18,3.9752289461121281e-15
0.0031000000000000003,2.3300545635983977e-09,-4.3852481087029709e-08,4.6683580961882616e-08,-4.7249385168925963e-07,-6.9759645403905037e-05,0.00061971330338871555,4.2697623366620863e-05,4.2693621758396768e-05,2.3014161226482234e-18,4.3417470939008869e-15
0.00315,2.4680818585858343e-09,-4.5152533583077755e-08,4.8736448768125658e-08,-4.7828993349733608e-07,-7.2773318530928308e-05,0.00062739322273710151,4.3838906956224623e-05,4.3834891575289028e-05,2.5456990055905459e-18,4.7438695570074573e-15
0.0032000000000000002,2.6119024332315679e-09,-4.6466001488051912e-08,5.0840879138494641e-08,-4.8399186641240856e-07,-7.5859158526467649e-05,0.00063496359241100469,4.4984030134726577e-05,4.4980003096770981e-05,2.8121324352861895e-18,5.1766337745007796e-15
0.0032500000000000003,2.7616625666139199e-09,-4.7792553715888758e-08,5.2997147209457131e-08,-4.8959810185830784e-07,-7.9017375489489307e-05,0.00064242284680323129,4.6132370753521584e-05,4.6128334190787032e-05,3.1019758664913029e-18,5.6415360172736049e-15
0.0033,2.917508537811208e-09,-4.91318591805249e-08,5.5205528117480657e-08,-4.9510709125886452e-07,-8.224817951895923e-05,0.00064976942030658708,4.7283306664004426e-05,4.7279262725281566e-05,3.4164887539620377e-18,6.1400725562186827e-15
0.0033500000000000001,3.0795866259017558e-09,-5.0483586795896957e-08,5.7466296999032859e-08,-5.0051728603790942e-07,-8.5551780713844465e-05,0.00065700174731387836,4.8436215717570002e-05,4.8432166568199019e-05,3.7569305524545495e-18,6.6737396622287745e-15
0.0034000000000000002,3.2480431099638835e-09,-5.1847405475941508e-08,5.9779728990581291e-08,-5.0582713761927337e-07,-8.8928389173111041e-05,0.00066411826221791123,4.9590475765613122e-05,4.9586423587483803e-05,4.124560716724991e-18,7.2440336061966322e-15
0.0034500000000000004,3.4230242690759117e-09,-5.3222984134595177e-08,6.2146099228593514e-08,-5.1103509742678708e-07,-9.2378214995725245e-05,0.00067111739941149177,5.074546465952863e-05,5.0741411651080303e-05,4.5206387015295137e-18,7.8524506590150077e-15
0.0035000000000000001,3.6046763823161595e-09,-5.4609991685794552e-08,6.4565682849537089e-08,-5.1613961688428106e-07,-9.5901468280653555e-05,0.00067799759328742554,5.1900560250711357e-05,5.1896508626932936e-05,4.9464239616242658e-18,8.5004870915766497e-15
0.0035500000000000002,3.7931457287629506e-09,-5.6008097043476245e-08,6.7038754989879631e-08,-5.2113914741558655e-07,-9.9498359126862365e-05,0.00068475727823851971,5.3055140390556168e-05,5.3051092382986126e-05,5.4031759517654089e-18,9.1896391747743236e-15
0.0036000000000000003,3.9885785874946048e-09,-5.741696912157686e-08,6.9565590786088699e-08,-5.2603214044453384e-07,-0.00010316909763331792,0.00069139488865757918,5.4208582930457878e-05,5.4204540787184271e-05,5.8921541267090899e-18,9.9214031795007789e-15
0.00365,4.1909143963448933e-09,-5.88359040131915e-08,7.2138732652634521e-08,-5.3082340948711527e-07,-0.00010690206714177916,0.00069791208565184637,5.5360217342801856e-05,5.5356183104435751e-05,6.4337668475845246e-18,1.070923412764289e-14
0.0037000000000000002,4.4003562327540642e-09,-6.0264673008420377e-08,7.4760579122329622e-08,-5.3550965894415405e-07,-0.00011070072536480001,0.00070430641756214678,5.6509434763801949e-05,5.650541054902139e-05,7.0240153020311957e-18,1.1551344431167815e-14
0.0037500000000000003,4.6171123568158784e-09,-6.1703056738833512e-08,7.7433722480537886e-08,-5.4008743380668333e-07,-0.00011456882634840959,0.00071057535188013665,5.7655627541865575e-05,5.7651615553028892e-05,7.6584208790524744e-18,1.2445646861305782e-14
0.0038,4.841321506922711e-09,-6.3150710526663912e-08,8.0158155956565757e-08,-5.4455541743747325e-07,-0.00011850614903065183,0.00071671744063299479,5.879817176466336e-05,5.8794174212511225e-05,8.3389411334830548e-18,1.3394073661889488e-14
0.0038500000000000001,5.0731224214669461e-09,-6.4607289694144659e-08,8.2933872779719787e-08,-5.4891229319929422e-07,-0.00012251247234957091,0.00072273123584790143,5.9936443519865904e-05,5.9932462623521361e-05,9.0675336201576479e-18,1.4398557076751658e-14
0.0039000000000000003,5.3126538388409669e-09,-6.607244956350881e-08,8.5760866179306406e-08,-5.5315674445491626e-07,-0.00012658757524321024,0.00072861528955203497,6.1069818895143801e-05,6.1065856882112275e-05,9.846155893910954e-18,1.5461029349724985e-14
0.0039500000000000004,5.5600544974371478e-09,-6.7545845456989424e-08,8.8639129384632111e-08,-5.5728745456711001e-07,-0.000130731236649614,0.0007343681537725754,6.219767397816767e-05,6.219373308433692e-05,1.0676765509577664e-17,1.6583422724642181e-14
0.0040000000000000001,5.8154631356478686e-09,-6.9027132696819518e-08,9.1568655625003348e-08,-5.613031068986456e-07,-0.00013494323550682636,0.00073998838053670199,6.331938485660807e-05,6.3315467326248282e-05,1.1561320021992477e-17,1.7767669445335943e-14
0.0040499999999999998,6.0790184918655144e-09,-7.0515966605232202e-08,9.4549438129726625e-08,-5.6520238481229324e-07,-0.00013922335075289096,0.0007454745218715941,6.4434327618135623e-05,6.4430435703899329e-05,1.2501776985990101e-17,1.901570175563898e-14
0.0041000000000000003,6.3508593044824668e-09,-7.2012002504460508e-08,9.7581470128108482e-08,-5.6898397167082358e-07,-0.00014357136132585172,0.00075082512980443141,6.5541878350420976e-05,6.5538014313343054e-05,1.3500093956405249e-17,2.0329451899384027e-14
0.00415,6.6311243118910975e-09,-7.3514895716737452e-08,1.0066474484945528e-07,-5.7264655083700642e-07,-0.00014798704616375273,0.00075603875636239253,6.6641413141134694e-05,6.663757925063237e-05,1.4558228488072589e-17,2.171085212040374e-14
0.0042000000000000006,6.9188887157760001e-09,-7.5022896356558495e-08,1.0377791493030444e-07,-5.7620209231614335e-07,-0.00015243829238393848,0.00076111791885552223,6.7732682182635367e-05,6.7728880151938473e-05,1.5765845950588325e-17,2.3200238018362514e-14
0.0042500000000000003,7.2149072022179977e-09,-7.653647357275186e-08,1.0693333301237383e-07,-5.7964158450693365e-07,-0.00015694334908452929,0.0007660588728159209,6.8814844899721376e-05,6.8811076777412894e-05,1.7074107884539637e-17,2.4777300518970075e-14
0.0043,7.5194174148362454e-09,-7.8055413366998672e-08,1.1013297692611421e-07,-5.8296247516045473e-07,-0.00016150496103233252,0.00077085980151320979,6.9887242589624295e-05,6.9883510485172629e-05,1.8476815322053014e-17,2.6440400487103215e-14
0.0043500000000000006,7.8325306812642572e-09,-7.9579334844812644e-08,1.1337628988517371e-07,-5.8616379007895399e-07,-0.00016612208521068079,0.00077551935917264986,7.0949260981894815e-05,7.0945566998599973e-05,1.9978186330218116e-17,2.8192459944492146e-14
0.0044000000000000003,8.1543583291355311e-09,-8.1107857111707484e-08,1.1666271510320031e-07,-5.8924455506467992e-07,-0.00017079367860290705,0.00078003620001950423,7.2000285806083581e-05,7.1996632041077156e-05,2.1582438976124559e-17,3.0036400912867027e-14
0.00445,8.4850116860835812e-09,-8.2640599273196878e-08,1.1999169579384212e-07,-5.9220379591987971e-07,-0.00017551869819234467,0.00078440897827903374,7.303970279174131e-05,7.3036091335986432e-05,2.3293791326862012e-17,3.197514541395807e-14
0.0045000000000000005,8.8246020797419218e-09,-8.4177180434794563e-08,1.2336267517074734e-07,-5.9504053844680184e-07,-0.00018029610096232662,0.00078863634817650196,7.4066897668418675e-05,7.4063330606710166e-05,2.5116461449520174e-17,3.4011615469495532e-14
0.0045500000000000002,9.1732408377440507e-09,-8.5717219702014209e-08,1.2677509644756384e-07,-5.9775380844769393e-07,-0.00018512484389618592,0.00079271696393717016,7.5081256165666351e-05,7.5077735576630503e-05,2.7054667411188617e-17,3.6148733101209545e-14
0.0045999999999999999,9.5310392877234837e-09,-8.7260336180369555e-08,1.3022840283793989e-07,-6.0034263172480382e-07,-0.00019000388397725544,0.00079664947978630039,7.6082164013035e-05,7.6078691969129795e-05,2.911262727895704e-17,3.8389420330830333e-14
0.0046500000000000005,9.8981087573137319e-09,-8.8806148975374323e-08,1.3372203755552347e-07,-6.0280603408037956e-07,-0.00019493217818886854,0.00080043254994915513,7.7069006940075349e-05,7.7065585507590296e-05,3.1294559119915119e-17,4.0736599180088159e-14
0.0047000000000000002,1.0274560574148295e-08,-9.0354277192542158e-08,1.3725544381396268e-07,-6.0514304131666888e-07,-0.00019990868351435809,0.0008040648286509964,7.8041170676338019e-05,7.8037801915394262e-05,3.3604681001152436e-17,4.3193191670713128e-14
0.0047499999999999999,1.0660506065860686e-08,-9.1904339937386785e-08,1.4082806482690558e-07,-6.0735267923591972e-07,-0.0002049323569370572,0.00080754497011708626,7.8998040951373726e-05,7.8994726915923975e-05,3.6047210989758699e-17,4.5762119824435499e-14
0.0048000000000000004,1.1056056560084421e-08,-9.3455956315421979e-08,1.4443934380800036e-07,-6.0943397364038013e-07,-0.00021000215544029888,0.00081087162857268686,7.9939003494733143e-05,7.9935746232561691e-05,3.8626367152823578e-17,4.8446305662985514e-14
0.0048500000000000001,1.1461323384452996e-08,-9.500874543216136e-08,1.48088723970895e-07,-6.1138595033229806e-07,-0.00021511703600741615,0.00081404345824306055,8.0863444035966933e-05,8.0860245588689693e-05,4.1346367557436664e-17,5.1248671208093305e-14
0.0048999999999999998,1.1876417866599925e-08,-9.6562326393118691e-08,1.5177564852923753e-07,-6.1320763511392092e-07,-0.00022027595562174219,0.00081705911335346883,8.1770748304625795e-05,8.1767610707690234e-05,4.4211430270687638e-17,5.4172138481489083e-14
0.0049500000000000004,1.2301451334158725e-08,-9.8116318303807668e-08,1.5549956069667621e-07,-6.1489805378749708e-07,-0.00022547787126661002,0.00081991724812917441,8.2660302030260432e-05,8.2657227312945598e-05,4.7225773359666203e-17,5.7219629504903132e-14
0.0050000000000000001,1.2736535114762892e-08,-9.9670340269741964e-08,1.5925990368685897e-07,-6.1645623215527415e-07,-0.00023072173992535244,0.00082261651679543931,8.3531490942421452e-05,8.3528481127838041e-05,5.0393614891461916e-17,6.0394066300065544e-14
0.0050500000000000007,1.3181780536045945e-08,-1.0122401139643536e-07,1.6305612071343397e-07,-6.1788119601950031e-07,-0.00023600651858130285,0.00082515557357752537,8.4383700770659622e-05,8.4380757875749871e-05,5.3719172933164542e-17,6.3698370888706638e-14
0.0051000000000000004,1.3637298925641382e-08,-1.0277695078940147e-07,1.6688765499004921e-07,-6.1917197118242295e-07,-0.00024133116421779419,0.00082753307270069462,8.5216317244525563e-05,8.5213443280063276e-05,5.7206665551863614e-17,6.7135465292556495e-14
0.0051500000000000001,1.4103201611182716e-08,-1.0432877755415404e-07,1.7075394973035286e-07,-6.2032758344629056e-07,-0.0002466946338181593,0.00082974766839020975,8.6028726093569951e-05,8.6025923064160607e-05,6.0860310814648828e-17,7.0708271533345385e-14
0.0052000000000000006,1.4579599920303466e-08,-1.0587911079620681e-07,1.7465444814799297e-07,-6.2134705861335076e-07,-0.00025209588436573156,0.00083179801487133259,8.6820313047343499e-05,8.6817582951424118e-05,6.4684326788609927e-17,7.4419711632803577e-14
0.0052500000000000003,1.5066116527421921e-08,-1.0742766873430091e-07,1.7858452286041654e-07,-6.2224026905627635e-07,-0.0002575282231212092,0.00083369455907804195,8.7591454496620117e-05,8.7588799134030029e-05,6.8709817045810691e-17,7.8278200318961131e-14
