"Time","tank.level","tank.medium.T","timeTable.a","timeTable.b","timeTable.last","timeTable.nextEvent"
0.75999999,0.00099999993,293.14999,0,0,2,10
0.77999997,0.00099999993,293.14999,0,0,2,10
0.80000001,0.00099999993,293.14999,0,0,2,10
0.81999999,0.00099999993,293.14999,0,0,2,10
0.83999997,0.00099999993,293.14999,0,0,2,10
0.86000001,0.00099999993,293.14999,0,0,2,10
0.88,0.00099999993,293.14999,0,0,2,10
0.89999998,0.00099999993,293.14999,0,0,2,10
0.92000002,0.00099999993,293.14999,0,0,2,10
0.94,0.00099999993,293.14999,0,0,2,10
0.95999998,0.00099999993,293.14999,0,0,2,10
0.98000002,0.00099999993,293.14999,0,0,2,10
1,0.00099999993,293.14999,0,0,2,10
1.02,0.00099999993,293.14999,0,0,2,10
1.04,0.00099999993,293.14999,0,0,2,10
1.0599999,0.00099999993,293.14999,0,0,2,10
1.08,0.00099999993,293.14999,0,0,2,10
1.1,0.00099999993,293.14999,0,0,2,10
1.12,0.00099999993,293.14999,0,0,2,10
1.14,0.00099999993,293.14999,0,0,2,10
1.16,0.00099999993,293.14999,0,0,2,10
1.1799999,0.00099999993,293.14999,0,0,2,10
1.2,0.00099999993,293.14999,0,0,2,10
1.22,0.00099999993,293.14999,0,0,2,10
1.24,0.00099999993,293.14999,0,0,2,10
1.26,0.00099999993,293.14999,0,0,2,10
1.28,0.00099999993,293.14999,0,0,2,10
1.3,0.00099999993,293.14999,0,0,2,10
1.3200001,0.00099999993,293.14999,0,0,2,10
1.34,0.00099999993,293.14999,0,0,2,10
1.36,0.00099999993,293.14999,0,0,2,10
1.38,0.00099999993,293.14999,0,0,2,10
1.4,0.00099999993,293.14999,0,0,2,10
1.42,0.00099999993,293.14999,0,0,2,10
1.4400001,0.00099999993,293.14999,0,0,2,10
1.46,0.00099999993,293.14999,0,0,2,10
1.48,0.00099999993,293.14999,0,0,2,10
1.5,0.00099999993,293.14999,0,0,2,10
1.52,0.00099999993,293.14999,0,0,2,10
1.54,0.00099999993,293.14999,0,0,2,10
1.5599999,0.00099999993,293.14999,0,0,2,10
1.58,0.00099999993,293.14999,0,0,2,10
1.6,0.00099999993,293.14999,0,0,2,10
1.62,0.00099999993,293.14999,0,0,2,10
1.64,0.00099999993,293.14999,0,0,2,10
1.66,0.00099999993,293.14999,0,0,2,10
1.6799999,0.00099999993,293.14999,0,0,2,10
1.7,0.00099999993,293.14999,0,0,2,10
1.72,0.00099999993,293.14999,0,0,2,10
1.74,0.00099999993,293.14999,0,0,2,10
1.76,0.00099999993,293.14999,0,0,2,10
1.78,0.00099999993,293.14999,0,0,2,10
1.8,0.00099999993,293.14999,0,0,2,10
1.8200001,0.00099999993,293.14999,0,0,2,10
1.84,0.00099999993,293.14999,0,0,2,10
1.86,0.00099999993,293.14999,0,0,2,10
1.88,0.00099999993,293.14999,0,0,2,10
1.9,0.00099999993,293.14999,0,0,2,10
1.92,0.00099999993,293.14999,0,0,2,10
1.9400001,0.00099999993,293.14999,0,0,2,10
1.96,0.00099999993,293.14999,0,0,2,10
1.98,0.00099999993,293.14999,0,0,2,10
2,0.00099999993,293.14999,0,0,2,10
2.02,0.00099999993,293.14999,0,0,2,10
2.04,0.00099999993,293.14999,0,0,2,10
2.0599999,0.00099999993,293.14999,0,0,2,10
2.0799999,0.00099999993,293.14999,0,0,2,10
2.0999999,0.00099999993,293.14999,0,0,2,10
2.1199999,0.00099999993,293.14999,0,0,2,10
2.1400001,0.00099999993,293.14999,0,0,2,10
2.1600001,0.00099999993,293.14999,0,0,2,10
2.1800001,0.00099999993,293.14999,0,0,2,10
2.2,0.00099999993,293.14999,0,0,2,10
2.22,0.00099999993,293.14999,0,0,2,10
2.24,0.00099999993,293.14999,0,0,2,10
2.26,0.00099999993,293.14999,0,0,2,10
2.28,0.00099999993,293.14999,0,0,2,10
2.3,0.00099999993,293.14999,0,0,2,10
2.3199999,0.00099999993,293.14999,0,0,2,10
2.3399999,0.00099999993,293.14999,0,0,2,10
2.3599999,0.00099999993,293.14999,0,0,2,10
2.3800001,0.00099999993,293.14999,0,0,2,10
2.4000001,0.00099999993,293.14999,0,0,2,10
2.4200001,0.00099999993,293.14999,0,0,2,10
2.4400001,0.00099999993,293.14999,0,0,2,10
2.46,0.00099999993,293.14999,0,0,2,10
2.48,0.00099999993,293.14999,0,0,2,10
2.5,0.00099999993,293.14999,0,0,2,10
2.52,0.00099999993,293.14999,0,0,2,10
2.54,0.00099999993,293.14999,0,0,2,10
2.5599999,0.00099999993,293.14999,0,0,2,10
2.5799999,0.00099999993,293.14999,0,0,2,10
2.5999999,0.00099999993,293.14999,0,0,2,10
2.6199999,0.00099999993,293.14999,0,0,2,10
2.6400001,0.00099999993,293.14999,0,0,2,10
2.6600001,0.00099999993,293.14999,0,0,2,10
2.6800001,0.00099999993,293.14999,0,0,2,10
2.7,0.00099999993,293.14999,0,0,2,10
2.72,0.00099999993,293.14999,0,0,2,10
2.74,0.00099999993,293.14999,0,0,2,10
2.76,0.00099999993,293.14999,0,0,2,10
2.78,0.00099999993,293.14999,0,0,2,10
2.8,0.00099999993,293.14999,0,0,2,10
2.8199999,0.00099999993,293.14999,0,0,2,10
2.8399999,0.00099999993,293.14999,0,0,2,10
2.8599999,0.00099999993,293.14999,0,0,2,10
2.8800001,0.00099999993,293.14999,0,0,2,10
2.9000001,0.00099999993,293.14999,0,0,2,10
2.9200001,0.00099999993,293.14999,0,0,2,10
2.9400001,0.00099999993,293.14999,0,0,2,10
2.96,0.00099999993,293.14999,0,0,2,10
2.98,0.00099999993,293.14999,0,0,2,10
3,0.00099999993,293.14999,0,0,2,10
3.02,0.00099999993,293.14999,0,0,2,10
3.04,0.00099999993,293.14999,0,0,2,10
3.0599999,0.00099999993,293.14999,0,0,2,10
3.0799999,0.00099999993,293.14999,0,0,2,10
3.0999999,0.00099999993,293.14999,0,0,2,10
3.1199999,0.00099999993,293.14999,0,0,2,10
3.1400001,0.00099999993,293.14999,0,0,2,10
3.1600001,0.00099999993,293.14999,0,0,2,10
3.1800001,0.00099999993,293.14999,0,0,2,10
3.2,0.00099999993,293.14999,0,0,2,10
3.22,0.00099999993,293.14999,0,0,2,10
3.24,0.00099999993,293.14999,0,0,2,10
3.26,0.00099999993,293.14999,0,0,2,10
3.28,0.00099999993,293.14999,0,0,2,10
3.3,0.00099999993,293.14999,0,0,2,10
3.3199999,0.00099999993,293.14999,0,0,2,10
3.3399999,0.00099999993,293.14999,0,0,2,10
3.3599999,0.00099999993,293.14999,0,0,2,10
3.3800001,0.00099999993,293.14999,0,0,2,10
3.4000001,0.00099999993,293.14999,0,0,2,10
3.4200001,0.00099999993,293.14999,0,0,2,10
3.4400001,0.00099999993,293.14999,0,0,2,10
3.46,0.00099999993,293.14999,0,0,2,10
3.48,0.00099999993,293.14999,0,0,2,10
3.5,0.00099999993,293.14999,0,0,2,10
3.52,0.00099999993,293.14999,0,0,2,10
3.54,0.00099999993,293.14999,0,0,2,10
3.5599999,0.00099999993,293.14999,0,0,2,10
3.5799999,0.00099999993,293.14999,0,0,2,10
3.5999999,0.00099999993,293.14999,0,0,2,10
3.6199999,0.00099999993,293.14999,0,0,2,10
3.6400001,0.00099999993,293.14999,0,0,2,10
3.6600001,0.00099999993,293.14999,0,0,2,10
3.6800001,0.00099999993,293.14999,0,0,2,10
3.7,0.00099999993,293.14999,0,0,2,10
3.72,0.00099999993,293.14999,0,0,2,10
3.74,0.00099999993,293.14999,0,0,2,10
3.76,0.00099999993,293.14999,0,0,2,10
3.78,0.00099999993,293.14999,0,0,2,10
3.8,0.00099999993,293.14999,0,0,2,10
3.8199999,0.00099999993,293.14999,0,0,2,10
3.8399999,0.00099999993,293.14999,0,0,2,10
3.8599999,0.00099999993,293.14999,0,0,2,10
3.8800001,0.00099999993,293.14999,0,0,2,10
3.9000001,0.00099999993,293.14999,0,0,2,10
3.9200001,0.00099999993,293.14999,0,0,2,10
3.9400001,0.00099999993,293.14999,0,0,2,10
3.96,0.00099999993,293.14999,0,0,2,10
3.98,0.00099999993,293.14999,0,0,2,10
4,0.00099999993,293.14999,0,0,2,10
4.02,0.00099999993,293.14999,0,0,2,10
4.04,0.00099999993,293.14999,0,0,2,10
4.0599999,0.00099999993,293.14999,0,0,2,10
4.0799999,0.00099999993,293.14999,0,0,2,10
4.0999999,0.00099999993,293.14999,0,0,2,10
4.1199999,0.00099999993,293.14999,0,0,2,10
4.1399999,0.00099999993,293.14999,0,0,2,10
4.1599998,0.00099999993,293.14999,0,0,2,10
4.1799998,0.00099999993,293.14999,0,0,2,10
4.1999998,0.00099999993,293.14999,0,0,2,10
4.2199998,0.00099999993,293.14999,0,0,2,10
4.2399998,0.00099999993,293.14999,0,0,2,10
4.2600002,0.00099999993,293.14999,0,0,2,10
4.2800002,0.00099999993,293.14999,0,0,2,10
4.3000002,0.00099999993,293.14999,0,0,2,10
4.3200002,0.00099999993,293.14999,0,0,2,10
4.3400002,0.00099999993,293.14999,0,0,2,10
4.3600001,0.00099999993,293.14999,0,0,2,10
4.3800001,0.00099999993,293.14999,0,0,2,10
4.4000001,0.00099999993,293.14999,0,0,2,10
4.4200001,0.00099999993,293.14999,0,0,2,10
4.4400001,0.00099999993,293.14999,0,0,2,10
4.46,0.00099999993,293.14999,0,0,2,10
4.48,0.00099999993,293.14999,0,0,2,10
4.5,0.00099999993,293.14999,0,0,2,10
4.52,0.00099999993,293.14999,0,0,2,10
4.54,0.00099999993,293.14999,0,0,2,10
4.5599999,0.00099999993,293.14999,0,0,2,10
4.5799999,0.00099999993,293.14999,0,0,2,10
4.5999999,0.00099999993,293.14999,0,0,2,10
4.6199999,0.00099999993,293.14999,0,0,2,10
4.6399999,0.00099999993,293.14999,0,0,2,10
4.6599998,0.00099999993,293.14999,0,0,2,10
4.6799998,0.00099999993,293.14999,0,0,2,10
4.6999998,0.00099999993,293.14999,0,0,2,10
4.7199998,0.00099999993,293.14999,0,0,2,10
4.7399998,0.00099999993,293.14999,0,0,2,10
4.7600002,0.00099999993,293.14999,0,0,2,10
4.7800002,0.00099999993,293.14999,0,0,2,10
4.8000002,0.00099999993,293.14999,0,0,2,10
4.8200002,0.00099999993,293.14999,0,0,2,10
4.8400002,0.00099999993,293.14999,0,0,2,10
4.8600001,0.00099999993,293.14999,0,0,2,10
4.8800001,0.00099999993,293.14999,0,0,2,10
4.9000001,0.00099999993,293.14999,0,0,2,10
4.9200001,0.00099999993,293.14999,0,0,2,10
4.9400001,0.00099999993,293.14999,0,0,2,10
4.96,0.00099999993,293.14999,0,0,2,10
4.98,0.00099999993,293.14999,0,0,2,10
5,0.00099999993,293.14999,0,0,2,10
5.02,0.00099999993,293.14999,0,0,2,10
5.04,0.00099999993,293.14999,0,0,2,10
5.0599999,0.00099999993,293.14999,0,0,2,10
5.0799999,0.00099999993,293.14999,0,0,2,10
5.0999999,0.00099999993,293.14999,0,0,2,10
5.1199999,0.00099999993,293.14999,0,0,2,10
5.1399999,0.00099999993,293.14999,0,0,2,10
5.1599998,0.00099999993,293.14999,0,0,2,10
5.1799998,0.00099999993,293.14999,0,0,2,10
5.1999998,0.00099999993,293.14999,0,0,2,10
5.2199998,0.00099999993,293.14999,0,0,2,10
5.2399998,0.00099999993,293.14999,0,0,2,10
5.2600002,0.00099999993,293.14999,0,0,2,10
5.2800002,0.00099999993,293.14999,0,0,2,10
5.3000002,0.00099999993,293.14999,0,0,2,10
5.3200002,0.00099999993,293.14999,0,0,2,10
5.3400002,0.00099999993,293.14999,0,0,2,10
5.3600001,0.00099999993,293.14999,0,0,2,10
5.3800001,0.00099999993,293.14999,0,0,2,10
5.4000001,0.00099999993,293.14999,0,0,2,10
5.4200001,0.00099999993,293.14999,0,0,2,10
5.4400001,0.00099999993,293.14999,0,0,2,10
5.46,0.00099999993,293.14999,0,0,2,10
5.48,0.00099999993,293.14999,0,0,2,10
5.5,0.00099999993,293.14999,0,0,2,10
5.52,0.00099999993,293.14999,0,0,2,10
5.54,0.00099999993,293.14999,0,0,2,10
5.5599999,0.00099999993,293.14999,0,0,2,10
5.5799999,0.00099999993,293.14999,0,0,2,10
5.5999999,0.00099999993,293.14999,0,0,2,10
5.6199999,0.00099999993,293.14999,0,0,2,10
5.6399999,0.00099999993,293.14999,0,0,2,10
5.6599998,0.00099999993,293.14999,0,0,2,10
5.6799998,0.00099999993,293.14999,0,0,2,10
5.6999998,0.00099999993,293.14999,0,0,2,10
5.7199998,0.00099999993,293.14999,0,0,2,10
5.7399998,0.00099999993,293.14999,0,0,2,10
5.7600002,0.00099999993,293.14999,0,0,2,10
5.7800002,0.00099999993,293.14999,0,0,2,10
5.8000002,0.00099999993,293.14999,0,0,2,10
5.8200002,0.00099999993,293.14999,0,0,2,10
5.8400002,0.00099999993,293.14999,0,0,2,10
5.8600001,0.00099999993,293.14999,0,0,2,10
5.8800001,0.00099999993,293.14999,0,0,2,10
5.9000001,0.00099999993,293.14999,0,0,2,10
5.9200001,0.00099999993,293.14999,0,0,2,10
5.9400001,0.00099999993,293.14999,0,0,2,10
5.96,0.00099999993,293.14999,0,0,2,10
5.98,0.00099999993,293.14999,0,0,2,10
6,0.00099999993,293.14999,0,0,2,10
6.02,0.00099999993,293.14999,0,0,2,10
6.04,0.00099999993,293.14999,0,0,2,10
6.0599999,0.00099999993,293.14999,0,0,2,10
6.0799999,0.00099999993,293.14999,0,0,2,10
6.0999999,0.00099999993,293.14999,0,0,2,10
6.1199999,0.00099999993,293.14999,0,0,2,10
6.1399999,0.00099999993,293.14999,0,0,2,10
6.1599998,0.00099999993,293.14999,0,0,2,10
6.1799998,0.00099999993,293.14999,0,0,2,10
6.1999998,0.00099999993,293.14999,0,0,2,10
6.2199998,0.00099999993,293.14999,0,0,2,10
6.2399998,0.00099999993,293.14999,0,0,2,10
6.2600002,0.00099999993,293.14999,0,0,2,10
6.2800002,0.00099999993,293.14999,0,0,2,10
6.3000002,0.00099999993,293.14999,0,0,2,10
6.3200002,0.00099999993,293.14999,0,0,2,10
6.3400002,0.00099999993,293.14999,0,0,2,10
6.3600001,0.00099999993,293.14999,0,0,2,10
6.3800001,0.00099999993,293.14999,0,0,2,10
6.4000001,0.00099999993,293.14999,0,0,2,10
6.4200001,0.00099999993,293.14999,0,0,2,10
6.4400001,0.00099999993,293.14999,0,0,2,10
6.46,0.00099999993,293.14999,0,0,2,10
6.48,0.00099999993,293.14999,0,0,2,10
6.5,0.00099999993,293.14999,0,0,2,10
6.52,0.00099999993,293.14999,0,0,2,10
6.54,0.00099999993,293.14999,0,0,2,10
6.5599999,0.00099999993,293.14999,0,0,2,10
6.5799999,0.00099999993,293.14999,0,0,2,10
6.5999999,0.00099999993,293.14999,0,0,2,10
6.6199999,0.00099999993,293.14999,0,0,2,10
6.6399999,0.00099999993,293.14999,0,0,2,10
6.6599998,0.00099999993,293.14999,0,0,2,10
6.6799998,0.00099999993,293.14999,0,0,2,10
6.6999998,0.00099999993,293.14999,0,0,2,10
6.7199998,0.00099999993,293.14999,0,0,2,10
6.7399998,0.00099999993,293.14999,0,0,2,10
6.7600002,0.00099999993,293.14999,0,0,2,10
6.7800002,0.00099999993,293.14999,0,0,2,10
6.8000002,0.00099999993,293.14999,0,0,2,10
6.8200002,0.00099999993,293.14999,0,0,2,10
6.8400002,0.00099999993,293.14999,0,0,2,10
6.8600001,0.00099999993,293.14999,0,0,2,10
6.8800001,0.00099999993,293.14999,0,0,2,10
6.9000001,0.00099999993,293.14999,0,0,2,10
6.9200001,0.00099999993,293.14999,0,0,2,10
6.9400001,0.00099999993,293.14999,0,0,2,10
6.96,0.00099999993,293.14999,0,0,2,10
6.98,0.00099999993,293.14999,0,0,2,10
7,0.00099999993,293.14999,0,0,2,10
7.02,0.00099999993,293.14999,0,0,2,10
7.04,0.00099999993,293.14999,0,0,2,10
7.0599999,0.00099999993,293.14999,0,0,2,10
7.0799999,0.00099999993,293.14999,0,0,2,10
7.0999999,0.00099999993,293.14999,0,0,2,10
7.1199999,0.00099999993,293.14999,0,0,2,10
7.1399999,0.00099999993,293.14999,0,0,2,10
7.1599998,0.00099999993,293.14999,0,0,2,10
7.1799998,0.00099999993,293.14999,0,0,2,10
7.1999998,0.00099999993,293.14999,0,0,2,10
7.2199998,0.00099999993,293.14999,0,0,2,10
7.2399998,0.00099999993,293.14999,0,0,2,10
7.2600002,0.00099999993,293.14999,0,0,2,10
7.2800002,0.00099999993,293.14999,0,0,2,10
7.3000002,0.00099999993,293.14999,0,0,2,10
7.3200002,0.00099999993,293.14999,0,0,2,10
7.3400002,0.00099999993,293.14999,0,0,2,10
7.3600001,0.00099999993,293.14999,0,0,2,10
7.3800001,0.00099999993,293.14999,0,0,2,10
7.4000001,0.00099999993,293.14999,0,0,2,10
7.4200001,0.00099999993,293.14999,0,0,2,10
7.4400001,0.00099999993,293.14999,0,0,2,10
7.46,0.00099999993,293.14999,0,0,2,10
7.48,0.00099999993,293.14999,0,0,2,10
7.5,0.00099999993,293.14999,0,0,2,10
7.52,0.00099999993,293.14999,0,0,2,10
7.54,0.00099999993,293.14999,0,0,2,10
7.5599999,0.00099999993,293.14999,0,0,2,10
7.5799999,0.00099999993,293.14999,0,0,2,10
7.5999999,0.00099999993,293.14999,0,0,2,10
7.6199999,0.00099999993,293.14999,0,0,2,10
7.6399999,0.00099999993,293.14999,0,0,2,10
7.6599998,0.00099999993,293.14999,0,0,2,10
7.6799998,0.00099999993,293.14999,0,0,2,10
7.6999998,0.00099999993,293.14999,0,0,2,10
7.7199998,0.00099999993,293.14999,0,0,2,10
7.7399998,0.00099999993,293.14999,0,0,2,10
7.7600002,0.00099999993,293.14999,0,0,2,10
7.7800002,0.00099999993,293.14999,0,0,2,10
7.8000002,0.00099999993,293.14999,0,0,2,10
7.8200002,0.00099999993,293.14999,0,0,2,10
7.8400002,0.00099999993,293.14999,0,0,2,10
7.8600001,0.00099999993,293.14999,0,0,2,10
7.8800001,0.00099999993,293.14999,0,0,2,10
7.9000001,0.00099999993,293.14999,0,0,2,10
7.9200001,0.00099999993,293.14999,0,0,2,10
7.9400001,0.00099999993,293.14999,0,0,2,10
7.96,0.00099999993,293.14999,0,0,2,10
7.98,0.00099999993,293.14999,0,0,2,10
8,0.00099999993,293.14999,0,0,2,10
8.0200005,0.00099999993,293.14999,0,0,2,10
8.04,0.00099999993,293.14999,0,0,2,10
8.0600004,0.00099999993,293.14999,0,0,2,10
8.0799999,0.00099999993,293.14999,0,0,2,10
8.1000004,0.00099999993,293.14999,0,0,2,10
8.1199999,0.00099999993,293.14999,0,0,2,10
8.1400003,0.00099999993,293.14999,0,0,2,10
8.1599998,0.00099999993,293.14999,0,0,2,10
8.1800003,0.00099999993,293.14999,0,0,2,10
8.1999998,0.00099999993,293.14999,0,0,2,10
8.2200003,0.00099999993,293.14999,0,0,2,10
8.2399998,0.00099999993,293.14999,0,0,2,10
8.2600002,0.00099999993,293.14999,0,0,2,10
8.2799997,0.00099999993,293.14999,0,0,2,10
8.3000002,0.00099999993,293.14999,0,0,2,10
8.3199997,0.00099999993,293.14999,0,0,2,10
8.3400002,0.00099999993,293.14999,0,0,2,10
8.3599997,0.00099999993,293.14999,0,0,2,10
8.3800001,0.00099999993,293.14999,0,0,2,10
8.3999996,0.00099999993,293.14999,0,0,2,10
8.4200001,0.00099999993,293.14999,0,0,2,10
8.4399996,0.00099999993,293.14999,0,0,2,10
8.46,0.00099999993,293.14999,0,0,2,10
8.4799995,0.00099999993,293.14999,0,0,2,10
8.5,0.00099999993,293.14999,0,0,2,10
8.5200005,0.00099999993,293.14999,0,0,2,10
8.54,0.00099999993,293.14999,0,0,2,10
8.5600004,0.00099999993,293.14999,0,0,2,10
8.5799999,0.00099999993,293.14999,0,0,2,10
8.6000004,0.00099999993,293.14999,0,0,2,10
8.6199999,0.00099999993,293.14999,0,0,2,10
8.6400003,0.00099999993,293.14999,0,0,2,10
8.6599998,0.00099999993,293.14999,0,0,2,10
8.6800003,0.00099999993,293.14999,0,0,2,10
8.6999998,0.00099999993,293.14999,0,0,2,10
8.7200003,0.00099999993,293.14999,0,0,2,10
8.7399998,0.00099999993,293.14999,0,0,2,10
8.7600002,0.00099999993,293.14999,0,0,2,10
8.7799997,0.00099999993,293.14999,0,0,2,10
8.8000002,0.00099999993,293.14999,0,0,2,10
8.8199997,0.00099999993,293.14999,0,0,2,10
8.8400002,0.00099999993,293.14999,0,0,2,10
8.8599997,0.00099999993,293.14999,0,0,2,10
8.8800001,0.00099999993,293.14999,0,0,2,10
8.8999996,0.00099999993,293.14999,0,0,2,10
8.9200001,0.00099999993,293.14999,0,0,2,10
8.9399996,0.00099999993,293.14999,0,0,2,10
8.96,0.00099999993,293.14999,0,0,2,10
8.9799995,0.00099999993,293.14999,0,0,2,10
9,0.00099999993,293.14999,0,0,2,10
9.0200005,0.00099999993,293.14999,0,0,2,10
9.04,0.00099999993,293.14999,0,0,2,10
9.0600004,0.00099999993,293.14999,0,0,2,10
9.0799999,0.00099999993,293.14999,0,0,2,10
9.1000004,0.00099999993,293.14999,0,0,2,10
9.1199999,0.00099999993,293.14999,0,0,2,10
9.1400003,0.00099999993,293.14999,0,0,2,10
9.1599998,0.00099999993,293.14999,0,0,2,10
9.1800003,0.00099999993,293.14999,0,0,2,10
9.1999998,0.00099999993,293.14999,0,0,2,10
9.2200003,0.00099999993,293.14999,0,0,2,10
9.2399998,0.00099999993,293.14999,0,0,2,10
9.2600002,0.00099999993,293.14999,0,0,2,10
9.2799997,0.00099999993,293.14999,0,0,2,10
9.3000002,0.00099999993,293.14999,0,0,2,10
9.3199997,0.00099999993,293.14999,0,0,2,10
9.3400002,0.00099999993,293.14999,0,0,2,10
9.3599997,0.00099999993,293.14999,0,0,2,10
9.3800001,0.00099999993,293.14999,0,0,2,10
9.3999996,0.00099999993,293.14999,0,0,2,10
9.4200001,0.00099999993,293.14999,0,0,2,10
9.4399996,0.00099999993,293.14999,0,0,2,10
9.46,0.00099999993,293.14999,0,0,2,10
9.4799995,0.00099999993,293.14999,0,0,2,10
9.5,0.00099999993,293.14999,0,0,2,10
9.5200005,0.00099999993,293.14999,0,0,2,10
9.54,0.00099999993,293.14999,0,0,2,10
9.5600004,0.00099999993,293.14999,0,0,2,10
9.5799999,0.00099999993,293.14999,0,0,2,10
9.6000004,0.00099999993,293.14999,0,0,2,10
9.6199999,0.00099999993,293.14999,0,0,2,10
9.6400003,0.00099999993,293.14999,0,0,2,10
9.6599998,0.00099999993,293.14999,0,0,2,10
9.6800003,0.00099999993,293.14999,0,0,2,10
9.6999998,0.00099999993,293.14999,0,0,2,10
9.7200003,0.00099999993,293.14999,0,0,2,10
9.7399998,0.00099999993,293.14999,0,0,2,10
9.7600002,0.00099999993,293.14999,0,0,2,10
9.7799997,0.00099999993,293.14999,0,0,2,10
9.8000002,0.00099999993,293.14999,0,0,2,10
9.8199997,0.00099999993,293.14999,0,0,2,10
9.8400002,0.00099999993,293.14999,0,0,2,10
9.8599997,0.00099999993,293.14999,0,0,2,10
9.8800001,0.00099999993,293.14999,0,0,2,10
9.8999996,0.00099999993,293.14999,0,0,2,10
9.9200001,0.00099999993,293.14999,0,0,2,10
9.9399996,0.00099999993,293.14999,0,0,2,10
9.96,0.00099999993,293.14999,0,0,2,10
9.9799995,0.00099999993,293.14999,0,0,2,10
10,0.00099999993,293.14999,0,0,2,10
10,0.00099999993,293.14999,0,40,4,20
10,0.001,293.14999,0,40,4,20
10,0.001,293.14999,0,40,4,20
10.02,0.0017754588,293.15256,0,40,4,20
10.04,0.002520327,293.15366,0,40,4,20
10.06,0.0032329536,293.15424,0,40,4,20
10.08,0.0039152964,293.15457,0,40,4,20
10.1,0.0045697861,293.15485,0,40,4,20
10.12,0.0051971367,293.155,0,40,4,20
10.14,0.0057998551,293.15512,0,40,4,20
10.16,0.0063780579,293.15518,0,40,4,20
10.18,0.006935271,293.15524,0,40,4,20
10.2,0.0074709067,293.15524,0,40,4,20
10.22,0.0079883542,293.15527,0,40,4,20
10.24,0.0084866006,293.15527,0,40,4,20
10.26,0.0089682126,293.15527,0,40,4,20
10.28,0.0094336635,293.15527,0,40,4,20
10.3,0.0098840026,293.15524,0,40,4,20
10.32,0.010320269,293.15524,0,40,4,20
10.34,0.01074345,293.15521,0,40,4,20
10.36,0.011154609,293.15521,0,40,4,20
10.38,0.011554781,293.15518,0,40,4,20
10.4,0.011944388,293.15518,0,40,4,20
10.42,0.012323517,293.15515,0,40,4,20
10.44,0.012693474,293.15515,0,40,4,20
10.46,0.01305505,293.15512,0,40,4,20
10.48,0.013408273,293.15512,0,40,4,20
10.5,0.013753473,293.15512,0,40,4,20
10.52,0.014091555,293.15509,0,40,4,20
10.54,0.014423104,293.15509,0,40,4,20
10.56,0.014747996,293.15506,0,40,4,20
10.58,0.015066754,293.15506,0,40,4,20
10.6,0.015379957,293.15503,0,40,4,20
10.62,0.015688052,293.15503,0,40,4,20
10.64,0.015990891,293.155,0,40,4,20
10.66,0.016289068,293.155,0,40,4,20
10.68,0.016582957,293.15497,0,40,4,20
10.7,0.016872875,293.15497,0,40,4,20
10.72,0.017158829,293.15494,0,40,4,20
10.74,0.017441282,293.15494,0,40,4,20
10.76,0.017720535,293.15491,0,40,4,20
10.78,0.017996848,293.15491,0,40,4,20
10.8,0.018270371,293.15488,0,40,4,20
10.82,0.018541411,293.15488,0,40,4,20
10.84,0.018810201,293.15485,0,40,4,20
10.86,0.019076981,293.15485,0,40,4,20
10.88,0.019341983,293.15485,0,40,4,20
10.9,0.019605419,293.15482,0,40,4,20
10.92,0.019867502,293.15482,0,40,4,20
10.94,0.020128461,293.15479,0,40,4,20
