"Time","meanCurrent.y","meanVoltage.y"
0,0,0
0.00019999999,0,0
0.00025000001,0,0
0.00025000001,0,0
0.00039999999,0,0
0.00050000002,0,0
0.00060000003,0,0
0.00075000001,0,0
0.00075000001,0,0
0.00079999998,0,0
0.001,0,0
0.001,0,0
0.0012000001,0,0
0.00125,0,0
0.00125,0,0
0.0014,0,0
0.0015,0,0
0.0016,0,0
0.0017500001,0,0
0.0017500001,0,0
0.0018,0,0
0.0020000001,0,0
0.0020000001,0,0
0.0022,0,0
0.0022499999,0,0
0.0022499999,0,0
0.0024000001,0,0
0.0024999999,0,0
0.0026,0,0
0.00275,0,0
0.00275,0,0
0.0027999999,0,0
0.003,0,0
0.003,0,0
0.0031999999,0,0
0.0032500001,0,0
0.0032500001,0,0
0.0034,0,0
0.0035000001,0,0
0.0035999999,0,0
0.0037499999,0,0
0.0037499999,0,0
0.0038000001,0,0
0.0040000002,0,0
0.0040000002,0,0
0.0041999999,0,0
0.0042500002,0,0
0.0042500002,0,0
0.0044,0,0
0.0044999998,0,0
0.0044999998,0,0
0.0046000001,0,0
0.0047499998,0,0
0.0047499998,0,0
0.0048000002,0,0
0.0049999999,0,0
0.0049999999,0,0
0.0052,0,0
0.0052499999,0,0
0.0052499999,0,0
0.0054000001,0,0
0.0055,0,0
0.0055,0,0
0.0055999998,0,0
0.00575,0,0
0.00575,0,0
0.0057999999,0,0
0.0060000001,0,0
0.0060000001,0,0
0.0062000002,0,0
0.0062500001,0,0
0.0062500001,0,0
0.0063999998,0,0
0.0065000001,0,0
0.0065000001,0,0
0.0066,0,0
0.0067500002,0,0
0.0067500002,0,0
0.0068000001,0,0
0.0070000002,0,0
0.0070000002,0,0
0.0071999999,0,0
0.0072499998,0,0
0.0072499998,0,0
0.0074,0,0
0.0074999998,0,0
0.0074999998,0,0
0.0076000001,0,0
0.0077499999,0,0
0.0077499999,0,0
0.0077999998,0,0
0.0080000004,0,0
0.0080000004,0,0
0.0082,0,0
0.00825,0,0
0.00825,0,0
0.0083999997,0,0
0.0085000005,0,0
0.0086000003,0,0
0.00875,0,0
0.00875,0,0
0.0088,0,0
0.0089999996,0,0
0.0089999996,0,0
0.0092000002,0,0
0.0092500001,0,0
0.0092500001,0,0
0.0093999999,0,0
0.0094999997,0,0
0.0096000005,0,0
0.0097500002,0,0
0.0097500002,0,0
0.0098000001,0,0
0.0099999998,0,0
0.0099999998,0,0
0.0102,0,0
0.01025,0,0
0.01025,0,0
0.0104,0,0
0.0105,0,0
0.0106,0,0
0.01075,0,0
0.01075,0,0
0.0108,0,0
0.011,0,0
0.011,0,0
0.0112,0,0
0.01125,0,0
0.01125,0,0
0.0114,0,0
0.0115,0,0
0.0116,0,0
0.01175,0,0
0.01175,0,0
0.0118,0,0
0.012,0,0
0.012,0,0
0.0122,0,0
0.01225,0,0
0.01225,0,0
0.0124,0,0
0.0125,0,0
0.0126,0,0
0.01275,0,0
0.01275,0,0
0.0128,0,0
0.013,0,0
0.013,0,0
0.0132,0,0
0.01325,0,0
0.01325,0,0
0.0134,0,0
0.0135,0,0
0.0136,0,0
0.01375,0,0
0.01375,0,0
0.0138,0,0
0.014,0,0
0.014,0,0
0.0142,0,0
0.01425,0,0
0.01425,0,0
0.0144,0,0
0.0145,0,0
0.0146,0,0
0.01475,0,0
0.01475,0,0
0.0148,0,0
0.015,0,0
0.015,0,0
0.0152,0,0
0.01525,0,0
0.01525,0,0
0.0154,0,0
0.0155,0,0
0.0156,0,0
0.01575,0,0
0.01575,0,0
0.015799999,0,0
0.016000001,0,0
0.016000001,0,0
0.0162,0,0
0.016249999,0,0
0.016249999,0,0
0.0164,0,0
0.0165,0,0
0.0166,0,0
0.01675,0,0
0.01675,0,0
0.016799999,0,0
0.017000001,0,0
0.017000001,0,0
0.017200001,0,0
0.01725,0,0
0.01725,0,0
0.0174,0,0
0.0175,0,0
0.0176,0,0
0.017750001,0,0
0.017750001,0,0
0.0178,0,0
0.017999999,0,0
0.017999999,0,0
0.018200001,0,0
0.01825,0,0
0.01825,0,0
0.0184,0,0
0.0185,0,0
0.0186,0,0
0.018750001,0,0
0.018750001,0,0
0.0188,0,0
0.018999999,0,0
0.018999999,0,0
0.019200001,0,0
0.01925,0,0
0.01925,0,0
0.019400001,0,0
0.0195,0,0
0.0196,0,0
0.019750001,0,0
0.019750001,0,0
0.0198,0,0
0.02,0,0
0.02,0,0
0.020199999,0,0
0.02025,0,0
0.02025,0,0
0.020400001,0,0
0.020500001,0,0
0.0206,0,0
0.020749999,0,0
0.020749999,0,0
0.0208,0,0
0.021,0,0
0.021,0,0
0.021199999,0,0
0.02125,0,0
0.02125,0,0
0.021400001,0,0
0.021500001,0,0
0.021600001,0,0
0.021749999,0,0
0.021749999,0,0
0.0218,0,0
0.022,0,0
0.022,0,0
0.0222,0,0
0.02225,0,0
0.02225,0,0
0.022399999,0,0
0.022500001,0,0
0.022600001,0,0
0.02275,0,0
0.02275,0,0
0.0228,0,0
0.023,0,0
0.023,0,0
0.0232,0,0
0.023250001,0,0
0.023250001,0,0
0.023399999,0,0
0.023499999,0,0
0.023600001,0,0
0.02375,0,0
0.02375,0,0
0.023800001,0,0
0.024,0,0
0.024,0,0
0.0242,0,0
0.024250001,0,0
0.024250001,0,0
0.0244,0,0
0.024499999,0,0
0.024599999,0,0
0.02475,0,0
0.02475,0,0
0.024800001,0,0
0.025,0,0
0.025,0,0
0.0252,0,0
0.025250001,0,0
0.025250001,0,0
0.0254,0,0
0.0255,0,0
0.025599999,0,0
0.02575,0,0
0.02575,0,0
0.025800001,0,0
0.026000001,0,0
0.026000001,0,0
0.0262,0,0
0.026249999,0,0
0.026249999,0,0
0.0264,0,0
0.0265,0,0
0.0266,0,0
0.02675,0,0
0.02675,0,0
0.026799999,0,0
0.027000001,0,0
0.027000001,0,0
0.0272,0,0
0.027249999,0,0
0.027249999,0,0
0.0274,0,0
0.0275,0,0
0.0276,0,0
0.02775,0,0
0.02775,0,0
0.027799999,0,0
0.028000001,0,0
0.028000001,0,0
0.028200001,0,0
0.02825,0,0
0.02825,0,0
0.0284,0,0
0.0285,0,0
0.0286,0,0
0.028750001,0,0
0.028750001,0,0
0.0288,0,0
0.028999999,0,0
0.028999999,0,0
0.029200001,0,0
0.02925,0,0
0.02925,0,0
0.0294,0,0
0.0295,0,0
0.0296,0,0
0.029750001,0,0
0.029750001,0,0
0.0298,0,0
0.029999999,0,0
0.029999999,0,0
0.030200001,0,0
0.03025,0,0
0.03025,0,0
0.030400001,0,0
0.0305,0,0
0.0306,0,0
0.030750001,0,0
0.030750001,0,0
0.0308,0,0
0.030999999,0,0
0.030999999,0,0
0.031199999,0,0
0.03125,0,0
0.03125,0,0
0.031399999,0,0
0.031500001,0,0
0.031599998,0,0
0.031750001,0,0
0.031750001,0,0
0.031800002,0,0
0.032000002,0,0
0.032000002,0,0
0.032200001,0,0
0.032249998,0,0
0.032249998,0,0
0.032400001,0,0
0.032499999,0,0
0.032600001,0,0
0.032749999,0,0
0.032749999,0,0
0.0328,0,0
0.033,0,0
0.033,0,0
0.033199999,0,0
0.03325,0,0
0.03325,0,0
0.033399999,0,0
0.033500001,0,0
0.033599999,0,0
0.033750001,0,0
0.033750001,0,0
0.033799998,0,0
0.034000002,0,0
0.034000002,0,0
0.034200002,0,0
0.034249999,0,0
0.034249999,0,0
0.034400001,0,0
0.034499999,0,0
0.034600001,0,0
0.03475,0,0
0.03475,0,0
0.0348,0,0
0.035,0,0
0.035,0,0
0.0352,0,0
0.035250001,0,0
0.035250001,0,0
0.035399999,0,0
0.035500001,0,0
0.035599999,0,0
0.035750002,0,0
0.035750002,0,0
0.035799999,0,0
0.035999998,0,0
0.035999998,0,0
0.036200002,0,0
0.036249999,0,0
0.036249999,0,0
0.036400001,0,0
0.036499999,0,0
0.036600001,0,0
0.03675,0,0
0.03675,0,0
0.036800001,0,0
0.037,0,0
0.037,0,0
0.0372,0,0
0.037250001,0,0
0.037250001,0,0
0.0374,0,0
0.037500001,0,0
0.037599999,0,0
0.037749998,0,0
0.037749998,0,0
0.037799999,0,0
0.037999999,0,0
0.037999999,0,0
0.038199998,0,0
0.038249999,0,0
0.038249999,0,0
0.038400002,0,0
0.0385,0,0
0.038600001,0,0
0.03875,0,0
0.03875,0,0
0.038800001,0,0
0.039000001,0,0
0.039000001,0,0
0.0392,0,0
0.039250001,0,0
0.039250001,0,0
0.0394,0,0
0.039500002,0,0
0.0396,0,0
