"time","transition1.enableFire","transition2.enableFire"
0,1,0
0.0011000000000000001,1,0
0.0022000000000000001,1,0
0.0033,1,0
0.0044000000000000003,1,0
0.0055000000000000005,1,0
0.0066,1,0
0.0077000000000000002,1,0
0.0088000000000000005,1,0
0.0099000000000000008,1,0
0.011000000000000001,1,0
0.012100000000000001,1,0
0.0132,1,0
0.0143,1,0
0.0154,1,0
0.016500000000000001,1,0
0.017600000000000001,1,0
0.018700000000000001,1,0
0.019800000000000002,1,0
0.020900000000000002,1,0
0.022000000000000002,1,0
0.023100000000000002,1,0
0.024200000000000003,1,0
0.025300000000000003,1,0
0.0264,1,0
0.0275,1,0
0.0286,1,0
0.029700000000000001,1,0
0.030800000000000001,1,0
0.031900000000000005,1,0
0.033000000000000002,1,0
0.034100000000000005,1,0
0.035200000000000002,1,0
0.036299999999999999,1,0
0.037400000000000003,1,0
0.0385,1,0
0.039600000000000003,1,0
0.0407,1,0
0.041800000000000004,1,0
0.042900000000000001,1,0
0.044000000000000004,1,0
0.045100000000000001,1,0
0.046200000000000005,1,0
0.047300000000000002,1,0
0.048400000000000006,1,0
0.049500000000000002,1,0
0.050600000000000006,1,0
0.051700000000000003,1,0
0.0528,1,0
0.053900000000000003,1,0
0.055,1,0
0.056100000000000004,1,0
0.057200000000000001,1,0
0.058300000000000005,1,0
0.059400000000000001,1,0
0.060500000000000005,1,0
0.061600000000000002,1,0
0.062700000000000006,1,0
0.063800000000000009,1,0
0.064899999999999999,1,0
0.066000000000000003,1,0
0.067100000000000007,1,0
0.068200000000000011,1,0
0.0693,1,0
0.070400000000000004,1,0
0.071500000000000008,1,0
0.072599999999999998,1,0
0.073700000000000002,1,0
0.074800000000000005,1,0
0.075900000000000009,1,0
0.076999999999999999,1,0
0.078100000000000003,1,0
0.079200000000000007,1,0
0.08030000000000001,1,0
0.0814,1,0
0.082500000000000004,1,0
0.083600000000000008,1,0
0.084700000000000011,1,0
0.085800000000000001,1,0
0.086900000000000005,1,0
0.088000000000000009,1,0
0.089099999999999999,1,0
0.090200000000000002,1,0
0.091300000000000006,1,0
0.09240000000000001,1,0
0.0935,1,0
0.094600000000000004,1,0
0.095700000000000007,1,0
0.096800000000000011,1,0
0.097900000000000001,1,0
0.099000000000000005,1,0
0.10010000000000001,1,0
0.10120000000000001,1,0
0.1023,1,0
0.10340000000000001,1,0
0.10450000000000001,1,0
0.1056,1,0
0.1067,1,0
0.10780000000000001,1,0
0.10890000000000001,1,0
0.11,1,0
0.1111,1,0
0.11220000000000001,1,0
0.11330000000000001,1,0
0.1144,1,0
0.11550000000000001,1,0
0.11660000000000001,1,0
0.11770000000000001,1,0
0.1188,1,0
0.11990000000000001,1,0
0.12100000000000001,1,0
0.12210000000000001,1,0
0.1232,1,0
0.12430000000000001,1,0
0.12540000000000001,1,0
0.1265,1,0
0.12760000000000002,1,0
0.12870000000000001,1,0
0.1298,1,0
0.13090000000000002,1,0
0.13200000000000001,1,0
0.1331,1,0
0.13420000000000001,1,0
0.1353,1,0
0.13640000000000002,1,0
0.13750000000000001,1,0
0.1386,1,0
0.13970000000000002,1,0
0.14080000000000001,1,0
0.1419,1,0
0.14300000000000002,1,0
0.14410000000000001,1,0
0.1452,1,0
0.14630000000000001,1,0
0.1474,1,0
0.14850000000000002,1,0
0.14960000000000001,1,0
0.1507,1,0
0.15180000000000002,1,0
0.15290000000000001,1,0
0.154,1,0
0.15510000000000002,1,0
0.15620000000000001,1,0
0.15730000000000002,1,0
0.15840000000000001,1,0
0.1595,1,0
0.16060000000000002,1,0
0.16170000000000001,1,0
0.1628,1,0
0.16390000000000002,1,0
0.16500000000000001,1,0
0.1661,1,0
0.16720000000000002,1,0
0.16830000000000001,1,0
0.16940000000000002,1,0
0.17050000000000001,1,0
0.1716,1,0
0.17270000000000002,1,0
0.17380000000000001,1,0
0.1749,1,0
0.17600000000000002,1,0
0.17710000000000001,1,0
0.1782,1,0
0.17930000000000001,1,0
0.1804,1,0
0.18150000000000002,1,0
0.18260000000000001,1,0
0.1837,1,0
0.18480000000000002,1,0
0.18590000000000001,1,0
0.187,1,0
0.18810000000000002,1,0
0.18920000000000001,1,0
0.19030000000000002,1,0
0.19140000000000001,1,0
0.1925,1,0
0.19360000000000002,1,0
0.19470000000000001,1,0
0.1958,1,0
0.19690000000000002,1,0
0.19800000000000001,1,0
0.1991,1,0
0.20020000000000002,1,0
0.20130000000000001,1,0
0.20240000000000002,1,0
0.20350000000000001,1,0
0.2046,1,0
0.20570000000000002,1,0
0.20680000000000001,1,0
0.2079,1,0
0.20900000000000002,1,0
0.21010000000000001,1,0
0.2112,1,0
0.21230000000000002,1,0
0.21340000000000001,1,0
0.21450000000000002,1,0
0.21560000000000001,1,0
0.2167,1,0
0.21780000000000002,1,0
0.21890000000000001,1,0
0.22,1,0
0.22110000000000002,1,0
0.22220000000000001,1,0
0.22330000000000003,1,0
0.22440000000000002,1,0
0.22550000000000001,1,0
0.22660000000000002,1,0
0.22770000000000001,1,0
0.2288,1,0
0.22990000000000002,1,0
0.23100000000000001,1,0
0.2321,1,0
0.23320000000000002,1,0
0.23430000000000001,1,0
0.23540000000000003,1,0
0.23650000000000002,1,0
0.23760000000000001,1,0
0.23870000000000002,1,0
0.23980000000000001,1,0
0.2409,1,0
0.24200000000000002,1,0
0.24310000000000001,1,0
0.24420000000000003,1,0
0.24530000000000002,1,0
0.24640000000000001,1,0
0.24750000000000003,1,0
0.24860000000000002,1,0
0.24970000000000001,1,0
0.25080000000000002,1,0
0.25190000000000001,1,0
0.253,1,0
0.25409999999999999,1,0
0.25520000000000004,1,0
0.25630000000000003,1,0
0.25740000000000002,1,0
0.25850000000000001,1,0
0.2596,1,0
0.26070000000000004,1,0
0.26180000000000003,1,0
0.26290000000000002,1,0
0.26400000000000001,1,0
0.2651,1,0
0.26619999999999999,1,0
0.26730000000000004,1,0
0.26840000000000003,1,0
0.26950000000000002,1,0
0.27060000000000001,1,0
0.2717,1,0
0.27280000000000004,1,0
0.27390000000000003,1,0
0.27500000000000002,1,0
0.27610000000000001,1,0
0.2772,1,0
0.27829999999999999,1,0
0.27940000000000004,1,0
0.28050000000000003,1,0
0.28160000000000002,1,0
0.28270000000000001,1,0
0.2838,1,0
0.28490000000000004,1,0
0.28600000000000003,1,0
0.28710000000000002,1,0
0.28820000000000001,1,0
0.2893,1,0
0.29039999999999999,1,0
0.29150000000000004,1,0
0.29260000000000003,1,0
0.29370000000000002,1,0
0.29480000000000001,1,0
0.2959,1,0
0.29700000000000004,1,0
0.29810000000000003,1,0
0.29920000000000002,1,0
0.30030000000000001,1,0
0.3014,1,0
0.30249999999999999,1,0
0.30360000000000004,1,0
0.30470000000000003,1,0
0.30580000000000002,1,0
0.30690000000000001,1,0
0.308,1,0
0.30910000000000004,1,0
0.31020000000000003,1,0
0.31130000000000002,1,0
0.31240000000000001,1,0
0.3135,1,0
0.31460000000000005,1,0
0.31570000000000004,1,0
0.31680000000000003,1,0
0.31790000000000002,1,0
0.31900000000000001,1,0
0.3201,1,0
0.32120000000000004,1,0
0.32230000000000003,1,0
0.32340000000000002,1,0
0.32450000000000001,1,0
0.3256,1,0
0.32670000000000005,1,0
0.32780000000000004,1,0
0.32890000000000003,1,0
0.33000000000000002,1,0
0.33110000000000001,1,0
