"time","cutForce1a.force[3]","cutForce1a.torque[3]","cutForce1b.torque[3]","cutForce2a.force[3]","cutForce2a.torque[3]","cutForce2b.force[3]","cutForce2b.torque[3]","cutForce1a.force[2]","cutForce1a.torque[2]","cutForce1b.torque[2]","cutForce2a.force[2]","cutForce2a.torque[2]","cutForce2b.force[2]","cutForce2b.torque[2]","cutForce1a.force[1]","cutForce1a.torque[1]","cutForce1b.torque[1]","cutForce2a.force[1]","cutForce2a.torque[1]","cutForce2b.force[1]","cutForce2b.torque[1]"
0,9.8066499999999994,0,0,-9.8066499999999994,0,-9.8066499999999994,0,0,0,0,0,9.8066499999999994,0,9.8066499999999994,0,-9.8066499999999994,-9.8066499999999994,0,6.0048412664291948e-16,0,6.0048412664291948e-16
0.00022000000000000001,9.8066499999999994,0,0,-9.8066499999999994,0,-9.8066499999999994,0,0,0,0,0,9.8066499999999994,0,9.8066499999999994,0,-9.8066499999999994,-9.8066499999999994,0,6.0048412664291948e-16,0,6.0048412664291948e-16
0.00044000000000000002,9.8066499999999994,0,0,-9.8066499999999994,0,-9.8066499999999994,0,0,0,0,0,9.8066499999999994,0,9.8066499999999994,0,-9.8066499999999994,-9.8066499999999994,0,6.0048412664291948e-16,0,6.0048412664291948e-16
0.00066,9.8066499999999994,0,0,-9.8066499999999994,0,-9.8066499999999994,0,0,0,0,0,9.8066499999999994,0,9.8066499999999994,0,-9.8066499999999994,-9.8066499999999994,0,6.0048412664291948e-16,0,6.0048412664291948e-16
0.00088000000000000003,9.8066499999999994,0,0,-9.8066499999999994,0,-9.8066499999999994,0,0,0,0,0,9.8066499999999994,0,9.8066499999999994,0,-9.8066499999999994,-9.8066499999999994,0,6.0048412664291948e-16,0,6.0048412664291948e-16
0.0011000000000000001,9.8066499999999994,0,0,-9.8066499999999994,0,-9.8066499999999994,0,0,0,0,0,9.8066499999999994,0,9.8066499999999994,0,-9.8066499999999994,-9.8066499999999994,0,6.0048412664291948e-16,0,6.0048412664291948e-16
0.00132,9.8066499999999994,0,0,-9.8066499999999994,0,-9.8066499999999994,0,0,0,0,0,9.8066499999999994,0,9.8066499999999994,0,-9.8066499999999994,-9.8066499999999994,0,6.0048412664291948e-16,0,6.0048412664291948e-16
0.0015400000000000001,9.8066499999999994,0,0,-9.8066499999999994,0,-9.8066499999999994,0,0,0,0,0,9.8066499999999994,0,9.8066499999999994,0,-9.8066499999999994,-9.8066499999999994,0,6.0048412664291948e-16,0,6.0048412664291948e-16
0.0017600000000000001,9.8066499999999994,0,0,-9.8066499999999994,0,-9.8066499999999994,0,0,0,0,0,9.8066499999999994,0,9.8066499999999994,0,-9.8066499999999994,-9.8066499999999994,0,6.0048412664291948e-16,0,6.0048412664291948e-16
0.00198,9.8066499999999994,0,0,-9.8066499999999994,0,-9.8066499999999994,0,0,0,0,0,9.8066499999999994,0,9.8066499999999994,0,-9.8066499999999994,-9.8066499999999994,0,6.0048412664291948e-16,0,6.0048412664291948e-16
