"Time","inverter.ac.v","inverter.ac.i","fundamentalWaveVoltage.mean1.y","fundamentalWaveVoltage.mean2.y","fundamentalWaveCurrent.mean1.y","fundamentalWaveCurrent.mean2.y"
0.0111,49.999996,-0.49999994,0.00033546746,45.015484,3.3546746e-06,0.45015484
0.0112,49.999996,-0.49999994,0.00033546746,45.015484,3.3546746e-06,0.45015484
0.0113,49.999996,-0.49999994,0.00033546746,45.015484,3.3546746e-06,0.45015484
0.011345492,49.999996,-0.49999994,0.00033546746,45.015484,3.3546746e-06,0.45015484
0.011345492,-49.999996,0.49999994,0.00033546746,45.015484,3.3546746e-06,0.45015484
0.0114,-49.999996,0.49999994,0.00033546746,45.015484,3.3546746e-06,0.45015484
0.0115,-49.999996,0.49999994,0.00033546746,45.015484,3.3546746e-06,0.45015484
0.0116,-49.999996,0.49999994,0.00033546746,45.015484,3.3546746e-06,0.45015484
0.0117,-49.999996,0.49999994,0.00033546746,45.015484,3.3546746e-06,0.45015484
0.0118,-49.999996,0.49999994,0.00033546746,45.015484,3.3546746e-06,0.45015484
0.0119,-49.999996,0.49999994,0.00033546746,45.015484,3.3546746e-06,0.45015484
0.012,-49.999996,0.49999994,0.00033546746,45.015484,3.3546746e-06,0.45015484
0.012,49.999996,-0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.0121,49.999996,-0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.0122,49.999996,-0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.012206107,49.999996,-0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.012206107,-49.999996,0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.0123,-49.999996,0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.0124,-49.999996,0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.0125,-49.999996,0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.0126,-49.999996,0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.0127,-49.999996,0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.0128,-49.999996,0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.0129,-49.999996,0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.013,-49.999996,0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.013,49.999996,-0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.013095492,49.999996,-0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.013095492,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.0131,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.0132,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.0133,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.0134,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.0135,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.0136,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.0137,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.0138,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.0139,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.014,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.014,49.999996,-0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.014024472,49.999996,-0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.014024472,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.0141,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.0142,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.0143,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.0144,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.0145,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.0146,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.0147,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.0148,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.0149,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.015,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.015,49.999996,-0.49999994,3.4468415,0.26567876,0.034468416,0.0026567876
0.015,49.999996,-0.49999994,3.4468415,0.26567876,0.034468416,0.0026567876
0.015,-49.999996,0.49999994,3.4468415,0.26567876,0.034468416,0.0026567876
0.0151,-49.999996,0.49999994,3.4468415,0.26567876,0.034468416,0.0026567876
0.0152,-49.999996,0.49999994,3.4468415,0.26567876,0.034468416,0.0026567876
0.0153,-49.999996,0.49999994,3.4468415,0.26567876,0.034468416,0.0026567876
0.0154,-49.999996,0.49999994,3.4468415,0.26567876,0.034468416,0.0026567876
0.0155,-49.999996,0.49999994,3.4468415,0.26567876,0.034468416,0.0026567876
0.0156,-49.999996,0.49999994,3.4468415,0.26567876,0.034468416,0.0026567876
0.015699999,-49.999996,0.49999994,3.4468415,0.26567876,0.034468416,0.0026567876
0.015799999,-49.999996,0.49999994,3.4468415,0.26567876,0.034468416,0.0026567876
0.015900001,-49.999996,0.49999994,3.4468415,0.26567876,0.034468416,0.0026567876
0.016000001,-49.999996,0.49999994,3.4468415,0.26567876,0.034468416,0.0026567876
0.016000001,49.999996,-0.49999994,-0.0002312682,0.00017736833,-2.312682e-06,1.7736834e-06
0.016024472,49.999996,-0.49999994,-0.0002312682,0.00017736833,-2.312682e-06,1.7736834e-06
0.016024472,-49.999996,0.49999994,-0.0002312682,0.00017736833,-2.312682e-06,1.7736834e-06
0.016100001,-49.999996,0.49999994,-0.0002312682,0.00017736833,-2.312682e-06,1.7736834e-06
0.0162,-49.999996,0.49999994,-0.0002312682,0.00017736833,-2.312682e-06,1.7736834e-06
0.0163,-49.999996,0.49999994,-0.0002312682,0.00017736833,-2.312682e-06,1.7736834e-06
0.0164,-49.999996,0.49999994,-0.0002312682,0.00017736833,-2.312682e-06,1.7736834e-06
0.0165,-49.999996,0.49999994,-0.0002312682,0.00017736833,-2.312682e-06,1.7736834e-06
0.0166,-49.999996,0.49999994,-0.0002312682,0.00017736833,-2.312682e-06,1.7736834e-06
0.0167,-49.999996,0.49999994,-0.0002312682,0.00017736833,-2.312682e-06,1.7736834e-06
0.016799999,-49.999996,0.49999994,-0.0002312682,0.00017736833,-2.312682e-06,1.7736834e-06
0.016899999,-49.999996,0.49999994,-0.0002312682,0.00017736833,-2.312682e-06,1.7736834e-06
0.017000001,-49.999996,0.49999994,-0.0002312682,0.00017736833,-2.312682e-06,1.7736834e-06
0.017000001,49.999996,-0.49999994,3.4468424,0.26568151,0.034468424,0.0026568151
0.017095491,49.999996,-0.49999994,3.4468424,0.26568151,0.034468424,0.0026568151
0.017095491,-49.999996,0.49999994,3.4468424,0.26568151,0.034468424,0.0026568151
0.017100001,-49.999996,0.49999994,3.4468424,0.26568151,0.034468424,0.0026568151
0.017200001,-49.999996,0.49999994,3.4468424,0.26568151,0.034468424,0.0026568151
0.0173,-49.999996,0.49999994,3.4468424,0.26568151,0.034468424,0.0026568151
0.0174,-49.999996,0.49999994,3.4468424,0.26568151,0.034468424,0.0026568151
0.0175,-49.999996,0.49999994,3.4468424,0.26568151,0.034468424,0.0026568151
0.0176,-49.999996,0.49999994,3.4468424,0.26568151,0.034468424,0.0026568151
0.0177,-49.999996,0.49999994,3.4468424,0.26568151,0.034468424,0.0026568151
0.0178,-49.999996,0.49999994,3.4468424,0.26568151,0.034468424,0.0026568151
0.017899999,-49.999996,0.49999994,3.4468424,0.26568151,0.034468424,0.0026568151
0.017999999,-49.999996,0.49999994,3.4468424,0.26568151,0.034468424,0.0026568151
0.017999999,49.999996,-0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.018100001,49.999996,-0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.018200001,49.999996,-0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.018206106,49.999996,-0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.018206106,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.018300001,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.0184,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.0185,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.0186,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.0187,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.0188,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.0189,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.018999999,-49.999996,0.49999994,12.708468,3.9309485,0.12708469,0.039309483
0.018999999,49.999996,-0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.019099999,49.999996,-0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.019200001,49.999996,-0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.019300001,49.999996,-0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.019345492,49.999996,-0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.019345492,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.019400001,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.0195,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.0196,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.0197,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.0198,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.0199,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.02,-49.999996,0.49999994,21.657305,16.378607,0.21657306,0.16378607
0.02,49.999996,-0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.020099999,49.999996,-0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.020199999,49.999996,-0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.020300001,49.999996,-0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.020400001,49.999996,-0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.020500001,49.999996,-0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.020500001,-49.999996,0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.0206,-49.999996,0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.0207,-49.999996,0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.0208,-49.999996,0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.0209,-49.999996,0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.021,-49.999996,0.49999994,18.576824,35.216248,0.18576823,0.35216248
0.021,49.999996,-0.49999994,0.00033606048,45.015488,3.3606048e-06,0.45015487
0.0211,49.999996,-0.49999994,0.00033606048,45.015488,3.3606048e-06,0.45015487
0.021199999,49.999996,-0.49999994,0.00033606048,45.015488,3.3606048e-06,0.45015487
0.021299999,49.999996,-0.49999994,0.00033606048,45.015488,3.3606048e-06,0.45015487
0.021400001,49.999996,-0.49999994,0.00033606048,45.015488,3.3606048e-06,0.45015487
0.021500001,49.999996,-0.49999994,0.00033606048,45.015488,3.3606048e-06,0.45015487
0.021600001,49.999996,-0.49999994,0.00033606048,45.015488,3.3606048e-06,0.45015487
0.021654509,49.999996,-0.49999994,0.00033606048,45.015488,3.3606048e-06,0.45015487
0.021654509,-49.999996,0.49999994,0.00033606048,45.015488,3.3606048e-06,0.45015487
0.0217,-49.999996,0.49999994,0.00033606048,45.015488,3.3606048e-06,0.45015487
0.0218,-49.999996,0.49999994,0.00033606048,45.015488,3.3606048e-06,0.45015487
0.0219,-49.999996,0.49999994,0.00033606048,45.015488,3.3606048e-06,0.45015487
0.022,-49.999996,0.49999994,0.00033606048,45.015488,3.3606048e-06,0.45015487
0.022,49.999996,-0.49999994,-18.576286,35.216549,-0.18576285,0.35216549
0.0221,49.999996,-0.49999994,-18.576286,35.216549,-0.18576285,0.35216549
0.0222,49.999996,-0.49999994,-18.576286,35.216549,-0.18576285,0.35216549
0.022299999,49.999996,-0.49999994,-18.576286,35.216549,-0.18576285,0.35216549
0.022399999,49.999996,-0.49999994,-18.576286,35.216549,-0.18576285,0.35216549
0.022500001,49.999996,-0.49999994,-18.576286,35.216549,-0.18576285,0.35216549
0.022600001,49.999996,-0.49999994,-18.576286,35.216549,-0.18576285,0.35216549
0.022700001,49.999996,-0.49999994,-18.576286,35.216549,-0.18576285,0.35216549
0.022793893,49.999996,-0.49999994,-18.576286,35.216549,-0.18576285,0.35216549
0.022793893,-49.999996,0.49999994,-18.576286,35.216549,-0.18576285,0.35216549
0.0228,-49.999996,0.49999994,-18.576286,35.216549,-0.18576285,0.35216549
0.0229,-49.999996,0.49999994,-18.576286,35.216549,-0.18576285,0.35216549
0.023,-49.999996,0.49999994,-18.576286,35.216549,-0.18576285,0.35216549
0.023,49.999996,-0.49999994,-21.657011,16.378977,-0.21657012,0.16378976
0.0231,49.999996,-0.49999994,-21.657011,16.378977,-0.21657012,0.16378976
0.0232,49.999996,-0.49999994,-21.657011,16.378977,-0.21657012,0.16378976
0.0233,49.999996,-0.49999994,-21.657011,16.378977,-0.21657012,0.16378976
0.023399999,49.999996,-0.49999994,-21.657011,16.378977,-0.21657012,0.16378976
0.023499999,49.999996,-0.49999994,-21.657011,16.378977,-0.21657012,0.16378976
0.023600001,49.999996,-0.49999994,-21.657011,16.378977,-0.21657012,0.16378976
0.023700001,49.999996,-0.49999994,-21.657011,16.378977,-0.21657012,0.16378976
0.023800001,49.999996,-0.49999994,-21.657011,16.378977,-0.21657012,0.16378976
0.0239,49.999996,-0.49999994,-21.657011,16.378977,-0.21657012,0.16378976
0.023904508,49.999996,-0.49999994,-21.657011,16.378977,-0.21657012,0.16378976
0.023904508,-49.999996,0.49999994,-21.657011,16.378977,-0.21657012,0.16378976
0.024,-49.999996,0.49999994,-21.657011,16.378977,-0.21657012,0.16378976
0.024,49.999996,-0.49999994,-12.708371,3.931273,-0.1270837,0.039312728
0.0241,49.999996,-0.49999994,-12.708371,3.931273,-0.1270837,0.039312728
0.0242,49.999996,-0.49999994,-12.708371,3.931273,-0.1270837,0.039312728
0.0243,49.999996,-0.49999994,-12.708371,3.931273,-0.1270837,0.039312728
0.0244,49.999996,-0.49999994,-12.708371,3.931273,-0.1270837,0.039312728
0.024499999,49.999996,-0.49999994,-12.708371,3.931273,-0.1270837,0.039312728
0.024599999,49.999996,-0.49999994,-12.708371,3.931273,-0.1270837,0.039312728
0.024700001,49.999996,-0.49999994,-12.708371,3.931273,-0.1270837,0.039312728
0.024800001,49.999996,-0.49999994,-12.708371,3.931273,-0.1270837,0.039312728
0.024900001,49.999996,-0.49999994,-12.708371,3.931273,-0.1270837,0.039312728
0.024975529,49.999996,-0.49999994,-12.708371,3.931273,-0.1270837,0.039312728
0.024975529,-49.999996,0.49999994,-12.708371,3.931273,-0.1270837,0.039312728
0.025,-49.999996,0.49999994,-12.708371,3.931273,-0.1270837,0.039312728
0.025,49.999996,-0.49999994,-3.4468694,0.26535711,-0.034468692,0.0026535711
0.0251,49.999996,-0.49999994,-3.4468694,0.26535711,-0.034468692,0.0026535711
0.0252,49.999996,-0.49999994,-3.4468694,0.26535711,-0.034468692,0.0026535711
0.0253,49.999996,-0.49999994,-3.4468694,0.26535711,-0.034468692,0.0026535711
0.0254,49.999996,-0.49999994,-3.4468694,0.26535711,-0.034468692,0.0026535711
