"time","Source.ports[1].m_flow","Source.ports[1].p","Source.ports[1].h_outflow","Sink.ports[1].m_flow","Sink.ports[1].p","Sink.ports[1].h_outflow","pump.port_b.m_flow","pump.port_b.p","pump.port_b.h_outflow","valveOpening.y","Valve.port_b.m_flow","Valve.port_b.p","Valve.port_b.h_outflow","Valve.minLimiter.y","downstreamPressure.y"
0,-1.4260488745740287,100000,84011.811167136795,1.4260488745740287,100000,84011.811167136795,-1.4260488745740287,179915.95565236942,84111.882632731998,1,-1.4260488745740287,100000,84111.882632731998,1,100000
0.002,-1.4260488745740287,100000,84011.811167136795,1.4260488745740287,100000,84011.811167136795,-1.4260488745740287,179915.95565236942,84111.882632731998,1,-1.4260488745740287,100000,84111.882632731998,1,100000
0.0040000000000000001,-1.4260488745740287,100000,84011.811167136795,1.4260488745740287,100000,84011.811167136795,-1.4260488745740287,179915.95565236942,84111.882632731998,1,-1.4260488745740287,100000,84111.882632731998,1,100000
0.0060000000000000001,-1.4260488745740287,100000,84011.811167136795,1.4260488745740287,100000,84011.811167136795,-1.4260488745740287,179915.95565236942,84111.882632731998,1,-1.4260488745740287,100000,84111.882632731998,1,100000
0.0080000000000000002,-1.4260488745740287,100000,84011.811167136795,1.4260488745740287,100000,84011.811167136795,-1.4260488745740287,179915.95565236942,84111.882632731998,1,-1.4260488745740287,100000,84111.882632731998,1,100000
0.01,-1.4260488745740287,100000,84011.811167136795,1.4260488745740287,100000,84011.811167136795,-1.4260488745740287,179915.95565236942,84111.882632731998,1,-1.4260488745740287,100000,84111.882632731998,1,100000
0.012,-1.4260488745740287,100000,84011.811167136795,1.4260488745740287,100000,84011.811167136795,-1.4260488745740287,179915.95565236942,84111.882632731998,1,-1.4260488745740287,100000,84111.882632731998,1,100000
0.014,-1.4260488745740287,100000,84011.811167136795,1.4260488745740287,100000,84011.811167136795,-1.4260488745740287,179915.95565236942,84111.882632731998,1,-1.4260488745740287,100000,84111.882632731998,1,100000
0.016,-1.4260488745740287,100000,84011.811167136795,1.4260488745740287,100000,84011.811167136795,-1.4260488745740287,179915.95565236942,84111.882632731998,1,-1.4260488745740287,100000,84111.882632731998,1,100000
0.018000000000000002,-1.4260488745740287,100000,84011.811167136795,1.4260488745740287,100000,84011.811167136795,-1.4260488745740287,179915.95565236942,84111.882632731998,1,-1.4260488745740287,100000,84111.882632731998,1,100000
