"Time","toSpacePhasor.y[1]","toSpacePhasor.y[2]","hallSensor.y"
0.01005,-2.4945762,-158.79659,3.1258848
0.0101,-4.9885368,-158.73782,3.1101768
0.01015,-7.4812665,-158.63988,3.0944688
0.0102,-9.9721508,-158.50279,3.0787609
0.01025,-12.460574,-158.3266,3.0630529
0.0103,-14.945923,-158.11136,3.0473449
0.01035,-17.427584,-157.85709,3.031637
0.0104,-19.904945,-157.56387,3.015929
0.01045,-22.377396,-157.23178,3.000221
0.0105,-24.844324,-156.86089,2.984513
0.01055,-27.305124,-156.45131,2.9688051
0.0106,-29.759186,-156.00311,2.9530971
0.01065,-32.205906,-155.51643,2.9373891
0.0107,-34.644676,-154.99138,2.9216812
0.01075,-37.074902,-154.42809,2.9059732
0.0108,-39.495979,-153.82668,2.8902652
0.01085,-41.90731,-153.18733,2.8745573
0.0109,-44.308304,-152.51018,2.8588493
0.01095,-46.69836,-151.79539,2.8431413
0.011,-49.0769,-151.04317,2.8274333
0.01105,-51.443329,-150.25366,2.8117254
0.0111,-53.797062,-149.42709,2.7960174
0.01115,-56.137524,-148.56364,2.7803094
0.0112,-58.464138,-147.66356,2.7646015
0.01125,-60.776321,-146.72702,2.7488935
0.0113,-63.073513,-145.75429,2.7331855
0.01135,-65.355141,-144.74559,2.7174776
0.0114,-67.620644,-143.70117,2.7017696
0.01145,-69.869461,-142.62131,2.6860616
0.0115,-72.101036,-141.50626,2.6703537
0.01155,-74.314827,-140.35628,2.6546457
0.0116,-76.510277,-139.17168,2.6389377
0.01165,-78.686852,-137.95274,2.62323
0.0117,-80.844017,-136.69977,2.607522
0.01175,-82.981224,-135.41306,2.591814
0.0118,-85.097969,-134.09294,2.5761061
0.01185,-87.19371,-132.73973,2.5603981
0.0119,-89.267937,-131.35378,2.5446901
0.01195,-91.320137,-129.93541,2.5289822
0.012,-93.349808,-128.48499,2.5132742
0.01205,-95.356445,-127.00287,2.4975662
0.0121,-97.339561,-125.4894,2.4818583
0.01215,-99.298653,-123.94498,2.4661503
0.0122,-101.23325,-122.36997,2.4504423
0.01225,-103.14286,-120.76477,2.4347343
0.0123,-105.02702,-119.12978,2.4190264
0.01235,-106.88528,-117.46539,2.4033184
0.0124,-108.71716,-115.77202,2.3876104
0.01245,-110.52222,-114.05008,2.3719025
0.0125,-112.3,-112.3,2.3561945
0.01255,-114.05008,-110.52222,2.3404865
0.0126,-115.77202,-108.71716,2.3247786
0.01265,-117.46539,-106.88528,2.3090706
0.0127,-119.12978,-105.02702,2.2933626
0.01275,-120.76477,-103.14286,2.2776546
0.0128,-122.36997,-101.23325,2.2619467
0.01285,-123.94498,-99.298653,2.2462387
0.0129,-125.4894,-97.339561,2.2305307
0.01295,-127.00287,-95.356445,2.2148228
0.013,-128.48499,-93.349808,2.1991148
0.01305,-129.93541,-91.320137,2.1834068
0.0131,-131.35378,-89.267937,2.1676989
0.01315,-132.73973,-87.19371,2.1519909
0.0132,-134.09294,-85.097969,2.1362829
0.01325,-135.41306,-82.981224,2.120575
0.0133,-136.69977,-80.844017,2.104867
0.01335,-137.95274,-78.686852,2.089159
0.0134,-139.17168,-76.510277,2.073451
0.01345,-140.35628,-74.314827,2.0577431
0.0135,-141.50626,-72.101036,2.0420353
0.01355,-142.62131,-69.869461,2.0263274
0.0136,-143.70117,-67.620644,2.0106194
0.01365,-144.74559,-65.355141,1.9949113
0.0137,-145.75429,-63.073513,1.9792033
0.01375,-146.72702,-60.776321,1.9634954
0.0138,-147.66356,-58.464138,1.9477874
0.01385,-148.56364,-56.137524,1.9320794
0.0139,-149.42709,-53.797062,1.9163715
0.01395,-150.25366,-51.443329,1.9006636
0.014,-151.04317,-49.0769,1.8849556
0.01405,-151.79539,-46.69836,1.8692477
0.0141,-152.51018,-44.308304,1.8535397
0.01415,-153.18733,-41.90731,1.8378317
0.0142,-153.82668,-39.495979,1.8221238
0.01425,-154.42809,-37.074902,1.8064158
0.0143,-154.99138,-34.644676,1.7907078
0.01435,-155.51643,-32.205906,1.7749999
0.0144,-156.00311,-29.759186,1.7592919
0.01445,-156.45131,-27.305124,1.7435839
0.0145,-156.86089,-24.844324,1.7278759
0.01455,-157.23178,-22.377396,1.712168
0.0146,-157.56387,-19.904945,1.69646
0.01465,-157.85709,-17.427584,1.680752
0.0147,-158.11136,-14.945923,1.6650441
0.01475,-158.3266,-12.460574,1.6493361
0.0148,-158.50279,-9.9721508,1.6336281
0.01485,-158.63988,-7.4812665,1.6179202
0.0149,-158.73782,-4.9885368,1.6022123
0.01495,-158.79659,-2.4945762,1.5865043
0.015,-158.81618,9.9475983e-14,1.5707964
0.01505,-158.79659,2.4945762,1.5550884
0.0151,-158.73782,4.9885368,1.5393804
0.01515,-158.63988,7.4812665,1.5236725
0.0152,-158.50279,9.9721508,1.5079645
0.01525,-158.3266,12.460574,1.4922565
0.0153,-158.11136,14.945923,1.4765486
0.01535,-157.85709,17.427584,1.4608406
0.0154,-157.56387,19.904945,1.4451326
0.01545,-157.23178,22.377396,1.4294246
0.0155,-156.86089,24.844324,1.4137167
0.01555,-156.45131,27.305124,1.3980087
0.0156,-156.00311,29.759186,1.3823007
0.01565,-155.51643,32.205906,1.3665928
0.015699999,-154.99138,34.644676,1.3508848
0.01575,-154.42809,37.074902,1.3351768
0.015799999,-153.82668,39.495979,1.3194689
0.01585,-153.18733,41.90731,1.303761
0.015900001,-152.51018,44.308304,1.288053
0.01595,-151.79539,46.69836,1.2723451
0.016000001,-151.04317,49.0769,1.2566371
0.01605,-150.25366,51.443329,1.2409291
0.016100001,-149.42709,53.797062,1.2252212
0.01615,-148.56364,56.137524,1.2095132
0.0162,-147.66356,58.464138,1.1938052
0.016249999,-146.72702,60.776321,1.1780972
0.0163,-145.75429,63.073513,1.1623893
0.016349999,-144.74559,65.355141,1.1466813
0.0164,-143.70117,67.620644,1.1309733
0.016450001,-142.62131,69.869461,1.1152654
0.0165,-141.50626,72.101036,1.0995574
0.016550001,-140.35628,74.314827,1.0838494
0.0166,-139.17168,76.510277,1.0681415
0.016650001,-137.95274,78.686852,1.0524335
0.0167,-136.69977,80.844017,1.0367255
0.01675,-135.41306,82.981224,1.0210177
0.016799999,-134.09294,85.097969,1.0053097
0.01685,-132.73973,87.19371,0.98960167
0.016899999,-131.35378,89.267937,0.9738937
0.01695,-129.93541,91.320137,0.95818573
0.017000001,-128.48499,93.349808,0.94247782
0.01705,-127.00287,95.356445,0.92676985
0.017100001,-125.4894,97.339561,0.91106188
0.01715,-123.94498,99.298653,0.89535391
0.017200001,-122.36997,101.23325,0.87964594
0.01725,-120.76477,103.14286,0.86393797
0.0173,-119.12978,105.02702,0.84823
0.017349999,-117.46539,106.88528,0.83252203
0.0174,-115.77202,108.71716,0.81681406
0.017449999,-114.05008,110.52222,0.80110615
0.0175,-112.3,112.3,0.78539819
0.017550001,-110.52222,114.05008,0.76969022
0.0176,-108.71716,115.77202,0.75398225
0.017650001,-106.88528,117.46539,0.73827428
0.0177,-105.02702,119.12978,0.72256631
0.017750001,-103.14286,120.76477,0.70685834
0.0178,-101.23325,122.36997,0.69115037
0.01785,-99.298653,123.94498,0.6754424
0.017899999,-97.339561,125.4894,0.65973443
0.01795,-95.356445,127.00287,0.64402652
0.017999999,-93.349808,128.48499,0.62831855
0.01805,-91.320137,129.93541,0.61261058
0.018100001,-89.267937,131.35378,0.59690261
0.01815,-87.19371,132.73973,0.58119464
0.018200001,-85.097969,134.09294,0.56548667
0.01825,-82.981224,135.41306,0.5497787
0.018300001,-80.844017,136.69977,0.53407073
0.01835,-78.686852,137.95274,0.51836276
0.0184,-76.510277,139.17168,0.50265485
0.018449999,-74.314827,140.35628,0.48694685
0.0185,-72.101036,141.50626,0.47123891
0.018549999,-69.869461,142.62131,0.45553094
0.0186,-67.620644,143.70117,0.43982297
0.018650001,-65.355141,144.74559,0.424115
0.0187,-63.073513,145.75429,0.40840703
0.018750001,-60.776321,146.72702,0.39269909
0.0188,-58.464138,147.66356,0.37699112
0.018850001,-56.137524,148.56364,0.36128315
0.0189,-53.797062,149.42709,0.34557518
0.01895,-51.443329,150.25366,0.32986721
0.018999999,-49.0769,151.04317,0.31415927
0.01905,-46.69836,151.79539,0.2984513
0.019099999,-44.308304,152.51018,0.28274333
0.01915,-41.90731,153.18733,0.26703537
0.019200001,-39.495979,153.82668,0.25132743
0.01925,-37.074902,154.42809,0.23561946
0.019300001,-34.644676,154.99138,0.21991149
0.01935,-32.205906,155.51643,0.20420352
0.019400001,-29.759186,156.00311,0.18849556
0.01945,-27.305124,156.45131,0.17278759
0.0195,-24.844324,156.86089,0.15707964
0.019549999,-22.377396,157.23178,0.14137167
0.0196,-19.904945,157.56387,0.12566371
0.019649999,-17.427584,157.85709,0.10995574
0.0197,-14.945923,158.11136,0.094247781
0.019750001,-12.460574,158.3266,0.078539819
0.0198,-9.9721508,158.50279,0.062831856
0.019850001,-7.4812665,158.63988,0.04712389
0.0199,-4.9885368,158.73782,0.031415928
0.019950001,-2.4945762,158.79659,0.015707964
0.02,1.7763568e-13,158.81618,-8.8817842e-16
0.02,1.010715e-07,158.81618,-6.3640559e-10
0.02,1.010715e-07,158.81618,6.2831855
0.02005,2.4945762,158.79659,6.2674775
0.020099999,4.9885368,158.73782,6.2517695
0.02015,7.4812665,158.63988,6.2360616
0.020199999,9.9721508,158.50279,6.2203536
0.02025,12.460574,158.3266,6.2046456
0.020300001,14.945923,158.11136,6.1889377
0.02035,17.427584,157.85709,6.1732297
0.020400001,19.904945,157.56387,6.1575217
0.02045,22.377396,157.23178,6.1418138
0.020500001,24.844324,156.86089,6.1261058
0.02055,27.305124,156.45131,6.1103978
0.0206,29.759186,156.00311,6.0946898
0.020649999,32.205906,155.51643,6.0789819
0.0207,34.644676,154.99138,6.0632739
0.020749999,37.074902,154.42809,6.0475659
0.0208,39.495979,153.82668,6.031858
0.020850001,41.90731,153.18733,6.01615
0.0209,44.308304,152.51018,6.000442
0.020950001,46.69836,151.79539,5.9847341
0.021,49.0769,151.04317,5.9690261
0.021050001,51.443329,150.25366,5.9533181
0.0211,53.797062,149.42709,5.9376101
0.02115,56.137524,148.56364,5.9219022
0.021199999,58.464138,147.66356,5.9061942
0.02125,60.776321,146.72702,5.8904862
0.021299999,63.073513,145.75429,5.8747783
0.02135,65.355141,144.74559,5.8590703
0.021400001,67.620644,143.70117,5.8433623
0.02145,69.869461,142.62131,5.8276544
0.021500001,72.101036,141.50626,5.8119464
0.02155,74.314827,140.35628,5.7962384
0.021600001,76.510277,139.17168,5.7805305
0.02165,78.686852,137.95274,5.7648225
0.0217,80.844017,136.69977,5.7491145
0.021749999,82.981224,135.41306,5.7334065
0.0218,85.097969,134.09294,5.7176986
0.021849999,87.19371,132.73973,5.7019906
0.0219,89.267937,131.35378,5.6862826
0.021950001,91.320137,129.93541,5.6705747
0.022,93.349808,128.48499,5.6548667
0.022050001,95.356445,127.00287,5.6391587
0.0221,97.339561,125.4894,5.6234508
0.022150001,99.298653,123.94498,5.6077428
0.0222,101.23325,122.36997,5.5920348
0.02225,103.14286,120.76477,5.5763268
0.022299999,105.02702,119.12978,5.5606189
0.02235,106.88528,117.46539,5.5449109
0.022399999,108.71716,115.77202,5.5292029
0.02245,110.52222,114.05008,5.513495
0.022500001,112.3,112.3,5.497787
0.02255,114.05008,110.52222,5.482079
0.022600001,115.77202,108.71716,5.4663711
0.02265,117.46539,106.88528,5.4506631
0.022700001,119.12978,105.02702,5.4349551
0.02275,120.76477,103.14286,5.4192472
0.0228,122.36997,101.23325,5.4035392
0.022849999,123.94498,99.298653,5.3878312
0.0229,125.4894,97.339561,5.3721232
0.022949999,127.00287,95.356445,5.3564153
0.023,128.48499,93.349808,5.3407073
0.023050001,129.93541,91.320137,5.3249993
0.0231,131.35378,89.267937,5.3092914
0.023150001,132.73973,87.19371,5.2935834
0.0232,134.09294,85.097969,5.2778754
0.023250001,135.41306,82.981224,5.2621679
0.0233,136.69977,80.844017,5.24646
0.02335,137.95274,78.686852,5.230752
0.023399999,139.17168,76.510277,5.215044
0.02345,140.35628,74.314827,5.1993361
0.023499999,141.50626,72.101036,5.1836281
0.02355,142.62131,69.869461,5.1679201
0.023600001,143.70117,67.620644,5.1522121
0.02365,144.74559,65.355141,5.1365042
0.023700001,145.75429,63.073513,5.1207962
0.02375,146.72702,60.776321,5.1050882
0.023800001,147.66356,58.464138,5.0893803
0.02385,148.56364,56.137524,5.0736723
0.0239,149.42709,53.797062,5.0579643
0.023949999,150.25366,51.443329,5.0422564
0.024,151.04317,49.0769,5.0265484
0.024049999,151.79539,46.69836,5.0108404
0.0241,152.51018,44.308304,4.9951324
0.024150001,153.18733,41.90731,4.9794245
0.0242,153.82668,39.495979,4.9637165
0.024250001,154.42809,37.074902,4.9480085
0.0243,154.99138,34.644676,4.9323006
0.024350001,155.51643,32.205906,4.9165926
0.0244,156.00311,29.759186,4.9008846
0.02445,156.45131,27.305124,4.8851767
0.024499999,156.86089,24.844324,4.8694687
0.02455,157.23178,22.377396,4.8537607
0.024599999,157.56387,19.904945,4.8380527
0.02465,157.85709,17.427584,4.8223448
0.024700001,158.11136,14.945923,4.8066368
0.02475,158.3266,12.460574,4.7909288
0.024800001,158.50279,9.9721508,4.7752209
0.02485,158.63988,7.4812665,4.7595129
0.024900001,158.73782,4.9885368,4.7438049
0.02495,158.79659,2.4945762,4.728097
0.025,158.81618,-1.1368684e-13,4.712389
0.025049999,158.79659,-2.4945762,4.696681
0.0251,158.73782,-4.9885368,4.6809731
0.025149999,158.63988,-7.4812665,4.6652651
0.0252,158.50279,-9.9721508,4.6495571
0.025250001,158.3266,-12.460574,4.6338491
0.0253,158.11136,-14.945923,4.6181412
0.025350001,157.85709,-17.427584,4.6024332
0.0254,157.56387,-19.904945,4.5867252
0.025450001,157.23178,-22.377396,4.5710173
0.0255,156.86089,-24.844324,4.5553093
0.02555,156.45131,-27.305124,4.5396013
0.025599999,156.00311,-29.759186,4.5238934
0.02565,155.51643,-32.205906,4.5081854
0.025699999,154.99138,-34.644676,4.4924774
0.02575,154.42809,-37.074902,4.4767694
0.025800001,153.82668,-39.495979,4.4610615
0.02585,153.18733,-41.90731,4.4453535
0.025900001,152.51018,-44.308304,4.4296455
0.02595,151.79539,-46.69836,4.4139376
0.026000001,151.04317,-49.0769,4.3982296
0.02605,150.25366,-51.443329,4.3825216
0.0261,149.42709,-53.797062,4.3668137
0.026149999,148.56364,-56.137524,4.3511057
0.0262,147.66356,-58.464138,4.3353977
0.026249999,146.72702,-60.776321,4.3196898
0.0263,145.75429,-63.073513,4.3039818
0.026350001,144.74559,-65.355141,4.2882738
0.0264,143.70117,-67.620644,4.2725658
0.026450001,142.62131,-69.869461,4.2568579
0.0265,141.50626,-72.101036,4.2411499
0.026550001,140.35628,-74.314827,4.2254419
0.0266,139.17168,-76.510277,4.209734
0.02665,137.95274,-78.686852,4.194026
0.026699999,136.69977,-80.844017,4.178318
0.02675,135.41306,-82.981224,4.1626101
0.026799999,134.09294,-85.097969,4.1469021
0.02685,132.73973,-87.19371,4.1311941
0.026900001,131.35378,-89.267937,4.1154861
0.02695,129.93541,-91.320137,4.0997782
0.027000001,128.48499,-93.349808,4.0840707
0.02705,127.00287,-95.356445,4.0683627
0.027100001,125.4894,-97.339561,4.0526547
0.02715,123.94498,-99.298653,4.0369468
0.0272,122.36997,-101.23325,4.0212388
0.027249999,120.76477,-103.14286,4.0055308
0.0273,119.12978,-105.02702,3.9898226
0.027349999,117.46539,-106.88528,3.9741147
0.0274,115.77202,-108.71716,3.9584067
0.027450001,114.05008,-110.52222,3.9426987
0.0275,112.3,-112.3,3.9269907
0.027550001,110.52222,-114.05008,3.9112828
0.0276,108.71716,-115.77202,3.8955748
0.027650001,106.88528,-117.46539,3.8798668
0.0277,105.02702,-119.12978,3.8641589
0.02775,103.14286,-120.76477,3.8484509
0.027799999,101.23325,-122.36997,3.8327429
0.02785,99.298653,-123.94498,3.817035
0.027899999,97.339561,-125.4894,3.8013272
0.02795,95.356445,-127.00287,3.7856193
0.028000001,93.349808,-128.48499,3.7699113
0.02805,91.320137,-129.93541,3.7542033
0.028100001,89.267937,-131.35378,3.7384953
0.02815,87.19371,-132.73973,3.7227874
0.028200001,85.097969,-134.09294,3.7070794
0.02825,82.981224,-135.41306,3.6913714
0.0283,80.844017,-136.69977,3.6756635
0.028349999,78.686852,-137.95274,3.6599555
0.0284,76.510277,-139.17168,3.6442475
0.028449999,74.314827,-140.35628,3.6285396
0.0285,72.101036,-141.50626,3.6128316
0.028550001,69.869461,-142.62131,3.5971236
0.0286,67.620644,-143.70117,3.5814157
0.028650001,65.355141,-144.74559,3.5657077
0.0287,63.073513,-145.75429,3.5499997
0.028750001,60.776321,-146.72702,3.5342917
0.0288,58.464138,-147.66356,3.5185838
0.02885,56.137524,-148.56364,3.5028758
0.028899999,53.797062,-149.42709,3.4871678
0.02895,51.443329,-150.25366,3.4714599
0.028999999,49.0769,-151.04317,3.4557519
0.02905,46.69836,-151.79539,3.4400439
0.029100001,44.308304,-152.51018,3.424336
0.02915,41.90731,-153.18733,3.408628
0.029200001,39.495979,-153.82668,3.39292
0.02925,37.074902,-154.42809,3.377212
0.029300001,34.644676,-154.99138,3.3615041
0.02935,32.205906,-155.51643,3.3457961
0.0294,29.759186,-156.00311,3.3300881
0.029449999,27.305124,-156.45131,3.3143802
0.0295,24.844324,-156.86089,3.2986722
0.029549999,22.377396,-157.23178,3.2829642
0.0296,19.904945,-157.56387,3.2672563
0.029650001,17.427584,-157.85709,3.2515483
0.0297,14.945923,-158.11136,3.2358403
0.029750001,12.460574,-158.3266,3.2201324
0.0298,9.9721508,-158.50279,3.2044246
0.029850001,7.4812665,-158.63988,3.1887167
0.029899999,4.9885368,-158.73782,3.1730087
0.02995,2.4945762,-158.79659,3.1573007
0.029999999,-1.7763568e-13,-158.81618,3.1415927
0.03005,-2.4945762,-158.79659,3.1258848
0.030099999,-4.9885368,-158.73782,3.1101768
0.03015,-7.4812665,-158.63988,3.0944688
0.030200001,-9.9721508,-158.50279,3.0787609
0.03025,-12.460574,-158.3266,3.0630529
0.030300001,-14.945923,-158.11136,3.0473449
0.03035,-17.427584,-157.85709,3.031637
0.030400001,-19.904945,-157.56387,3.015929
0.030449999,-22.377396,-157.23178,3.000221
0.0305,-24.844324,-156.86089,2.984513
0.030549999,-27.305124,-156.45131,2.9688051
