"Time","meanPower.y","vRMS.y","iH01.y_arg","iH01.y_rms","multiSensor.v","voltageSensor.v","vH01.y_arg","multiSensor.power","iRMS.y","vH01.y_rms","multiSensor.i"
2.904,891.23431,103.84573,1.7658483,8.2587357,147.94968,147.94968,1.7658483,1809.017,8.5822916,99.930695,12.227245
2.9042001,891.23431,103.84573,1.7658483,8.2587357,150.67618,150.67618,1.7658483,1876.3066,8.5822916,99.930695,12.452577
2.9044001,891.23431,103.84573,1.7658483,8.2587357,152.80803,152.80803,1.7658483,1929.7765,8.5822916,99.930695,12.628763
2.9045999,891.23431,103.84573,1.7658483,8.2587357,154.33682,154.33682,1.7658483,1968.5831,8.5822916,99.930695,12.75511
2.9047999,891.23431,103.84573,1.7658483,8.2587357,155.25652,155.25652,1.7658483,1992.1147,8.5822916,99.930695,12.831118
2.905,891.23431,103.84573,1.7658483,8.2587357,155.56349,155.56349,1.7658483,2000,8.5822916,99.930695,12.856487
2.9052,891.23431,103.84573,1.7658483,8.2587357,155.25652,155.25652,1.7658483,1992.1147,8.5822916,99.930695,12.831118
2.9054,891.23431,103.84573,1.7658483,8.2587357,154.33682,154.33682,1.7658483,1968.5831,8.5822916,99.930695,12.75511
2.9056001,891.23431,103.84573,1.7658483,8.2587357,152.80803,152.80803,1.7658483,1929.7765,8.5822916,99.930695,12.628763
2.9058001,891.23431,103.84573,1.7658483,8.2587357,150.67618,150.67618,1.7658483,1876.3066,8.5822916,99.930695,12.452577
2.9059999,891.23431,103.84573,1.7658483,8.2587357,147.94968,147.94968,1.7658483,1809.017,8.5822916,99.930695,12.227245
2.9061999,891.23431,103.84573,1.7658483,8.2587357,144.63928,144.63928,1.7658483,1728.9686,8.5822916,99.930695,11.953659
2.9064,891.23431,103.84573,1.7658483,8.2587357,140.75806,140.75806,1.7658483,1637.424,8.5822916,99.930695,11.632897
2.9066,891.23431,103.84573,1.7658483,8.2587357,136.32132,136.32132,1.7658483,1535.8268,8.5822916,99.930695,11.266226
2.9068,891.23431,103.84573,1.7658483,8.2587357,131.3466,131.3466,1.7658483,1425.7793,8.5822916,99.930695,10.855091
2.9070001,891.23431,103.84573,1.7658483,8.2587357,125.85351,125.85351,1.7658483,1309.017,8.5822916,99.930695,10.401116
2.9072001,891.23431,103.84573,1.7658483,8.2587357,119.86373,119.86373,1.7658483,1187.3813,8.5822916,99.930695,9.9060936
2.9073999,891.23431,103.84573,1.7658483,8.2587357,113.4009,113.4009,1.7658483,1062.7905,8.5822916,99.930695,9.3719759
2.9075999,891.23431,103.84573,1.7658483,8.2587357,106.49054,106.49054,1.7658483,937.20947,8.5822916,99.930695,8.8008709
2.9078,891.23431,103.84573,1.7658483,8.2587357,99.159904,99.159904,1.7658483,812.61871,8.5822916,99.930695,8.1950331
2.908,891.23431,103.84573,1.7658483,8.2587357,91.437927,91.437927,1.7658483,690.98303,8.5822916,99.930695,7.5568533
2.9082,891.23431,103.84573,1.7658483,8.2587357,83.355087,83.355087,1.7658483,574.2207,8.5822916,99.930695,6.8888502
2.9084001,891.23431,103.84573,1.7658483,8.2587357,74.943283,74.943283,1.7658483,464.17322,8.5822916,99.930695,6.1936598
2.9086001,891.23431,103.84573,1.7658483,8.2587357,66.23571,66.23571,1.7658483,362.57602,8.5822916,99.930695,5.4740257
2.9087999,891.23431,103.84573,1.7658483,8.2587357,57.266743,57.266743,1.7658483,271.03137,8.5822916,99.930695,4.7327886
2.9089999,891.23431,103.84573,1.7658483,8.2587357,48.071762,48.071762,1.7658483,190.983,8.5822916,99.930695,3.972873
2.9092,891.23431,103.84573,1.7658483,8.2587357,38.687069,38.687069,1.7658483,123.69332,8.5822916,99.930695,3.1972783
2.9094,891.23431,103.84573,1.7658483,8.2587357,29.149693,29.149693,1.7658483,70.223511,8.5822916,99.930695,2.4090655
2.9096,891.23431,103.84573,1.7658483,8.2587357,19.497276,19.497276,1.7658483,31.41684,8.5822916,99.930695,1.6113451
2.9098001,891.23431,103.84573,1.7658483,8.2587357,9.7679129,9.7679129,1.7658483,7.8852987,8.5822916,99.930695,0.80726552
2.9100001,891.23431,103.84573,1.7658483,8.2587357,-7.1676181e-12,-7.1676181e-12,1.7658483,4.2458466e-24,8.5822916,99.930695,-5.9236513e-13
2.9100001,891.23431,103.84573,1.7658483,8.2587357,-1.7345635e-19,-7.1676181e-12,1.7658483,2.4865383e-39,8.5822916,99.930695,-1.4335236e-20
2.9100001,891.23431,103.84573,1.7658483,8.2587357,-2.1122813e-12,-8.7284352e-05,1.7658483,3.6873819e-25,8.5822916,99.930695,-1.7456869e-13
2.9100001,891.23431,103.84573,1.7658483,8.2587357,-2.1122813e-12,-8.7284352e-05,1.7658483,3.6873819e-25,8.5822916,99.930695,-1.7456869e-13
2.9102001,891.23431,103.84573,1.7658483,8.2587357,-2.3638347e-07,-9.7679129,1.7658483,4.6179461e-15,8.5822916,99.930695,-1.9535824e-08
2.9103999,891.23431,103.84573,1.7658483,8.2587357,-4.7183406e-07,-19.497276,1.7658483,1.8398957e-14,8.5822916,99.930695,-3.899455e-08
2.9105999,891.23431,103.84573,1.7658483,8.2587357,-7.0542251e-07,-29.149693,1.7658483,4.1125696e-14,8.5822916,99.930695,-5.8299381e-08
2.9108,891.23431,103.84573,1.7658483,8.2587357,-9.3622702e-07,-38.687069,1.7658483,7.2439755e-14,8.5822916,99.930695,-7.7374132e-08
2.911,891.23431,103.84573,1.7658483,8.2587357,-1.1633366e-06,-48.071762,1.7658483,1.1184728e-13,8.5822916,99.930695,-9.6143523e-08
2.9112,891.23431,103.84573,1.7658483,8.2587357,-1.3858551e-06,-57.266743,1.7658483,1.5872681e-13,8.5822916,99.930695,-1.1453348e-07
2.9114001,891.23431,103.84573,1.7658483,8.2587357,-1.6029043e-06,-66.23571,1.7658483,2.12339e-13,8.5822916,99.930695,-1.3247143e-07
2.9116001,891.23431,103.84573,1.7658483,8.2587357,-1.8136275e-06,-74.943283,1.7658483,2.7183838e-13,8.5822916,99.930695,-1.4988656e-07
2.9117999,891.23431,103.84573,1.7658483,8.2587357,-2.0171931e-06,-83.355087,1.7658483,3.3628661e-13,8.5822916,99.930695,-1.6671017e-07
2.9119999,891.23431,103.84573,1.7658483,8.2587357,-2.2127977e-06,-91.437927,1.7658483,4.0466727e-13,8.5822916,99.930695,-1.8287585e-07
2.9122,891.23431,103.84573,1.7658483,8.2587357,-2.3996695e-06,-99.159904,1.7658483,4.7590198e-13,8.5822916,99.930695,-1.983198e-07
2.9124,891.23431,103.84573,1.7658483,8.2587357,-2.577071e-06,-106.49054,1.7658483,5.4886732e-13,8.5822916,99.930695,-2.1298108e-07
2.9124432,891.23431,103.84573,1.7658483,8.2587357,-2.6141217e-06,-108.02157,1.7658483,5.6476303e-13,8.5822916,99.930695,-2.1604312e-07
2.9124432,891.23431,103.84573,1.7658483,8.2587357,-108.02157,-108.02157,1.7658483,964.35193,8.5822916,99.930695,-8.9274025
2.9126,891.23431,103.84573,1.7658483,8.2587357,-113.4009,-113.4009,1.7658483,1062.7905,8.5822916,99.930695,-9.3719759
2.9128001,891.23431,103.84573,1.7658483,8.2587357,-119.86373,-119.86373,1.7658483,1187.3813,8.5822916,99.930695,-9.9060936
2.9130001,891.23431,103.84573,1.7658483,8.2587357,-125.85351,-125.85351,1.7658483,1309.017,8.5822916,99.930695,-10.401116
2.9131999,891.23431,103.84573,1.7658483,8.2587357,-131.3466,-131.3466,1.7658483,1425.7793,8.5822916,99.930695,-10.855091
2.9133999,891.23431,103.84573,1.7658483,8.2587357,-136.32132,-136.32132,1.7658483,1535.8268,8.5822916,99.930695,-11.266226
2.9136,891.23431,103.84573,1.7658483,8.2587357,-140.75806,-140.75806,1.7658483,1637.424,8.5822916,99.930695,-11.632897
2.9138,891.23431,103.84573,1.7658483,8.2587357,-144.63928,-144.63928,1.7658483,1728.9686,8.5822916,99.930695,-11.953659
2.914,891.23431,103.84573,1.7658483,8.2587357,-147.94968,-147.94968,1.7658483,1809.017,8.5822916,99.930695,-12.227245
2.9142001,891.23431,103.84573,1.7658483,8.2587357,-150.67618,-150.67618,1.7658483,1876.3066,8.5822916,99.930695,-12.452577
2.9144001,891.23431,103.84573,1.7658483,8.2587357,-152.80803,-152.80803,1.7658483,1929.7765,8.5822916,99.930695,-12.628763
2.9145999,891.23431,103.84573,1.7658483,8.2587357,-154.33682,-154.33682,1.7658483,1968.5831,8.5822916,99.930695,-12.75511
2.9147999,891.23431,103.84573,1.7658483,8.2587357,-155.25652,-155.25652,1.7658483,1992.1147,8.5822916,99.930695,-12.831118
2.915,891.23431,103.84573,1.7658483,8.2587357,-155.56349,-155.56349,1.7658483,2000,8.5822916,99.930695,-12.856487
2.9152,891.23431,103.84573,1.7658483,8.2587357,-155.25652,-155.25652,1.7658483,1992.1147,8.5822916,99.930695,-12.831118
2.9154,891.23431,103.84573,1.7658483,8.2587357,-154.33682,-154.33682,1.7658483,1968.5831,8.5822916,99.930695,-12.75511
2.9156001,891.23431,103.84573,1.7658483,8.2587357,-152.80803,-152.80803,1.7658483,1929.7765,8.5822916,99.930695,-12.628763
2.9158001,891.23431,103.84573,1.7658483,8.2587357,-150.67618,-150.67618,1.7658483,1876.3066,8.5822916,99.930695,-12.452577
2.9159999,891.23431,103.84573,1.7658483,8.2587357,-147.94968,-147.94968,1.7658483,1809.017,8.5822916,99.930695,-12.227245
2.9161999,891.23431,103.84573,1.7658483,8.2587357,-144.63928,-144.63928,1.7658483,1728.9686,8.5822916,99.930695,-11.953659
2.9164,891.23431,103.84573,1.7658483,8.2587357,-140.75806,-140.75806,1.7658483,1637.424,8.5822916,99.930695,-11.632897
2.9166,891.23431,103.84573,1.7658483,8.2587357,-136.32132,-136.32132,1.7658483,1535.8268,8.5822916,99.930695,-11.266226
2.9168,891.23431,103.84573,1.7658483,8.2587357,-131.3466,-131.3466,1.7658483,1425.7793,8.5822916,99.930695,-10.855091
2.9170001,891.23431,103.84573,1.7658483,8.2587357,-125.85351,-125.85351,1.7658483,1309.017,8.5822916,99.930695,-10.401116
2.9172001,891.23431,103.84573,1.7658483,8.2587357,-119.86373,-119.86373,1.7658483,1187.3813,8.5822916,99.930695,-9.9060936
2.9173999,891.23431,103.84573,1.7658483,8.2587357,-113.4009,-113.4009,1.7658483,1062.7905,8.5822916,99.930695,-9.3719759
2.9175999,891.23431,103.84573,1.7658483,8.2587357,-106.49054,-106.49054,1.7658483,937.20947,8.5822916,99.930695,-8.8008709
2.9177999,891.23431,103.84573,1.7658483,8.2587357,-99.159904,-99.159904,1.7658483,812.61871,8.5822916,99.930695,-8.1950331
2.918,891.23431,103.84573,1.7658483,8.2587357,-91.437927,-91.437927,1.7658483,690.98303,8.5822916,99.930695,-7.5568533
2.9182,891.23431,103.84573,1.7658483,8.2587357,-83.355087,-83.355087,1.7658483,574.2207,8.5822916,99.930695,-6.8888502
2.9184,891.23431,103.84573,1.7658483,8.2587357,-74.943283,-74.943283,1.7658483,464.17322,8.5822916,99.930695,-6.1936598
2.9186001,891.23431,103.84573,1.7658483,8.2587357,-66.23571,-66.23571,1.7658483,362.57602,8.5822916,99.930695,-5.4740257
2.9188001,891.23431,103.84573,1.7658483,8.2587357,-57.266743,-57.266743,1.7658483,271.03137,8.5822916,99.930695,-4.7327886
2.9189999,891.23431,103.84573,1.7658483,8.2587357,-48.071762,-48.071762,1.7658483,190.983,8.5822916,99.930695,-3.972873
2.9191999,891.23431,103.84573,1.7658483,8.2587357,-38.687069,-38.687069,1.7658483,123.69332,8.5822916,99.930695,-3.1972783
2.9194,891.23431,103.84573,1.7658483,8.2587357,-29.149693,-29.149693,1.7658483,70.223511,8.5822916,99.930695,-2.4090655
2.9196,891.23431,103.84573,1.7658483,8.2587357,-19.497276,-19.497276,1.7658483,31.41684,8.5822916,99.930695,-1.6113451
2.9198,891.23431,103.84573,1.7658483,8.2587357,-9.7679129,-9.7679129,1.7658483,7.8852987,8.5822916,99.930695,-0.80726552
2.9200001,891.23431,103.84573,1.7658483,8.2587357,-1.4749613e-05,-1.4749613e-05,1.7658483,1.7979429e-11,8.5822916,99.930695,-1.2189763e-06
2.9200001,891.23431,103.84573,1.7658483,8.2587357,-1.4749613e-05,-1.4749613e-05,1.7658483,1.7979429e-11,8.5822916,99.930695,-1.2189763e-06
2.9200001,891.23431,103.84573,1.7658483,8.2587357,5.490549e-12,5.490549e-12,1.7658483,2.4914158e-24,8.5822916,99.930695,4.5376439e-13
2.9200001,909.96265,104.93116,1.7430052,8.3965845,1.3287129e-19,5.490549e-12,1.7430052,1.4590726e-39,8.6719971,101.59867,1.0981098e-20
2.9202001,909.96265,104.93116,1.7430052,8.3965845,2.3638347e-07,9.7679129,1.7430052,4.6179461e-15,8.6719971,101.59867,1.9535824e-08
2.9203999,909.96265,104.93116,1.7430052,8.3965845,4.7183406e-07,19.497276,1.7430052,1.8398957e-14,8.6719971,101.59867,3.899455e-08
2.9205999,909.96265,104.93116,1.7430052,8.3965845,7.0542251e-07,29.149693,1.7430052,4.1125696e-14,8.6719971,101.59867,5.8299381e-08
2.9208,909.96265,104.93116,1.7430052,8.3965845,9.3622702e-07,38.687069,1.7430052,7.2439755e-14,8.6719971,101.59867,7.7374132e-08
2.921,909.96265,104.93116,1.7430052,8.3965845,1.1633366e-06,48.071762,1.7430052,1.1184728e-13,8.6719971,101.59867,9.6143523e-08
2.9212,909.96265,104.93116,1.7430052,8.3965845,1.3858551e-06,57.266743,1.7430052,1.5872681e-13,8.6719971,101.59867,1.1453348e-07
2.9214001,909.96265,104.93116,1.7430052,8.3965845,1.6029043e-06,66.23571,1.7430052,2.12339e-13,8.6719971,101.59867,1.3247143e-07
2.9216001,909.96265,104.93116,1.7430052,8.3965845,1.8136275e-06,74.943283,1.7430052,2.7183838e-13,8.6719971,101.59867,1.4988656e-07
2.9217999,909.96265,104.93116,1.7430052,8.3965845,2.0171931e-06,83.355087,1.7430052,3.3628661e-13,8.6719971,101.59867,1.6671017e-07
2.9219999,909.96265,104.93116,1.7430052,8.3965845,2.2127977e-06,91.437927,1.7430052,4.0466727e-13,8.6719971,101.59867,1.8287585e-07
2.9222,909.96265,104.93116,1.7430052,8.3965845,2.3996695e-06,99.159904,1.7430052,4.7590198e-13,8.6719971,101.59867,1.983198e-07
2.9223402,909.96265,104.93116,1.7430052,8.3965845,2.5250743e-06,104.34191,1.7430052,5.2694215e-13,8.6719971,101.59867,2.0868383e-07
2.9223402,909.96265,104.93116,1.7430052,8.3965845,104.34191,104.34191,1.7430052,899.77148,8.6719971,101.59867,8.6232986
2.9224,909.96265,104.93116,1.7430052,8.3965845,106.49054,106.49054,1.7430052,937.20947,8.6719971,101.59867,8.8008709
2.9226,909.96265,104.93116,1.7430052,8.3965845,113.4009,113.4009,1.7430052,1062.7905,8.6719971,101.59867,9.3719759
2.9228001,909.96265,104.93116,1.7430052,8.3965845,119.86373,119.86373,1.7430052,1187.3813,8.6719971,101.59867,9.9060936
2.9230001,909.96265,104.93116,1.7430052,8.3965845,125.85351,125.85351,1.7430052,1309.017,8.6719971,101.59867,10.401116
2.9231999,909.96265,104.93116,1.7430052,8.3965845,131.3466,131.3466,1.7430052,1425.7793,8.6719971,101.59867,10.855091
2.9233999,909.96265,104.93116,1.7430052,8.3965845,136.32132,136.32132,1.7430052,1535.8268,8.6719971,101.59867,11.266226
2.9236,909.96265,104.93116,1.7430052,8.3965845,140.75806,140.75806,1.7430052,1637.424,8.6719971,101.59867,11.632897
2.9238,909.96265,104.93116,1.7430052,8.3965845,144.63928,144.63928,1.7430052,1728.9686,8.6719971,101.59867,11.953659
2.924,909.96265,104.93116,1.7430052,8.3965845,147.94968,147.94968,1.7430052,1809.017,8.6719971,101.59867,12.227245
2.9242001,909.96265,104.93116,1.7430052,8.3965845,150.67618,150.67618,1.7430052,1876.3066,8.6719971,101.59867,12.452577
2.9244001,909.96265,104.93116,1.7430052,8.3965845,152.80803,152.80803,1.7430052,1929.7765,8.6719971,101.59867,12.628763
2.9245999,909.96265,104.93116,1.7430052,8.3965845,154.33682,154.33682,1.7430052,1968.5831,8.6719971,101.59867,12.75511
2.9247999,909.96265,104.93116,1.7430052,8.3965845,155.25652,155.25652,1.7430052,1992.1147,8.6719971,101.59867,12.831118
2.925,909.96265,104.93116,1.7430052,8.3965845,155.56349,155.56349,1.7430052,2000,8.6719971,101.59867,12.856487
2.9252,909.96265,104.93116,1.7430052,8.3965845,155.25652,155.25652,1.7430052,1992.1147,8.6719971,101.59867,12.831118
2.9254,909.96265,104.93116,1.7430052,8.3965845,154.33682,154.33682,1.7430052,1968.5831,8.6719971,101.59867,12.75511
2.9256001,909.96265,104.93116,1.7430052,8.3965845,152.80803,152.80803,1.7430052,1929.7765,8.6719971,101.59867,12.628763
2.9258001,909.96265,104.93116,1.7430052,8.3965845,150.67618,150.67618,1.7430052,1876.3066,8.6719971,101.59867,12.452577
2.9260001,909.96265,104.93116,1.7430052,8.3965845,147.94968,147.94968,1.7430052,1809.017,8.6719971,101.59867,12.227245
2.9261999,909.96265,104.93116,1.7430052,8.3965845,144.63928,144.63928,1.7430052,1728.9686,8.6719971,101.59867,11.953659
2.9263999,909.96265,104.93116,1.7430052,8.3965845,140.75806,140.75806,1.7430052,1637.424,8.6719971,101.59867,11.632897
2.9266,909.96265,104.93116,1.7430052,8.3965845,136.32132,136.32132,1.7430052,1535.8268,8.6719971,101.59867,11.266226
2.9268,909.96265,104.93116,1.7430052,8.3965845,131.3466,131.3466,1.7430052,1425.7793,8.6719971,101.59867,10.855091
2.927,909.96265,104.93116,1.7430052,8.3965845,125.85351,125.85351,1.7430052,1309.017,8.6719971,101.59867,10.401116
2.9272001,909.96265,104.93116,1.7430052,8.3965845,119.86373,119.86373,1.7430052,1187.3813,8.6719971,101.59867,9.9060936
2.9274001,909.96265,104.93116,1.7430052,8.3965845,113.4009,113.4009,1.7430052,1062.7905,8.6719971,101.59867,9.3719759
2.9275999,909.96265,104.93116,1.7430052,8.3965845,106.49054,106.49054,1.7430052,937.20947,8.6719971,101.59867,8.8008709
2.9277999,909.96265,104.93116,1.7430052,8.3965845,99.159904,99.159904,1.7430052,812.61871,8.6719971,101.59867,8.1950331
2.928,909.96265,104.93116,1.7430052,8.3965845,91.437927,91.437927,1.7430052,690.98303,8.6719971,101.59867,7.5568533
2.9282,909.96265,104.93116,1.7430052,8.3965845,83.355087,83.355087,1.7430052,574.2207,8.6719971,101.59867,6.8888502
2.9284,909.96265,104.93116,1.7430052,8.3965845,74.943283,74.943283,1.7430052,464.17322,8.6719971,101.59867,6.1936598
2.9286001,909.96265,104.93116,1.7430052,8.3965845,66.23571,66.23571,1.7430052,362.57602,8.6719971,101.59867,5.4740257
2.9288001,909.96265,104.93116,1.7430052,8.3965845,57.266743,57.266743,1.7430052,271.03137,8.6719971,101.59867,4.7327886
2.9289999,909.96265,104.93116,1.7430052,8.3965845,48.071762,48.071762,1.7430052,190.983,8.6719971,101.59867,3.972873
2.9291999,909.96265,104.93116,1.7430052,8.3965845,38.687069,38.687069,1.7430052,123.69332,8.6719971,101.59867,3.1972783
2.9294,909.96265,104.93116,1.7430052,8.3965845,29.149693,29.149693,1.7430052,70.223511,8.6719971,101.59867,2.4090655
2.9296,909.96265,104.93116,1.7430052,8.3965845,19.497276,19.497276,1.7430052,31.41684,8.6719971,101.59867,1.6113451
2.9298,909.96265,104.93116,1.7430052,8.3965845,9.7679129,9.7679129,1.7430052,7.8852987,8.6719971,101.59867,0.80726552
2.9300001,909.96265,104.93116,1.7430052,8.3965845,-3.8134803e-12,-3.8134803e-12,1.7430052,1.2018705e-24,8.6719971,101.59867,-3.1516369e-13
2.9300001,909.96265,104.93116,1.7430052,8.3965845,-9.2286227e-20,-3.8134803e-12,1.7430052,7.0386381e-40,8.6719971,101.59867,-7.6269607e-21
2.9300001,909.96265,104.93116,1.7430052,8.3965845,-2.6595193e-12,-0.0001098975,1.7430052,5.8454904e-25,8.6719971,101.59867,-2.1979499e-13
2.9300001,909.96265,104.93116,1.7430052,8.3965845,-2.6595193e-12,-0.0001098975,1.7430052,5.8454904e-25,8.6719971,101.59867,-2.1979499e-13
2.9302001,909.96265,104.93116,1.7430052,8.3965845,-2.3638347e-07,-9.7679129,1.7430052,4.6179461e-15,8.6719971,101.59867,-1.9535824e-08
2.9303999,909.96265,104.93116,1.7430052,8.3965845,-4.7183406e-07,-19.497276,1.7430052,1.8398957e-14,8.6719971,101.59867,-3.899455e-08
2.9305999,909.96265,104.93116,1.7430052,8.3965845,-7.0542251e-07,-29.149693,1.7430052,4.1125696e-14,8.6719971,101.59867,-5.8299381e-08
2.9308,909.96265,104.93116,1.7430052,8.3965845,-9.3622702e-07,-38.687069,1.7430052,7.2439755e-14,8.6719971,101.59867,-7.7374132e-08
2.931,909.96265,104.93116,1.7430052,8.3965845,-1.1633366e-06,-48.071762,1.7430052,1.1184728e-13,8.6719971,101.59867,-9.6143523e-08
2.9312,909.96265,104.93116,1.7430052,8.3965845,-1.3858551e-06,-57.266743,1.7430052,1.5872681e-13,8.6719971,101.59867,-1.1453348e-07
2.9314001,909.96265,104.93116,1.7430052,8.3965845,-1.6029043e-06,-66.23571,1.7430052,2.12339e-13,8.6719971,101.59867,-1.3247143e-07
2.9316001,909.96265,104.93116,1.7430052,8.3965845,-1.8136275e-06,-74.943283,1.7430052,2.7183838e-13,8.6719971,101.59867,-1.4988656e-07
2.9317999,909.96265,104.93116,1.7430052,8.3965845,-2.0171931e-06,-83.355087,1.7430052,3.3628661e-13,8.6719971,101.59867,-1.6671017e-07
2.9319999,909.96265,104.93116,1.7430052,8.3965845,-2.2127977e-06,-91.437927,1.7430052,4.0466727e-13,8.6719971,101.59867,-1.8287585e-07
2.9322,909.96265,104.93116,1.7430052,8.3965845,-2.3996695e-06,-99.159904,1.7430052,4.7590198e-13,8.6719971,101.59867,-1.983198e-07
2.9322345,909.96265,104.93116,1.7430052,8.3965845,-2.4309202e-06,-100.45125,1.7430052,4.8837795e-13,8.6719971,101.59867,-2.0090249e-07
2.9322345,909.96265,104.93116,1.7430052,8.3965845,-100.45125,-100.45125,1.7430052,833.92175,8.6719971,101.59867,-8.3017559
2.9324,909.96265,104.93116,1.7430052,8.3965845,-106.49054,-106.49054,1.7430052,937.20947,8.6719971,101.59867,-8.8008709
2.9326,909.96265,104.93116,1.7430052,8.3965845,-113.4009,-113.4009,1.7430052,1062.7905,8.6719971,101.59867,-9.3719759
2.9328001,909.96265,104.93116,1.7430052,8.3965845,-119.86373,-119.86373,1.7430052,1187.3813,8.6719971,101.59867,-9.9060936
2.9330001,909.96265,104.93116,1.7430052,8.3965845,-125.85351,-125.85351,1.7430052,1309.017,8.6719971,101.59867,-10.401116
2.9331999,909.96265,104.93116,1.7430052,8.3965845,-131.3466,-131.3466,1.7430052,1425.7793,8.6719971,101.59867,-10.855091
2.9333999,909.96265,104.93116,1.7430052,8.3965845,-136.32132,-136.32132,1.7430052,1535.8268,8.6719971,101.59867,-11.266226
2.9335999,909.96265,104.93116,1.7430052,8.3965845,-140.75806,-140.75806,1.7430052,1637.424,8.6719971,101.59867,-11.632897
2.9338,909.96265,104.93116,1.7430052,8.3965845,-144.63928,-144.63928,1.7430052,1728.9686,8.6719971,101.59867,-11.953659
2.934,909.96265,104.93116,1.7430052,8.3965845,-147.94968,-147.94968,1.7430052,1809.017,8.6719971,101.59867,-12.227245
2.9342,909.96265,104.93116,1.7430052,8.3965845,-150.67618,-150.67618,1.7430052,1876.3066,8.6719971,101.59867,-12.452577
2.9344001,909.96265,104.93116,1.7430052,8.3965845,-152.80803,-152.80803,1.7430052,1929.7765,8.6719971,101.59867,-12.628763
2.9346001,909.96265,104.93116,1.7430052,8.3965845,-154.33682,-154.33682,1.7430052,1968.5831,8.6719971,101.59867,-12.75511
2.9347999,909.96265,104.93116,1.7430052,8.3965845,-155.25652,-155.25652,1.7430052,1992.1147,8.6719971,101.59867,-12.831118
2.9349999,909.96265,104.93116,1.7430052,8.3965845,-155.56349,-155.56349,1.7430052,2000,8.6719971,101.59867,-12.856487
2.9352,909.96265,104.93116,1.7430052,8.3965845,-155.25652,-155.25652,1.7430052,1992.1147,8.6719971,101.59867,-12.831118
2.9354,909.96265,104.93116,1.7430052,8.3965845,-154.33682,-154.33682,1.7430052,1968.5831,8.6719971,101.59867,-12.75511
