"time","freeMotionScalarInit1.r_rel_a_1","freeMotionScalarInit1.r_rel_a_2","freeMotionScalarInit1.r_rel_a_3","freeMotionScalarInit1.v_rel_a_1","freeMotionScalarInit1.v_rel_a_2","freeMotionScalarInit1.v_rel_a_3","freeMotionScalarInit2.angle_1","freeMotionScalarInit2.angle_2","freeMotionScalarInit2.angle_3","freeMotionScalarInit2.angle_d_1","freeMotionScalarInit2.angle_d_2","freeMotionScalarInit2.angle_d_3"
0,0.5,0.40000000000000002,0,0,0,0,0.78539816339745006,0.78539816339745006,0.78539816339745006,0,0,0
0.00022000000000000001,0.5,0.39999976267621945,-1.6640119312480756e-23,1.6389051227250205e-19,-0.0021574629999999997,-1.512719949303687e-19,0.78539816339745006,0.78539816339745006,0.78539816339745006,0,0,0
0.00044000000000000002,0.5,0.39999905071300684,-6.6559907270092548e-23,3.277810245450041e-19,-0.0043149259999999993,-3.0254398986073744e-19,0.78539816339745006,0.78539816339745006,0.78539816339745006,0,0,0
0.00066,0.5,0.39999786410812332,-1.4975952085663773e-22,4.9167153681750615e-19,-0.0064723889999999994,-4.5381598479110614e-19,0.78539816339745006,0.78539816339745006,0.78539816339745006,0,0,0
0.00088000000000000003,0.5,0.39999620286144844,-2.6623896851482338e-22,6.5556204909000819e-19,-0.0086298520000000004,-6.0508797972147498e-19,0.78539816339745006,0.78539816339745006,0.78539816339745006,0,0,0
0.0011000000000000001,0.5,0.399994066972923,-4.159982543964928e-22,8.1945256136251034e-19,-0.010787315,-7.5635997465184372e-19,0.78539816339745006,0.78539816339745006,0.78539816339745006,0,0,0
0.00132,0.5,0.39999145644257944,-5.9903737622402482e-22,9.8334307363501229e-19,-0.012944777999999999,-9.0763196958221246e-19,0.78539816339745006,0.78539816339745006,0.78539816339745006,0,0,0
0.0015400000000000001,0.5,0.39998837127039572,-8.1535633554322089e-22,1.1472335859075145e-18,-0.015102240999999999,-1.058903964512581e-18,0.78539816339745006,0.78539816339745006,0.78539816339745006,0,0,0
0.0017600000000000001,0.5,0.39998481145634412,-1.0649551343053944e-21,1.3111240981800164e-18,-0.017259703999999997,-1.2101759594429496e-18,0.78539816339745006,0.78539816339745006,0.78539816339745006,0,0,0
0.00198,0.5,0.39998077700044632,-1.3478337709769635e-21,1.4750146104525184e-18,-0.019417166999999999,-1.3614479543733183e-18,0.78539816339745006,0.78539816339745006,0.78539816339745006,0,0,0
