"time","inertiaLoad.phi","inertiaLoad.w","inertiaLoadQS.phi","inertiaLoadQS.w","dqToThreePhase.y[1]","dqToThreePhase.y[2]","dqToThreePhase.y[3]"
0,0,0,0,0,75.660425586960585,65.783203326248156,-141.44362891320873
5.0000000000000002e-05,3.7259544116905001e-07,0.014903817621758204,3.7259521756468055e-07,0.014903808677238459,75.660336430463758,65.783296732243869,-141.44363316270761
0.0001,1.4903817490475452e-06,0.029807634886424007,1.4903808544412611e-06,0.029807616992918499,75.660068960724885,65.783576950007898,-141.44364591073278
0.00015000000000000001,3.3533588756158196e-06,0.044711451433376931,3.3533568623240997e-06,0.044711424586420079,75.659623176999233,65.78404397887067,-141.44366715586989
0.00020000000000000001,5.9615267614596776e-06,0.059615266916110174,5.9615231815242343e-06,0.059615231111236816,75.658999078040551,65.784697817721337,-141.44369689576189
0.00025000000000000001,9.3148854113740464e-06,0.07451908139374229,9.3148798168834791e-06,0.074519036626487178,75.658196662083157,65.785538465026804,-141.44373512710996
0.00030000000000000003,1.3413434264347969e-05,0.089422893204101073,1.3413426206073157e-05,0.089422839470001,75.657215926992521,65.786565918673745,-141.44378184566625
0.00035,1.8257173562868692e-05,0.10432670306563162,1.8257162592150079e-05,0.10432664036022246,75.656056869937856,65.78778017631177,-141.44383704624963
0.00040000000000000002,2.3846103306936222e-05,0.11923051097833393,2.3846088975114242e-05,0.1192304392971516,75.65471948764224,65.789181235091263,-141.4439007227335
0.00045000000000000004,3.0180223496550554e-05,0.13413431694220798,3.0180205354965653e-05,0.13413423628078838,75.653203776324773,65.790769091724059,-141.44397286804883
0.00050000000000000001,3.7259534070643752e-05,0.14903812083707474,3.7259511670541132e-05,0.14903803119095391,75.651509731715166,65.792543742468155,-141.44405347418331
0.00055000000000000003,4.5084033678652759e-05,0.16394192000508312,4.5084006569171087e-05,0.16394182136980034,75.649637349347742,65.794505182819677,-141.4441425321674
0.00060000000000000006,5.3653723247385446e-05,0.17884571627015186,5.3653690979108962e-05,0.17884560864124419,75.647586623708023,65.796653408406996,-141.444240032115
0.00065000000000000008,6.2968602776841811e-05,0.19374950963228096,6.2968564900354749e-05,0.19374939300528543,75.645357548999471,65.798988414187349,-141.44434596318681
0.00069999999999999999,7.3028672267021828e-05,0.20865330009147037,7.3028628332908455e-05,0.20865317446192408,75.642950118921775,65.801510194679224,-141.44446031360098
0.00075000000000000002,8.3833931336128276e-05,0.22355708719203402,8.3833880894611875e-05,0.22355695255547453,75.640364326762366,65.804218743866528,-141.44458307062888
0.00080000000000000004,9.5384374589410983e-05,0.23846086449517917,9.5384317185614206e-05,0.23846072084715197,75.637600166504726,65.807114054037527,-141.44471422054227
0.00085000000000000006,0.00010768000579263712,0.25336463649545954,0.00010767994097524307,0.25336448383150456,75.634657629436617,65.810196119337874,-141.44485374877448
0.00090000000000000008,0.0001207208249458067,0.26826840319287504,0.00012072075226349849,0.26826824150853229,75.631536707243626,65.813464932529882,-141.44500163977352
0.00095,0.00013450683204891967,0.28317216458742561,0.00013450675105038045,0.28317199387823511,75.628237391107945,65.816920485936777,-141.44515787704472
0.001,0.00014903802710197612,0.29807592067911148,0.00014903793733588892,0.29807574094061318,75.624759671708603,65.820562771442354,-141.44532244315096
0.0010500000000000002,0.00016431441010497601,0.31297967146793249,0.00016431431112002402,0.31297948269566639,75.621103539221522,65.824391780490913,-141.44549531971242
0.0011000000000000001,0.00018033598105791931,0.32788341695388862,0.00018033587240278559,0.32788321914339463,75.617268983319633,65.828407504087139,-141.44567648740679
0.00115,0.00019710273996080601,0.34278715713697994,0.00019710262118417373,0.34278695028379808,75.613255993173027,65.832609932796061,-141.44586592596909
0.0012000000000000001,0.00021461468681363623,0.35769089201720639,0.00021461455746418846,0.35769067611687672,75.609064557448974,65.836999056742769,-141.44606361419173
0.00125,0.00023287182032413566,0.37259462055041354,0.00023287167994972879,0.37259439559847723,75.604694664621547,65.841574865288521,-141.44626952991007
0.0013000000000000002,0.00025187413161364481,0.38749833556266572,0.00025187397975645588,0.38749810155467279,75.600146304478244,65.846337345453065,-141.44648364993131
0.0013500000000000001,0.00027162162880619087,0.40240204361815746,0.00027162146501359365,0.40240180054964997,75.595419462234574,65.851286488077278,-141.44670595031184
0.0014,0.00029211431190177394,0.41730574471688875,0.00029211413572114217,0.41730549258340888,75.590514124548363,65.856422281525397,-141.44693640607375
0.0014500000000000001,0.0003133521809003942,0.43220943885885987,0.00031335199187910149,0.43220917765594946,75.585430277575426,65.861744713721009,-141.44717499129644
0.0015,0.00033533523580205131,0.44711312604407055,0.0003353350334874715,0.44711285576727161,75.580167906969734,65.867253772146995,-141.44742167911673
0.0015500000000000002,0.00035806347660674554,0.46201680627252095,0.00035806326054625242,0.46201652691737555,75.574726997883602,65.872949443845187,-141.44767644172879
0.0016000000000000001,0.00038153690331447669,0.47692047954421096,0.00038153667305544393,0.47692019110626105,75.569107534967856,65.878831715416212,-141.44793925038408
0.00165,0.00040575551592524485,0.49182414585914058,0.00040575527101504623,0.49182384833392828,75.563309502371979,65.884900573019536,-141.4482100753915
0.0017000000000000001,0.00043071931132654216,0.50672780314278454,0.00043071905131090971,0.50672749652585436,75.557332884489512,65.891156001592947,-141.44848888608246
0.00175,0.00045642827581108734,0.52163144225906899,0.00045642800022852297,0.52163112654597665,75.551177667749812,65.897597982977985,-141.44877565072778
0.0018000000000000002,0.00048288242232892429,0.53653507183935956,0.00048288213072476062,0.5365347470256504,75.544843831699353,65.904226505253916,-141.44907033695327
0.0018500000000000001,0.0005100817508800527,0.55143869188365613,0.00051008144279962239,0.55143835796487528,75.538331358484371,65.911041552812804,-141.44937291129716
0.0019,0.00053802626146447273,0.56634230239195871,0.00053802593645310844,0.5663419593636515,75.531640229750877,65.91804310960427,-141.44968333935515
0.0019500000000000001,0.00056671595408218454,0.58124590336426751,0.00056671561168521883,0.58124555122197907,75.524770426644693,65.925231159135407,-141.45000158578009
0.002,0.0005961508287331878,0.59614949480058232,0.00059615046849595323,0.59614913353985777,75.517721929811827,65.932605684470388,-141.45032761428223
0.0020500000000000002,0.00062633088541748285,0.61105307670090336,0.00062633050688531218,0.61105270631728792,75.510494719398636,65.940166668230376,-141.450661387629
0.0021000000000000003,0.00065725612413506946,0.62595664906523041,0.00065725572685329514,0.62595626955426931,75.503088775052049,65.947914092593166,-141.4510028676452
0.00215,0.00068892653982915899,0.64086020927544418,0.00068892612334104308,0.64085982063268609,75.495504077130889,65.955847938026182,-141.45135201515706
0.0022000000000000001,0.00072134211738431487,0.65576374950562688,0.00072134168122693014,0.6557633517266297,75.487740607904385,65.963968182033582,-141.45170878993795
0.0022500000000000003,0.00075450287212267247,0.67066727768871348,0.00075450241583936576,0.67066687076902554,75.479798341853424,65.972274809300245,-141.45207315115366
0.0023,0.00078840880404423158,0.68557079382470376,0.00078840832717834983,0.6855703777598734,75.471677256629974,65.980767800228165,-141.45244505685812
0.0023500000000000001,0.00082305991314899284,0.70047429791359817,0.00082305941524388236,0.70047387269917383,75.463377329387811,65.989447134774807,-141.45282446416263
0.0024000000000000002,0.00085845619943695595,0.71537778995539636,0.00085845568003596368,0.71537735558692628,75.454898536782906,65.998312792452694,-141.45321132923559
0.0024499999999999999,0.00089459766290812066,0.73028126995009846,0.00089459712155459312,0.73028082642313097,75.446240854973553,66.007364752329067,-141.45360560730262
