"Time","mean.x","yMean","yRectifiedMean","yRootMeanSquare","yHarmonicCos","yHarmonicSin","yHarmonicAbs","yHarmonicArg"
0.023539999,0.025728785,0,0,0,0,0,0,0
0.02376,0.025941974,0,0,0,0,0,0,0
0.023979999,0.026154624,0,0,0,0,0,0,0
0.0242,0.02636674,0,0,0,0,0,0,0
0.024420001,0.026578318,0,0,0,0,0,0,0
0.024639999,0.026789356,0,0,0,0,0,0,0
0.02486,0.026999854,0,0,0,0,0,0,0
0.025079999,0.027209809,0,0,0,0,0,0,0
0.0253,0.027419221,0,0,0,0,0,0,0
0.025520001,0.027628092,0,0,0,0,0,0,0
0.025739999,0.027836418,0,0,0,0,0,0,0
0.02596,0.028044198,0,0,0,0,0,0,0
0.026179999,0.028251434,0,0,0,0,0,0,0
0.0264,0.028458124,0,0,0,0,0,0,0
0.026620001,0.028664265,0,0,0,0,0,0,0
0.026839999,0.028869858,0,0,0,0,0,0,0
0.02706,0.029074904,0,0,0,0,0,0,0
0.027279999,0.0292794,0,0,0,0,0,0,0
0.0275,0.029483348,0,0,0,0,0,0,0
0.027720001,0.029686747,0,0,0,0,0,0,0
0.027939999,0.029889593,0,0,0,0,0,0,0
0.02816,0.030091889,0,0,0,0,0,0,0
0.028379999,0.030293632,0,0,0,0,0,0,0
0.0286,0.03049482,0,0,0,0,0,0,0
0.028820001,0.030695457,0,0,0,0,0,0,0
0.029039999,0.030895537,0,0,0,0,0,0,0
0.02926,0.031095063,0,0,0,0,0,0,0
0.029479999,0.031294033,0,0,0,0,0,0,0
0.0297,0.031492446,0,0,0,0,0,0,0
0.029920001,0.0316903,0,0,0,0,0,0,0
0.030139999,0.031887598,0,0,0,0,0,0,0
0.03036,0.032084335,0,0,0,0,0,0,0
0.030579999,0.032280516,0,0,0,0,0,0,0
0.0308,0.032476135,0,0,0,0,0,0,0
0.031020001,0.032671191,0,0,0,0,0,0,0
0.031239999,0.032865688,0,0,0,0,0,0,0
0.031459998,0.033059623,0,0,0,0,0,0,0
0.031679999,0.033252995,0,0,0,0,0,0,0
0.0319,0.033445805,0,0,0,0,0,0,0
0.032120001,0.033638049,0,0,0,0,0,0,0
0.032340001,0.03382973,0,0,0,0,0,0,0
0.032559998,0.034020845,0,0,0,0,0,0,0
0.032779999,0.034211393,0,0,0,0,0,0,0
0.033,0.034401372,0,0,0,0,0,0,0
0.033220001,0.034590788,0,0,0,0,0,0,0
0.033440001,0.034779634,0,0,0,0,0,0,0
0.033659998,0.034967914,0,0,0,0,0,0,0
0.033879999,0.035155628,0,0,0,0,0,0,0
0.0341,0.035342768,0,0,0,0,0,0,0
0.034320001,0.035529342,0,0,0,0,0,0,0
0.034540001,0.035715342,0,0,0,0,0,0,0
0.034759998,0.035900775,0,0,0,0,0,0,0
0.034979999,0.036085632,0,0,0,0,0,0,0
0.0352,0.036269922,0,0,0,0,0,0,0
0.035420001,0.036453635,0,0,0,0,0,0,0
0.035640001,0.036636777,0,0,0,0,0,0,0
0.035859998,0.036819343,0,0,0,0,0,0,0
0.036079999,0.037001334,0,0,0,0,0,0,0
0.0363,0.037182752,0,0,0,0,0,0,0
0.036520001,0.037363596,0,0,0,0,0,0,0
0.036740001,0.037543863,0,0,0,0,0,0,0
0.036959998,0.037723552,0,0,0,0,0,0,0
0.037179999,0.037902664,0,0,0,0,0,0,0
0.0374,0.038081199,0,0,0,0,0,0,0
0.037620001,0.038259156,0,0,0,0,0,0,0
0.037840001,0.038436536,0,0,0,0,0,0,0
0.038059998,0.038613334,0,0,0,0,0,0,0
0.038279999,0.038789552,0,0,0,0,0,0,0
0.0385,0.038965192,0,0,0,0,0,0,0
0.038720001,0.039140251,0,0,0,0,0,0,0
0.038940001,0.039314728,0,0,0,0,0,0,0
0.039159998,0.039488625,0,0,0,0,0,0,0
0.039379999,0.03966194,0,0,0,0,0,0,0
0.0396,0.039834671,0,0,0,0,0,0,0
0.039820001,0.04000682,0,0,0,0,0,0,0
0.040040001,0.040178385,0,0,0,0,0,0,0
0.040259998,0.040349364,0,0,0,0,0,0,0
0.040479999,0.040519759,0,0,0,0,0,0,0
0.0407,0.040689569,0,0,0,0,0,0,0
0.040920001,0.040858794,0,0,0,0,0,0,0
0.041140001,0.04102743,0,0,0,0,0,0,0
0.041359998,0.041195486,0,0,0,0,0,0,0
0.041579999,0.041362949,0,0,0,0,0,0,0
0.0418,0.041529827,0,0,0,0,0,0,0
0.042020001,0.041696116,0,0,0,0,0,0,0
0.042240001,0.041861821,0,0,0,0,0,0,0
0.042459998,0.042026933,0,0,0,0,0,0,0
0.042679999,0.042191457,0,0,0,0,0,0,0
0.0429,0.042355392,0,0,0,0,0,0,0
0.043120001,0.042518739,0,0,0,0,0,0,0
0.043340001,0.042681493,0,0,0,0,0,0,0
0.043559998,0.042843658,0,0,0,0,0,0,0
0.043779999,0.043005232,0,0,0,0,0,0,0
0.044,0.043166213,0,0,0,0,0,0,0
0.044220001,0.043326601,0,0,0,0,0,0,0
0.044440001,0.043486398,0,0,0,0,0,0,0
0.044659998,0.043645605,0,0,0,0,0,0,0
0.044879999,0.043804217,0,0,0,0,0,0,0
0.0451,0.043962236,0,0,0,0,0,0,0
0.04532,0.04411966,0,0,0,0,0,0,0
0.045540001,0.044276491,0,0,0,0,0,0,0
0.045759998,0.044432726,0,0,0,0,0,0,0
0.045979999,0.044588368,0,0,0,0,0,0,0
0.0462,0.044743415,0,0,0,0,0,0,0
0.04642,0.044897866,0,0,0,0,0,0,0
0.046640001,0.04505172,0,0,0,0,0,0,0
0.046859998,0.045204978,0,0,0,0,0,0,0
0.047079999,0.045357641,0,0,0,0,0,0,0
0.0473,0.045509707,0,0,0,0,0,0,0
0.04752,0.045661177,0,0,0,0,0,0,0
0.047740001,0.045812048,0,0,0,0,0,0,0
0.047959998,0.045962323,0,0,0,0,0,0,0
0.048179999,0.046111997,0,0,0,0,0,0,0
0.0484,0.046261076,0,0,0,0,0,0,0
0.04862,0.046409555,0,0,0,0,0,0,0
0.048840001,0.046557434,0,0,0,0,0,0,0
0.049059998,0.046704713,0,0,0,0,0,0,0
0.049279999,0.046851393,0,0,0,0,0,0,0
0.0495,0.046997476,0,0,0,0,0,0,0
0.04972,0.047142956,0,0,0,0,0,0,0
0.049940001,0.047287837,0,0,0,0,0,0,0
0.050159998,0.047432117,0,0,0,0,0,0,0
0.050379999,0.047575794,0,0,0,0,0,0,0
0.0506,0.047718871,0,0,0,0,0,0,0
0.05082,0.047861349,0,0,0,0,0,0,0
0.051040001,0.048003223,0,0,0,0,0,0,0
0.051259998,0.048144497,0,0,0,0,0,0,0
0.051479999,0.048285168,0,0,0,0,0,0,0
0.0517,0.048425235,0,0,0,0,0,0,0
0.05192,0.048564699,0,0,0,0,0,0,0
0.052140001,0.048703562,0,0,0,0,0,0,0
0.052359998,0.048841819,0,0,0,0,0,0,0
0.052579999,0.048979476,0,0,0,0,0,0,0
0.0528,0.04911653,0,0,0,0,0,0,0
0.05302,0.049252976,0,0,0,0,0,0,0
0.053240001,0.049388822,0,0,0,0,0,0,0
0.053459998,0.049524065,0,0,0,0,0,0,0
0.053679999,0.049658701,0,0,0,0,0,0,0
0.0539,0.049792733,0,0,0,0,0,0,0
0.05412,0.049926162,0,0,0,0,0,0,0
0.054340001,0.050058983,0,0,0,0,0,0,0
0.054559998,0.050191201,0,0,0,0,0,0,0
0.054779999,0.050322816,0,0,0,0,0,0,0
0.055,0.050453823,0,0,0,0,0,0,0
0.05522,0.050584223,0,0,0,0,0,0,0
0.055440001,0.05071402,0,0,0,0,0,0,0
0.055659998,0.050843209,0,0,0,0,0,0,0
0.055879999,0.050971795,0,0,0,0,0,0,0
0.0561,0.051099773,0,0,0,0,0,0,0
0.05632,0.051227145,0,0,0,0,0,0,0
0.056540001,0.051353909,0,0,0,0,0,0,0
0.056759998,0.05148007,0,0,0,0,0,0,0
0.056979999,0.051605619,0,0,0,0,0,0,0
0.0572,0.051730566,0,0,0,0,0,0,0
0.05742,0.051854905,0,0,0,0,0,0,0
0.057640001,0.051978637,0,0,0,0,0,0,0
0.057859998,0.052101761,0,0,0,0,0,0,0
0.058079999,0.052224278,0,0,0,0,0,0,0
0.0583,0.052346189,0,0,0,0,0,0,0
0.05852,0.052467491,0,0,0,0,0,0,0
0.058740001,0.052588187,0,0,0,0,0,0,0
0.058959998,0.052708276,0,0,0,0,0,0,0
0.059179999,0.052827753,0,0,0,0,0,0,0
0.0594,0.052946627,0,0,0,0,0,0,0
0.05962,0.05306489,0,0,0,0,0,0,0
0.059840001,0.053182546,0,0,0,0,0,0,0
0.060059998,0.053299595,0,0,0,0,0,0,0
0.060279999,0.053416036,0,0,0,0,0,0,0
0.0605,0.05353187,0,0,0,0,0,0,0
0.06072,0.053647097,0,0,0,0,0,0,0
0.060940001,0.053761713,0,0,0,0,0,0,0
0.061159998,0.053875722,0,0,0,0,0,0,0
0.061379999,0.053989124,0,0,0,0,0,0,0
0.0616,0.054101914,0,0,0,0,0,0,0
0.06182,0.054214101,0,0,0,0,0,0,0
0.062040001,0.054325677,0,0,0,0,0,0,0
0.062259998,0.054436643,0,0,0,0,0,0,0
0.062479999,0.054547004,0,0,0,0,0,0,0
0.062700003,0.054656755,0,0,0,0,0,0,0
0.062919997,0.054765899,0,0,0,0,0,0,0
0.063139997,0.054874435,0,0,0,0,0,0,0
0.063359998,0.05498236,0,0,0,0,0,0,0
0.063579999,0.055089679,0,0,0,0,0,0,0
0.0638,0.05519639,0,0,0,0,0,0,0
0.06402,0.055302493,0,0,0,0,0,0,0
0.064240001,0.055407986,0,0,0,0,0,0,0
0.064460002,0.055512872,0,0,0,0,0,0,0
0.064680003,0.05561715,0,0,0,0,0,0,0
0.064900003,0.055720821,0,0,0,0,0,0,0
0.065119997,0.055823885,0,0,0,0,0,0,0
0.065339997,0.055926338,0,0,0,0,0,0,0
0.065559998,0.056028184,0,0,0,0,0,0,0
0.065779999,0.056129422,0,0,0,0,0,0,0
0.066,0.056230053,0,0,0,0,0,0,0
0.06622,0.056330077,0,0,0,0,0,0,0
0.066440001,0.056429494,0,0,0,0,0,0,0
0.066660002,0.0565283,0,0,0,0,0,0,0
0.066880003,0.056626502,0,0,0,0,0,0,0
0.067100003,0.056724094,0,0,0,0,0,0,0
0.067319997,0.056821082,0,0,0,0,0,0,0
0.067539997,0.056917462,0,0,0,0,0,0,0
0.067759998,0.057013232,0,0,0,0,0,0,0
0.067979999,0.057108399,0,0,0,0,0,0,0
0.0682,0.057202958,0,0,0,0,0,0,0
0.06842,0.057296909,0,0,0,0,0,0,0
0.068640001,0.057390254,0,0,0,0,0,0,0
0.068860002,0.057482995,0,0,0,0,0,0,0
0.069080003,0.057575125,0,0,0,0,0,0,0
0.069300003,0.057666652,0,0,0,0,0,0,0
0.069519997,0.057757575,0,0,0,0,0,0,0
0.069739997,0.057847887,0,0,0,0,0,0,0
0.069959998,0.057937596,0,0,0,0,0,0,0
0.070179999,0.058026701,0,0,0,0,0,0,0
0.0704,0.058115199,0,0,0,0,0,0,0
0.07062,0.058203094,0,0,0,0,0,0,0
0.070840001,0.058290381,0,0,0,0,0,0,0
0.071060002,0.058377061,0,0,0,0,0,0,0
0.071280003,0.058463141,0,0,0,0,0,0,0
0.071500003,0.058548614,0,0,0,0,0,0,0
0.071719997,0.058633484,0,0,0,0,0,0,0
0.071939997,0.05871775,0,0,0,0,0,0,0
0.072159998,0.058801413,0,0,0,0,0,0,0
0.072379999,0.058884468,0,0,0,0,0,0,0
0.0726,0.058966924,0,0,0,0,0,0,0
0.07282,0.059048772,0,0,0,0,0,0,0
0.073040001,0.05913002,0,0,0,0,0,0,0
0.073260002,0.059210666,0,0,0,0,0,0,0
0.073480003,0.059290707,0,0,0,0,0,0,0
0.073700003,0.059370145,0,0,0,0,0,0,0
0.073919997,0.059448984,0,0,0,0,0,0,0
0.074139997,0.059527218,0,0,0,0,0,0,0
0.074359998,0.059604853,0,0,0,0,0,0,0
0.074579999,0.059681885,0,0,0,0,0,0,0
0.0748,0.059758317,0,0,0,0,0,0,0
0.07502,0.059834145,0,0,0,0,0,0,0
0.075240001,0.059909377,0,0,0,0,0,0,0
0.075460002,0.059984006,0,0,0,0,0,0,0
0.075680003,0.060058035,0,0,0,0,0,0,0
0.075900003,0.06013146,0,0,0,0,0,0,0
0.076119997,0.06020429,0,0,0,0,0,0,0
0.076339997,0.06027652,0,0,0,0,0,0,0
0.076559998,0.060348153,0,0,0,0,0,0,0
0.076779999,0.060419183,0,0,0,0,0,0,0
0.077,0.060489617,0,0,0,0,0,0,0
0.07722,0.060559455,0,0,0,0,0,0,0
0.077440001,0.06062869,0,0,0,0,0,0,0
0.077660002,0.060697332,0,0,0,0,0,0,0
0.077880003,0.060765374,0,0,0,0,0,0,0
0.078100003,0.060832821,0,0,0,0,0,0,0
0.078319997,0.060899671,0,0,0,0,0,0,0
0.078539997,0.060965922,0,0,0,0,0,0,0
0.078759998,0.06103158,0,0,0,0,0,0,0
0.078979999,0.061096642,0,0,0,0,0,0,0
0.0792,0.061161108,0,0,0,0,0,0,0
0.07942,0.061224982,0,0,0,0,0,0,0
0.079640001,0.06128826,0,0,0,0,0,0,0
0.079860002,0.061350942,0,0,0,0,0,0,0
0.080080003,0.061413031,0,0,0,0,0,0,0
0.080300003,0.061474528,0,0,0,0,0,0,0
0.080519997,0.061535429,0,0,0,0,0,0,0
0.080739997,0.061595738,0,0,0,0,0,0,0
0.080959998,0.061655458,0,0,0,0,0,0,0
0.081179999,0.061714582,0,0,0,0,0,0,0
0.0814,0.061773118,0,0,0,0,0,0,0
0.08162,0.061831061,0,0,0,0,0,0,0
0.081840001,0.061888412,0,0,0,0,0,0,0
0.082060002,0.061945174,0,0,0,0,0,0,0
0.082280003,0.062001348,0,0,0,0,0,0,0
0.082500003,0.062056929,0,0,0,0,0,0,0
0.082719997,0.062111925,0,0,0,0,0,0,0
0.082939997,0.062166329,0,0,0,0,0,0,0
0.083159998,0.062220145,0,0,0,0,0,0,0
0.083379999,0.062273376,0,0,0,0,0,0,0
0.0836,0.062326014,0,0,0,0,0,0,0
0.08382,0.062378071,0,0,0,0,0,0,0
0.084040001,0.062429536,0,0,0,0,0,0,0
0.084260002,0.06248042,0,0,0,0,0,0,0
0.084480003,0.062530719,0,0,0,0,0,0,0
0.084700003,0.062580429,0,0,0,0,0,0,0
0.084919997,0.062629551,0,0,0,0,0,0,0
0.085139997,0.062678099,0,0,0,0,0,0,0
0.085359998,0.062726058,0,0,0,0,0,0,0
0.085579999,0.062773429,0,0,0,0,0,0,0
0.0858,0.062820226,0,0,0,0,0,0,0
0.08602,0.062866434,0,0,0,0,0,0,0
0.086240001,0.062912062,0,0,0,0,0,0,0
0.086460002,0.062957108,0,0,0,0,0,0,0
0.086680003,0.063001573,0,0,0,0,0,0,0
0.086900003,0.063045457,0,0,0,0,0,0,0
0.087119997,0.063088767,0,0,0,0,0,0,0
0.087339997,0.063131489,0,0,0,0,0,0,0
0.087559998,0.063173637,0,0,0,0,0,0,0
0.087779999,0.063215211,0,0,0,0,0,0,0
0.088,0.063256197,0,0,0,0,0,0,0
0.08822,0.063296616,0,0,0,0,0,0,0
0.088440001,0.063336454,0,0,0,0,0,0,0
0.088660002,0.063375711,0,0,0,0,0,0,0
0.088880002,0.063414402,0,0,0,0,0,0,0
0.089100003,0.063452512,0,0,0,0,0,0,0
0.089319997,0.063490048,0,0,0,0,0,0,0
0.089539997,0.06352701,0,0,0,0,0,0,0
0.089759998,0.063563399,0,0,0,0,0,0,0
0.089979999,0.063599214,0,0,0,0,0,0,0
0.0902,0.063634455,0,0,0,0,0,0,0
0.09042,0.06366913,0,0,0,0,0,0,0
0.090640001,0.063703232,0,0,0,0,0,0,0
0.090860002,0.063736759,0,0,0,0,0,0,0
0.091080002,0.06376972,0,0,0,0,0,0,0
0.091300003,0.063802108,0,0,0,0,0,0,0
0.091519997,0.06383393,0,0,0,0,0,0,0
0.091739997,0.063865185,0,0,0,0,0,0,0
0.091959998,0.063895874,0,0,0,0,0,0,0
0.092179999,0.063925989,0,0,0,0,0,0,0
0.092399999,0.063955545,0,0,0,0,0,0,0
0.09262,0.063984528,0,0,0,0,0,0,0
0.092840001,0.064012952,0,0,0,0,0,0,0
0.093060002,0.06404081,0,0,0,0,0,0,0
0.093280002,0.064068101,0,0,0,0,0,0,0
0.093500003,0.064094834,0,0,0,0,0,0,0
0.093719997,0.064121,0,0,0,0,0,0,0
0.093939997,0.064146601,0,0,0,0,0,0,0
0.094159998,0.06417165,0,0,0,0,0,0,0
0.094379999,0.064196132,0,0,0,0,0,0,0
0.094599999,0.064220056,0,0,0,0,0,0,0
0.09482,0.064243421,0,0,0,0,0,0,0
0.095040001,0.06426622,0,0,0,0,0,0,0
0.095260002,0.064288467,0,0,0,0,0,0,0
0.095480002,0.064310156,0,0,0,0,0,0,0
0.095700003,0.064331293,0,0,0,0,0,0,0
0.095919997,0.064351872,0,0,0,0,0,0,0
0.096139997,0.064371891,0,0,0,0,0,0,0
0.096359998,0.06439136,0,0,0,0,0,0,0
0.096579999,0.064410269,0,0,0,0,0,0,0
0.096799999,0.064428627,0,0,0,0,0,0,0
0.09702,0.064446434,0,0,0,0,0,0,0
0.097240001,0.06446369,0,0,0,0,0,0,0
0.097460002,0.064480394,0,0,0,0,0,0,0
0.097680002,0.064496547,0,0,0,0,0,0,0
0.097900003,0.064512156,0,0,0,0,0,0,0
0.098119996,0.064527206,0,0,0,0,0,0,0
0.098339997,0.064541712,0,0,0,0,0,0,0
0.098559998,0.064555675,0,0,0,0,0,0,0
0.098779999,0.064569086,0,0,0,0,0,0,0
0.098999999,0.064581953,0,0,0,0,0,0,0
0.09922,0.064594269,0,0,0,0,0,0,0
0.099440001,0.064606048,0,0,0,0,0,0,0
0.099660002,0.064617276,0,0,0,0,0,0,0
0.099880002,0.064627968,0,0,0,0,0,0,0
0.1001,0.064638115,0,0,0,0,0,0,0
0.10032,0.064647719,0,0,0,0,0,0,0
0.10054,0.064656787,0,0,0,0,0,0,0
0.10076,0.06466531,0,0,0,0,0,0,0
0.10098,0.06467329,0,0,0,0,0,0,0
0.1012,0.06468074,0,0,0,0,0,0,0
0.10142,0.064687647,0,0,0,0,0,0,0
0.10164,0.064694017,0,0,0,0,0,0,0
0.10186,0.064699858,0,0,0,0,0,0,0
0.10208,0.064705156,0,0,0,0,0,0,0
0.1023,0.064709924,0,0,0,0,0,0,0
0.10252,0.064714156,0,0,0,0,0,0,0
0.10274,0.064717859,0,0,0,0,0,0,0
0.10296,0.064721026,0,0,0,0,0,0,0
0.10318,0.064723656,0,0,0,0,0,0,0
0.1034,0.064725764,0,0,0,0,0,0,0
0.10362,0.064727344,0,0,0,0,0,0,0
0.10384,0.064728387,0,0,0,0,0,0,0
0.10406,0.064728908,0,0,0,0,0,0,0
0.10428,0.064728901,0,0,0,0,0,0,0
0.1045,0.064728364,0,0,0,0,0,0,0
0.10472,0.064727306,0,0,0,0,0,0,0
0.10494,0.064725719,0,0,0,0,0,0,0
0.10516,0.064723611,0,0,0,0,0,0,0
0.10538,0.064720981,0,0,0,0,0,0,0
0.1056,0.064717829,0,0,0,0,0,0,0
0.10582,0.064714156,0,0,0,0,0,0,0
0.10604,0.064709961,0,0,0,0,0,0,0
0.10626,0.064705245,0,0,0,0,0,0,0
0.10648,0.064700015,0,0,0,0,0,0,0
0.1067,0.064694263,0,0,0,0,0,0,0
0.10692,0.064687997,0,0,0,0,0,0,0
0.10714,0.064681217,0,0,0,0,0,0,0
0.10736,0.064673916,0,0,0,0,0,0,0
0.10758,0.064666107,0,0,0,0,0,0,0
0.1078,0.064657778,0,0,0,0,0,0,0
0.10802,0.064648941,0,0,0,0,0,0,0
0.10824,0.064639598,0,0,0,0,0,0,0
0.10846,0.064629734,0,0,0,0,0,0,0
0.10868,0.06461937,0,0,0,0,0,0,0
0.1089,0.064608492,0,0,0,0,0,0,0
0.10912,0.064597107,0,0,0,0,0,0,0
0.10934,0.064585209,0,0,0,0,0,0,0
0.10956,0.064572811,0,0,0,0,0,0,0
0.10978,0.064559914,0,0,0,0,0,0,0
0.11,0.064546503,0,0,0,0,0,0,0
0.11022,0.064532593,0,0,0,0,0,0,0
0.11044,0.064518183,0,0,0,0,0,0,0
0.11066,0.064503267,0,0,0,0,0,0,0
0.11088,0.06448786,0,0,0,0,0,0,0
0.1111,0.064471945,0,0,0,0,0,0,0
0.11132,0.064455539,0,0,0,0,0,0,0
0.11154,0.064438626,0,0,0,0,0,0,0
0.11176,0.064421222,0,0,0,0,0,0,0
0.11198,0.064403325,0,0,0,0,0,0,0
0.1122,0.06438493,0,0,0,0,0,0,0
0.11242,0.064366043,0,0,0,0,0,0,0
0.11264,0.064346664,0,0,0,0,0,0,0
0.11286,0.064326793,0,0,0,0,0,0,0
0.11308,0.064306431,0,0,0,0,0,0,0
0.1133,0.064285584,0,0,0,0,0,0,0
0.11352,0.064264238,0,0,0,0,0,0,0
0.11374,0.064242415,0,0,0,0,0,0,0
0.11396,0.064220101,0,0,0,0,0,0,0
0.11418,0.064197302,0,0,0,0,0,0,0
0.1144,0.064174026,0,0,0,0,0,0,0
0.11462,0.064150259,0,0,0,0,0,0,0
0.11484,0.064126007,0,0,0,0,0,0,0
0.11506,0.064101279,0,0,0,0,0,0,0
0.11528,0.064076073,0,0,0,0,0,0,0
0.1155,0.064050384,0,0,0,0,0,0,0
0.11572,0.064024217,0,0,0,0,0,0,0
0.11594,0.063997574,0,0,0,0,0,0,0
0.11616,0.063970454,0,0,0,0,0,0,0
0.11638,0.063942857,0,0,0,0,0,0,0
0.1166,0.063914791,0,0,0,0,0,0,0
0.11682,0.063886248,0,0,0,0,0,0,0
0.11704,0.063857235,0,0,0,0,0,0,0
0.11726,0.063827753,0,0,0,0,0,0,0
0.11748,0.063797794,0,0,0,0,0,0,0
0.1177,0.063767374,0,0,0,0,0,0,0
0.11792,0.063736483,0,0,0,0,0,0,0
0.11814,0.063705124,0,0,0,0,0,0,0
0.11836,0.063673303,0,0,0,0,0,0,0
0.11858,0.063641019,0,0,0,0,0,0,0
