"time","cp[1]","cp[2]","eta[1]","eta[2]","lambda[1]","lambda[2]","rho[1]","rho[2]","Nu[1]","Nu[2]","m_flow_1[1]","m_flow_1[2]","m_flow_2[1]","m_flow_2[2]","m_flow_3[1]","m_flow_3[2]","kc_1[1]","kc_1[2]","kc_2[1]","kc_2[2]","kc_3[1]","kc_3[2]","Re_1[1]","Re_1[2]","Re_2[1]","Re_2[2]","Re_3[1]","Re_3[2]","input_Nu.y"
0,1007,4189,1.8240000000000002e-05,0.0010016000000000001,0.025690000000000001,0.59850000000000003,1.1879999999999999,998.21000000000004,100,100,0.014301199970391948,0.25079380272671786,0.013906889247883143,0.29498177011454274,0.016808373847023671,0.35118919120579811,8.177380976061583,190.50846688099875,8.177380976061583,190.50846688099875,8.177380976061583,190.50846688099875,9982.9239799716906,3188.1049042149202,9707.676170316372,3749.8248271347125,11733.051680220853,4464.3367205149789,100
0.000202,1007,4189,1.8240000000000002e-05,0.0010016000000000001,0.025690000000000001,0.59850000000000003,1.1879999999999999,998.21000000000004,100.70699999999999,100.70699999999999,0.014427698322701547,0.25301214824178564,0.014029899804986838,0.29759097129752965,0.016948787182603897,0.35351038602226881,8.2351950595623382,191.85536174184739,8.2351950595623382,191.85536174184739,8.2351950595623382,191.85536174184739,10071.225901300872,3216.3046369791996,9793.543443191551,3782.9931390990564,11831.066927736701,4493.8438793744517,100.70699999999999
0.00040400000000000001,1007,4189,1.8240000000000002e-05,0.0010016000000000001,0.025690000000000001,0.59850000000000003,1.1879999999999999,998.21000000000004,101.414,101.414,0.014554418887736465,0.255234390602887,0.0141531264479971,0.30020475592128881,0.01708943355892685,0.3558335639074961,8.2930091430630934,193.20225660269605,8.2930091430630934,193.20225660269605,8.2930091430630934,193.20225660269605,10159.682937777648,3244.5539066690949,9879.561554400776,3816.2197160198921,11929.244848876004,4523.3762471153223,101.414
0.00060599999999999998,1007,4189,1.8240000000000002e-05,0.0010016000000000001,0.025690000000000001,0.59850000000000003,1.1879999999999999,998.21000000000004,102.121,102.121,0.014681360502610296,0.25746050941699966,0.014276568046090454,0.30282309999970214,0.017230311823318391,0.35815871527235799,8.3508232265638487,194.54915146354472,8.3508232265638487,194.54915146354472,8.3508232265638487,194.54915146354472,10248.294277651497,3272.8524540473613,9965.729714574989,3849.5042529843386,12027.584639016884,4552.9337018401347,102.121
0.00080800000000000002,1007,4189,1.8240000000000002e-05,0.0010016000000000001,0.025690000000000001,0.59850000000000003,1.1879999999999999,998.21000000000004,102.828,102.828,0.014808522018538243,0.25969048453839427,0.014400223482156247,0.30544597983751526,0.017371420836320647,0.36048583062804451,8.4086373100646057,195.89604632439338,8.4086373100646057,195.89604632439338,8.4086373100646057,195.89604632439338,10337.059119015494,3301.2000230203566,10052.047143917334,3882.8464487769925,12126.085502763059,4582.5161229266005,102.828
0.00101,1007,4189,1.8240000000000002e-05,0.0010016000000000001,0.025690000000000001,0.59850000000000003,1.1879999999999999,998.21000000000004,103.535,103.535,0.01493590230057017,0.26192429606395362,0.014524091652537026,0.30807337202483237,0.017512759471455367,0.36281490058445121,8.4664513935653591,197.24294118524205,8.4664513935653591,197.24294118524205,8.4664513935653591,197.24294118524205,10425.976669619973,3329.5963605785364,10138.513072021939,3916.2460058099432,12224.746653778639,4612.1233910071878,103.535
0.001212,1007,4189,1.8240000000000002e-05,0.0010016000000000001,0.025690000000000001,0.59850000000000003,1.1879999999999999,998.21000000000004,104.242,104.242,0.015063500227330604,0.26416192432861285,0.014648171466775739,0.31070525343175365,0.017654326614993113,0.36514591584860545,8.5242654770661161,198.58983604609071,8.5242654770661161,198.58983604609071,8.5242654770661161,198.58983604609071,10515.046146691029,3358.0412167384934,10225.126737697447,3949.7026300546058,12323.567314627027,4641.7553879491052,104.242
0.0014140000000000001,1007,4189,1.8240000000000002e-05,0.0010016000000000001,0.025690000000000001,0.59850000000000003,1.1879999999999999,998.21000000000004,104.949,104.949,0.015191314690765286,0.26640334990091608,0.014772461847369234,0.31334160120314763,0.01779612116572794,0.36747886722312817,8.5820795605668714,199.93673090693937,8.5820795605668714,199.93673090693937,8.5820795605668714,199.93673090693937,10604.266776753608,3386.5343444864675,10311.887388794936,3983.2160309752653,12422.546716613615,4671.4119968347541,104.949
0.001616,1007,4189,1.8240000000000002e-05,0.0010016000000000001,0.025690000000000001,0.59850000000000003,1.1879999999999999,998.21000000000004,105.65600000000001,105.65600000000001,0.015319344595894213,0.26864855357868428,0.014896961729528153,0.31598239275355705,0.017938142034757534,0.36981374560472707,8.6398936440676266,201.28362576778804,8.6398936440676266,201.28362576778804,8.6398936440676266,201.28362576778804,10693.637795459113,3415.0754997232821,10398.794282040333,4016.7859214643199,12521.684099632326,4701.0931019425716,105.65600000000001
0.001818,1007,4189,1.8240000000000002e-05,0.0010016000000000001,0.025690000000000001,0.59850000000000003,1.1879999999999999,998.21000000000004,106.363,106.363,0.015447588860570797,0.27089751638479281,0.015021670060942703,0.31862760576223154,0.018080388145268595,0.37215054198272224,8.6977077275683818,202.6305206286367,8.6977077275683818,202.6305206286367,8.6977077275683818,202.6305206286367,10783.158447417285,3443.6644412106616,10485.846682870895,4050.4120177791383,12620.978712015798,4730.7985887282875,106.363
