"time","SourceP1.ports[1].m_flow","SourceP1.ports[1].p","SourceP1.ports[1].h_outflow","V1.port_b.m_flow","V1.port_b.p","V1.port_b.h_outflow","SinkP1.ports[1].m_flow","SinkP1.ports[1].p","SinkP1.ports[1].h_outflow","Opening.y","downstreamPressure.y"
0,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.00059999999999999995,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.0011999999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.0018,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.0023999999999999998,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.0029999999999999996,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.0035999999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.0041999999999999997,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.0047999999999999996,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.0053999999999999994,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.0059999999999999993,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.0065999999999999991,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.0071999999999999998,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.0077999999999999996,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.0083999999999999995,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.0089999999999999993,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.0095999999999999992,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.010199999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.010799999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.011399999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.011999999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.012599999999999998,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.013199999999999998,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.013799999999999998,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.0144,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.014999999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.015599999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.016199999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.016799999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.017399999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.017999999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.018599999999999998,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.019199999999999998,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.019799999999999998,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.020399999999999998,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.020999999999999998,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.021599999999999998,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.022199999999999998,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.022799999999999997,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.023399999999999997,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.023999999999999997,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.024599999999999997,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.025199999999999997,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.025799999999999997,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.026399999999999996,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.026999999999999996,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.027599999999999996,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.028199999999999996,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.028799999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.029399999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.029999999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.030599999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.031199999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.031799999999999995,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.032399999999999998,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.032999999999999995,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.033599999999999998,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.034199999999999994,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.034799999999999998,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.035399999999999994,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.035999999999999997,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.036599999999999994,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.037199999999999997,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.037799999999999993,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.038399999999999997,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.039,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.039599999999999996,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.0402,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.040799999999999996,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.041399999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.041999999999999996,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.042599999999999999,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
0.043199999999999995,0,200000,105020.67737791673,0,100000,105020.67737791673,0,100000,84011.811167136795,0,100000
