"time","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","Re_1[1]","Re_1[2]","Re_1[3]","Nu_1[1]","Nu_1[2]","Nu_1[3]","Nu_2[1]","Nu_2[2]","Nu_2[3]","Nu_3[1]","Nu_3[2]","Nu_3[3]","m_flow[1]","m_flow[2]","m_flow[3]","input_mflow_0.y","input_mflow_1.y","input_mflow_2.y"
0,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,1,1,1,0,0,0,0,0,0,1.87124155541658,7.3220971357764517,53.188434226195987,0,0,0,0,0,0
0.000202,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,225.60911231272181,225.60911231272183,225.60911231272181,1.5350736802707499,3.8256862849418605,27.790161693219947,1.5697959784950837,3.3599023271885824,17.537920037667138,0.44295560942553458,4.4053570616350539,32.00094726561381,0.0003232,0.017747649122807019,2.02,2.02,0.0012692030912951266,0.002017961173041205
0.00040400000000000001,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,451.21822462544361,451.21822462544367,451.21822462544361,2.6727185141215113,6.6609067007007869,48.385481832245993,2.7331735466777709,5.8499297271079582,30.535292335667013,0.61554871424430446,1.9912795119867672,14.464850354385336,0.00064639999999999999,0.035495298245614038,4.04,4.04,0.0025384041380600128,0.0040318501787864891
0.00060599999999999998,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,676.82733693816544,676.82733693816533,676.82733693816533,3.6968023305527007,9.2131121495367712,66.924953397554148,3.7804214262662188,8.0913997244675873,42.235251963188873,1.5683919173585414,0.26356019365358563,1.9145271859741151,0.00096959999999999993,0.053242947368421049,6.0599999999999996,6.0599999999999996,0.0038076010957677118,0.0060416752347114411
0.00080800000000000002,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,902.43644925088722,902.43644925088734,902.43644925088722,4.6534732160009238,11.597312160715996,84.244016928832252,4.7587315412927964,10.185319238353149,53.165031886453491,2.4585117846886266,2.4208404643358974,17.585223389117136,0.0012928,0.070990596491228075,8.0800000000000001,8.0800000000000001,0.0050767919198978642,0.0080474445417089147
0.00101,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,1128.045561563609,1128.045561563609,1128.045561563609,5.5629509285355825,13.86389809468267,100.70872022780364,5.6887810066813271,12.175944393448233,63.555638932533519,3.304721482438266,4.508362888503914,32.749191729697699,0.001616,0.08873824561403508,10.1,10.1,0.0063459745659399901,0.010049166284122668
0.001212,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,1353.6546738763309,1353.6546738763307,1353.6546738763307,6.4365067025141576,16.040959942979203,116.52311175761523,6.5820960042655887,14.087945175978723,73.535844775015619,4.117508159096591,6.5419273408162155,47.521204052240222,0.0019391999999999999,0.1064858947368421,12.119999999999999,12.119999999999999,0.007615146989396783,0.012046848629781115
0.0014140000000000001,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,1579.2637861890526,1579.2637861890526,1579.2637861890528,7.2812787503771039,18.146287445462029,131.81641793942882,7.4459762078831861,15.936945394038597,83.187202111077596,4.9035134558038553,8.5316900245117129,61.975036016633403,0.0022623999999999999,0.12423354385964912,14.140000000000001,14.140000000000001,0.0088843071457874075,0.014040499730029965
0.001616,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,1804.8728985017744,1804.8728985017747,1804.8728985017744,8.1021674589460613,20.192093268464603,146.67735278344628,8.2854328476949561,17.733670800598368,92.565696912816975,5.6672968629071461,10.484708457433994,76.161954127085295,0.0025856,0.14198119298245615,16.16,16.16,0.010153452990650784,0.016030127719765863
0.001818,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,2030.4820108144963,2030.4820108144961,2030.4820108144963,8.9027306290402066,22.187244106773914,161.17032483324985,9.1041041994983498,19.485908554936241,101.71197636680131,6.4121686820382218,12.406159636117907,90.11956459593884,0.0029088,0.15972884210526314,18.18,18.18,0.011422582479548889,0.018015740717469697
