"time","frac_KmToRs[1]","frac_KmToRs[2]","frac_KmToRs[3]","dp_nom[1]","dp_nom[2]","dp_nom[3]","p_2[1]","p_2[2]","p_2[3]","m_flow_nom[1]","m_flow_nom[2]","m_flow_nom[3]","Km[1]","Km[2]","Km[3]","input_mdot[1]","input_mdot[2]","input_mdot[3]","input_dp[1]","input_dp[2]","input_dp[3]","M_FLOW[1]","M_FLOW[2]","M_FLOW[3]","DP[1]","DP[2]","DP[3]","DP_plot[1]","DP_plot[2]","DP_plot[3]","input_DP.y"
0,5.9459395179032235,23.783758071612894,35.675637107419341,500,2000,3000,109500,108000,107000,10,10,10,1706.4846416382252,6825.9385665529007,10238.907849829351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000202,5.9459395179032235,23.783758071612894,35.675637107419341,500,2000,3000,109500,108000,107000,10,10,10,1706.4846416382252,6825.9385665529007,10238.907849829351,0.0033876181046229906,0.0016938090523114953,0.0013829892999567676,0.0060600000000000003,0.0060600000000000003,0.0060600000000000003,0.0033876181046229906,0.0016938090523114953,0.0013829892999567676,0.0060600000000000003,0.0060600000000000003,0.0060600000000000003,0.0060600000000000003,0.0060600000000000003,0.0060600000000000003,0.0060600000000000003
0.00040400000000000001,5.9459395179032235,23.783758071612894,35.675637107419341,500,2000,3000,109500,108000,107000,10,10,10,1706.4846416382252,6825.9385665529007,10238.907849829351,0.0067750869215108317,0.0033875434607554158,0.0027659176534508734,0.012120000000000001,0.012120000000000001,0.012120000000000001,0.0067750869215108317,0.0033875434607554158,0.0027659176534508734,0.012120000000000001,0.012120000000000001,0.012120000000000001,0.012120000000000001,0.012120000000000001,0.012120000000000001,0.012120000000000001
0.00060599999999999998,5.9459395179032235,23.783758071612894,35.675637107419341,500,2000,3000,109500,108000,107000,10,10,10,1706.4846416382252,6825.9385665529007,10238.907849829351,0.010162257162928375,0.0050811285814641874,0.004148724114019656,0.018179999999999998,0.018179999999999998,0.018179999999999998,0.010162257162928375,0.0050811285814641874,0.004148724114019656,0.018179999999999998,0.018179999999999998,0.018179999999999998,0.018179999999999998,0.018179999999999998,0.018179999999999998,0.018179999999999998
0.00080800000000000002,5.9459395179032235,23.783758071612894,35.675637107419341,500,2000,3000,109500,108000,107000,10,10,10,1706.4846416382252,6825.9385665529007,10238.907849829351,0.013548979541140472,0.0067744897705702359,0.0055313477352004524,0.024240000000000001,0.024240000000000001,0.024240000000000001,0.013548979541140472,0.0067744897705702359,0.0055313477352004524,0.024240000000000001,0.024240000000000001,0.024240000000000001,0.024240000000000001,0.024240000000000001,0.024240000000000001,0.024240000000000001
0.00101,5.9459395179032235,23.783758071612894,35.675637107419341,500,2000,3000,109500,108000,107000,10,10,10,1706.4846416382252,6825.9385665529007,10238.907849829351,0.016935104768411976,0.0084675523842059879,0.0069137275705306034,0.030300000000000001,0.030300000000000001,0.030300000000000001,0.016935104768411976,0.0084675523842059879,0.0069137275705306034,0.030300000000000001,0.030300000000000001,0.030300000000000001,0.030300000000000001,0.030300000000000001,0.030300000000000001,0.030300000000000001
0.001212,5.9459395179032235,23.783758071612894,35.675637107419341,500,2000,3000,109500,108000,107000,10,10,10,1706.4846416382252,6825.9385665529007,10238.907849829351,0.020320483557007728,0.010160241778503864,0.0082958026735474432,0.036359999999999996,0.036359999999999996,0.036359999999999996,0.020320483557007728,0.010160241778503864,0.0082958026735474432,0.036359999999999996,0.036359999999999996,0.036359999999999996,0.036359999999999996,0.036359999999999996,0.036359999999999996,0.036359999999999996
0.0014140000000000001,5.9459395179032235,23.783758071612894,35.675637107419341,500,2000,3000,109500,108000,107000,10,10,10,1706.4846416382252,6825.9385665529007,10238.907849829351,0.023704966619192594,0.011852483309596297,0.0096775120977883149,0.042420000000000006,0.042420000000000006,0.042420000000000006,0.023704966619192594,0.011852483309596297,0.0096775120977883149,0.042420000000000006,0.042420000000000006,0.042420000000000006,0.042420000000000006,0.042420000000000006,0.042420000000000006,0.042420000000000006
0.001616,5.9459395179032235,23.783758071612894,35.675637107419341,500,2000,3000,109500,108000,107000,10,10,10,1706.4846416382252,6825.9385665529007,10238.907849829351,0.027088404667231412,0.013544202333615706,0.011058794896790552,0.048480000000000002,0.048480000000000002,0.048480000000000002,0.027088404667231412,0.013544202333615706,0.011058794896790552,0.048480000000000002,0.048480000000000002,0.048480000000000002,0.048480000000000002,0.048480000000000002,0.048480000000000002,0.048480000000000002
0.001818,5.9459395179032235,23.783758071612894,35.675637107419341,500,2000,3000,109500,108000,107000,10,10,10,1706.4846416382252,6825.9385665529007,10238.907849829351,0.030470648413389041,0.015235324206694521,0.012439590124091496,0.054539999999999998,0.054539999999999998,0.054539999999999998,0.030470648413389041,0.015235324206694521,0.012439590124091496,0.054539999999999998,0.054539999999999998,0.054539999999999998,0.054539999999999998,0.054539999999999998,0.054539999999999998,0.054539999999999998
