"Time","h","rho","mu","cp","k"
0.0083999997,234557.8,1208.8323,0.00020966479,1420.5249,0.081451826
0.0086000003,234557.81,1208.8347,0.0002096664,1420.5204,0.081452146
0.0088,234557.83,1208.837,0.000209668,1420.5157,0.081452467
0.0089999996,234557.84,1208.8395,0.00020966961,1420.5112,0.081452787
0.0092000002,234557.86,1208.8418,0.00020967121,1420.5067,0.081453115
0.0093999999,234557.88,1208.8442,0.00020967281,1420.5021,0.081453435
0.0096000005,234557.89,1208.8467,0.00020967443,1420.4976,0.081453755
0.0098000001,234557.91,1208.849,0.00020967603,1420.493,0.081454076
0.0099999998,234557.92,1208.8514,0.00020967763,1420.4884,0.081454404
0.0102,234557.94,1208.8538,0.00020967925,1420.4839,0.081454724
0.0104,234557.95,1208.8562,0.00020968085,1420.4794,0.081455044
0.0106,234557.97,1208.8585,0.00020968245,1420.4747,0.081455365
0.0108,234557.98,1208.861,0.00020968405,1420.4702,0.081455685
0.011,234558,1208.8634,0.00020968566,1420.4657,0.081456013
0.0112,234558.02,1208.8657,0.00020968726,1420.4611,0.081456333
0.0114,234558.03,1208.8682,0.00020968886,1420.4565,0.081456654
0.0116,234558.05,1208.8705,0.00020969048,1420.452,0.081456974
0.0118,234558.06,1208.8729,0.00020969208,1420.4474,0.081457302
0.012,234558.08,1208.8754,0.00020969368,1420.4429,0.081457622
0.0122,234558.09,1208.8777,0.0002096953,1420.4384,0.081457943
0.0124,234558.11,1208.8801,0.0002096969,1420.4338,0.081458263
0.0126,234558.12,1208.8824,0.0002096985,1420.4292,0.081458583
0.0128,234558.14,1208.8849,0.0002097001,1420.4247,0.081458911
0.013,234558.16,1208.8872,0.00020970171,1420.4202,0.081459232
0.0132,234558.17,1208.8896,0.00020970331,1420.4155,0.081459552
0.0134,234558.19,1208.8921,0.00020970491,1420.411,0.081459872
0.0136,234558.2,1208.8944,0.00020970653,1420.4065,0.0814602
0.0138,234558.22,1208.8969,0.00020970813,1420.4019,0.081460521
0.014,234558.23,1208.8992,0.00020970973,1420.3973,0.081460841
0.0142,234558.25,1208.9016,0.00020971133,1420.3928,0.081461161
0.0144,234558.27,1208.9041,0.00020971295,1420.3883,0.081461482
0.0146,234558.28,1208.9064,0.00020971455,1420.3837,0.08146181
0.0148,234558.3,1208.9088,0.00020971615,1420.3792,0.08146213
0.015,234558.33,1208.9111,0.00020971775,1420.3746,0.08146245
0.0152,234558.34,1208.9136,0.00020971936,1420.3701,0.081462771
0.0154,234558.36,1208.9159,0.00020972097,1420.3655,0.081463091
0.0156,234558.38,1208.9183,0.00020972257,1420.361,0.081463419
0.015799999,234558.39,1208.9208,0.00020972418,1420.3564,0.081463739
0.016000001,234558.41,1208.9231,0.00020972578,1420.3518,0.08146406
0.0162,234558.42,1208.9255,0.00020972738,1420.3473,0.08146438
0.0164,234558.44,1208.9279,0.00020972898,1420.3428,0.0814647
0.0166,234558.45,1208.9303,0.0002097306,1420.3383,0.081465028
0.016799999,234558.47,1208.9327,0.0002097322,1420.3336,0.081465349
0.017000001,234558.48,1208.9351,0.0002097338,1420.3291,0.081465669
0.017200001,234558.5,1208.9375,0.0002097354,1420.3246,0.081465989
0.0174,234558.52,1208.9398,0.00020973702,1420.3201,0.081466317
0.0176,234558.53,1208.9423,0.00020973862,1420.3154,0.081466638
0.0178,234558.55,1208.9446,0.00020974022,1420.3109,0.081466958
0.017999999,234558.56,1208.947,0.00020974182,1420.3064,0.081467278
0.018200001,234558.58,1208.9495,0.00020974343,1420.3019,0.081467599
0.0184,234558.59,1208.9518,0.00020974503,1420.2972,0.081467927
0.0186,234558.61,1208.9542,0.00020974663,1420.2927,0.081468247
0.0188,234558.62,1208.9565,0.00020974824,1420.2882,0.081468567
0.018999999,234558.64,1208.959,0.00020974985,1420.2837,0.081468888
0.019200001,234558.66,1208.9613,0.00020975145,1420.2791,0.081469208
0.019400001,234558.67,1208.9637,0.00020975305,1420.2745,0.081469528
0.0196,234558.69,1208.9662,0.00020975465,1420.27,0.081469856
0.0198,234558.7,1208.9685,0.00020975627,1420.2655,0.081470177
0.02,234558.72,1208.9709,0.00020975787,1420.2609,0.081470497
0.020199999,234558.73,1208.9733,0.00020975947,1420.2563,0.081470817
0.020400001,234558.75,1208.9757,0.00020976107,1420.2518,0.081471138
0.0206,234558.77,1208.978,0.00020976269,1420.2473,0.081471466
0.0208,234558.78,1208.9805,0.00020976429,1420.2427,0.081471786
0.021,234558.8,1208.9829,0.00020976589,1420.2382,0.081472106
0.021199999,234558.81,1208.9852,0.00020976749,1420.2336,0.081472427
0.021400001,234558.83,1208.9877,0.0002097691,1420.2291,0.081472747
0.021600001,234558.84,1208.99,0.0002097707,1420.2246,0.081473075
0.0218,234558.86,1208.9924,0.0002097723,1420.22,0.081473395
0.022,234558.88,1208.9948,0.00020977391,1420.2155,0.081473716
0.0222,234558.89,1208.9972,0.00020977551,1420.2109,0.081474036
0.022399999,234558.91,1208.9995,0.00020977712,1420.2064,0.081474356
0.022600001,234558.92,1209.002,0.00020977872,1420.2018,0.081474684
0.0228,234558.94,1209.0044,0.00020978032,1420.1973,0.081475005
0.023,234558.95,1209.0067,0.00020978192,1420.1927,0.081475325
0.0232,234558.97,1209.0092,0.00020978354,1420.1882,0.081475645
0.023399999,234558.98,1209.0115,0.00020978514,1420.1837,0.081475966
0.023600001,234559,1209.0139,0.00020978674,1420.1791,0.081476286
0.023800001,234559.02,1209.0162,0.00020978834,1420.1746,0.081476614
0.024,234559.03,1209.0187,0.00020978994,1420.17,0.081476934
0.0242,234559.06,1209.0211,0.00020979156,1420.1655,0.081477255
0.0244,234559.08,1209.0234,0.00020979316,1420.161,0.081477575
0.024599999,234559.09,1209.0259,0.00020979476,1420.1564,0.081477895
0.024800001,234559.11,1209.0282,0.00020979636,1420.1519,0.081478223
0.025,234559.12,1209.0306,0.00020979797,1420.1473,0.081478544
0.0252,234559.14,1209.033,0.00020979957,1420.1428,0.081478864
0.0254,234559.16,1209.0354,0.00020980118,1420.1383,0.081479184
0.025599999,234559.17,1209.0377,0.00020980278,1420.1337,0.081479505
0.025800001,234559.19,1209.0402,0.00020980438,1420.1292,0.081479825
0.026000001,234559.2,1209.0426,0.00020980599,1420.1246,0.081480153
0.0262,234559.22,1209.0449,0.00020980759,1420.1201,0.081480473
0.0264,234559.23,1209.0474,0.00020980919,1420.1156,0.081480794
0.0266,234559.25,1209.0497,0.00020981079,1420.1111,0.081481114
0.026799999,234559.27,1209.0521,0.0002098124,1420.1064,0.081481434
0.027000001,234559.28,1209.0544,0.00020981401,1420.1019,0.081481755
0.0272,234559.3,1209.0569,0.00020981561,1420.0974,0.081482083
0.0274,234559.31,1209.0592,0.00020981721,1420.0929,0.081482403
0.0276,234559.33,1209.0616,0.00020981881,1420.0884,0.081482723
0.027799999,234559.34,1209.0641,0.00020982041,1420.0839,0.081483044
0.028000001,234559.36,1209.0664,0.00020982203,1420.0792,0.081483364
0.028200001,234559.38,1209.0688,0.00020982363,1420.0747,0.081483684
0.0284,234559.39,1209.0712,0.00020982523,1420.0702,0.081484012
0.0286,234559.41,1209.0736,0.00020982683,1420.0657,0.081484333
0.0288,234559.42,1209.0759,0.00020982843,1420.0612,0.081484653
0.028999999,234559.44,1209.0784,0.00020983005,1420.0566,0.081484973
0.029200001,234559.45,1209.0807,0.00020983165,1420.052,0.081485294
0.0294,234559.47,1209.0831,0.00020983325,1420.0475,0.081485614
0.0296,234559.48,1209.0856,0.00020983485,1420.043,0.081485942
0.0298,234559.5,1209.0879,0.00020983645,1420.0385,0.081486262
0.029999999,234559.52,1209.0903,0.00020983805,1420.0339,0.081486583
0.030200001,234559.55,1209.0927,0.00020983967,1420.0294,0.081486903
0.030400001,234559.56,1209.0951,0.00020984127,1420.0249,0.081487224
0.0306,234559.58,1209.0974,0.00020984287,1420.0203,0.081487544
0.0308,234559.59,1209.0999,0.00020984447,1420.0157,0.081487872
0.030999999,234559.61,1209.1022,0.00020984607,1420.0112,0.081488192
0.031199999,234559.62,1209.1046,0.00020984767,1420.0067,0.081488512
0.031399999,234559.64,1209.1069,0.00020984928,1420.0022,0.081488833
0.031599998,234559.66,1209.1094,0.00020985088,1419.9977,0.081489153
0.031800002,234559.67,1209.1118,0.00020985249,1419.9932,0.081489474
0.032000002,234559.69,1209.1141,0.00020985409,1419.9885,0.081489794
0.032200001,234559.7,1209.1166,0.00020985569,1419.984,0.081490122
0.032400001,234559.72,1209.1189,0.0002098573,1419.9795,0.081490442
0.032600001,234559.73,1209.1213,0.0002098589,1419.975,0.081490763
0.0328,234559.75,1209.1237,0.0002098605,1419.9705,0.081491083
0.033,234559.77,1209.1261,0.0002098621,1419.9659,0.081491403
0.033199999,234559.78,1209.1284,0.00020986371,1419.9614,0.081491724
0.033399999,234559.8,1209.1309,0.00020986531,1419.9568,0.081492051
0.033599999,234559.81,1209.1332,0.00020986691,1419.9523,0.081492372
0.033799998,234559.83,1209.1356,0.00020986852,1419.9478,0.081492692
0.034000002,234559.84,1209.1381,0.00020987012,1419.9432,0.081493013
0.034200002,234559.86,1209.1404,0.00020987172,1419.9387,0.081493333
0.034400001,234559.88,1209.1428,0.00020987332,1419.9342,0.081493653
0.034600001,234559.89,1209.1451,0.00020987492,1419.9297,0.081493974
0.0348,234559.91,1209.1476,0.00020987653,1419.9252,0.081494302
0.035,234559.92,1209.1499,0.00020987814,1419.9207,0.081494622
0.0352,234559.95,1209.1523,0.00020987974,1419.916,0.081494942
0.035399999,234559.97,1209.1547,0.00020988134,1419.9115,0.081495263
0.035599999,234559.98,1209.1571,0.00020988294,1419.907,0.081495583
0.035799999,234560,1209.1594,0.00020988454,1419.9025,0.081495903
0.035999998,234560.02,1209.1619,0.00020988614,1419.8979,0.081496224
0.036200002,234560.03,1209.1642,0.00020988774,1419.8934,0.081496552
0.036400001,234560.05,1209.1666,0.00020988936,1419.8889,0.081496872
0.036600001,234560.06,1209.1691,0.00020989096,1419.8844,0.081497192
0.036800001,234560.08,1209.1714,0.00020989256,1419.8799,0.081497513
0.037,234560.09,1209.1738,0.00020989416,1419.8754,0.081497833
0.0372,234560.11,1209.1761,0.00020989576,1419.8708,0.081498154
0.0374,234560.12,1209.1786,0.00020989736,1419.8662,0.081498474
0.037599999,234560.14,1209.1809,0.00020989896,1419.8617,0.081498794
0.037799999,234560.16,1209.1833,0.00020990058,1419.8572,0.081499122
0.037999999,234560.17,1209.1857,0.00020990218,1419.8527,0.081499442
0.038199998,234560.19,1209.1881,0.00020990378,1419.8481,0.081499763
0.038400002,234560.2,1209.1904,0.00020990538,1419.8436,0.081500083
0.038600001,234560.22,1209.1929,0.00020990698,1419.8391,0.081500404
0.038800001,234560.23,1209.1952,0.00020990858,1419.8346,0.081500724
0.039000001,234560.25,1209.1976,0.00020991018,1419.8301,0.081501044
0.0392,234560.27,1209.2,0.00020991178,1419.8256,0.081501372
0.0394,234560.3,1209.2024,0.0002099134,1419.821,0.081501693
0.0396,234560.31,1209.2047,0.000209915,1419.8165,0.081502013
0.039799999,234560.33,1209.2072,0.0002099166,1419.8119,0.081502333
0.039999999,234560.34,1209.2096,0.0002099182,1419.8074,0.081502654
0.040199999,234560.36,1209.2119,0.0002099198,1419.8029,0.081502974
0.040399998,234560.38,1209.2144,0.0002099214,1419.7983,0.081503294
0.040600002,234560.39,1209.2167,0.000209923,1419.7938,0.081503615
0.040800001,234560.41,1209.2191,0.0002099246,1419.7893,0.081503943
0.041000001,234560.42,1209.2214,0.00020992622,1419.7848,0.081504263
0.041200001,234560.44,1209.2239,0.00020992782,1419.7803,0.081504583
0.0414,234560.45,1209.2262,0.00020992942,1419.7758,0.081504904
0.0416,234560.47,1209.2286,0.00020993102,1419.7712,0.081505224
0.0418,234560.48,1209.231,0.00020993262,1419.7667,0.081505544
0.041999999,234560.5,1209.2334,0.00020993422,1419.7622,0.081505865
0.042199999,234560.52,1209.2357,0.00020993582,1419.7577,0.081506185
0.042399999,234560.53,1209.2382,0.00020993743,1419.7532,0.081506506
0.042599998,234560.55,1209.2405,0.00020993903,1419.7487,0.081506833
0.042800002,234560.56,1209.2429,0.00020994064,1419.7441,0.081507154
0.043000001,234560.58,1209.2452,0.00020994224,1419.7396,0.081507474
0.043200001,234560.61,1209.2477,0.00020994384,1419.7351,0.081507795
0.043400001,234560.62,1209.25,0.00020994544,1419.7306,0.081508115
0.0436,234560.64,1209.2524,0.00020994704,1419.7261,0.081508435
0.0438,234560.66,1209.2549,0.00020994864,1419.7216,0.081508756
0.044,234560.67,1209.2572,0.00020995025,1419.7169,0.081509076
0.044199999,234560.69,1209.2596,0.00020995185,1419.7124,0.081509404
0.044399999,234560.7,1209.262,0.00020995345,1419.7079,0.081509724
0.044599999,234560.72,1209.2644,0.00020995505,1419.7034,0.081510045
0.044799998,234560.73,1209.2667,0.00020995665,1419.6989,0.081510365
0.045000002,234560.75,1209.2692,0.00020995826,1419.6943,0.081510685
0.045200001,234560.77,1209.2715,0.00020995986,1419.6898,0.081511006
0.045400001,234560.78,1209.2739,0.00020996146,1419.6853,0.081511326
0.045600001,234560.8,1209.2762,0.00020996307,1419.6808,0.081511647
0.0458,234560.81,1209.2787,0.00020996467,1419.6763,0.081511967
0.046,234560.83,1209.281,0.00020996627,1419.6718,0.081512287
0.0462,234560.84,1209.2834,0.00020996787,1419.6672,0.081512615
0.046399999,234560.86,1209.2858,0.00020996947,1419.6627,0.081512935
0.046599999,234560.89,1209.2882,0.00020997107,1419.6582,0.081513256
0.046799999,234560.91,1209.2905,0.00020997267,1419.6537,0.081513576
0.046999998,234560.92,1209.293,0.00020997427,1419.6492,0.081513897
0.047200002,234560.94,1209.2953,0.00020997587,1419.6447,0.081514217
0.047400001,234560.95,1209.2977,0.00020997749,1419.6401,0.081514537
0.047600001,234560.97,1209.3,0.00020997909,1419.6356,0.081514858
0.047800001,234560.98,1209.3025,0.00020998069,1419.6311,0.081515178
0.048,234561,1209.3048,0.00020998229,1419.6266,0.081515498
0.0482,234561.02,1209.3073,0.00020998389,1419.6221,0.081515826
0.0484,234561.03,1209.3096,0.00020998549,1419.6176,0.081516147
0.048599999,234561.05,1209.312,0.00020998709,1419.613,0.081516467
0.048799999,234561.06,1209.3143,0.00020998869,1419.6085,0.081516787
0.048999999,234561.08,1209.3168,0.00020999029,1419.604,0.081517108
0.049199998,234561.09,1209.3191,0.00020999189,1419.5995,0.081517428
0.049400002,234561.11,1209.3215,0.00020999349,1419.595,0.081517749
0.049600001,234561.14,1209.3239,0.00020999509,1419.5905,0.081518069
0.049800001,234561.16,1209.3263,0.0002099967,1419.5859,0.081518389
0.050000001,234561.17,1209.3286,0.0002099983,1419.5814,0.08151871
0.0502,234561.19,1209.3311,0.0002099999,1419.5769,0.081519037
0.0504,234561.2,1209.3334,0.00021000151,1419.5724,0.081519358
0.0506,234561.22,1209.3358,0.00021000311,1419.5679,0.081519678
0.050799999,234561.23,1209.3383,0.00021000471,1419.5634,0.081519999
0.050999999,234561.25,1209.3406,0.00021000631,1419.5588,0.081520319
0.051199999,234561.27,1209.343,0.00021000791,1419.5543,0.081520639
0.051399998,234561.28,1209.3453,0.00021000952,1419.5498,0.08152096
0.051600002,234561.3,1209.3478,0.00021001112,1419.5453,0.08152128
0.051800001,234561.31,1209.3501,0.00021001272,1419.5409,0.0815216
0.052000001,234561.33,1209.3525,0.00021001432,1419.5364,0.081521921
0.052200001,234561.34,1209.3549,0.00021001592,1419.5319,0.081522241
0.0524,234561.36,1209.3573,0.00021001752,1419.5273,0.081522562
0.0526,234561.39,1209.3596,0.00021001912,1419.5228,0.081522889
0.0528,234561.41,1209.3621,0.00021002072,1419.5183,0.08152321
0.052999999,234561.42,1209.3644,0.00021002232,1419.5138,0.08152353
0.053199999,234561.44,1209.3668,0.00021002392,1419.5093,0.081523851
0.053399999,234561.45,1209.3691,0.00021002552,1419.5048,0.081524171
0.053599998,234561.47,1209.3716,0.00021002712,1419.5002,0.081524491
0.053800002,234561.48,1209.3739,0.00021002872,1419.4957,0.081524812
0.054000001,234561.5,1209.3763,0.00021003032,1419.4912,0.081525132
0.054200001,234561.52,1209.3787,0.00021003193,1419.4867,0.081525452
0.054400001,234561.53,1209.3811,0.00021003353,1419.4822,0.081525773
0.0546,234561.55,1209.3834,0.00021003513,1419.4777,0.081526093
0.0548,234561.56,1209.3859,0.00021003673,1419.4731,0.081526414
0.055,234561.58,1209.3882,0.00021003834,1419.4686,0.081526741
0.055199999,234561.59,1209.3906,0.00021003994,1419.4641,0.081527062
0.055399999,234561.62,1209.3929,0.00021004154,1419.4596,0.081527382
0.055599999,234561.64,1209.3954,0.00021004314,1419.4551,0.081527703
0.055799998,234561.66,1209.3977,0.00021004475,1419.4507,0.081528023
0.056000002,234561.67,1209.4001,0.00021004635,1419.4462,0.081528343
0.056200001,234561.69,1209.4025,0.00021004795,1419.4417,0.081528664
0.056400001,234561.7,1209.4049,0.00021004955,1419.4371,0.081528984
0.056600001,234561.72,1209.4072,0.00021005115,1419.4326,0.081529304
0.0568,234561.73,1209.4097,0.00021005275,1419.4281,0.081529625
0.057,234561.75,1209.412,0.00021005435,1419.4236,0.081529945
0.0572,234561.77,1209.4144,0.00021005595,1419.4191,0.081530266
0.057399999,234561.78,1209.4167,0.00021005755,1419.4146,0.081530586
0.057599999,234561.8,1209.4192,0.00021005915,1419.41,0.081530906
0.057799999,234561.81,1209.4215,0.00021006075,1419.4055,0.081531227
0.057999998,234561.84,1209.424,0.00021006235,1419.401,0.081531554
0.058200002,234561.86,1209.4263,0.00021006395,1419.3965,0.081531875
0.058400001,234561.88,1209.4286,0.00021006555,1419.3921,0.081532195
0.058600001,234561.89,1209.431,0.00021006716,1419.3876,0.081532516
0.058800001,234561.91,1209.4333,0.00021006876,1419.3831,0.081532836
0.059,234561.92,1209.4358,0.00021007036,1419.3785,0.081533156
0.0592,234561.94,1209.4381,0.00021007196,1419.374,0.081533477
0.0594,234561.95,1209.4406,0.00021007356,1419.3695,0.081533797
0.059599999,234561.97,1209.4429,0.00021007516,1419.365,0.081534117
0.059799999,234561.98,1209.4453,0.00021007676,1419.3605,0.081534438
0.059999999,234562,1209.4476,0.00021007836,1419.356,0.081534758
0.060199998,234562.02,1209.4501,0.00021007996,1419.3514,0.081535079
0.060400002,234562.03,1209.4524,0.00021008156,1419.347,0.081535399
0.060600001,234562.06,1209.4548,0.00021008316,1419.3425,0.081535719
0.060800001,234562.08,1209.4572,0.00021008476,1419.338,0.08153604
0.061000001,234562.09,1209.4596,0.00021008636,1419.3335,0.08153636
0.0612,234562.11,1209.4619,0.00021008796,1419.329,0.08153668
0.0614,234562.12,1209.4644,0.00021008957,1419.3245,0.081537008
0.0616,234562.14,1209.4667,0.00021009117,1419.3199,0.081537329
0.061799999,234562.16,1209.4691,0.00021009277,1419.3154,0.081537649
0.061999999,234562.17,1209.4714,0.00021009437,1419.3109,0.081537969
0.062199999,234562.19,1209.4739,0.00021009597,1419.3065,0.08153829
0.062399998,234562.2,1209.4762,0.00021009757,1419.302,0.08153861
0.062600002,234562.22,1209.4786,0.00021009917,1419.2975,0.081538931
0.062799998,234562.23,1209.481,0.00021010077,1419.293,0.081539251
0.063000001,234562.27,1209.4834,0.00021010237,1419.2885,0.081539571
0.063199997,234562.28,1209.4857,0.00021010397,1419.2839,0.081539892
0.0634,234562.3,1209.4882,0.00021010557,1419.2794,0.081540212
0.063600004,234562.31,1209.4905,0.00021010717,1419.2749,0.081540532
0.0638,234562.33,1209.4929,0.00021010877,1419.2705,0.081540853
0.064000003,234562.34,1209.4952,0.00021011037,1419.266,0.081541173
0.064199999,234562.36,1209.4977,0.00021011198,1419.2615,0.081541494
0.064400002,234562.38,1209.5,0.00021011358,1419.257,0.081541814
0.064599998,234562.39,1209.5024,0.00021011518,1419.2524,0.081542134
0.064800002,234562.41,1209.5048,0.00021011676,1419.2479,0.081542455
0.064999998,234562.42,1209.5071,0.00021011836,1419.2434,0.081542775
0.065200001,234562.44,1209.5095,0.00021011996,1419.239,0.081543095
0.065399997,234562.47,1209.5118,0.00021012157,1419.2345,0.081543416
0.0656,234562.48,1209.5143,0.00021012317,1419.23,0.081543736
0.065800004,234562.5,1209.5166,0.00021012477,1419.2255,0.081544064
0.066,234562.52,1209.519,0.00021012637,1419.2209,0.081544384
0.066200003,234562.53,1209.5214,0.00021012797,1419.2164,0.081544705
0.066399999,234562.55,1209.5238,0.00021012957,1419.2119,0.081545025
0.066600002,234562.56,1209.5261,0.00021013117,1419.2075,0.081545345
0.066799998,234562.58,1209.5286,0.00021013277,1419.203,0.081545666
0.067000002,234562.59,1209.5309,0.00021013437,1419.1985,0.081545986
0.067199998,234562.61,1209.5333,0.00021013597,1419.194,0.081546307
0.067400001,234562.62,1209.5356,0.00021013757,1419.1895,0.081546627
0.067599997,234562.66,1209.5381,0.00021013917,1419.1849,0.081546947
0.0678,234562.67,1209.5404,0.00021014077,1419.1805,0.081547268
0.068000004,234562.69,1209.5428,0.00021014237,1419.176,0.081547588
0.0682,234562.7,1209.5452,0.00021014397,1419.1715,0.081547908
0.068400003,234562.72,1209.5476,0.00021014558,1419.167,0.081548229
0.068599999,234562.73,1209.5499,0.00021014718,1419.1625,0.081548549
0.068800002,234562.75,1209.5524,0.00021014878,1419.158,0.08154887
0.068999998,234562.77,1209.5547,0.00021015038,1419.1536,0.08154919
0.069200002,234562.78,1209.557,0.00021015198,1419.149,0.08154951
0.069399998,234562.8,1209.5594,0.00021015356,1419.1445,0.081549831
0.069600001,234562.81,1209.5618,0.00021015517,1419.14,0.081550151
0.069799997,234562.84,1209.5642,0.00021015677,1419.1355,0.081550471
0.07,234562.86,1209.5665,0.00021015837,1419.1311,0.081550792
0.070200004,234562.88,1209.569,0.00021015997,1419.1266,0.081551112
0.0704,234562.89,1209.5713,0.00021016157,1419.1221,0.081551433
0.070600003,234562.91,1209.5737,0.00021016317,1419.1176,0.081551753
0.070799999,234562.92,1209.576,0.00021016477,1419.113,0.081552073
0.071000002,234562.94,1209.5785,0.00021016637,1419.1086,0.081552394
0.071199998,234562.95,1209.5808,0.00021016797,1419.1041,0.081552714
0.071400002,234562.97,1209.5833,0.00021016957,1419.0996,0.081553034
0.071599998,234562.98,1209.5856,0.00021017117,1419.0951,0.081553355
0.071800001,234563.02,1209.588,0.00021017277,1419.0906,0.081553675
0.071999997,234563.03,1209.5903,0.00021017437,1419.0862,0.081553996
0.0722,234563.05,1209.5927,0.00021017597,1419.0817,0.081554316
0.072400004,234563.06,1209.5951,0.00021017756,1419.0771,0.081554636
0.0726,234563.08,1209.5974,0.00021017916,1419.0726,0.081554957
0.072800003,234563.09,1209.5999,0.00021018076,1419.0681,0.081555277
0.072999999,234563.11,1209.6022,0.00021018236,1419.0637,0.081555597
0.073200002,234563.12,1209.6046,0.00021018396,1419.0592,0.081555918
0.073399998,234563.14,1209.6069,0.00021018556,1419.0547,0.081556238
0.073600002,234563.16,1209.6094,0.00021018717,1419.0502,0.081556559
0.073799998,234563.19,1209.6117,0.00021018877,1419.0457,0.081556879
0.074000001,234563.2,1209.6141,0.00021019037,1419.0413,0.081557199
0.074199997,234563.22,1209.6165,0.00021019197,1419.0367,0.08155752
0.0744,234563.23,1209.6189,0.00021019357,1419.0322,0.081557848
0.074600004,234563.25,1209.6212,0.00021019517,1419.0277,0.081558168
0.0748,234563.27,1209.6235,0.00021019675,1419.0233,0.081558488
0.075000003,234563.28,1209.626,0.00021019836,1419.0188,0.081558809
0.075199999,234563.3,1209.6283,0.00021019996,1419.0143,0.081559129
0.075400002,234563.31,1209.6307,0.00021020156,1419.0098,0.081559449
0.075599998,234563.33,1209.6331,0.00021020316,1419.0052,0.08155977
0.075800002,234563.36,1209.6355,0.00021020476,1419.0009,0.08156009
0.075999998,234563.38,1209.6378,0.00021020636,1418.9963,0.081560411
0.076200001,234563.39,1209.6403,0.00021020796,1418.9918,0.081560731
0.076399997,234563.41,1209.6426,0.00021020956,1418.9873,0.081561051
0.0766,234563.42,1209.645,0.00021021116,1418.9829,0.081561372
0.076800004,234563.44,1209.6473,0.00021021275,1418.9784,0.081561692
0.077,234563.45,1209.6497,0.00021021435,1418.9739,0.081562012
0.077200003,234563.47,1209.6521,0.00021021595,1418.9694,0.081562333
0.077399999,234563.48,1209.6544,0.00021021755,1418.965,0.081562653
0.077600002,234563.5,1209.6569,0.00021021915,1418.9604,0.081562974
0.077799998,234563.53,1209.6592,0.00021022075,1418.9559,0.081563294
0.078000002,234563.55,1209.6616,0.00021022235,1418.9514,0.081563614
0.078199998,234563.56,1209.6639,0.00021022395,1418.947,0.081563935
0.078400001,234563.58,1209.6664,0.00021022555,1418.9425,0.081564255
0.078599997,234563.59,1209.6687,0.00021022715,1418.938,0.081564575
