"time","Revolute1.phi","Revolute1.w","Revolute2.phi","Revolute2.w","Revolute3.phi","Revolute3.w","Revolute4.phi","Revolute4.w","Revolute5.phi","Revolute5.w","Revolute6.phi","Revolute6.w","Revolute7.phi","Revolute7.w","Revolute8.phi","Revolute8.w"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00040000000000000002,1.5866717900782067e-06,0.0079333589194550101,1.5866717900782071e-06,0.0079333589194550084,-1.1762457377586832e-06,-0.0058812278001359169,-1.1762457377586832e-06,-0.0058812278001359169,1.5866711219740563e-06,0.0079333549371427142,1.5866711219740563e-06,0.0079333549371427142,-1.1762466389822671e-06,-0.0058812331719837584,-1.1762466389822671e-06,-0.0058812331719837576
0.00080000000000000004,6.3466871421917173e-06,0.015866717838386946,6.3466871421917173e-06,0.015866717838386946,-4.704972123481166e-06,-0.011762423370297544,-4.7049721234811669e-06,-0.011762423370297542,6.3466764525643673e-06,0.015866685979907345,6.346676452564369e-06,0.015866685979907345,-4.7049865429732277e-06,-0.0117624663449608,-4.7049865429732277e-06,-0.011762466344960799
0.0012000000000000001,1.4280046060995655e-05,0.023800076755492651,1.4280046060995657e-05,0.023800076755492651,-1.0586161398517171e-05,-0.017643564598774395,-1.0586161398517172e-05,-0.017643564598774395,1.4280002827594767e-05,0.023799976732875133,1.4280002827594767e-05,0.023799976732875133,-1.0586219716991629e-05,-0.017643699521405723,-1.0586219716991629e-05,-0.017643699521405719
0.0016000000000000001,2.5386748545401855e-05,0.031733435668348589,2.5386748545401852e-05,0.031733435668348589,-1.8819790944094658e-05,-0.023524631185038992,-1.8819790944094658e-05,-0.023524631185038992,2.5386633476024265e-05,0.031733212140426285,2.5386633476024262e-05,0.031733212140426285,-1.8819946163446918e-05,-0.023524932705920654,-1.8819946163446918e-05,-0.02352493270592065
0.002,3.9666794591131386e-05,0.03966679456991274,3.9666794591131386e-05,0.03966679456991274,-2.9405813677269307e-05,-0.029405591352100739,-2.9405813677269304e-05,-0.029405591352100739,3.9666533482570527e-05,0.039666368627209479,3.9666533482570527e-05,0.039666368627209479,-2.9406165890824328e-05,-0.029406165911878085,-2.9406165890824321e-05,-0.029406165911878081
0.0024000000000000002,5.7120184192430231e-05,0.047600153452832805,5.7120184192430231e-05,0.047600153452832805,-4.2344193699726092e-05,-0.035286427579924513,-4.2344193699726092e-05,-0.035286427579924513,5.7119676219917863e-05,0.047599433186176196,5.711967621991787e-05,0.047599433186176196,-4.2344878910076459e-05,-0.035287399153239911,-4.2344878910076446e-05,-0.035287399153239904
0.0028,7.7746917339926105e-05,0.05553351230633511,7.7746917339926078e-05,0.05553351230633511,-5.7634883493461926e-05,-0.041167117662905768,-5.7634883493461926e-05,-0.041167117662905761,7.7746026437383462e-05,0.055532389327918007,7.7746026437383475e-05,0.055532389327918007,-5.7636085239068721e-05,-0.041168632450465342,-5.7636085239068701e-05,-0.041168632450465328
0.0032000000000000002,0.00010154699400966038,0.063466871106683212,0.00010154699400966036,0.063466871106683212,-7.5277800140562942e-05,-0.047047631698614562,-7.5277800140562942e-05,-0.047047631698614555,0.00010154552260378452,0.063465214823767199,0.00010154552260378454,0.063465214823767199,-7.527978492329976e-05,-0.047049865848630724,-7.5279784923299733e-05,-0.047049865848630711
0.0036000000000000003,0.00012852041418747853,0.071400229839588686,0.0001285204141874785,0.071400229839588672,-9.5272891966145061e-05,-0.052927950148255506,-9.5272891966145061e-05,-0.0529279501482555,0.0001285181263745512,0.071397895152249771,0.00012851812637455122,0.071397895152249771,-9.5275977989661638e-05,-0.052931099374870338,-9.5275977989661611e-05,-0.052931099374870325
0.0040000000000000001,0.00015866717782494081,0.079333588468164407,0.00015866717782494081,0.079333588468164365,-0.0001176200597779667,-0.058808044916714229,-0.0001176200597779667,-0.058808044916714208,0.00015866376409081137,0.079330409390651113,0.0001586637640908114,0.079330409390651113,-0.00011762466453016546,-0.058812333099237182,-0.00011762466453016544,-0.058812333099237168
0.0044000000000000003,0.00019198728488021473,0.087266946959699651,0.0001919872848802147,0.087266946959699651,-0.0001423192123858581,-0.064687888981101532,-0.0001423192123858581,-0.064687888981101518,0.00019198236804287753,0.087262737421882411,0.00019198236804287755,0.087262737421882411,-0.00014232584462427368,-0.064693567083852696,-0.00014232584462427366,-0.064693567083852682
0.0048000000000000004,0.00022848073532236941,0.095200305288903816,0.00022848073532236935,0.095200305288903816,-0.00016937027397947603,-0.070567457807855338,-0.00016937027397947603,-0.070567457807855324,0.00022847388195065466,0.095194860993372099,0.00022847388195065466,0.095194860993372085,-0.00016937951833074052,-0.070574801376746418,-0.00016937951833074046,-0.070574801376746391
0.0052000000000000006,0.00026814752899166486,0.10313366336346039,0.00026814752899166476,0.10313366336346039,-0.00019877307194483078,-0.076446725551092179,-0.00019877307194483081,-0.076446725551092165,0.00026813817743902101,0.10312676070708578,0.00026813817743902101,0.10312676070708578,-0.00019878568595290034,-0.076456036153253318,-0.00019878568595290032,-0.07645603615325329
0.0055999999999999999,0.00031098766586031001,0.11106702115883821,0.00031098766586030996,0.11106702115883822,-0.00023052752923532043,-0.082325666519277585,-0.00023052752923532043,-0.082325666519277571,0.00031097519731948726,0.11105841745396969,0.00031097519731948726,0.11105841745396967,-0.00023054434754354956,-0.082337271459959629,-0.00023054434754354953,-0.082337271459959602
0.0060000000000000001,0.00035700114570266415,0.11900037857650642,0.00035700114570266409,0.11900037857650642,-0.00026463348573944634,-0.088204255739395263,-0.00026463348573944634,-0.088204255739395263,0.00035698482231563125,0.11898981246703869,0.00035698482231563125,0.11898981246703866,-0.00026465550353124408,-0.088218507484021061,-0.00026465550353124397,-0.088218507484021033
0.0064000000000000003,0.00040618796806265523,0.12693373543977499,0.00040618796806265512,0.12693373543977501,-0.00030109070209353739,-0.094082469351140507,-0.00030109070209353739,-0.094082469351140494,0.00040616687380565344,0.12692092760287876,0.00040616687380565344,0.12692092760287874,-0.00030111915478220547,-0.094099744561070953,-0.00030111915478220536,-0.094099744561070925
0.0068000000000000005,0.00045854813286851906,0.1348670917023059,0.00045854813286851906,0.1348670917023059,-0.000339899071108818,-0.099960281638454565,-0.000339899071108818,-0.099960281638454551,0.0004585212721425685,0.13485174367809868,0.00045852127214256855,0.13485174367809866,-0.00033993530143272674,-0.099980982779115282,-0.00033993530143272668,-0.099980982779115254
0.0072000000000000007,0.00051408163991693433,0.14280044727313862,0.00051408163991693444,0.14280044727313865,-0.00038105844035018403,-0.10583766752054351,-0.00038105844035018403,-0.10583766752054351,0.00051404790379816902,0.14278224186531396,0.00051404790379816902,0.14278224186531394,-0.0003811039438689713,-0.10586222231092816,-0.00038110394386897125,-0.10586222231092814
0.0076,0.00057278848900458007,0.1507338020613129,0.00057278848900458007,0.15073380206131293,-0.00042456865738253101,-0.11171460191661339,-0.00042456865738253101,-0.11171460191661339,0.00057274665524424716,0.15071240333714003,0.00057274665524424716,0.15071240333714001,-0.00042462508247710244,-0.11174346332928381,-0.00042462508247710233,-0.11174346332928378
