"time","BodyBox1.body.Q[1]","BodyBox1.body.Q[2]","BodyBox1.body.Q[3]","BodyBox1.body.Q[4]","BodyBox1.body.frame_a.r_0[1]","BodyBox1.body.frame_a.r_0[2]","BodyBox1.body.frame_a.r_0[3]","BodyBox1.body.w_a[1]","BodyBox1.body.w_a[2]","BodyBox1.body.w_a[3]","BodyBox1.v_0[1]","BodyBox1.v_0[2]","BodyBox1.v_0[3]","body1.Q[1]","body1.Q[2]","body1.Q[3]","body1.Q[4]","body1.frame_a.r_0[1]","body1.frame_a.r_0[2]","body1.frame_a.r_0[3]","body1.v_0[1]","body1.v_0[2]","body1.v_0[3]","body1.w_a[1]","body1.w_a[2]","body1.w_a[3]","bodyCylinder.body.Q[1]","bodyCylinder.body.Q[2]","bodyCylinder.body.Q[3]","bodyCylinder.body.Q[4]","bodyCylinder.body.frame_a.r_0[1]","bodyCylinder.body.frame_a.r_0[2]","bodyCylinder.body.frame_a.r_0[3]","bodyCylinder.body.w_a[1]","bodyCylinder.body.w_a[2]","bodyCylinder.body.w_a[3]","bodyCylinder.v_0[1]","bodyCylinder.v_0[2]","bodyCylinder.v_0[3]","bodyShape.body.Q[1]","bodyShape.body.Q[2]","bodyShape.body.Q[3]","bodyShape.body.Q[4]","bodyShape.body.frame_a.r_0[1]","bodyShape.body.frame_a.r_0[2]","bodyShape.body.frame_a.r_0[3]","bodyShape.body.w_a[1]","bodyShape.body.w_a[2]","bodyShape.body.w_a[3]","bodyShape.v_0[1]","bodyShape.v_0[2]","bodyShape.v_0[3]"
0,0,0,0,1,-0.10000000000000001,-0.29999999999999999,-0.20000000000000001,1,0.29999999999999999,0.20000000000000001,0,0,0,0,0,0,1,0.80000000000000004,0.20000000000000001,0,0,0,0,1,0.29999999999999999,0.20000000000000001,0,0,0,1,0,0,0,5,-0.40000000000000002,0.5,0,0,0,0,0,0,1,1,1,1,1,0.29999999999999999,0.20000000000000001,0,0,0
0.00080000000000000004,0.0003999999821785458,0.00012003182902817664,7.9952230595580712e-05,0.9999999096000034,-0.09999997919962951,-0.30000000023807083,-0.20000000016160632,1,0.30015910692831699,0.19976113367351203,5.1999999131849556e-05,-5.943428606377813e-07,-4.0524379228643619e-07,0.00039999998549843297,0.0001199999956495299,7.9999997099686635e-05,0.9999999096000024,0.80000001248022123,0.19999997120645074,-1.9210781677578585e-08,3.1199995475511306e-05,-7.1978293174177e-05,-4.8032537616291e-05,1,0.29999999999999999,0.20000000000000001,0.0019999983171687589,-0.00015960148056485553,0.00020031802929492651,0.99999796720132683,6.5601166753285564e-08,1.5070568682948574e-09,-1.8622188911783316e-09,5,-0.39800618921671388,0.50158854973870026,0.00016399999132331522,3.7740756102370013e-06,-4.6502636616640734e-06,0.00039999998549843297,0.0001199999956495299,7.9999997099686635e-05,0.9999999096000024,1.0000000124802211,0.99999997120645057,0.99999998078921837,1,0.29999999999999999,0.20000000000000001,3.1199995475511306e-05,-7.1978293174177e-05,-4.8032537616291e-05
0.0016000000000000001,0.00079999985743827568,0.00024012726673591423,0.00015980889302393304,0.99999963840005535,-0.099999916799578634,-0.30000000094693224,-0.20000000065442522,1,0.30031802364728499,0.19952214080372332,0.00010399999305790021,-1.180364133838585e-06,-8.2296983595837876e-07,0.00079999988399605086,0.0002399999651988152,0.0001599999767992102,0.99999963840003947,0.8000000499202341,0.19999988485514245,-7.6883883663351789e-08,6.2399963806773821e-05,-0.00014391313206588524,-9.6130120935041267e-05,1,0.29999999999999999,0.20000000000000001,0.0039999865383597375,-0.00031840441574048121,0.00040127017818034901,0.99999186882122448,2.6240130114995101e-07,6.0702929663314998e-09,-7.4150657649558258e-09,5,-0.39600607626305367,0.50316914395040868,0.00032799993079476515,7.6138369094212657e-06,-9.2479763480377061e-06,0.00079999988399605086,0.0002399999651988152,0.0001599999767992102,0.99999963840003947,1.0000000499202339,0.99999988485514235,0.9999999231161163,1,0.29999999999999999,0.20000000000000001,6.2399963806773821e-05,-0.00014391313206588524,-9.6130120935041267e-05
0.0024000000000000002,0.0011999994865246934,0.00036028622020731308,0.00023956992459065103,0.99999918640033059,-0.099999812799563895,-0.30000000211615679,-0.20000000149410499,1,0.30047674999797608,0.19928302162713116,0.00015599997499824195,-1.7580636869929669e-06,-1.2531781608138363e-06,0.0011999995821802079,0.00035999987465406235,0.00023999991643604155,0.99999918640023555,0.80000011232014456,0.19999974100022086,-1.7310105366123615e-07,9.3599869640292391e-05,-0.00021580443489084119,-0.00014429269586520009,1,0.29999999999999999,0.20000000000000001,0.0059999515144755853,-0.00047640583512849918,0.00060285268005897232,0.99998170492662042,5.9040120243072071e-07,1.3772062442704022e-08,-1.6592694674101526e-08,5,-0.39399971093239422,0.50474174353581758,0.00049199975089229291,1.1519282397272004e-05,-1.3793136096080055e-05,0.0011999995821802079,0.00035999987465406235,0.00023999991643604155,0.99999918640023555,1.0000001123201445,0.99999974100022071,0.9999998268989464,1,0.29999999999999999,0.20000000000000001,9.3599869640292391e-05,-0.00021580443489084119,-0.00014429269586520009
0.0032000000000000002,0.0015999988595476636,0.00048050868281183262,0.00031923532089024099,0.99999855360088652,-0.099999667199585363,-0.30000000374500363,-0.20000000268175694,1,0.30063528596919786,0.19904377616059543,0.000207999944471349,-2.3274415147270448e-06,-1.6958687629034139e-06,0.00159999907200321,0.00047999972160096295,0.00031999981440064193,0.99999855360063172,0.80000019967994762,0.19999953964556047,-3.0786807825404851e-07,0.00012479971046519065,-0.00028765219586226462,-0.00019252025853255613,1,0.29999999999999999,0.20000000000000001,0.0079998923116437002,-0.00063360552838086215,0.00080506526692987674,0.99996747553955601,1.0496008631599939e-06,2.4618212787678911e-08,-2.9390427278221647e-08,5,-0.39198709676710619,0.50630634572552158,0.00065599944681997977,1.5490411932482309e-05,-1.8285742794128223e-05,0.00159999907200321,0.00047999972160096295,0.00031999981440064193,0.99999855360063172,1.0000001996799475,0.99999953964556032,0.99999969213192175,1,0.29999999999999999,0.20000000000000001,0.00012479971046519065,-0.00028765219586226462,-0.00019252025853255613
0.0040000000000000001,0.0019999976410217672,0.00060079442932511049,0.00039880493294626137,0.99999774000250374,-0.099999479999697091,-0.30000000580834268,-0.20000000425507466,1,0.30079363118262814,0.19880440497691065,0.00025999988514310157,-2.8884974510548265e-06,-2.1510414837665225e-06,0.0019999980804769743,0.00059999942414309222,0.00039999961609539459,0.99999774000178432,0.80000031199927424,0.19999928092304575,-4.8138093936908672e-07,0.00015599940110973587,-0.00035945621899138419,-0.00024081267706160291,1,0.29999999999999999,0.20000000000000001,0.0099997772538772314,-0.0007899964440153018,0.0010078987832546342,0.99994918095897944,1.6399996161119031e-06,3.8807084587253427e-08,-4.5649559775656958e-08,5,-0.38996835494721527,0.5078628579089508,0.00081999885577459827,1.9527219569248398e-05,-2.272579353296491e-05,0.0019999980804769743,0.00059999942414309222,0.00039999961609539459,0.99999774000178432,1.000000311999274,0.99999928092304557,0.99999951861906056,1,0.29999999999999999,0.20000000000000001,0.00015599940110973587,-0.00035945621899138419,-0.00024081267706160291
0.0048000000000000004,0.0023999958926030083,0.000721143501138616,0.00047827878813871651,0.99999674560528795,-0.099999251199889283,-0.30000000831079254,-0.20000000620713082,1,0.30095178570779796,0.19856490797080947,0.00031199980001540796,-3.4412315265207283e-06,-2.6186963524663309e-06,0.002399996657771652,0.00071999899733149561,0.00047999933155433021,0.99999674560376861,0.80000044927819181,0.19999896480843962,-6.9360361860719389e-07,0.00018719895722691494,-0.00043121654029786461,-0.00028916997568777762,1,0.29999999999999999,0.20000000000000001,0.011999612162639025,-0.00094557987809952158,0.0012113549115466654,0.99992682122539256,2.3615975830372514e-06,5.6302226490475675e-08,-6.539925896456287e-08,5,-0.3879434632037258,0.50941129710836408,0.00098399800767617375,2.3629706398343408e-05,-2.7113288848745516e-05,0.002399996657771652,0.00071999899733149561,0.00047999933155433021,0.99999674560376861,1.0000004492781918,0.99999896480843942,0.99999930639638146,1,0.29999999999999999,0.20000000000000001,0.00018719895722691494,-0.00043121654029786461,-0.00028916997568777762
0.0055999999999999999,0.0027999936377841824,0.0008415559140237457,0.00055765689690021286,0.99999557040921794,-0.099998980800158246,-0.3000000112541128,-0.20000000853528579,1,0.30110974957120074,0.19832528510218175,0.00036399969023208562,-3.9856437527630885e-06,-3.09883338007678e-06,0.0027999948230035812,0.00083999844690107431,0.00055999896460071595,0.99999557040656939,0.80000061151672641,0.19999859129250702,-9.4452239187314531e-07,0.00021839838478098731,-0.00050293317350628313,-0.0003375921636455117,1,0.29999999999999999,0.20000000000000001,0.013999399256081797,-0.001100356324474363,0.001415434292894273,0.99990039633064964,3.2143948103267592e-06,7.7089749434443649e-08,-8.8650638273760269e-08,5,-0.38591241305147939,0.51095166980975459,0.0011479969139251362,2.7797872835384757e-05,-3.1448228945761378e-05,0.0027999948230035812,0.00083999844690107431,0.00055999896460071595,0.99999557040656939,1.0000006115167261,0.99999859129250679,0.99999905547760815,1,0.29999999999999999,0.20000000000000001,0.00021839838478098731,-0.00050293317350628313,-0.0003375921636455117
0.0064000000000000003,0.0031999908765652893,0.00096203166798049982,0.00063693925923075036,0.99999421441418335,-0.099998668800503954,-0.30000001463830361,-0.20000001123953964,1,0.30126752277283658,0.19808553637102758,0.00041599955579313456,-4.5217341297819095e-06,-3.5914525665978705e-06,0.0031999925761727627,0.00095999777285182884,0.00063999851523455242,0.99999421441010805,0.8000007987148775,0.19999816037524795,-1.2341372591669419e-06,0.00024959768377195301,-0.00057460611861663981,-0.00038607924093480531,1,0.29999999999999999,0.20000000000000001,0.015999138534205554,-0.0012543257831398268,0.0016201369272974577,0.99986990623247085,4.1983912979804292e-06,1.0116965341915743e-07,-1.1540369770324916e-07,5,-0.38387520449047619,0.51248397601312257,0.0013119955745214866,3.2031718880372445e-05,-3.5730613824012511e-05,0.0031999925761727627,0.00095999777285182884,0.00063999851523455242,0.99999421441010805,1.0000007987148776,0.9999981603752478,0.99999876586274083,1,0.29999999999999999,0.20000000000000001,0.00024959768377195301,-0.00057460611861663981,-0.00038607924093480531
0.0072000000000000007,0.0035999871169633962,0.0010825704324188487,0.00071612565711377666,0.99999267762222133,-0.099998315201084279,-0.30000001842651103,-0.20000001437516907,1,0.3014251047598796,0.19784566261864731,0.00046799937274450819,-5.0495024188799857e-06,-4.0965536725786204e-06,0.0035999895169464497,0.0010799968550839348,0.00071999790338928981,0.99999267761583632,0.80000101087181108,0.19999767225074386,-1.562735170092425e-06,0.00028079672929831633,-0.00064623508880640179,-0.00043463101328197881,1,0.29999999999999999,0.20000000000000001,0.017998783549489066,-0.0014074779831897497,0.0018254493355968225,0.99983535171106486,5.3135854550428299e-06,1.2883278518053646e-07,-1.4542568512336235e-07,5,-0.38183201671855743,0.5140080818974927,0.0014759937502093529,3.6331237328423761e-05,-3.9960437991439738e-05,0.0035999895169464497,0.0010799968550839348,0.00071999790338928981,0.99999267761583632,1.0000010108718109,0.99999767225074365,0.99999843726482995,1,0.29999999999999999,0.20000000000000001,0.00028079672929831633,-0.00064623508880640179,-0.00043463101328197881
