"Time","loadInertia.w","loadInertiaQS.w"
0.025599999,6.1357763e-12,1.0488057e-11
0.025699999,6.1698949e-12,1.0529026e-11
0.025800001,6.2014898e-12,1.0569995e-11
0.025900001,6.231661e-12,1.0610963e-11
0.026000001,6.2618322e-12,1.0651932e-11
0.0261,6.2920029e-12,1.0692901e-11
0.0262,6.3221741e-12,1.073387e-11
0.0263,6.3523453e-12,1.0774839e-11
0.0264,6.3825165e-12,1.0815808e-11
0.0265,6.4126877e-12,1.0856777e-11
0.0266,6.4428588e-12,1.0897746e-11
0.026699999,6.47303e-12,1.0938715e-11
0.026799999,6.5032008e-12,1.0979684e-11
0.026900001,6.5333719e-12,1.1020653e-11
0.027000001,6.5635431e-12,1.1061622e-11
0.027100001,6.5937143e-12,1.1102591e-11
0.0272,6.6238855e-12,1.114356e-11
0.0273,6.6540566e-12,1.1184529e-11
0.0274,6.6842278e-12,1.1225499e-11
0.0275,6.714399e-12,1.1266468e-11
0.0276,6.7445697e-12,1.1307437e-11
0.0277,6.7747409e-12,1.1348406e-11
0.027799999,6.8049121e-12,1.1389375e-11
0.027899999,6.8350833e-12,1.1430344e-11
0.028000001,6.8652545e-12,1.1471313e-11
0.028100001,6.8954256e-12,1.1512282e-11
0.028200001,6.9255968e-12,1.1553251e-11
0.0283,6.9557676e-12,1.159422e-11
0.0284,6.9859387e-12,1.1635188e-11
0.0285,7.0161099e-12,1.1676157e-11
0.0286,7.0462811e-12,1.1717126e-11
0.0287,7.0764523e-12,1.1758095e-11
0.0288,7.1066234e-12,1.1799064e-11
0.028899999,7.1367946e-12,1.1840033e-11
0.028999999,7.1669654e-12,1.1881002e-11
0.029100001,7.1971365e-12,1.1921971e-11
0.029200001,7.2273077e-12,1.196294e-11
0.029300001,7.2574789e-12,1.2003909e-11
0.0294,7.2876497e-12,1.2044878e-11
0.0295,7.3178208e-12,1.2085847e-11
0.0296,7.347992e-12,1.2126816e-11
0.0297,7.3781632e-12,1.2167785e-11
0.0298,7.4083344e-12,1.2208754e-11
0.029899999,7.4385055e-12,1.2249723e-11
0.029999999,7.4686767e-12,1.2290692e-11
0.030099999,7.4988479e-12,1.2331661e-11
0.030200001,7.5290191e-12,1.237263e-11
0.030300001,7.5591903e-12,1.2413599e-11
0.030400001,7.5893614e-12,1.2454568e-11
0.0305,7.6195326e-12,1.2495537e-11
0.0306,7.6497038e-12,1.2536506e-11
0.0307,7.679875e-12,1.2577475e-11
0.0308,7.7100453e-12,1.2618444e-11
0.0309,7.7402165e-12,1.2659413e-11
0.030999999,7.7703876e-12,1.2700382e-11
0.031099999,7.8005588e-12,1.2741351e-11
0.031199999,7.83073e-12,1.2782319e-11
0.031300001,7.8609012e-12,1.2823288e-11
0.031399999,7.8910723e-12,1.2864257e-11
0.031500001,7.9212435e-12,1.2905226e-11
0.031599998,7.9514147e-12,1.2946195e-11
0.0317,7.9815859e-12,1.2987164e-11
0.031800002,8.0117571e-12,1.3028133e-11
0.0319,8.0419282e-12,1.3069102e-11
0.032000002,8.0720994e-12,1.3110071e-11
0.032099999,8.1022706e-12,1.315104e-11
0.032200001,8.1272341e-12,1.3192009e-11
0.032299999,8.1399974e-12,1.3232978e-11
0.032400001,8.1527597e-12,1.3273947e-11
0.032499999,8.1655229e-12,1.3314916e-11
0.032600001,8.1782853e-12,1.3355885e-11
0.032699998,8.1910485e-12,1.3396854e-11
0.0328,8.2038109e-12,1.3437823e-11
0.032900002,8.2165741e-12,1.3478792e-11
0.033,8.2293365e-12,1.3519761e-11
0.033100002,8.2420997e-12,1.356073e-11
0.033199999,8.2548621e-12,1.3601699e-11
0.033300001,8.2676244e-12,1.3642668e-11
0.033399999,8.2803877e-12,1.3683637e-11
0.033500001,8.29315e-12,1.3724606e-11
0.033599999,8.3059132e-12,1.3765575e-11
0.0337,8.3186756e-12,1.3806544e-11
0.033799998,8.3314388e-12,1.3847513e-11
0.0339,8.3442012e-12,1.3888482e-11
0.034000002,8.3569644e-12,1.392945e-11
0.0341,8.3697268e-12,1.3970419e-11
0.034200002,8.38249e-12,1.4011388e-11
0.034299999,8.3952524e-12,1.4052357e-11
0.034400001,8.4080147e-12,1.4093326e-11
0.034499999,8.420778e-12,1.4134295e-11
0.034600001,8.4335403e-12,1.4175264e-11
0.034699999,8.4463036e-12,1.4216233e-11
0.0348,8.4590659e-12,1.4257202e-11
0.034899998,8.4718291e-12,1.4298171e-11
0.035,8.4845915e-12,1.433914e-11
0.035100002,8.4973547e-12,1.4380109e-11
0.0352,8.5101171e-12,1.4421078e-11
0.035300002,8.5228795e-12,1.4462047e-11
0.035399999,8.5356427e-12,1.4503016e-11
0.035500001,8.548405e-12,1.4543985e-11
0.035599999,8.5611683e-12,1.4584953e-11
0.035700001,8.5739306e-12,1.4625922e-11
0.035799999,8.5866939e-12,1.4666891e-11
0.0359,8.5994562e-12,1.470786e-11
0.035999998,8.6122194e-12,1.4748829e-11
0.0361,8.6249818e-12,1.4789798e-11
0.036200002,8.637745e-12,1.4830767e-11
0.0363,8.6505074e-12,1.4871736e-11
0.036400001,8.6632698e-12,1.4912705e-11
0.036499999,8.676033e-12,1.4953674e-11
0.036600001,8.6887953e-12,1.4994643e-11
0.036699999,8.7015586e-12,1.5035612e-11
0.036800001,8.7143209e-12,1.5076581e-11
0.036899999,8.7270842e-12,1.511755e-11
0.037,8.7398465e-12,1.5158519e-11
0.037099998,8.7526097e-12,1.5199488e-11
0.0372,8.7653721e-12,1.5240456e-11
0.037300002,8.7781345e-12,1.5281425e-11
0.0374,8.7908977e-12,1.5322394e-11
0.037500001,8.8036601e-12,1.5363363e-11
0.037599999,8.8164233e-12,1.5404332e-11
0.037700001,8.8291856e-12,1.5445301e-11
0.037799999,8.8419489e-12,1.548627e-11
0.037900001,8.8547112e-12,1.5527239e-11
0.037999999,8.8674745e-12,1.5568208e-11
0.0381,8.8802368e-12,1.5609177e-11
0.038199998,8.8930001e-12,1.5650146e-11
0.0383,8.9057624e-12,1.5691115e-11
0.038400002,8.9185248e-12,1.5732084e-11
0.0385,8.931288e-12,1.5773053e-11
0.038600001,8.9440504e-12,1.5814022e-11
0.038699999,8.9745581e-12,1.5854991e-11
0.038800001,9.0058256e-12,1.589596e-11
0.038899999,9.037094e-12,1.5936929e-11
0.039000001,9.0683624e-12,1.5977898e-11
0.039099999,9.0996299e-12,1.6018867e-11
0.0392,9.1308983e-12,1.6059836e-11
0.039299998,9.1621658e-12,1.6100805e-11
0.0394,9.1934342e-12,1.6141774e-11
0.039500002,9.2247017e-12,1.6182743e-11
0.0396,9.2559701e-12,1.6223712e-11
0.039700001,9.2872376e-12,1.6264681e-11
0.039799999,9.318506e-12,1.630565e-11
0.039900001,9.3497744e-12,1.6346619e-11
0.039999999,9.381042e-12,1.6387587e-11
0.040100001,9.4123103e-12,1.6428556e-11
0.040199999,9.4435779e-12,1.6469525e-11
0.0403,9.4748463e-12,1.6510494e-11
0.040399998,9.5061138e-12,1.6551463e-11
0.0405,9.5373822e-12,1.6592432e-11
0.040600002,9.5686497e-12,1.6633401e-11
0.0407,9.5999181e-12,1.667437e-11
0.040800001,9.6311865e-12,1.6715339e-11
0.040899999,9.662454e-12,1.6756308e-11
0.041000001,9.6937224e-12,1.6797277e-11
0.041099999,9.7249899e-12,1.6838246e-11
0.041200001,9.7562583e-12,1.6879215e-11
0.041299999,9.7875258e-12,1.6920184e-11
0.0414,9.8187942e-12,1.6961153e-11
0.041499998,9.8500617e-12,1.7002122e-11
0.0416,9.8813301e-12,1.7043093e-11
0.041700002,9.9125985e-12,1.7084062e-11
0.0418,9.943866e-12,1.7125031e-11
0.041900001,9.9751344e-12,1.7166e-11
0.041999999,1.0006402e-11,1.7206968e-11
0.042100001,1.003767e-11,1.7247937e-11
0.042199999,1.0068938e-11,1.7288906e-11
0.042300001,1.0100206e-11,1.7329875e-11
0.042399999,1.0131474e-11,1.7370844e-11
0.0425,1.0162742e-11,1.7411813e-11
0.042599998,1.0194011e-11,1.7452782e-11
0.0427,1.0225278e-11,1.7493751e-11
0.042800002,1.0256546e-11,1.753472e-11
0.0429,1.0287814e-11,1.7575689e-11
0.043000001,1.0319082e-11,1.7616658e-11
0.043099999,1.035035e-11,1.7657627e-11
0.043200001,1.0381618e-11,1.7698596e-11
0.043299999,1.0412886e-11,1.7739565e-11
0.043400001,1.0444154e-11,1.7780534e-11
0.043499999,1.0475423e-11,1.7821503e-11
0.0436,1.050669e-11,1.7862472e-11
0.043699998,1.0537959e-11,1.7903441e-11
0.0438,1.0569226e-11,1.794441e-11
0.043900002,1.0600494e-11,1.7985379e-11
0.044,1.0631762e-11,1.8026348e-11
0.044100001,1.066303e-11,1.8067317e-11
0.044199999,1.0694298e-11,1.8108286e-11
0.044300001,1.0725566e-11,1.8149255e-11
0.044399999,1.0756835e-11,1.8190224e-11
0.044500001,1.0788102e-11,1.8231193e-11
0.044599999,1.0819371e-11,1.8272162e-11
0.0447,1.0850638e-11,1.8313131e-11
0.044799998,1.0881906e-11,1.8354099e-11
0.0449,1.0913174e-11,1.8395068e-11
0.045000002,1.0944442e-11,1.8436037e-11
0.0451,1.0976214e-11,1.8477006e-11
0.045200001,1.1008297e-11,1.8517975e-11
0.045299999,1.1040379e-11,1.8558944e-11
0.045400001,1.1072461e-11,1.8599913e-11
0.045499999,1.1104544e-11,1.8640882e-11
0.045600001,1.1136625e-11,1.8681851e-11
0.045699999,1.1168707e-11,1.872282e-11
0.0458,1.1200789e-11,1.8763789e-11
0.045899998,1.1232872e-11,1.8804758e-11
0.046,1.1264954e-11,1.8845727e-11
0.046100002,1.1297036e-11,1.8886696e-11
0.0462,1.1329119e-11,1.8927665e-11
0.046300001,1.1361201e-11,1.8968634e-11
0.046399999,1.1393283e-11,1.9009603e-11
0.046500001,1.1425366e-11,1.9050572e-11
0.046599999,1.1457448e-11,1.9091541e-11
0.046700001,1.148953e-11,1.913251e-11
0.046799999,1.1521613e-11,1.9173479e-11
0.0469,1.1553695e-11,1.9214448e-11
0.046999998,1.1585777e-11,1.9255417e-11
0.0471,1.1617859e-11,1.9296386e-11
0.047200002,1.1649941e-11,1.9337355e-11
0.0473,1.1682023e-11,1.9378324e-11
0.047400001,1.1714106e-11,1.9419293e-11
0.047499999,1.1746188e-11,1.9460262e-11
0.047600001,1.177827e-11,1.950123e-11
0.047699999,1.1810353e-11,1.9542199e-11
0.047800001,1.1842435e-11,1.9583168e-11
0.047899999,1.1874517e-11,1.9624137e-11
0.048,1.19066e-11,1.9665106e-11
0.048099998,1.1938682e-11,1.9706075e-11
0.0482,1.1970764e-11,1.9747044e-11
0.048300002,1.2002847e-11,1.9788013e-11
0.0484,1.2034929e-11,1.9828982e-11
0.048500001,1.2067011e-11,1.9869951e-11
0.048599999,1.2099093e-11,1.991092e-11
0.048700001,1.2131175e-11,1.9951889e-11
0.048799999,1.2163257e-11,1.9992858e-11
0.048900001,1.2195339e-11,2.0033827e-11
0.048999999,1.2227422e-11,2.0074796e-11
0.0491,1.2259504e-11,2.0115765e-11
0.049199998,1.2291586e-11,2.0156734e-11
0.0493,1.2323669e-11,2.0197703e-11
0.049400002,1.2355751e-11,2.0238672e-11
0.0495,1.2387833e-11,2.0279641e-11
0.049600001,1.2419916e-11,2.032061e-11
0.049699999,1.2451998e-11,2.0361579e-11
0.049800001,1.248408e-11,2.0402548e-11
0.049899999,1.2516163e-11,2.0443517e-11
0.050000001,1.2548245e-11,2.0484486e-11
0.050099999,1.2580327e-11,2.0525455e-11
0.0502,1.2612409e-11,2.0566424e-11
0.050299998,1.2644491e-11,2.0607393e-11
0.0504,1.2676573e-11,2.0648361e-11
0.050500002,1.2708656e-11,2.068933e-11
0.0506,1.2740738e-11,2.0730299e-11
0.050700001,1.277282e-11,2.0771268e-11
0.050799999,1.2804903e-11,2.0812237e-11
0.050900001,1.2836985e-11,2.0853206e-11
0.050999999,1.2869067e-11,2.0894175e-11
0.051100001,1.290115e-11,2.0935144e-11
0.051199999,1.2933232e-11,2.0976113e-11
0.0513,1.2965314e-11,2.1017082e-11
0.051399998,1.2997396e-11,2.1058051e-11
0.0515,1.3024399e-11,2.109902e-11
0.051600002,1.3038245e-11,2.1139989e-11
0.0517,1.305209e-11,2.1180958e-11
0.051800001,1.3065935e-11,2.1221927e-11
0.051899999,1.3079779e-11,2.1262896e-11
0.052000001,1.3093625e-11,2.1303865e-11
0.052099999,1.310747e-11,2.1344834e-11
0.052200001,1.3121315e-11,2.1385803e-11
0.052299999,1.313516e-11,2.1426772e-11
0.0524,1.3149005e-11,2.1467741e-11
0.052499998,1.316285e-11,2.150871e-11
0.0526,1.3176695e-11,2.1549679e-11
0.052700002,1.3190541e-11,2.1590648e-11
0.0528,1.3204386e-11,2.1631617e-11
0.052900001,1.321823e-11,2.1672586e-11
0.052999999,1.3232075e-11,2.1713555e-11
0.053100001,1.3245921e-11,2.1754524e-11
0.053199999,1.3259766e-11,2.1795492e-11
0.053300001,1.3273611e-11,2.1836461e-11
0.053399999,1.3287455e-11,2.187743e-11
0.0535,1.3301301e-11,2.1918399e-11
0.053599998,1.3315146e-11,2.1959368e-11
0.0537,1.3328991e-11,2.2000337e-11
0.053800002,1.3342836e-11,2.2041306e-11
0.0539,1.3356681e-11,2.2082275e-11
0.054000001,1.3370526e-11,2.2123244e-11
0.054099999,1.3384371e-11,2.2164213e-11
0.054200001,1.3398217e-11,2.2205182e-11
0.054299999,1.3412061e-11,2.2246151e-11
0.054400001,1.3425906e-11,2.228712e-11
0.054499999,1.3439751e-11,2.2328089e-11
0.0546,1.3453597e-11,2.2369058e-11
0.054699998,1.3467442e-11,2.2410027e-11
0.0548,1.3481286e-11,2.2450996e-11
0.054900002,1.3495132e-11,2.2491965e-11
0.055,1.3508977e-11,2.2532934e-11
0.055100001,1.3522822e-11,2.2573903e-11
0.055199999,1.3536667e-11,2.2614872e-11
0.055300001,1.3550512e-11,2.2655841e-11
0.055399999,1.3564357e-11,2.269681e-11
0.055500001,1.3578202e-11,2.2737779e-11
0.055599999,1.3592047e-11,2.2778748e-11
0.0557,1.3605892e-11,2.2819717e-11
0.055799998,1.3619737e-11,2.2860686e-11
0.0559,1.3633582e-11,2.2901655e-11
0.056000002,1.3647427e-11,2.2942623e-11
0.0561,1.3661273e-11,2.2983592e-11
0.056200001,1.3675117e-11,2.3024561e-11
0.056299999,1.3688962e-11,2.306553e-11
0.056400001,1.3702808e-11,2.3106499e-11
0.056499999,1.3716653e-11,2.3147468e-11
0.056600001,1.3730498e-11,2.3188437e-11
0.056699999,1.3744342e-11,2.3229406e-11
0.0568,1.3758188e-11,2.3270375e-11
0.056899998,1.3772033e-11,2.3311344e-11
0.057,1.3785878e-11,2.3352313e-11
0.057100002,1.3799723e-11,2.3393282e-11
0.0572,1.3813568e-11,2.3434251e-11
0.057300001,1.3827413e-11,2.347522e-11
0.057399999,1.3841258e-11,2.3516189e-11
0.057500001,1.3855103e-11,2.3557158e-11
0.057599999,1.3868949e-11,2.3598127e-11
0.057700001,1.3882793e-11,2.3639096e-11
0.057799999,1.3896638e-11,2.3680065e-11
0.0579,1.3910484e-11,2.3721034e-11
0.057999998,1.3938115e-11,2.3762003e-11
0.0581,1.3966652e-11,2.3802972e-11
0.058200002,1.399519e-11,2.3843941e-11
0.0583,1.4023729e-11,2.388491e-11
0.058400001,1.4052267e-11,2.3925879e-11
0.058499999,1.4080805e-11,2.3966848e-11
0.058600001,1.4109343e-11,2.4007817e-11
0.058699999,1.4137881e-11,2.4048786e-11
0.058800001,1.4166419e-11,2.4089754e-11
0.058899999,1.4194957e-11,2.4130723e-11
0.059,1.4223496e-11,2.4171692e-11
0.059099998,1.4252034e-11,2.4212661e-11
0.0592,1.4280572e-11,2.425363e-11
0.059300002,1.4309109e-11,2.4294599e-11
