"time","inertia1.phi","inertia1.w","inertia2.phi","inertia2.w","inertia3.phi","inertia3.w","inertia4.phi","inertia4.w","inertia5.phi","inertia5.w","inertia6.phi","inertia6.w","inertia7.phi","inertia7.w","inertia7a.phi","inertia7a.w","inertia8.phi","inertia8.w","inertia8a.phi","inertia8a.w","inertia9.phi","inertia9.w","inertia9a.phi","inertia9a.w"
0,0.017453292519943001,2,0,2,0,0,-0.017453292519943001,-2,0.38397243543874998,33,-0.0044000000000000003,0,0.017453292519943001,2,0.017753292519943002,2,0,0,0,0,0.19198621771937999,22,0.19528621771937998,22
0.00022000000000000001,0.017893292519943,2,0.0004399546613031154,1.9995160423981067,0,0,-0.017893292519943,-2,0.39123243543875003,33,-0.0043989352932758356,0.0096790025486685367,0.017893365107157368,2.0006598639968258,0.018193219932728637,1.9993401360031748,0,0,0,0,0.19682701617873802,22.007258503965069,0.20012541926002195,21.992741496034931
0.00044000000000000002,0.018333292519942996,2,0.00087966574891439877,1.9980645161277624,0,0,-0.018333292519942996,-2,0.39849243543875001,33,-0.004395741935481077,0.019352646476116769,0.018333582765061127,2.0013189974721159,0.018633002274824881,1.9986810025278847,0,0,0,0,0.20166941041567932,22.014508972193262,0.20496302502308064,21.985491027806738
0.00066,0.018773292519942995,2,0.0013189485192829007,1.9956461349494419,0,0,-0.018773292519942995,-2,0.40575243543875,33,-0.0043904214968887726,0.029016867424223814,0.018773945279579006,2.0019768467246148,0.019072639760307,1.9980231532753856,0,0,0,0,0.20651339807537603,22.021745313970751,0.20979903736338396,21.978254686029249
0.00088000000000000003,0.019213292519942995,2,0.0017575960120064017,1.9922620580881669,0,0,-0.019213292519942995,-2,0.41301243543874999,33,-0.0043829765277939676,0.038667112264140838,0.019214452303232793,2.0026327920216982,0.019512132736653212,1.9973672079783025,0,0,0,0,0.21135897533556766,22.028960712238668,0.21463346010319231,21.971039287761332
0.0011000000000000001,0.019653292519942994,2,0.0021954016938331425,1.9879139779335262,0,0,-0.019653292519942994,-2,0.42027243543874998,33,-0.0043734107514537572,0.048298837264329139,0.019655103329083896,2.0032862160690494,0.019951481710802112,1.9967137839309514,0,0,0,0,0.2162061366199298,22.036148376759535,0.21946629881883017,21.963851623240465
0.00132,0.020093292519942994,2,0.0026321680475381677,1.9826037929060545,0,0,-0.020093292519942994,-2,0.42753243543874997,33,-0.0043617283443933199,0.057907697045839687,0.020095897788763646,2.0039365293049949,0.02039068725112236,1.9960634706950064,0,0,0,0,0.22105487567640703,22.04330182235493,0.22429755976235297,21.95669817764507
0.0015400000000000001,0.020533292519942993,2,0.0030676667253799286,1.9763341079189409,0,0,-0.020533292519942993,-2,0.43479243543875001,33,-0.0043479350374216706,0.067488667958358436,0.020536834902953379,2.0045830515093246,0.020829750136932629,1.9954169484906763,0,0,0,0,0.22590518393249415,22.050413566602558,0.22912725150626584,21.949586433397442
0.0017600000000000001,0.020973292519942992,2,0.0035016857187791361,1.9691079152137199,0,0,-0.020973292519942992,-2,0.44205243543875,33,-0.0043320374134701838,0.07703708581314099,0.020977913777439565,2.0052251532505196,0.021268671262446442,1.9947748467494812,0,0,0,0,0.23075705155184217,22.057476685755706,0.23395538388691781,21.942523314244294
0.00198,0.021413292519942992,2,0.0039340094299834824,1.9609285361722082,0,0,-0.021413292519942992,-2,0.44931243543874999,33,-0.0043140427795788586,0.086548207459636636,0.021419133420097679,2.0058621955185059,0.021707451619788327,1.9941378044814952,0,0,0,0,0.23561046762108137,22.064484150703553,0.23878196781767858,21.935515849296447
0.0022000000000000001,0.021853292519942995,2,0.0043644295814484644,1.9518002729816049,0,0,-0.021853292519942995,-2,0.45657243543874998,33,-0.0042939606005595312,0.096017450791866243,0.021860492548719371,2.0064935661517858,0.022146092491166634,1.9935064338482158,0,0,0,0,0.24046541803591998,22.071429227669626,0.24360701740283996,21.928570772330374
0.0024200000000000003,0.022293292519942994,2,0.0047927357010923259,1.9417272170374309,0,0,-0.022293292519942994,-2,0.46383243543874997,33,-0.0042717998774823469,0.10544018542403118,0.022301989944457451,2.0071186459511567,0.022584595095428556,1.9928813540488441,0,0,0,0,0.24532188938903887,22.078305105462711,0.24843054604972109,21.921694894537289
0.00264,0.022733292519942994,2,0.0052187218604935783,1.9307143743330231,0,0,-0.022733292519942994,-2,0.47109243543874996,33,-0.0042475716235326495,0.11481188093085874,0.022743624118928329,2.0077368344083131,0.023022960920957677,1.992263165591688,0,0,0,0,0.25017986530821851,22.085105178491432,0.25325257013054148,21.914894821508568
0.0028600000000000001,0.023173292519942993,2,0.0056421813329407535,1.9187670825518148,0,0,-0.023173292519942993,-2,0.47835243543874995,33,-0.004221287581613992,0.12412798932469662,0.023185393490420658,2.0083475323903373,0.023461191549465348,1.9916524676096641,0,0,0,0,0.25503932839463411,22.091822856293692,0.25807310704412584,21.908177143706308
