"Time","eddyCurrentForce.lossPower","mass.s","heatCapacitor.T"
0.3425,264.65005,5.4201479,480.72107
0.34299999,261.99213,5.4226341,480.85272
0.34349999,259.35785,5.425107,480.98306
0.34400001,256.7471,5.427567,481.11209
0.34450001,254.15974,5.4300137,481.23981
0.345,251.5956,5.4324474,481.36627
0.34549999,249.05453,5.4348683,481.49142
0.34599999,246.53641,5.4372764,481.61533
0.34650001,244.04105,5.4396715,481.73798
0.347,241.56831,5.4420538,481.85938
0.3475,239.11807,5.4444232,481.97955
0.34799999,236.69014,5.4467802,482.09848
0.34850001,234.28441,5.4491248,482.21625
0.34900001,231.90068,5.4514565,482.33279
0.3495,229.53885,5.4537759,482.44815
0.34999999,227.19873,5.4560828,482.56232
0.35049999,224.88019,5.4583778,482.67535
0.35100001,222.58307,5.46066,482.7872
0.3515,220.30722,5.4629302,482.89795
0.352,218.05251,5.465188,483.00754
0.35249999,215.81874,5.4674339,483.116
0.35299999,213.6058,5.4696679,483.22336
0.35350001,211.41354,5.47189,483.32962
0.354,209.24179,5.4740996,483.43478
0.3545,207.09041,5.4762979,483.53885
0.35499999,204.95924,5.4784842,483.64188
0.35550001,202.84816,5.4806585,483.74384
0.35600001,200.75699,5.4828215,483.84473
0.3565,198.68559,5.4849725,483.94458
0.35699999,196.63382,5.487112,484.04343
0.35749999,194.6015,5.4892402,484.14124
0.35800001,192.58852,5.4913568,484.23801
0.3585,190.59471,5.4934621,484.33383
0.359,188.61992,5.4955559,484.42862
0.35949999,186.66402,5.4976387,484.52243
0.36000001,184.72685,5.4997101,484.6153
0.36050001,182.80826,5.50177,484.70718
0.361,180.90811,5.503819,484.7981
0.36149999,179.02628,5.505857,484.88809
0.36199999,177.16257,5.507884,484.97714
0.36250001,175.31688,5.5099001,485.06525
0.36300001,173.48904,5.5119052,485.15247
0.3635,171.67894,5.5138993,485.23874
0.36399999,169.8864,5.515883,485.32413
0.36449999,168.1113,5.5178556,485.40863
0.36500001,166.35347,5.5198178,485.49225
0.3655,164.61279,5.521769,485.57501
0.366,162.88913,5.5237103,485.65686
0.36649999,161.18233,5.5256405,485.73788
0.36700001,159.49225,5.5275602,485.81805
0.36750001,157.81877,5.52947,485.8974
0.368,156.16173,5.5313687,485.97589
0.36849999,154.521,5.5332575,486.05356
0.36899999,152.89644,5.5351362,486.1304
0.36950001,151.28793,5.5370045,486.20645
0.37,149.69531,5.5388627,486.28171
0.3705,148.11847,5.5407109,486.35614
0.37099999,146.55725,5.5425491,486.42981
0.37149999,145.01152,5.5443769,486.50272
0.37200001,143.48117,5.546195,486.57483
0.3725,141.96603,5.5480032,486.64621
0.373,140.466,5.5498018,486.7168
0.37349999,138.98094,5.5515904,486.78668
0.37400001,137.51073,5.553369,486.8558
0.37450001,136.05521,5.5551381,486.92419
0.375,134.61427,5.5568976,486.99185
0.37549999,133.18779,5.5586476,487.05881
0.37599999,131.77562,5.5603881,487.12503
0.37650001,130.37766,5.562119,487.19058
0.377,128.99376,5.5638404,487.25543
0.3775,127.62382,5.5655527,487.31958
0.37799999,126.26768,5.5672555,487.38306
0.37850001,124.92525,5.5689487,487.44583
0.37900001,123.59639,5.5706329,487.50797
0.3795,122.28098,5.5723081,487.56946
0.38,120.9789,5.5739737,487.63025
0.38049999,119.69003,5.5756307,487.69043
0.38100001,118.41426,5.5772781,487.74994
0.38150001,117.15145,5.578917,487.80884
0.382,115.9015,5.5805464,487.8671
0.38249999,114.66428,5.5821671,487.92474
0.38299999,113.43967,5.5837793,487.98178
0.38350001,112.22758,5.5853825,488.03818
0.384,111.02786,5.5869765,488.09399
0.3845,109.84042,5.5885625,488.14923
0.38499999,108.66514,5.5901394,488.20386
0.38550001,107.50191,5.5917077,488.25787
0.38600001,106.3506,5.5932674,488.31134
0.3865,105.21112,5.5948181,488.36423
0.38699999,104.08336,5.5963612,488.41656
0.38749999,102.96719,5.5978951,488.46832
0.38800001,101.86252,5.599421,488.51953
0.38850001,100.76924,5.6009383,488.57019
0.389,99.687233,5.6024475,488.6203
0.38949999,98.616402,5.6039481,488.66989
0.38999999,97.556633,5.6054406,488.71893
0.39050001,96.507828,5.606925,488.76743
0.391,95.469879,5.6084013,488.81543
0.3915,94.442688,5.6098695,488.86292
0.39199999,93.426147,5.6113296,488.90988
0.39250001,92.420151,5.6127815,488.95633
0.39300001,91.424606,5.6142254,489.00229
0.3935,90.439415,5.6156616,489.04776
0.39399999,89.46447,5.6170897,489.09274
0.39449999,88.499672,5.6185102,489.13724
0.39500001,87.54493,5.6199226,489.18124
0.3955,86.600143,5.6213279,489.22479
0.396,85.665215,5.6227245,489.26785
0.39649999,84.740051,5.624114,489.31046
0.39700001,83.824554,5.6254959,489.3526
0.39750001,82.918633,5.6268702,489.39426
0.398,82.022194,5.6282363,489.43552
0.3985,81.135147,5.6295958,489.47629
0.39899999,80.257393,5.6309471,489.51663
0.39950001,79.388847,5.6322913,489.55655
0.40000001,78.529419,5.6336279,489.59604
0.4005,77.679016,5.6349573,489.63507
0.40099999,76.837547,5.6362791,489.67371
0.40149999,76.004929,5.6375942,489.71191
0.40200001,75.181076,5.6389017,489.74973
0.4025,74.365898,5.640202,489.78711
0.403,73.559311,5.6414948,489.8241
0.40349999,72.76123,5.6427808,489.86066
0.40400001,71.971565,5.6440597,489.89685
0.40450001,71.190239,5.6453319,489.93265
0.405,70.417175,5.6465964,489.96805
0.40549999,69.652275,5.6478543,490.00305
0.40599999,68.895462,5.6491051,490.03769
0.40650001,68.146667,5.6503491,490.07196
0.40700001,67.405792,5.6515865,490.10583
0.4075,66.672775,5.6528168,490.13937
0.40799999,65.947525,5.6540403,490.17252
0.40849999,65.229965,5.6552567,490.20532
0.40900001,64.520027,5.656467,490.23776
0.4095,63.817627,5.6576705,490.26984
0.41,63.122692,5.6588669,490.30157
0.41049999,62.435143,5.6600571,490.33295
0.41100001,61.75491,5.6612406,490.36401
0.41150001,61.081913,5.6624174,490.39471
0.412,60.416084,5.663588,490.42508
0.41249999,59.757347,5.664752,490.45514
0.41299999,59.105633,5.6659098,490.48483
0.41350001,58.460869,5.6670609,490.51422
0.414,57.822983,5.6682057,490.5433
0.4145,57.191906,5.6693439,490.57205
0.41499999,56.56757,5.6704764,490.60049
0.41549999,55.949905,5.6716022,490.62863
0.41600001,55.338844,5.6727219,490.65646
0.4165,54.734322,5.6738353,490.68396
0.417,54.136265,5.6749425,490.71118
0.41749999,53.544613,5.676044,490.7381
0.41800001,52.959293,5.6771388,490.76474
0.41850001,52.380249,5.6782279,490.79108
0.419,51.807415,5.6793108,490.81711
0.41949999,51.240719,5.680388,490.84286
0.41999999,50.680107,5.681459,490.86835
0.42050001,50.125511,5.6825242,490.89355
0.421,49.57687,5.6835833,490.91849
0.4215,49.034122,5.6846366,490.94315
0.42199999,48.497211,5.6856842,490.9675
0.42250001,47.966072,5.6867261,490.99164
0.42300001,47.440647,5.6877618,491.01547
0.4235,46.920876,5.6887922,491.03906
0.42399999,46.406696,5.6898165,491.06241
0.42449999,45.89806,5.6908355,491.08548
0.42500001,45.394901,5.6918483,491.10831
0.42550001,44.897163,5.6928558,491.13086
0.426,44.404793,5.6938581,491.1532
0.42649999,43.917736,5.6948543,491.17529
0.42699999,43.435932,5.6958451,491.19711
0.42750001,42.959328,5.6968307,491.21872
0.428,42.487869,5.6978106,491.24008
0.4285,42.021507,5.6987853,491.2612
0.42899999,41.560181,5.6997542,491.2821
0.42950001,41.103844,5.7007179,491.30276
0.43000001,40.652439,5.7016764,491.32321
0.4305,40.205917,5.7026291,491.34341
0.43099999,39.764229,5.703577,491.3634
0.43149999,39.32732,5.7045197,491.38318
0.43200001,38.895142,5.7054567,491.40274
0.4325,38.467644,5.706389,491.42209
0.433,38.044777,5.7073159,491.44119
0.43349999,37.626495,5.7082376,491.46011
0.43399999,37.212749,5.7091541,491.47882
0.43450001,36.80349,5.7100658,491.49734
0.435,36.39867,5.7109723,491.51562
0.4355,35.998241,5.7118735,491.53372
0.43599999,35.602161,5.71277,491.55164
0.43650001,35.210381,5.7136617,491.56934
0.43700001,34.822857,5.7145481,491.58685
0.4375,34.439541,5.7154298,491.60416
0.43799999,34.060394,5.7163062,491.62128
0.43849999,33.685368,5.7171783,491.63821
0.43900001,33.314419,5.7180452,491.65497
0.4395,32.947506,5.7189074,491.67154
0.44,32.584583,5.7197647,491.68793
0.44049999,32.225609,5.7206173,491.70413
0.44100001,31.870546,5.7214651,491.72015
0.44150001,31.519348,5.7223082,491.73599
0.442,31.171974,5.7231469,491.75168
0.4425,30.828386,5.7239804,491.76715
0.44299999,30.488543,5.7248096,491.7825
0.44350001,30.152403,5.7256341,491.79767
0.44400001,29.819927,5.7264543,491.81265
0.4445,29.491077,5.7272696,491.82748
0.44499999,29.165815,5.7280807,491.84213
0.44549999,28.844103,5.7288871,491.85663
0.44600001,28.525902,5.7296891,491.87097
0.4465,28.211172,5.7304864,491.88516
0.447,27.899881,5.7312794,491.8992
0.44749999,27.59199,5.7320681,491.91306
0.44800001,27.28746,5.732852,491.92679
0.44850001,26.986258,5.7336321,491.94037
0.449,26.688349,5.7344074,491.95377
0.44949999,26.393696,5.7351789,491.96704
0.44999999,26.102264,5.7359457,491.98016
0.45050001,25.81402,5.7367082,491.99313
0.45100001,25.528929,5.7374668,492.00598
0.4515,25.246956,5.7382207,492.01868
0.45199999,24.968069,5.7389708,492.03122
0.45249999,24.692236,5.7397165,492.04364
0.45300001,24.41942,5.7404585,492.05591
0.4535,24.149593,5.7411957,492.06805
0.454,23.882721,5.7419291,492.08008
0.45449999,23.618773,5.7426586,492.09195
0.45500001,23.357716,5.7433839,492.1037
0.45550001,23.09952,5.7441053,492.1153
0.456,22.844154,5.7448225,492.1268
0.45649999,22.591587,5.7455359,492.13815
0.45699999,22.341791,5.7462449,492.14938
0.45750001,22.094732,5.7469501,492.16049
0.458,21.850386,5.7476516,492.17148
0.4585,21.608717,5.7483492,492.18234
0.45899999,21.369703,5.7490425,492.19308
0.45950001,21.13331,5.7497325,492.2037
0.46000001,20.899513,5.7504182,492.21423
0.4605,20.668282,5.7511005,492.22461
0.461,20.43959,5.7517786,492.23489
0.46149999,20.213409,5.7524533,492.24506
0.46200001,19.989714,5.7531242,492.2551
0.46250001,19.768476,5.7537909,492.26505
0.463,19.549669,5.7544541,492.27487
0.46349999,19.333265,5.7551141,492.28458
0.46399999,19.119242,5.7557697,492.29419
0.46450001,18.90757,5.756422,492.30371
0.465,18.698225,5.757071,492.31311
0.4655,18.491184,5.7577157,492.32242
0.46599999,18.286419,5.7583575,492.3316
0.46650001,18.083906,5.7589951,492.3407
0.46700001,17.883621,5.7596292,492.3497
0.4675,17.685539,5.7602601,492.35858
0.46799999,17.489639,5.7608876,492.36737
0.46849999,17.295893,5.7615113,492.37607
0.46900001,17.10428,5.7621317,492.38467
0.46950001,16.914778,5.7627482,492.39316
0.47,16.727362,5.7633619,492.40158
0.47049999,16.542009,5.7639718,492.40991
0.47099999,16.3587,5.7645783,492.41812
0.47150001,16.177408,5.7651815,492.42627
0.472,15.998114,5.7657814,492.4343
0.4725,15.820795,5.7663779,492.44226
0.47299999,15.645431,5.7669711,492.45013
0.47350001,15.471998,5.767561,492.45792
0.47400001,15.300478,5.7681475,492.46561
0.4745,15.130849,5.7687306,492.47321
0.47499999,14.963089,5.769311,492.48071
0.47549999,14.79718,5.7698879,492.48816
0.47600001,14.633101,5.7704616,492.49551
0.4765,14.47083,5.7710319,492.50281
0.477,14.31035,5.7715988,492.50998
0.47749999,14.151641,5.7721629,492.51712
0.47799999,13.994682,5.7727242,492.52414
0.47850001,13.839456,5.7732816,492.5311
0.479,13.685943,5.7738366,492.53799
0.4795,13.534123,5.7743878,492.5448
0.47999999,13.383981,5.7749367,492.55151
0.48050001,13.235495,5.7754822,492.55817
0.48100001,13.088649,5.7760243,492.56476
0.4815,12.943424,5.7765636,492.57126
0.48199999,12.799803,5.7771001,492.5777
0.48249999,12.657768,5.7776337,492.58405
0.48300001,12.517302,5.7781639,492.59033
0.4835,12.378387,5.7786913,492.59656
0.484,12.241008,5.7792158,492.60272
0.48449999,12.105146,5.7797375,492.6088
0.48500001,11.970786,5.7802563,492.61484
0.48550001,11.83791,5.7807722,492.62079
0.486,11.706503,5.7812848,492.62665
0.48649999,11.576549,5.781795,492.63248
0.48699999,11.44803,5.7823024,492.63824
0.48750001,11.320933,5.7828069,492.64392
0.48800001,11.195241,5.783308,492.64954
0.4885,11.070939,5.7838068,492.65512
0.48899999,10.948011,5.7843027,492.66061
0.48949999,10.826444,5.7847962,492.66605
0.49000001,10.70622,5.7852864,492.67145
0.4905,10.587326,5.7857742,492.67676
0.491,10.469748,5.7862592,492.68201
0.49149999,10.353471,5.7867417,492.68723
0.49200001,10.23848,5.7872214,492.69238
0.49250001,10.124762,5.7876983,492.69745
0.493,10.012301,5.7881722,492.70248
0.49349999,9.9010859,5.7886443,492.70746
0.49399999,9.7911005,5.789113,492.71237
0.49450001,9.6823339,5.7895794,492.71725
0.495,9.5747709,5.7900434,492.72208
0.4955,9.4683981,5.7905045,492.72681
0.49599999,9.363204,5.7909632,492.73154
0.49649999,9.2591743,5.791419,492.73618
0.49700001,9.1562958,5.7918725,492.74078
0.4975,9.0545578,5.7923236,492.74533
0.498,8.9539461,5.7927723,492.74985
0.49849999,8.8544483,5.7932181,492.75427
0.49900001,8.756053,5.7936616,492.7587
0.49950001,8.6587477,5.7941027,492.76303
0.5,8.56252,5.7945409,492.76733
0.50050002,8.4673595,5.7949772,492.77161
0.50099999,8.3732519,5.7954106,492.77582
0.50150001,8.2801876,5.7958422,492.77997
0.50199997,8.1881552,5.7962708,492.78409
0.5025,8.0971422,5.7966971,492.78815
0.50300002,8.0071373,5.7971215,492.79218
0.50349998,7.9181309,5.797543,492.79614
0.50400001,7.8301105,5.7979622,492.80008
0.50449997,7.7430663,5.7983794,492.80399
0.505,7.6569867,5.7987938,492.80783
0.50550002,7.5718613,5.7992063,492.81161
0.50599998,7.4876795,5.7996163,492.8154
0.50650001,7.4044313,5.800024,492.81912
0.50700003,7.3221064,5.8004298,492.82278
0.50749999,7.2406945,5.8008327,492.82642
0.50800002,7.1601849,5.8012338,492.83002
0.50849998,7.0805683,5.8016324,492.83359
0.509,7.0018349,5.8020291,492.8371
0.50950003,6.923975,5.8024235,492.84058
0.50999999,6.8469782,5.8028154,492.84402
0.51050001,6.7708359,5.8032055,492.84741
0.51099998,6.695538,5.8035932,492.85077
0.5115,6.6210756,5.8039784,492.8541
0.51200002,6.5474391,5.8043618,492.85739
0.51249999,6.4746199,5.8047433,492.86066
0.51300001,6.4026084,5.8051224,492.86386
0.51349998,6.3313956,5.8054996,492.86707
0.514,6.2609735,5.8058743,492.87021
0.51450002,6.1913333,5.8062472,492.87332
0.51499999,6.1224656,5.8066177,492.87637
0.51550001,6.0543628,5.8069868,492.87943
0.51599997,5.9870157,5.807353,492.88245
0.5165,5.9204159,5.8077178,492.88541
0.51700002,5.8545556,5.8080802,492.88834
0.51749998,5.7894263,5.8084407,492.89127
0.51800001,5.7250199,5.8087993,492.89413
0.51849997,5.6613288,5.8091559,492.89697
0.51899999,5.5983448,5.8095102,492.89978
0.51950002,5.5360603,5.8098626,492.90256
0.51999998,5.4744668,5.8102131,492.90533
0.5205,5.4135575,5.8105621,492.90805
0.52100003,5.3533249,5.8109083,492.91074
0.52149999,5.2937608,5.8112531,492.91339
0.52200001,5.2348585,5.8115959,492.91602
0.52249998,5.17661,5.8119369,492.91861
0.523,5.1190085,5.8122759,492.9212
0.52350003,5.0620465,5.812613,492.92374
0.52399999,5.0057178,5.8129482,492.92624
0.52450001,4.9500141,5.8132815,492.92874
0.52499998,4.8949294,5.8136129,492.93118
0.5255,4.8404565,5.8139424,492.93362
0.52600002,4.7865887,5.8142705,492.93604
0.52649999,4.7333198,5.8145962,492.93842
0.52700001,4.6806421,5.8149204,492.94077
0.52749997,4.6285496,5.8152428,492.94308
0.528,4.5770364,5.8155632,492.9454
0.52850002,4.5260954,5.8158817,492.94766
0.52899998,4.4757209,5.8161988,492.94992
0.52950001,4.4259057,5.816514,492.95215
0.52999997,4.3766446,5.8168273,492.95435
0.53049999,4.3279305,5.8171391,492.95651
0.53100002,4.279758,5.8174491,492.95865
0.53149998,4.232121,5.8177571,492.96078
0.53200001,4.1850133,5.8180637,492.96289
0.53250003,4.1384292,5.8183684,492.96497
0.53299999,4.0923624,5.8186712,492.96701
0.53350002,4.0468082,5.8189726,492.96906
0.53399998,4.00176,5.8192725,492.97107
0.5345,3.9572127,5.8195705,492.97305
0.53500003,3.9131606,5.8198667,492.97501
0.53549999,3.8695982,5.8201613,492.97696
0.53600001,3.82652,5.8204546,492.97888
0.53649998,3.7839208,5.8207459,492.98077
0.537,3.7417951,5.8210359,492.98267
0.53750002,3.7001376,5.8213239,492.98453
0.53799999,3.6589434,5.8216105,492.98636
0.53850001,3.618207,5.8218951,492.98819
0.53899997,3.5779235,5.8221788,492.98999
0.5395,3.5380881,5.8224602,492.99176
0.54000002,3.4986954,5.8227406,492.99353
0.54049999,3.4597409,5.823019,492.99527
0.54100001,3.4212193,5.8232961,492.99698
0.54149997,3.3831263,5.8235717,492.99869
0.542,3.3454571,5.8238459,493.00037
0.54250002,3.308207,5.8241181,493.00201
0.54299998,3.2713711,5.824389,493.00366
0.54350001,3.2349448,5.8246584,493.00528
0.54400003,3.1989238,5.8249264,493.0069
0.54449999,3.1633034,5.8251929,493.00848
0.54500002,3.1280792,5.825458,493.01004
0.54549998,3.0932467,5.8257213,493.0116
0.546,3.0588017,5.825983,493.01315
0.54650003,3.0247397,5.8262439,493.01468
0.54699999,2.9910567,5.8265028,493.01617
0.54750001,2.9577484,5.8267603,493.01764
0.54799998,2.9248106,5.8270164,493.01913
0.5485,2.8922393,5.8272715,493.02057
0.54900002,2.8600302,5.8275247,493.022
0.54949999,2.8281796,5.8277764,493.02344
0.55000001,2.7966831,5.8280272,493.02484
0.55049998,2.765537,5.8282762,493.02621
0.551,2.7347376,5.8285236,493.02759
0.55150002,2.7042806,5.8287702,493.02896
0.55199999,2.6741626,5.8290153,493.0303
0.55250001,2.6443796,5.8292584,493.03165
0.55299997,2.614928,5.8295007,493.03296
0.5535,2.585804,5.829742,493.03424
0.55400002,2.557004,5.8299813,493.03552
0.55449998,2.5285246,5.8302193,493.0368
0.55500001,2.5003619,5.8304563,493.03806
0.55549997,2.472513,5.8306918,493.03931
0.55599999,2.4449739,5.8309259,493.04053
0.55650002,2.4177415,5.8311591,493.04175
0.55699998,2.3908122,5.8313904,493.04294
0.5575,2.3641822,5.8316207,493.04413
0.55800003,2.3378489,5.8318496,493.04532
0.55849999,2.3118086,5.8320775,493.04648
0.55900002,2.2860582,5.832304,493.04761
0.55949998,2.2605941,5.8325291,493.04877
0.56,2.2354138,5.8327532,493.04987
0.56050003,2.2105134,5.8329759,493.05099
0.56099999,2.1858904,5.8331971,493.05209
0.56150001,2.1615412,5.8334174,493.05316
0.56199998,2.1374633,5.8336363,493.05426
0.5625,2.1136532,5.8338542,493.0553
0.56300002,2.0901082,5.8340707,493.05637
0.56349999,2.0668252,5.8342862,493.0574
0.56400001,2.0438013,5.8345003,493.05841
0.56449997,2.0210338,5.834713,493.05945
0.565,1.9985198,5.8349247,493.06046
0.56550002,1.9762563,5.8351355,493.06143
0.56599998,1.9542406,5.8353448,493.06241
0.56650001,1.9324698,5.8355532,493.06339
0.56699997,1.9109416,5.8357601,493.06436
0.5675,1.8896528,5.8359661,493.06531
0.56800002,1.8686011,5.8361707,493.06622
0.56849998,1.8477837,5.8363743,493.06717
0.56900001,1.8271984,5.8365765,493.06808
0.56950003,1.8068422,5.8367782,493.069
0.56999999,1.7867126,5.8369784,493.06989
0.57050002,1.7668073,5.8371773,493.07077
0.57099998,1.7471235,5.8373752,493.07166
0.5715,1.727659,5.8375721,493.07251
0.57200003,1.7084111,5.8377681,493.07339
0.57249999,1.6893774,5.8379626,493.07422
0.57300001,1.6705558,5.8381562,493.07507
0.57349998,1.6519438,5.8383484,493.0759
0.574,1.633539,5.8385401,493.07672
0.57450002,1.615339,5.8387303,493.07755
0.57499999,1.5973418,5.8389196,493.07834
0.57550001,1.5795449,5.839108,493.07913
0.57599998,1.5619463,5.8392949,493.0799
0.5765,1.5445435,5.8394814,493.08069
0.57700002,1.5273346,5.8396664,493.08145
0.57749999,1.5103172,5.8398504,493.08221
0.57800001,1.4934894,5.8400335,493.08295
0.57849997,1.476849,5.8402152,493.08371
0.579,1.4603938,5.8403964,493.08444
0.57950002,1.4441218,5.8405762,493.08517
0.57999998,1.428031,5.8407555,493.08588
0.58050001,1.4121194,5.8409333,493.08658
0.58099997,1.396385,5.8411102,493.08728
0.58149999,1.3808258,5.8412862,493.08798
0.58200002,1.3654398,5.8414612,493.08868
0.58249998,1.3502253,5.8416352,493.08936
0.583,1.3351804,5.8418083,493.09003
0.58350003,1.3203031,5.8419805,493.0907
0.58399999,1.3055913,5.8421516,493.09134
0.58450001,1.2910435,5.8423219,493.09198
0.58499998,1.2766578,5.8424911,493.09262
0.5855,1.2624322,5.8426595,493.09326
0.58600003,1.2483652,5.8428264,493.0939
0.58649999,1.2344546,5.8429928,493.09451
0.58700001,1.2206992,5.8431582,493.09512
0.58749998,1.2070969,5.8433232,493.09573
0.588,1.1936461,5.8434868,493.09634
0.58850002,1.1803452,5.8436494,493.09692
0.58899999,1.1671923,5.843811,493.0975
0.58950001,1.154186,5.8439722,493.09808
0.58999997,1.1413245,5.8441319,493.09866
0.5905,1.1286063,5.8442912,493.09924
0.59100002,1.1160297,5.8444495,493.09979
0.59149998,1.1035933,5.8446069,493.10034
0.59200001,1.0912954,5.8447633,493.10089
0.59249997,1.0791343,5.8449187,493.10144
0.59299999,1.0671089,5.8450732,493.10196
0.59350002,1.0552173,5.8452272,493.10251
0.59399998,1.0434581,5.8453803,493.10303
0.59450001,1.03183,5.8455324,493.10355
0.59500003,1.0203313,5.8456836,493.10406
0.59549999,1.0089607,5.8458343,493.10455
0.59600002,0.99771678,5.8459835,493.10507
0.59649998,0.98659831,5.8461323,493.10556
0.597,0.9756037,5.8462801,493.10605
0.59750003,0.96473157,5.8464274,493.10654
0.59799999,0.95398051,5.8465738,493.10703
0.59850001,0.9433493,5.8467193,493.10748
0.59899998,0.93283647,5.8468637,493.10797
0.5995,0.92244077,5.8470078,493.10843
0.60000002,0.91216093,5.8471508,493.10889
0.60049999,0.90199554,5.8472929,493.10934
0.60100001,0.89194345,5.8474345,493.10977
0.60149997,0.88200331,5.8475752,493.11023
0.602,0.87217396,5.8477149,493.11066
0.60250002,0.86245406,5.8478541,493.11108
0.60299999,0.85284251,5.8479924,493.11151
0.60350001,0.84333795,5.8481297,493.11194
0.60399997,0.83393937,5.8482666,493.11237
0.6045,0.82464546,5.8484025,493.11279
0.60500002,0.81545502,5.8485379,493.11319
0.60549998,0.80636704,5.8486724,493.11359
0.60600001,0.79738027,5.8488059,493.11398
0.60650003,0.78849363,5.8489389,493.11438
0.60699999,0.779706,5.849071,493.11478
0.60750002,0.77101624,5.8492026,493.11517
0.60799998,0.76242334,5.8493333,493.11554
0.6085,0.7539261,5.8494635,493.11594
0.60900003,0.74552351,5.8495927,493.1163
0.60949999,0.73721457,5.8497214,493.11667
0.61000001,0.7289983,5.8498492,493.11703
0.61049998,0.72087359,5.8499765,493.1174
0.611,0.71283948,5.8501029,493.11777
0.61150002,0.70489484,5.8502288,493.11813
0.61199999,0.69703871,5.8503537,493.11847
0.61250001,0.68927014,5.8504777,493.1188
0.61299998,0.68158811,5.8506017,493.11917
0.6135,0.67399168,5.8507247,493.11951
0.61400002,0.66647995,5.8508468,493.11984
0.61449999,0.65905184,5.8509684,493.12015
0.61500001,0.65170652,5.851089,493.12048
0.61549997,0.64444309,5.8512096,493.12082
0.616,0.63726056,5.8513288,493.12112
0.61650002,0.63015801,5.8514481,493.12146
0.61699998,0.62313467,5.8515663,493.12177
0.61750001,0.61618954,5.8516836,493.12207
0.61799997,0.60932183,5.8518004,493.12238
0.61849999,0.60253066,5.8519168,493.12268
0.61900002,0.59581512,5.8520322,493.12299
0.61949998,0.58917439,5.8521476,493.12329
0.62,0.58260769,5.8522615,493.12357
0.62050003,0.57611412,5.8523755,493.12387
0.62099999,0.56969291,5.8524885,493.12415
0.62150002,0.56334329,5.8526006,493.12442
0.62199998,0.55706435,5.8527126,493.12469
0.6225,0.5508554,5.8528237,493.125
0.62300003,0.54471558,5.8529344,493.12524
0.62349999,0.53864425,5.853044,493.12552
0.62400001,0.5326407,5.8531532,493.12579
0.62449998,0.52670395,5.8532619,493.12607
0.625,0.52083343,5.8533702,493.12631
0.62550002,0.5150283,5.8534775,493.12659
0.62599999,0.50928789,5.8535843,493.12683
0.62650001,0.50361145,5.8536906,493.12711
0.62699997,0.49799824,5.8537965,493.12735
0.6275,0.49244758,5.8539014,493.12759
0.62800002,0.4869588,5.8540063,493.12784
0.62849998,0.48153117,5.8541098,493.12808
0.62900001,0.47616404,5.8542132,493.12833
0.62949997,0.47085673,5.8543162,493.12854
0.63,0.46560854,5.8544183,493.12878
0.63050002,0.46041882,5.8545198,493.12903
0.63099998,0.45528695,5.8546209,493.12924
0.63150001,0.45021227,5.8547215,493.12946
0.63200003,0.44519415,5.8548212,493.1297
0.63249999,0.44023195,5.8549209,493.12991
0.63300002,0.43532503,5.8550196,493.13013
0.63349998,0.43047279,5.8551178,493.13034
0.634,0.42567462,5.8552155,493.13055
0.63450003,0.42092991,5.8553128,493.13077
0.63499999,0.41623807,5.8554091,493.13098
0.63550001,0.4115985,5.8555055,493.1312
0.63599998,0.40701064,5.8556008,493.13141
0.6365,0.4024739,5.8556957,493.13159
0.63700002,0.39798775,5.8557901,493.13181
0.63749999,0.39355165,5.8558841,493.13199
0.63800001,0.38916498,5.8559775,493.1322
0.63849998,0.38482723,5.8560705,493.13239
0.639,0.38053781,5.856163,493.13257
0.63950002,0.37629616,5.8562551,493.13275
0.63999999,0.37210181,5.8563461,493.13297
0.64050001,0.36795422,5.8564372,493.13315
0.64099997,0.36385286,5.8565273,493.13333
0.6415,0.35979718,5.856617,493.13351
0.64200002,0.35578671,5.8567066,493.13367
0.64249998,0.35182095,5.8567953,493.13385
0.64300001,0.34789938,5.8568835,493.13403
0.64349997,0.3440215,5.8569713,493.13422
0.64399999,0.34018683,5.857059,493.13437
0.64450002,0.33639494,5.8571458,493.13455
0.64499998,0.33264527,5.8572321,493.1347
0.6455,0.32893741,5.8573179,493.13489
0.64600003,0.32527086,5.8574033,493.13504
0.64649999,0.32164517,5.8574882,493.13519
0.64700001,0.31805989,5.8575726,493.13535
0.64749998,0.31451458,5.857657,493.13553
0.648,0.31100875,5.8577404,493.13568
0.64850003,0.307542,5.8578234,493.13583
0.64899999,0.30411389,5.8579059,493.13599
0.64950001,0.30072397,5.8579879,493.13614
0.64999998,0.29737183,5.8580699,493.13629
0.6505,0.29405704,5.858151,493.13644
0.65100002,0.29077926,5.8582315,493.13657
0.65149999,0.28753802,5.8583121,493.13672
0.65200001,0.2843329,5.8583918,493.13687
0.65249997,0.28116351,5.8584714,493.13699
0.653,0.27802944,5.8585501,493.13715
0.65350002,0.2749303,5.8586287,493.13727
0.65399998,0.27186573,5.858707,493.13742
0.65450001,0.26883528,5.8587842,493.13754
0.65499997,0.26583862,5.8588614,493.1377
0.65549999,0.26287535,5.8589382,493.13782
0.65600002,0.25994512,5.8590145,493.13794
0.65649998,0.25704756,5.8590908,493.13809
0.65700001,0.25418228,5.8591661,493.13821
0.65750003,0.25134894,5.859241,493.13834
0.65799999,0.24854717,5.8593159,493.13846
0.65850002,0.24577662,5.8593903,493.13858
0.65899998,0.24303697,5.8594642,493.1387
