"Time","hbridge.vDC1","hbridge.iDC1","hbridge.vDC2","hbridge.iDC2","meanCurrent.y","meanVoltage.y","dcpm.inertiaRotor.phi","dcpm.inertiaRotor.w","inductor.i"
4.0025001,120,0.0048000002,-0.00053438975,-26.719486,26.729286,71.999466,54.465389,111.14659,26.719486
4.0025001,120,0.0048000002,-0.00053438975,-26.719486,26.729286,71.999466,54.465389,111.14659,26.719486
4.0026002,120,0.0048000002,-0.00051036704,-25.518351,26.729286,71.999466,54.476505,111.15768,25.518351
4.0026002,120,0.0048000002,-0.00051036704,-25.518351,26.729286,71.999466,54.476505,111.15768,25.518351
4.0026002,120,25.523151,119.99949,-25.518351,26.729286,71.999466,54.476505,111.15768,25.518351
4.0028,120,27.120197,119.99946,-27.115396,26.729286,71.999466,54.498741,111.18002,27.115396
4.0029001,120,27.91754,119.99944,-27.912739,26.729286,71.999466,54.509857,111.19169,27.912739
4.0029001,120,0.0048000002,-0.00055825477,-27.912739,26.729286,71.999466,54.509857,111.19169,27.912739
4.0029998,120,0.0048000002,-0.00053420255,-26.710129,26.729286,71.999466,54.520977,111.20328,26.710129
4.0029998,120,0.0048000002,-0.00053420255,-26.710129,26.719513,71.999466,54.520977,111.20328,26.710129
4.0030999,120,0.0048000002,-0.00051016797,-25.5084,26.719513,71.999466,54.532097,111.21436,25.5084
4.0030999,120,25.513199,119.99949,-25.5084,26.719513,71.999466,54.532097,111.21436,25.5084
4.0032001,120,26.311522,119.99947,-26.306723,26.719513,71.999466,54.543221,111.22536,26.306723
4.0033998,120,27.905811,119.99944,-27.901011,26.719513,71.999466,54.565468,111.24837,27.901011
4.0033998,120,27.905811,119.99944,-27.901011,26.719513,71.999466,54.565468,111.24837,27.901011
4.0033998,120,0.0048000002,-0.0005580202,-27.901011,26.719513,71.999466,54.565468,111.24837,27.901011
4.0035,120,0.0048000002,-0.00053395616,-26.697809,26.719513,71.999466,54.576591,111.25995,26.697809
4.0035,120,0.0048000002,-0.00053395616,-26.697809,26.719513,71.999466,54.576591,111.25995,26.697809
4.0036001,120,0.0048000002,-0.00050990976,-25.495489,26.719513,71.999466,54.587719,111.27103,25.495489
4.0036001,120,0.0048000002,-0.00050990976,-25.495489,26.719513,71.999466,54.587719,111.27103,25.495489
4.0036001,120,25.500288,119.99949,-25.495489,26.719513,71.999466,54.587719,111.27103,25.495489
4.0037999,120,27.094969,119.99946,-27.09017,26.719513,71.999466,54.609978,111.29334,27.09017
4.0039001,120,27.89113,119.99944,-27.886332,26.719513,71.999466,54.621105,111.30501,27.886332
4.0039001,120,0.0048000002,-0.0005577266,-27.886332,26.719513,71.999466,54.621105,111.30501,27.886332
4.0040002,120,0.0048000002,-0.0005336508,-26.682541,26.719513,71.999466,54.632236,111.31659,26.682541
4.0040002,120,0.0048000002,-0.0005336508,-26.682541,26.69784,71.999466,54.632236,111.31659,26.682541
4.0040998,120,0.0048000002,-0.00050959265,-25.479633,26.69784,71.999466,54.643368,111.32766,25.479633
4.0040998,120,25.484432,119.99949,-25.479633,26.69784,71.999466,54.643368,111.32766,25.479633
4.0042,120,26.281578,119.99947,-26.276777,26.69784,71.999466,54.654503,111.33865,26.276777
4.0043998,120,27.873514,119.99944,-27.868713,26.69784,71.999466,54.676773,111.36163,27.868713
4.0043998,120,27.873514,119.99944,-27.868713,26.69784,71.999466,54.676773,111.36163,27.868713
4.0043998,120,0.0048000002,-0.00055737427,-27.868713,26.69784,71.999466,54.676773,111.36163,27.868713
4.0044999,120,0.0048000002,-0.00053328677,-26.664337,26.69784,71.999466,54.687908,111.37319,26.664337
4.0044999,120,0.0048000002,-0.00053328677,-26.664337,26.69784,71.999466,54.687908,111.37319,26.664337
4.0046,120,0.0048000002,-0.00050921692,-25.460846,26.69784,71.999466,54.699047,111.38425,25.460846
4.0046,120,0.0048000002,-0.00050921692,-25.460846,26.69784,71.999466,54.699047,111.38425,25.460846
4.0046,120,25.465645,119.99949,-25.460846,26.69784,71.999466,54.699047,111.38425,25.460846
4.0047998,120,27.057983,119.99946,-27.053183,26.69784,71.999466,54.721325,111.40655,27.053183
4.0049,120,27.852974,119.99944,-27.848175,26.69784,71.999466,54.732468,111.4182,27.848175
4.0049,120,0.0048000002,-0.0005569635,-27.848175,26.69784,71.999466,54.732468,111.4182,27.848175
4.0050001,120,0.0048000002,-0.0005328643,-26.643215,26.69784,71.999466,54.74361,111.42976,26.643215
4.0050001,120,0.0048000002,-0.0005328643,-26.643215,26.664373,71.999466,54.74361,111.42976,26.643215
4.0050998,120,0.0048000002,-0.0005087828,-25.43914,26.664373,71.999466,54.754753,111.44081,25.43914
4.0050998,120,25.443941,119.99949,-25.43914,26.664373,71.999466,54.754753,111.44081,25.43914
4.0051999,120,26.23992,119.99947,-26.235119,26.664373,71.999466,54.7659,111.45177,26.235119
4.0054002,120,27.829527,119.99944,-27.824726,26.664373,71.999466,54.788193,111.47472,27.824726
4.0054002,120,27.829527,119.99944,-27.824726,26.664373,71.999466,54.788193,111.47472,27.824726
4.0054002,120,0.0048000002,-0.00055649452,-27.824726,26.664373,71.999466,54.788193,111.47472,27.824726
4.0054998,120,0.0048000002,-0.00053238374,-26.619188,26.664373,71.999466,54.799339,111.48627,26.619188
4.0054998,120,0.0048000002,-0.00053238374,-26.619188,26.664373,71.999466,54.799339,111.48627,26.619188
4.0056,120,0.0048000002,-0.00050829066,-25.414534,26.664373,71.999466,54.81049,111.49731,25.414534
4.0056,120,0.0048000002,-0.00050829066,-25.414534,26.664373,71.999466,54.81049,111.49731,25.414534
4.0056,120,25.419334,119.99949,-25.414534,26.664373,71.999466,54.81049,111.49731,25.414534
4.0057998,120,27.009352,119.99946,-27.004553,26.664373,71.999466,54.83279,111.51956,27.004553
4.0058999,120,27.803186,119.99944,-27.798386,26.664373,71.999466,54.843941,111.53119,27.798386
4.0058999,120,0.0048000002,-0.00055596774,-27.798386,26.664373,71.999466,54.843941,111.53119,27.798386
4.006,120,0.0048000002,-0.00053184538,-26.59227,26.664373,71.999466,54.855095,111.54273,26.59227
4.006,120,0.0048000002,-0.00053184538,-26.59227,26.619228,71.999466,54.855095,111.54273,26.59227
4.0061002,120,0.0048000002,-0.00050774077,-25.387039,26.619228,71.999466,54.866253,111.55376,25.387039
4.0061002,120,25.391838,119.99949,-25.387039,26.619228,71.999466,54.866253,111.55376,25.387039
4.0061998,120,26.186663,119.99947,-26.181864,26.619228,71.999466,54.877407,111.5647,26.181864
4.0064001,120,27.773966,119.99944,-27.769165,26.619228,71.999466,54.899723,111.5876,27.769165
4.0064001,120,27.773966,119.99944,-27.769165,26.619228,71.999466,54.899723,111.5876,27.769165
4.0064001,120,0.0048000002,-0.00055538333,-27.769165,26.619228,71.999466,54.899723,111.5876,27.769165
4.0064998,120,0.0048000002,-0.00053124951,-26.562475,26.619228,71.999466,54.910881,111.59914,26.562475
4.0064998,120,0.0048000002,-0.00053124951,-26.562475,26.619228,71.999466,54.910881,111.59914,26.562475
4.0065999,120,0.0048000002,-0.00050713343,-25.356672,26.619228,71.999466,54.922043,111.61015,25.356672
4.0065999,120,0.0048000002,-0.00050713343,-25.356672,26.619228,71.999466,54.922043,111.61015,25.356672
4.0065999,120,25.361471,119.9995,-25.356672,26.619228,71.999466,54.922043,111.61015,25.356672
4.0068002,120,26.949194,119.99946,-26.944395,26.619228,71.999466,54.944366,111.63235,26.944395
4.0068998,120,27.741882,119.99944,-27.737082,26.619228,71.999466,54.955528,111.64395,27.737082
4.0068998,120,0.0048000002,-0.00055474165,-27.737082,26.619228,71.999466,54.955528,111.64395,27.737082
4.007,120,0.0048000002,-0.00053059642,-26.529821,26.619228,71.999466,54.966694,111.65546,26.529821
4.007,120,0.0048000002,-0.00053059642,-26.529821,26.562523,71.999466,54.966694,111.65546,26.529821
4.0071001,120,0.0048000002,-0.00050646893,-25.323448,26.562523,71.999466,54.977859,111.66647,25.323448
4.0071001,120,25.328247,119.9995,-25.323448,26.562523,71.999466,54.977859,111.66647,25.323448
4.0071998,120,26.121929,119.99948,-26.11713,26.562523,71.999466,54.989029,111.67739,26.11713
4.0074,120,27.706951,119.99944,-27.70215,26.562523,71.999466,55.011368,111.70023,27.70215
4.0074,120,27.706951,119.99944,-27.70215,26.562523,71.999466,55.011368,111.70023,27.70215
4.0074,120,0.0048000002,-0.00055404304,-27.70215,26.562523,71.999466,55.011368,111.70023,27.70215
4.0075002,120,0.0048000002,-0.00052988646,-26.494322,26.562523,71.999466,55.022537,111.71173,26.494322
4.0075002,120,0.0048000002,-0.00052988646,-26.494322,26.562523,71.999466,55.022537,111.71173,26.494322
4.0075998,120,0.0048000002,-0.00050574762,-25.287382,26.562523,71.999466,55.033707,111.72272,25.287382
4.0075998,120,0.0048000002,-0.00050574762,-25.287382,26.562523,71.999466,55.033707,111.72272,25.287382
4.0075998,120,25.292181,119.9995,-25.287382,26.562523,71.999466,55.033707,111.72272,25.287382
4.0078001,120,26.877634,119.99947,-26.872833,26.562523,71.999466,55.056057,111.74486,26.872833
4.0079002,120,27.669188,119.99944,-27.664389,26.562523,71.999466,55.06723,111.75643,27.664389
4.0079002,120,0.0048000002,-0.00055328774,-27.664389,26.562523,71.999466,55.06723,111.75643,27.664389
4.0079999,120,0.0048000002,-0.00052911992,-26.455996,26.562523,71.999466,55.078407,111.76791,26.455996
4.0079999,120,0.0048000002,-0.00052911992,-26.455996,26.494375,71.999474,55.078407,111.76791,26.455996
4.0081,120,0.0048000002,-0.00050496979,-25.248489,26.494375,71.999474,55.089584,111.77888,25.248489
4.0081,120,25.25329,119.9995,-25.248489,26.494375,71.999474,55.089584,111.77888,25.248489
4.0082002,120,26.045843,119.99948,-26.041042,26.494375,71.999474,55.100761,111.78977,26.041042
4.0084,120,27.628609,119.99945,-27.623808,26.494375,71.999474,55.123123,111.81255,27.623808
4.0084,120,27.628609,119.99945,-27.623808,26.494375,71.999474,55.123123,111.81255,27.623808
4.0084,120,0.0048000002,-0.00055247615,-27.623808,26.494375,71.999474,55.123123,111.81255,27.623808
4.0085001,120,0.0048000002,-0.0005282971,-26.414854,26.494375,71.999474,55.134304,111.82401,26.414854
4.0085001,120,0.0048000002,-0.0005282971,-26.414854,26.494375,71.999474,55.134304,111.82401,26.414854
4.0086002,120,0.0048000002,-0.00050413579,-25.206789,26.494375,71.999474,55.145489,111.83497,25.206789
4.0086002,120,0.0048000002,-0.00050413579,-25.206789,26.494375,71.999474,55.145489,111.83497,25.206789
4.0086002,120,25.21159,119.9995,-25.206789,26.494375,71.999474,55.145489,111.83497,25.206789
4.0088,120,26.794796,119.99947,-26.789997,26.494375,71.999474,55.167858,111.85703,26.789997
4.0089002,120,27.58523,119.99945,-27.580429,26.494375,71.999474,55.179043,111.86858,27.580429
4.0089002,120,0.0048000002,-0.00055160862,-27.580429,26.494375,71.999474,55.179043,111.86858,27.580429
4.0089998,120,0.0048000002,-0.00052741833,-26.370918,26.494375,71.999474,55.190231,111.88002,26.370918
4.0089998,120,0.0048000002,-0.00052741833,-26.370918,26.414911,71.999474,55.190231,111.88002,26.370918
4.0091,120,0.0048000002,-0.00050324592,-25.162294,26.414911,71.999474,55.20142,111.89096,25.162294
4.0091,120,25.167095,119.9995,-25.162294,26.414911,71.999474,55.20142,111.89096,25.162294
4.0092001,120,25.95853,119.99948,-25.95373,26.414911,71.999474,55.212608,111.9018,25.95373
4.0093999,120,27.539068,119.99945,-27.534267,26.414911,71.999474,55.234989,111.92451,27.534267
4.0093999,120,27.539068,119.99945,-27.534267,26.414911,71.999474,55.234989,111.92451,27.534267
4.0093999,120,0.0048000002,-0.00055068533,-27.534267,26.414911,71.999474,55.234989,111.92451,27.534267
4.0095,120,0.0048000002,-0.00052648404,-26.324202,26.414911,71.999474,55.246185,111.93594,26.324202
4.0095,120,0.0048000002,-0.00052648404,-26.324202,26.414911,71.999474,55.246185,111.93594,26.324202
4.0096002,120,0.0048000002,-0.00050230051,-25.115025,26.414911,71.999474,55.257378,111.94685,25.115025
4.0096002,120,0.0048000002,-0.00050230051,-25.115025,26.414911,71.999474,55.257378,111.94685,25.115025
4.0096002,120,25.119823,119.9995,-25.115025,26.414911,71.999474,55.257378,111.94685,25.115025
4.0098,120,26.700813,119.99947,-26.696012,26.414911,71.999474,55.27977,111.96884,26.696012
4.0099001,120,27.490139,119.99945,-27.485338,26.414911,71.999474,55.290966,111.98034,27.485338
4.0099001,120,0.0048000002,-0.00054970681,-27.485338,26.414911,71.999474,55.290966,111.98034,27.485338
4.0100002,120,0.0048000002,-0.0005254944,-26.274721,26.414911,71.999474,55.302166,111.99174,26.274721
4.0100002,120,0.0048000002,-0.0005254944,-26.274721,26.324265,71.999474,55.302166,111.99174,26.274721
4.0100999,120,0.0048000002,-0.00050129986,-25.064993,26.324265,71.999474,55.313366,112.00264,25.064993
4.0100999,120,25.069794,119.9995,-25.064993,26.324265,71.999474,55.313366,112.00264,25.064993
4.0102,120,25.860126,119.99948,-25.855326,26.324265,71.999474,55.324566,112.01344,25.855326
4.0103998,120,27.438461,119.99945,-27.433661,26.324265,71.999474,55.34697,112.03606,27.433661
4.0103998,120,27.438461,119.99945,-27.433661,26.324265,71.999474,55.34697,112.03606,27.433661
4.0103998,120,0.0048000002,-0.00054867321,-27.433661,26.324265,71.999474,55.34697,112.03606,27.433661
4.0105,120,0.0048000002,-0.00052444992,-26.222494,26.324265,71.999474,55.358177,112.04745,26.222494
4.0105,120,0.0048000002,-0.00052444992,-26.222494,26.324265,71.999474,55.358177,112.04745,26.222494
4.0106001,120,0.0048000002,-0.00050024444,-25.01222,26.324265,71.999474,55.369381,112.05832,25.01222
4.0106001,120,0.0048000002,-0.00050024438,-25.01222,26.324265,71.999474,55.369381,112.05832,25.01222
4.0106001,120,25.017021,119.9995,-25.01222,26.324265,71.999474,55.369381,112.05832,25.01222
4.0107999,120,26.595818,119.99947,-26.591017,26.324265,71.999474,55.391796,112.08022,26.591017
4.0109,120,27.38405,119.99945,-27.37925,26.324265,71.999474,55.403004,112.09167,27.37925
4.0109,120,0.0048000002,-0.00054758502,-27.37925,26.324265,71.999474,55.403004,112.09167,27.37925
4.0110002,120,0.0048000002,-0.00052335078,-26.16754,26.324265,71.999474,55.414211,112.10303,26.16754
4.0110002,120,0.0048000002,-0.00052335078,-26.16754,26.222565,71.999474,55.414211,112.10303,26.16754
4.0110998,120,0.0048000002,-0.00049913442,-24.956722,26.222565,71.999474,55.425423,112.11388,24.956722
4.0110998,120,24.961521,119.9995,-24.956722,26.222565,71.999474,55.425423,112.11388,24.956722
4.0112,120,25.750765,119.99949,-25.745966,26.222565,71.999474,55.436634,112.12465,25.745966
4.0114002,120,27.326925,119.99945,-27.322124,26.222565,71.999474,55.459064,112.14717,27.322124
4.0114002,120,27.326925,119.99945,-27.322124,26.222565,71.999474,55.459064,112.14717,27.322124
4.0114002,120,0.0048000002,-0.00054644252,-27.322124,26.222565,71.999474,55.459064,112.14717,27.322124
4.0114999,120,0.0048000002,-0.00052219752,-26.109875,26.222565,71.999474,55.47028,112.15851,26.109875
4.0114999,120,0.0048000002,-0.00052219752,-26.109875,26.222565,71.999474,55.47028,112.15851,26.109875
4.0116,120,0.0048000002,-0.00049797032,-24.898516,26.222565,71.999474,55.481495,112.16933,24.898516
4.0116,120,0.0048000002,-0.00049797032,-24.898516,26.222565,71.999474,55.481495,112.16933,24.898516
4.0116,120,24.903316,119.9995,-24.898516,26.222565,71.999474,55.481495,112.16933,24.898516
4.0117998,120,26.47995,119.99947,-26.475149,26.222565,71.999474,55.503929,112.19113,26.475149
4.0118999,120,27.267103,119.99946,-27.262302,26.222565,71.999474,55.515152,112.20254,27.262302
4.0118999,120,0.0048000002,-0.00054524606,-27.262302,26.222565,71.999474,55.515152,112.20254,27.262302
4.0120001,120,0.0048000002,-0.00052099029,-26.049515,26.222565,71.999474,55.526371,112.21385,26.049515
4.0120001,120,0.0048000002,-0.00052099029,-26.049515,26.109949,71.999481,55.526371,112.21385,26.049515
4.0121002,120,0.0048000002,-0.00049675239,-24.83762,26.109949,71.999481,55.537594,112.22465,24.83762
4.0121002,120,24.842421,119.9995,-24.83762,26.109949,71.999481,55.537594,112.22465,24.83762
4.0121999,120,25.630589,119.99949,-25.625788,26.109949,71.999481,55.548817,112.23536,25.625788
4.0124002,120,27.204601,119.99946,-27.199802,26.109949,71.999481,55.571266,112.25778,27.199802
4.0124002,120,27.204601,119.99946,-27.199802,26.109949,71.999481,55.571266,112.25778,27.199802
4.0124002,120,0.0048000002,-0.00054399605,-27.199802,26.109949,71.999481,55.571266,112.25778,27.199802
4.0124998,120,0.0048000002,-0.00051972963,-25.986481,26.109949,71.999481,55.582493,112.26907,25.986481
4.0124998,120,0.0048000002,-0.00051972963,-25.986481,26.109949,71.999481,55.582493,112.26907,25.986481
4.0125999,120,0.0048000002,-0.00049548107,-24.774052,26.109949,71.999481,55.593719,112.27984,24.774052
4.0125999,120,0.0048000002,-0.00049548107,-24.774052,26.109949,71.999481,55.593719,112.27984,24.774052
4.0125999,120,24.778852,119.9995,-24.774052,26.109949,71.999481,55.593719,112.27984,24.774052
4.0128002,120,26.353352,119.99947,-26.348551,26.109949,71.999481,55.616177,112.30154,26.348551
4.0128999,120,27.139441,119.99946,-27.13464,26.109949,71.999481,55.627407,112.31288,27.13464
4.0128999,120,0.0048000002,-0.00054269278,-27.13464,26.109949,71.999481,55.627407,112.31288,27.13464
4.013,120,0.0048000002,-0.00051841576,-25.920788,26.109949,71.999481,55.638641,112.32414,25.920788
4.013,120,0.0048000002,-0.00051841576,-25.920788,25.986561,71.999481,55.638641,112.32414,25.920788
4.0131001,120,0.0048000002,-0.00049415661,-24.70783,25.986561,71.999481,55.649872,112.33488,24.70783
4.0131001,120,24.712631,119.9995,-24.70783,25.986561,71.999481,55.649872,112.33488,24.70783
4.0131998,120,25.499739,119.99949,-25.494938,25.986561,71.999481,55.661106,112.34554,25.494938
4.0134001,120,27.071634,119.99946,-27.066835,25.986561,71.999481,55.683578,112.36784,27.066835
4.0134001,120,27.071634,119.99946,-27.066835,25.986561,71.999481,55.683578,112.36784,27.066835
4.0134001,120,0.0048000002,-0.00054133672,-27.066835,25.986561,71.999481,55.683578,112.36784,27.066835
4.0135002,120,0.0048000002,-0.00051704916,-25.852457,25.986561,71.999481,55.694817,112.37907,25.852457
4.0135002,120,0.0048000002,-0.00051704916,-25.852457,25.986561,71.999481,55.694817,112.37907,25.852457
4.0135999,120,0.0048000002,-0.00049277948,-24.638975,25.986561,71.999481,55.706055,112.38979,24.638975
4.0135999,120,0.0048000002,-0.00049277948,-24.638975,25.986561,71.999481,55.706055,112.38979,24.638975
4.0135999,120,24.643774,119.9995,-24.638975,25.986561,71.999481,55.706055,112.38979,24.638975
4.0138001,120,26.216169,119.99947,-26.211369,25.986561,71.999481,55.728535,112.41137,26.211369
4.0138998,120,27.001207,119.99946,-26.996407,25.986561,71.999481,55.739777,112.42266,26.996407
4.0138998,120,0.0048000002,-0.00053992815,-26.996407,25.986561,71.999481,55.739777,112.42266,26.996407
4.0139999,120,0.0048000002,-0.00051563012,-25.781506,25.986561,71.999481,55.751019,112.43386,25.781506
4.0139999,120,0.0048000002,-0.00051563012,-25.781506,25.852543,71.999481,55.751019,112.43386,25.781506
4.0141001,120,0.0048000002,-0.00049135002,-24.567501,25.852543,71.999481,55.762264,112.44455,24.567501
4.0141001,120,24.572302,119.99951,-24.567501,25.852543,71.999481,55.762264,112.44455,24.567501
4.0142002,120,25.358362,119.9995,-25.353563,25.852543,71.999481,55.773506,112.45514,25.353563
4.0144,120,26.928173,119.99946,-26.923372,25.852543,71.999481,55.796001,112.47733,26.923372
4.0144,120,26.928173,119.99946,-26.923372,25.852543,71.999481,55.796001,112.47733,26.923372
4.0144,120,0.0048000002,-0.00053846743,-26.923372,25.852543,71.999481,55.796001,112.47733,26.923372
4.0145001,120,0.0048000002,-0.00051415904,-25.707952,25.852543,71.999481,55.807251,112.48849,25.707952
4.0145001,120,0.0048000002,-0.00051415904,-25.707952,25.852543,71.999481,55.807251,112.48849,25.707952
4.0145998,120,0.0048000002,-0.00048986863,-24.493431,25.852543,71.999481,55.818497,112.49915,24.493431
4.0145998,120,0.0048000002,-0.00048986863,-24.493431,25.852543,71.999481,55.818497,112.49915,24.493431
4.0145998,120,24.49823,119.99951,-24.493431,25.852543,71.999481,55.818497,112.49915,24.493431
4.0148001,120,26.06855,119.99948,-26.063749,25.852543,71.999481,55.841,112.52061,26.063749
4.0149002,120,26.852552,119.99947,-26.847754,25.852543,71.999481,55.852253,112.53184,26.847754
4.0149002,120,0.0048000002,-0.00053695508,-26.847754,25.852543,71.999481,55.852253,112.53184,26.847754
4.0149999,120,0.0048000002,-0.00051263638,-25.631819,25.852543,71.999481,55.863506,112.54297,25.631819
4.0149999,120,0.0048000002,-0.00051263638,-25.631819,25.708046,71.999489,55.863506,112.54297,25.631819
4.0151,120,0.0048000002,-0.00048833562,-24.416782,25.708046,71.999489,55.874763,112.55359,24.416782
4.0151,120,24.421581,119.99951,-24.416782,25.708046,71.999489,55.874763,112.55359,24.416782
4.0152001,120,25.206614,119.9995,-25.201813,25.708046,71.999489,55.886017,112.56413,25.201813
4.0153999,120,26.774366,119.99947,-26.769566,25.708046,71.999489,55.908531,112.58618,26.769566
4.0153999,120,26.774366,119.99947,-26.769566,25.708046,71.999489,55.908531,112.58618,26.769566
4.0153999,120,0.0048000002,-0.00053539133,-26.769566,25.708046,71.999489,55.908531,112.58618,26.769566
4.0155001,120,0.0048000002,-0.00051106239,-25.553122,25.708046,71.999489,55.919792,112.59728,25.553122
4.0155001,120,0.0048000002,-0.00051106239,-25.553122,25.708046,71.999489,55.919792,112.59728,25.553122
4.0156002,120,0.0048000002,-0.00048675147,-24.337574,25.708046,71.999489,55.931053,112.60787,24.337574
4.0156002,120,0.0048000002,-0.00048675147,-24.337574,25.708046,71.999489,55.931053,112.60787,24.337574
4.0156002,120,24.342375,119.99951,-24.337574,25.708046,71.999489,55.931053,112.60787,24.337574
4.0158,120,25.910648,119.99948,-25.905849,25.708046,71.999489,55.953575,112.6292,25.905849
4.0159001,120,26.693632,119.99947,-26.688831,25.708046,71.999489,55.96484,112.64036,26.688831
4.0159001,120,0.0048000002,-0.00053377665,-26.688831,25.708046,71.999489,55.96484,112.64036,26.688831
4.0159998,120,0.0048000002,-0.00050943758,-25.47188,25.708046,71.999489,55.976105,112.65142,25.47188
4.0159998,120,0.0048000002,-0.00050943758,-25.47188,25.553219,71.999489,55.976105,112.65142,25.47188
4.0160999,120,0.0048000002,-0.00048511653,-24.255827,25.553219,71.999489,55.98737,112.66197,24.255827
4.0160999,120,24.260626,119.99951,-24.255827,25.553219,71.999489,55.98737,112.66197,24.255827
4.0162001,120,25.044641,119.9995,-25.039843,25.553219,71.999489,55.998638,112.67244,25.039843
4.0163999,120,26.610371,119.99947,-26.60557,25.553219,71.999489,56.021172,112.69436,26.60557
4.0163999,120,26.610371,119.99947,-26.60557,25.553219,71.999489,56.021172,112.69436,26.60557
4.0163999,120,0.0048000002,-0.00053211139,-26.60557,25.553219,71.999489,56.021172,112.69436,26.60557
4.0165,120,0.0048000002,-0.00050776231,-25.388115,25.553219,71.999489,56.032444,112.70539,25.388115
4.0165,120,0.0048000002,-0.00050776231,-25.388115,25.553219,71.999489,56.032444,112.70539,25.388115
4.0166001,120,0.0048000002,-0.00048343118,-24.171558,25.553219,71.999489,56.043713,112.7159,24.171558
4.0166001,120,24.176359,119.99952,-24.171558,25.553219,71.999489,56.043713,112.7159,24.171558
