"time","Itr","Iqs","ims.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","ims.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","ims.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","ims.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imsQS.rotor.electroMagneticConverter.port_p.reference.gamma","loadInertia.phi","loadInertia.w"
0.00115,0.00099231970672832969,0.0009999978415719563,-8.0703175220092066e-08,2.9285166645355045e-07,-3.9358360443629148e-07,1.1191879638118983e-06,1.9320794819577103,1.9934112192911329e-16,2.3520366691407873e-13
0.0012000000000000001,0.00099123018438304622,0.0009999978415719563,-8.804894800917733e-08,3.037766998072219e-07,-4.1344562515968196e-07,1.1237572857225692e-06,1.9477874452256583,2.344346668193002e-16,2.6803491881139184e-13
0.00125,0.00099038685949889241,0.00099999784157195674,-9.5394720798262555e-08,3.1470173316089324e-07,-4.3330764588307228e-07,1.1283266076332403e-06,1.963495408493606,2.6952821170948691e-16,3.0086617070870469e-13
0.0013000000000000002,0.00098979036137431106,0.0009999978415719563,-1.0274049358734782e-07,3.2562676651456469e-07,-4.5316966660646271e-07,1.1328959295439111e-06,1.9792033717615538,3.0462175659967378e-16,3.3369742260601774e-13
0.0013500000000000001,0.00098944113641807017,0.00099999784157195674,-1.1008626637643306e-07,3.3655179986823603e-07,-4.7303168732985308e-07,1.137465251454582e-06,1.9949113350295016,3.3971530148986054e-16,3.665286745033307e-13
0.0014,0.00098933944648358914,0.00099999784157195674,-1.174320391655183e-07,3.4747683322190742e-07,-4.9289370805324345e-07,1.1420345733652529e-06,2.0106192982974496,3.748088463800473e-16,3.9935992640064365e-13
0.0014500000000000001,0.00098948536788878673,0.0009999978415719563,-1.2477781195460357e-07,3.5840186657557887e-07,-5.1275572877663393e-07,1.146603895275924e-06,2.0263272615653976,4.0990239127023421e-16,4.321911782979567e-13
0.0015,0.00098987879112997514,0.0009999978415719563,-1.3212358474368881e-07,3.6932689992925021e-07,-5.326177495000243e-07,1.1511732171865948e-06,2.0420352248333451,4.4499593616042097e-16,4.6502243019526956e-13
0.0015500000000000002,0.0009905194212923114,0.00099999784157195695,-1.3946935753277405e-07,3.8025193328292166e-07,-5.5247977022341478e-07,1.1557425390972657e-06,2.0577431881012931,4.8008948105060779e-16,4.9785368209258266e-13
0.0016000000000000001,0.00099140677915321418,0.00099999784157195652,-1.4681513032185929e-07,3.9117696663659306e-07,-5.7234179094680515e-07,1.1603118610079366e-06,2.0734511513692411,5.151830259407946e-16,5.3068493398989556e-13
0.00165,0.0009925402029691418,0.0009999978415719563,-1.5416090311094453e-07,4.021019999902644e-07,-5.9220381167019542e-07,1.1648811829186074e-06,2.0891591146371886,5.5027657083098131e-16,5.6351618588720857e-13
0.0017000000000000001,0.00099391885093023631,0.00099999784157195652,-1.6150667590002979e-07,4.1302703334393585e-07,-6.120658323935859e-07,1.1694505048292785e-06,2.1048670779051366,5.8537011572116822e-16,5.9634743778452157e-13
0.00175,0.00099554170426171379,0.00099999784157195674,-1.6885244868911503e-07,4.2395206669760719e-07,-6.3192785311697627e-07,1.1740198267399494e-06,2.1205750411730842,6.2046366061135493e-16,6.2917868968183447e-13
0.0018000000000000002,0.00099740757094556628,0.00099999784157195652,-1.7619822147820029e-07,4.3487710005127864e-07,-6.5178987384036675e-07,1.1785891486506202e-06,2.1362830044410321,6.5555720550154185e-16,6.6200994157914758e-13
0.0018500000000000001,0.00099951509003122735,0.0009999978415719563,-1.8354399426728553e-07,4.4580213340495003e-07,-6.7165189456375712e-07,1.1831584705612911e-06,2.1519909677089801,6.9065075039172856e-16,6.9484119347646048e-13
0.0019,0.0009982805769795087,0.0009999978415719563,-1.9306375206107411e-07,4.5451591893422121e-07,-6.9183343217169001e-07,1.1829004434856444e-06,2.1676989309769272,7.8303720501603075e-16,7.6345324913512976e-13
0.0019500000000000001,0.00099631104661771375,0.0009999978415719563,-2.0317581819425644e-07,4.6262724376389027e-07,-7.1210202305500543e-07,1.1813271915783756e-06,2.1834068942448748,8.910332743111923e-16,8.4181388558539076e-13
0.002,0.00099458396713160446,0.00099999784157195674,-2.1328788432743869e-07,4.7073856859355928e-07,-7.3237061393832085e-07,1.179753939671107e-06,2.1991148575128219,9.9902934360635327e-16,9.2017452203565135e-13
0.0020500000000000002,0.00099310060344499212,0.00099999784157195652,-2.2339995046062102e-07,4.7884989342322828e-07,-7.5263920482163627e-07,1.1781806877638384e-06,2.2148228207807694,1.1070254129015148e-15,9.9853515848591235e-13
0.0021000000000000003,0.00099186204901447177,0.00099999784157195674,-2.3351201659380333e-07,4.8696121825289745e-07,-7.7290779570495169e-07,1.1766074358565698e-06,2.2305307840487165,1.2150214821966764e-15,1.0768957949361733e-12
0.00215,0.0009908692218513883,0.0009999978415719563,-2.4362408272698555e-07,4.950725430825664e-07,-7.931763865882669e-07,1.1750341839493012e-06,2.2462387473166636,1.3230175514918367e-15,1.1552564313864333e-12
0.0022000000000000001,0.00099012286115127048,0.00099999784157195674,-2.5373614886016783e-07,5.0318386791223546e-07,-8.1344497747158243e-07,1.1734609320420325e-06,2.2619467105846112,1.4310136207869981e-15,1.2336170678366943e-12
0.0022500000000000003,0.00098962352455931029,0.0009999978415719563,-2.6384821499335016e-07,5.1129519274190452e-07,-8.3371356835489785e-07,1.1718876801347639e-06,2.2776546738525583,1.5390096900821597e-15,1.3119777042869553e-12
0.0023,0.00098937158609534409,0.00099999784157195609,-2.7396028112653244e-07,5.1940651757157347e-07,-8.5398215923821316e-07,1.1703144282274953e-06,2.2933626371205054,1.6470057593773202e-15,1.3903383407372155e-12
0.0023500000000000001,0.0009893672347562625,0.00099999784157195674,-2.8407234725971472e-07,5.2751784240124253e-07,-8.7425075012152859e-07,1.1687411763202267e-06,2.3090706003884529,1.7550018286724818e-15,1.4686989771874765e-12
0.0024000000000000002,0.00098961047380800404,0.0009999978415719563,-2.9418441339289705e-07,5.3562916723091159e-07,-8.9451934100484401e-07,1.1671679244129581e-06,2.3247785636564,1.8629978979676431e-15,1.5470596136377375e-12
0.0024499999999999999,0.00099010112077330863,0.00099999784157195674,-3.0429647952607928e-07,5.4374049206058055e-07,-9.1478793188815932e-07,1.1655946725056895e-06,2.3404865269243471,1.9709939672628039e-15,1.6254202500879977e-12
0.0025000000000000001,0.00099083880811534283,0.0009999978415719563,-3.1440854565926161e-07,5.5185181689024961e-07,-9.3505652277147474e-07,1.1640214205984209e-06,2.3561944901922947,2.0789900365579651e-15,1.7037808865382587e-12
0.0025500000000000002,0.00099182298461122378,0.0009999978415719563,-3.2452061179244389e-07,5.5996314171991866e-07,-9.5532511365479027e-07,1.1624481686911521e-06,2.3719024534602418,2.1869861058531266e-15,1.7821415229885197e-12
0.0026000000000000003,0.0009930529174035042,0.00099999784157195674,-3.3463267792562622e-07,5.6807446654958772e-07,-9.7559370453810569e-07,1.1608749167838835e-06,2.3876104167281893,2.2949821751482882e-15,1.8605021594387807e-12
0.00265,0.00099452769471187531,0.00099999784157195674,-3.4474474405880844e-07,5.7618579137925668e-07,-9.958622954214209e-07,1.1593016648766149e-06,2.4033183799961364,2.4029782444434485e-15,1.9388627958890409e-12
0.0027000000000000001,0.00099624622918183985,0.0009999978415719563,-3.5485681019199078e-07,5.8429711620892574e-07,-1.0161308863047363e-06,1.1577284129693463e-06,2.4190263432640835,2.5109743137386101e-15,2.0172234323393019e-12
0.0027500000000000003,0.00099820726184193039,0.0009999978415719563,-3.6496887632517311e-07,5.924084410385948e-07,-1.0363994771880517e-06,1.1561551610620777e-06,2.434734306532031,2.6189703830337717e-15,2.0955840687895629e-12
0.0028,0.00099959359116785274,0.00099999784157195609,-3.7541015336539236e-07,5.9989574179431571e-07,-1.0564212370846951e-06,1.1535090687176842e-06,2.4504422697999781,2.7503621930371125e-15,2.1850687336402413e-12
0.0028500000000000001,0.00099747759874625232,0.00099999784157195674,-3.8736181079522788e-07,6.0452009450125476e-07,-1.0753105658441856e-06,1.1459409123627013e-06,2.4661502330679248,2.9890908719316053e-15,2.3255891144723224e-12
0.0029000000000000002,0.00099560320777083576,0.0009999978415719563,-3.993134682250634e-07,6.0914444720819392e-07,-1.0941998946036762e-06,1.1383727560077184e-06,2.4818581963358715,3.227819550826098e-15,2.466109495304403e-12
0.0029499999999999999,0.00099397178504865517,0.0009999978415719563,-4.1126512565489888e-07,6.1376879991513297e-07,-1.1130892233631666e-06,1.1308045996527358e-06,2.4975661596038181,3.4665482297205892e-15,2.6066298761364829e-12
0.0030000000000000001,0.00099258452861622037,0.0009999978415719563,-4.2321678308473435e-07,6.1839315262207203e-07,-1.1319785521226572e-06,1.1232364432977531e-06,2.5132741228717648,3.7052769086150812e-15,2.7471502569685635e-12
0.0030500000000000002,0.00099144246340874577,0.00099999784157195609,-4.3516844051456993e-07,6.2301750532901119e-07,-1.1508678808821478e-06,1.1156682869427702e-06,2.5289820861397114,3.944005587509574e-15,2.8876706378006441e-12
0.0031000000000000003,0.00099054643751717302,0.0009999978415719563,-4.471200979444054e-07,6.2764185803595024e-07,-1.1697572096416384e-06,1.1081001305877874e-06,2.5446900494076581,4.1827342664040668e-15,3.0281910186327248e-12
0.00315,0.00098989711906448462,0.00099999784157195609,-4.5907175537424087e-07,6.322662107428894e-07,-1.188646538401129e-06,1.1005319742328047e-06,2.5603980126756047,4.4214629452985579e-15,3.1687113994648046e-12
0.0032000000000000002,0.0009894949937279188,0.0009999978415719563,-4.7102341280407639e-07,6.3689056344982845e-07,-1.2075358671606195e-06,1.0929638178778218e-06,2.5761059759435514,4.6601916241930507e-15,3.3092317802968852e-12
0.0032500000000000003,0.0009893403629284024,0.0009999978415719563,-4.8297507023391192e-07,6.4151491615676761e-07,-1.2264251959201101e-06,1.085395661522839e-06,2.5918139392114985,4.8989203030875435e-15,3.4497521611289663e-12
0.0033,0.00098943334270290063,0.00099999784157195674,-4.9492672766374739e-07,6.4613926886370666e-07,-1.2453145246796005e-06,1.0778275051678563e-06,2.6075219024794447,5.1376489819820339e-15,3.5902725419610457e-12
0.0033500000000000001,0.00098977386326949061,0.00099999784157195674,-5.0687838509358286e-07,6.5076362157064572e-07,-1.2642038534390913e-06,1.0702593488128735e-06,2.6232298657473918,5.3763776608765267e-15,3.7307929227931267e-12
0.0034000000000000002,0.00099036166928896793,0.0009999978415719563,-5.1883004252341844e-07,6.5538797427758488e-07,-1.2830931821985819e-06,1.0626911924578906e-06,2.6389378290153385,5.6151063397710186e-15,3.871313303625207e-12
0.0034500000000000004,0.0009911963208207007,0.00099999784157195652,-5.3078169995325391e-07,6.6001232698452393e-07,-1.3019825109580725e-06,1.0551230361029079e-06,2.6546457922832851,5.8538350186655114e-15,4.011833684457288e-12
0.0035000000000000001,0.00099227719496439008,0.0009999978415719563,-5.4273335738308938e-07,6.6463667969146298e-07,-1.3208718397175628e-06,1.0475548797479251e-06,2.6703537555512318,6.0925636975600026e-15,4.1523540652893674e-12
0.0035500000000000002,0.00099360348817349948,0.00099999784157195652,-5.5468501481292496e-07,6.6926103239840214e-07,-1.3397611684770534e-06,1.0399867233929424e-06,2.6860617188191784,6.3312923764544954e-15,4.2928744461214485e-12
0.0036000000000000003,0.00099517421922040218,0.00099999784157195674,-5.6663667224276043e-07,6.738853851053412e-07,-1.358650497236544e-06,1.0324185670379595e-06,2.7017696820871251,6.5700210553489881e-15,4.4333948269535295e-12
0.00365,0.00099698823278791598,0.00099999784157195652,-5.785883296725959e-07,6.7850973781228025e-07,-1.3775398259960346e-06,1.0248504106829769e-06,2.7174776453550717,6.8087497342434785e-15,4.5739152077856089e-12
0.0037000000000000002,0.00099904420365689965,0.00099999784157195652,-5.9053998710243138e-07,6.8313409051921941e-07,-1.3964291547555252e-06,1.017282254327994e-06,2.7331856086230184,7.0474784131379713e-15,4.7144355886176892e-12
0.0037500000000000003,0.0010000155421345329,0.0009999978415719563,-6.0249361861906418e-07,6.8684504766908908e-07,-1.4141808692787125e-06,1.0084636485062519e-06,2.7488935718909655,7.3426009277486545e-15,4.8752975943046634e-12
0.0038,0.001000040164076145,0.0009999978415719563,-6.1444900991281755e-07,6.897417687855889e-07,-1.4309184705887317e-06,9.9853034379434867e-07,2.7646015351589117,7.6879950828820635e-15,5.0542929090557628e-12
0.0038500000000000001,0.00100005564778673,0.00099999784157195674,-6.2640476107985738e-07,6.9247197915827481e-07,-1.4474486864005472e-06,9.8836908387815263e-07,2.7803094984268579,8.0436697560877864e-15,5.2369964738183256e-12
0.0039000000000000003,0.0010000613437008076,0.00099999784157195674,-6.3836087212018375e-07,6.9503567878714703e-07,-1.4637715167141588e-06,9.7797986875766422e-07,2.7960174616948046,8.4096249473658249e-15,5.423408288592351e-12
0.0039500000000000004,0.0010000567781808661,0.0009999978415719563,-6.5031734303379647e-07,6.9743286767220512e-07,-1.4798869615295661e-06,9.6736269843288301e-07,2.8117254249627508,8.7858606567161758e-15,5.6135283533778381e-12
0.0040000000000000001,0.00100004165346529,0.00099999784157195609,-6.6227417382069563e-07,6.9966354581344942e-07,-1.4957950208467694e-06,9.5651757290380901e-07,2.827433388230697,9.1723768841388328e-15,5.8073566681747838e-12
0.0040499999999999998,0.0010000158476416402,0.00099999784157195674,-6.7423136448088135e-07,7.0172771321087969e-07,-1.5114956946657688e-06,9.4544449217044263e-07,2.8431413514986432,9.5691736296338023e-15,6.0048932329831913e-12
0.0041000000000000003,0.00099997941464711028,0.0009999978415719563,-6.8618891501435362e-07,7.0362536986449616e-07,-1.5269889829865643e-06,9.3414345623278315e-07,2.8588493147665899,9.9762508932010952e-15,6.2061380478030646e-12
0.00415,0.00099993258429691948,0.00099999784157195652,-6.9814682542111224e-07,7.0535651577429873e-07,-1.5422748858091556e-06,9.2261446509083118e-07,2.8745572780345361,1.0393608674840688e-14,6.411091112634394e-12
0.0042000000000000006,0.00099987576234031404,0.00099999784157195674,-7.1010509570115751e-07,7.0692115094028727e-07,-1.557353403133543e-06,9.1085751874458652e-07,2.8902652413024823,1.0821246974552599e-14,6.6197524274771892e-12
0.0042500000000000003,0.00099980953054278478,0.00099999784157195674,-7.2206372585448902e-07,7.0831927536246191e-07,-1.5722245349597265e-06,8.9887261719404918e-07,2.9059732045704285,1.125916579233682e-14,6.8321219923314437e-12
0.0043,0.00099973464679202766,0.00099999784157195674,-7.3402271588110708e-07,7.0955088904082275e-07,-1.5868882812877055e-06,8.8665976043921925e-07,2.9216811678383747,1.170736512819335e-14,7.0481998071971576e-12
0.0043500000000000006,0.00099965204522408811,0.00099999784157195674,-7.459820657810118e-07,7.1061599197536967e-07,-1.6013446421174811e-06,8.7421894848009631e-07,2.9373891311063209,1.2165844982122202e-14,7.2679858720743374e-12
0.0044000000000000003,0.00099956283636504781,0.00099999784157195652,-7.5794177555420275e-07,7.1151458416610269e-07,-1.615593617449052e-06,8.6155018131668101e-07,2.9530970943742672,1.2634605354123354e-14,7.491480186962974e-12
0.00445,0.00099946830728252114,0.0009999978415719563,-7.6990184520068005e-07,7.1224666561302169e-07,-1.6296352072824192e-06,8.4865345894897301e-07,2.9688050576422129,1.3113646244196821e-14,7.7186827518630732e-12
0.0045000000000000005,0.00099936992174011561,0.0009999978415719563,-7.8186227472044422e-07,7.1281223631612678e-07,-1.6434694116175826e-06,8.3552878137697211e-07,2.9845130209101591,1.3602967652342611e-14,7.9495935667746383e-12
0.0045500000000000002,0.00099926932034692553,0.0009999978415719563,-7.9382306411349452e-07,7.1321129627541806e-07,-1.6570962304545417e-06,8.2217614860067873e-07,3.0002209841781053,1.4102569578560702e-14,8.1842126316976594e-12
0.0045999999999999999,0.00099916832069300529,0.0009999978415719563,-8.0578421337983148e-07,7.1344384549089534e-07,-1.6705156637932969e-06,8.0859556062009267e-07,3.0159289474460511,1.4612452022851105e-14,8.4225399466321432e-12
0.0046500000000000005,0.00099906891746063707,0.00099999784157195674,-8.1774572251945489e-07,7.135098839625587e-07,-1.6837277116338482e-06,7.9478701743521359e-07,3.0316369107139973,1.5132614985213828e-14,8.6645755115780895e-12
0.0047000000000000002,0.0009989732825001292,0.00099999784157195652,-8.2970759153236485e-07,7.1340941169040826e-07,-1.6967323739761953e-06,7.8075051904604215e-07,3.0473448739819431,1.5663058465648857e-14,8.9103193265354968e-12
0.0047499999999999999,0.00099888376485771958,0.00099999784157195695,-8.4166982041856093e-07,7.131424286744438e-07,-1.7095296508203384e-06,7.6648606545257801e-07,3.0630528372498893,1.6203782464156196e-14,9.159771391504365e-12
0.0048000000000000004,0.00099880289074207778,0.00099999784157195652,-8.53632409178044e-07,7.1270893491466554e-07,-1.7221195421662776e-06,7.5199365665482097e-07,3.0787608005178355,1.6754786980735857e-14,9.4129317064846975e-12
0.0048500000000000001,0.0009987333634147793,0.00099999784157195652,-8.6559535781081309e-07,7.1210893041107327e-07,-1.7345020480140126e-06,7.3727329265277146e-07,3.0944687637857813,1.731607201538782e-14,9.6698002714764861e-12
0.0048999999999999998,0.00099867806298904608,0.00099999784157195674,-8.7755866631686874e-07,7.1134241516366708e-07,-1.7466771683635437e-06,7.2232497344642926e-07,3.1101767270537275,1.7887637568112096e-14,9.9303770864797388e-12
0.0049500000000000004,0.00099864004611998096,0.0009999978415719563,-8.8952233469621114e-07,7.1040938917244709e-07,-1.7586449032148706e-06,7.0714869903579415e-07,3.1258846903216728,1.8469483638908694e-14,1.0194662151494456e-11
0.0050000000000000001,0.00099862254556850444,0.00099999784157195674,-9.0148636294883979e-07,7.0930985243741309e-07,-1.7704052525679936e-06,6.9174446942086667e-07,3.141592653589619,1.9061610227777591e-14,1.046265546652063e-11
0.0050500000000000007,0.0009986289696201924,0.0009999978415719563,-9.1345075107475509e-07,7.0804380495856518e-07,-1.7819582164229128e-06,6.7611228460164608e-07,3.1573006168575652,1.9664017334718817e-14,1.0734357031558271e-11
0.0051000000000000004,0.00099866290133931285,0.0009999978415719563,-9.2541549907395663e-07,7.0661124673590346e-07,-1.7933037947796278e-06,6.6025214457813323e-07,3.1730085801255106,2.0276704959732342e-14,1.1009766846607368e-11
0.0051500000000000001,0.00099872809763746555,0.00099999784157195609,-9.3738060694644462e-07,7.0501217776942773e-07,-1.8044419876381385e-06,6.4416404935032758e-07,3.1887165433934568,2.0899673102818177e-14,1.1288884911667925e-11
0.0052000000000000006,0.00099882848813548537,0.0009999978415719563,-9.4934607469221937e-07,7.0324659805913809e-07,-1.8153727949984458e-06,6.2784799891822902e-07,3.2044245066614025,2.1532921763976334e-14,1.157171122673995e-11
0.0052500000000000003,0.00099896817379654121,0.00099999784157195652,-9.6131190231128036e-07,7.0131450760503464e-07,-1.8260962168605484e-06,6.113039932818381e-07,3.2201324699293479,2.2176450943206797e-14,1.1858245791823431e-11
0.0053,0.00099915142530786075,0.0009999978415719563,-9.7327808980362769e-07,6.9921590640711718e-07,-1.8366122532244474e-06,5.9453203244115438e-07,3.2358404331972936,2.2830260640509572e-14,1.2148488606918375e-11
0.0053500000000000006,0.0009993826811880227,0.00099999784157195609,-9.8524463716926189e-07,6.9695079446538581e-07,-1.8469209040901424e-06,5.7753211639617775e-07,3.2515483964652394,2.3494350855884666e-14,1.2442439672024785e-11
0.0054000000000000003,0.00099966654559655206,0.00099999784157195674,-9.9721154440818212e-07,6.9451917177984054e-07,-1.8570221694576333e-06,5.6030424514690876e-07,3.2672563597331852,2.4168721589332063e-14,1.274009898714265e-11
0.00545,0.0010000077858224037,0.0009999978415719563,-1.0091788115203892e-06,6.9192103835048135e-07,-1.8669160493269199e-06,5.4284841869334708e-07,3.2829643230011305,2.4853372840851769e-14,1.3041466552271977e-11
0.0055000000000000005,0.0010004113294280843,0.0009999978415719563,-1.0211464385058825e-06,6.8915639417730835e-07,-1.876602543698003e-06,5.2516463703549228e-07,3.2986722862690767,2.5548304610443803e-14,1.3346542367412769e-11
0.0055500000000000002,0.0010008822610264509,0.0009999978415719563,-1.0331144253646625e-06,6.8622523926032135e-07,-1.8860816525708818e-06,5.0725290017334532e-07,3.314380249537022,2.6253516898108134e-14,1.365532643256502e-11
0.0055999999999999999,0.0010012334308503504,0.00099999784157195652,-1.0446556679603835e-06,6.8305352542655758e-07,-1.8949021782050397e-06,4.8975807995165203e-07,3.3300882128049674,2.7010024030130175e-14,1.3969523438520728e-11
0.0056500000000000005,0.0010012505243945753,0.00099999784157195652,-1.0553888534172052e-06,6.795751434549151e-07,-1.9026612972762138e-06,4.7325590935153792e-07,3.3457961760729131,2.7854443049932627e-14,1.4290655310480346e-11
0.0057000000000000002,0.0010012477479227448,0.00099999784157195674,-1.0660589251150519e-06,6.7591924614807152e-07,-1.9101459765712649e-06,4.5662162049846446e-07,3.3615041393408585,2.8715237888795012e-14,1.4615748773281545e-11
0.0057499999999999999,0.0010012254218088924,0.00099999784157195652,-1.0766658830539236e-06,6.7208583350602675e-07,-1.9173562160901934e-06,4.3985521339243171e-07,3.3772121026088038,2.9592408546717335e-14,1.4944803826924328e-11
0.0058000000000000005,0.0010011840393082975,0.00099999784157195674,-1.0872097272338207e-06,6.6807490552878089e-07,-1.9242920158329996e-06,4.2295668803343909e-07,3.3929200658767491,3.0485955023699629e-14,1.5277820471408696e-11
0.0058500000000000002,0.0010011242666714403,0.00099999784157195674,-1.0976904576547424e-06,6.6388646221633394e-07,-1.9309533757996831e-06,4.0592604442148744e-07,3.4086280291446949,3.1395877319741842e-14,1.5614798706734649e-11
0.0058999999999999999,0.0010010469433037953,0.00099999784157195652,-1.1081080743166896e-06,6.5952050356868589e-07,-1.9373402959902432e-06,3.8876328255657618e-07,3.4243359924126393,3.2322175434843993e-14,1.5955738532902186e-11
0.0059500000000000004,0.0010009530819675137,0.0009999978415719563,-1.118462577219662e-06,6.5497702958583665e-07,-1.9434527764046813e-06,3.7146840243870526e-07,3.4400439556805851,3.3264849369006109e-14,1.6300639949911311e-11
0.0060000000000000001,0.0010008438690199766,0.00099999784157195674,-1.1287539663636594e-06,6.5025604026778622e-07,-1.9492908170429964e-06,3.5404140406787526e-07,3.4557519189485304,3.4223899122228157e-14,1.6649502957762015e-11
0.0060500000000000007,0.0010007206646832096,0.0009999978415719563,-1.1389822417486819e-06,6.4535753561453469e-07,-1.9548544179051892e-06,3.3648228744408539e-07,3.4714598822164753,3.5199324694510168e-14,1.7002327556454313e-11
