"time","n_nt[1]","n_nt[2]","n_nt[3]","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","m_flow[1]","m_flow[2]","m_flow[3]","Re_1[1]","Re_1[2]","Re_1[3]","Nu_1[1]","Nu_1[2]","Nu_1[3]","Nu_2[1]","Nu_2[2]","Nu_2[3]","Nu_3[1]","Nu_3[2]","Nu_3[3]","Re","Pr[1]","Pr[2]","Pr[3]","input_mflow_1.y","input_mflow_2.y","input_mflow_0.y"
0,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71497391981315694,7.0103632414369255,996.99922480620171,0,0,0
0.000202,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.032319999999999995,1.7747649122807014,202,225609.11231272173,225609.11231272179,225609.11231272185,368.87603400022175,1269.9493892495734,7926.264998228462,419.58046002341251,1381.0362028493792,8427.9944301847299,457.97404612552498,1461.0300129994748,8785.4434250143258,225609.11231272173,0.71497391981315694,7.0103632414369255,996.99922480620171,0.12692030912951266,0.2017961173041205,202
0.00040400000000000001,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.064639999999999989,3.5495298245614029,404,451218.22462544346,451218.22462544357,451218.22462544369,626.55676511599791,2279.5837792711959,14658.495362275482,726.53877566620395,2514.4914470321764,15736.910202370575,802.29337695742402,2682.819312933017,16499.539148636108,451218.22462544346,0.71497391981315694,7.0103632414369255,996.99922480620171,0.25384041380600131,0.40318501787864891,404
0.00060599999999999998,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.096960000000000005,5.3242947368421047,606,676827.33693816548,676827.33693816536,676827.33693816548,855.80846511588879,3210.9865678229735,21017.790184492427,1004.6489369493623,3574.5405898681884,22703.342470784046,1117.4655123798036,3834.2637986589102,23889.75508437803,676827.33693816548,0.71497391981315694,7.0103632414369255,996.99922480620171,0.3807601095767712,0.60416752347114411,606
0.00080800000000000002,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.12927999999999998,7.0990596491228057,808,902436.44925088692,902436.44925088715,902436.44925088738,1068.6767129792916,4095.4028742414271,27150.095733516438,1266.1246562028864,4590.7132308834389,29462.942636916647,1415.825060377507,4943.7795408133106,31085.237333644454,902436.44925088692,0.71497391981315694,7.0103632414369255,996.99922480620171,0.50767919198978639,0.80474445417089147,808
0.00101,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.16159999999999999,8.8738245614035094,1010,1128045.5615636089,1128045.5615636092,1128045.5615636092,1270.2973547657941,4946.6911233485816,33120.893281000892,1516.1760563718944,5576.0536159172225,36076.189057800955,1702.6353242949642,6023.8880042083865,38143.348203682101,1128045.5615636089,0.71497391981315694,7.0103632414369255,996.99922480620171,0.63459745659399902,1.0049166284122668,1010
0.001212,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.19392000000000001,10.648589473684209,1212,1353654.673876331,1353654.6738763307,1353654.673876331,1463.4814953578991,5772.6365390033352,38967.265188135614,1757.6558782690263,6537.8684890253835,42577.17488580865,1980.778763717562,7081.591073675223,45096.338393056227,1353654.673876331,0.71497391981315694,7.0103632414369255,996.99922480620171,0.76151469893967827,1.2046848629781115,1212
0.0014140000000000001,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.22624,12.423354385964911,1414,1579263.7861890525,1579263.7861890527,1579263.7861890525,1649.9848384928991,6578.1974889134917,44712.978284272562,1992.3463063200995,7480.8008973947999,48987.671408542199,2252.0564180763708,8121.3321235711028,51964.759453934756,1579263.7861890525,0.71497391981315694,7.0103632414369255,996.99922480620171,0.88843071457874079,1.4040499730029965,1414
0.001616,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.25855999999999996,14.198119298245611,1616,1804872.8985017738,1804872.8985017743,1804872.8985017748,1830.9991477818085,7366.7929162381542,50374.506184359328,2221.4573455787058,8408.0463019101244,55322.722737983822,2517.6912541432102,9146.1658218342545,58762.787872254863,1804872.8985017738,0.71497391981315694,7.0103632414369255,996.99922480620171,1.0153452990650784,1.6030127719765863,1616
0.001818,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.29087999999999997,15.972884210526315,1818,2030482.0108144959,2030482.0108144963,2030482.0108144965,2007.3814850038577,8140.913973547089,55963.905780535621,2445.8593396477195,9321.9292293683902,61593.310198466992,2778.5630363099854,10158.312184983828,65500.756135674281,2030482.0108144959,0.71497391981315694,7.0103632414369255,996.99922480620171,1.1422582479548888,1.8015740717469697,1818
