"Time","inertia2.phi","inertia2.w","damper.phi_rel","damper.w_rel","springDamper.phi_rel","springDamper.w_rel","inertia3.phi","inertia3.w","elastoBacklash.phi_rel","elastoBacklash.w_rel","bearingFriction.mode","clutch.phi_rel","clutch.w_rel","clutch.mode","brake.mode","lossyGear.mode","gear2_1.phi_rel","gear2_1.w_rel","gear2_1.lossyGear.mode","inertia8.phi","inertia8.w","position.phi","position.w","speed.phi","speed.w","accelerate.phi","accelerate.w","inertia13.phi","inertia13.w","inertia14.phi","inertia14.w","inertia15.phi"
0.57564002,-0.010805565,-0.04695902,4.1635318e-05,-0.00017857221,-3.6632548e-05,7.9249148e-05,1.1603265,1.9637684,-0.00014732027,0.00030462092,1,-6.9058377e-05,-0.0016548699,2,2,2,0,0,0,0,0,-0.43313375,-5.6623592,0.30207065,-0.43961045,0.10320632,0.30067131,0.034402106,0.10022377,1.2149918,4.2213602,6.3320398
0.57582003,-0.01081402,-0.046998285,4.1603646e-05,-0.00017332339,-3.6619123e-05,6.9937145e-05,1.1606799,1.963744,-0.00014726675,0.00029018498,1,-6.9356502e-05,-0.0016576329,2,2,2,0,0,0,0,0,-0.43415272,-5.6592779,0.30199143,-0.44062576,0.10326044,0.30058888,0.034420144,0.10019629,1.2157518,4.2226801,6.3340201
0.57599998,-0.010822484,-0.047037579,4.1572919e-05,-0.00016809048,-3.6607373e-05,6.061059e-05,1.1610334,1.9637197,-0.00014721582,0.0002757411,1,-6.9655121e-05,-0.001660394,2,2,2,0,0,0,0,0,-0.4351711,-5.656189,0.30191201,-0.44164047,0.10331453,0.30050623,0.034438178,0.10016874,1.216512,4.224,6.336
0.57617998,-0.010830955,-0.047076911,4.1543135e-05,-0.00016287426,-3.6597306e-05,5.1270534e-05,1.1613868,1.9636954,-0.00014716749,0.00026129134,1,-6.9954243e-05,-0.0016631535,2,2,2,0,0,0,0,0,-0.43618894,-5.6530929,0.30183244,-0.44265464,0.10336862,0.30042341,0.034456205,0.10014114,1.2172724,4.2253199,6.3379798
0.57635999,-0.010839432,-0.047116276,4.1514286e-05,-0.0001576755,-3.6588917e-05,4.1918014e-05,1.1617403,1.9636712,-0.00014712175,0.00024683779,1,-7.025386e-05,-0.0016659114,2,2,2,0,0,0,0,0,-0.43720621,-5.6499896,0.30175266,-0.44366825,0.10342269,0.30034041,0.034474228,0.10011347,1.2180331,4.2266402,6.3399601
0.57653999,-0.010847916,-0.047155675,4.1486372e-05,-0.00015249498,-3.6582216e-05,3.2554082e-05,1.1620938,1.9636469,-0.00014707862,0.00023238253,1,-7.0553971e-05,-0.0016686678,2,2,2,0,0,0,0,0,-0.43822294,-5.6468792,0.3016727,-0.44468129,0.10347674,0.30025724,0.034492247,0.10008575,1.218794,4.2279601,6.3419399
0.57672,-0.010856408,-0.047195107,4.1459385e-05,-0.00014733344,-3.6577199e-05,2.3179777e-05,1.1624472,1.9636226,-0.0001470381,0.00021792759,1,-7.0854578e-05,-0.0016714226,2,2,2,0,0,0,0,0,-0.43923908,-5.6437616,0.30159259,-0.44569373,0.10353078,0.30017388,0.034510259,0.10005796,1.2195551,4.22928,6.3439202
0.57690001,-0.010864906,-0.04723458,4.143333e-05,-0.00014219168,-3.6573874e-05,1.3796149e-05,1.1628007,1.9635983,-0.00014700017,0.00020347502,1,-7.1155686e-05,-0.0016741761,2,2,2,0,0,0,0,0,-0.44025469,-5.6406369,0.30151227,-0.44670564,0.1035848,0.30009034,0.034528267,0.10003012,1.2203165,4.2305999,6.3459001
0.57708001,-0.010873412,-0.047274083,4.1408199e-05,-0.00013707044,-3.6572237e-05,4.4042363e-06,1.1631541,1.9635739,-0.00014696486,0.0001890269,1,-7.1457282e-05,-0.0016769281,2,2,2,0,0,0,0,0,-0.44126973,-5.6375046,0.30143178,-0.44771695,0.10363881,0.30000663,0.034546271,0.10000221,1.2210782,4.2319198,6.3478799
0.57726002,-0.010881925,-0.047313627,4.1383984e-05,-0.00013197046,-3.6572288e-05,-4.9949176e-06,1.1635076,1.9635496,-0.00014693213,0.00017458528,1,-7.1759379e-05,-0.0016796789,2,2,2,0,0,0,0,0,-0.4422842,-5.6343651,0.30135107,-0.4487277,0.1036928,0.29992273,0.034564268,0.099974245,1.22184,4.2332401,6.3498602
