"time","basicTransformer.i1","basicTransformer.i2","inductor22.i"
0,0,0,0
0.00050000000000000001,0.053957385794294911,-0.10719959659894486,0.10750843500647947
0.001,0.093232380565530751,-0.18489111161691341,0.18548702054777896
0.0015,0.1218319370300187,-0.24112834951604564,0.24197893311913526
0.002,0.14266189596541456,-0.28175209387591005,0.28282172901349634
0.0025000000000000001,0.1578299955649706,-0.3109990963665385,0.3122530674564627
0.0030000000000000001,0.16886533174765919,-0.33194314843601169,0.33334975719832738
0.0035000000000000001,0.17687658734716122,-0.34681309043354042,0.34834454414880001
0.0040000000000000001,0.18266800558087443,-0.35722589499749408,0.35885847643824603
0.0045000000000000005,0.18682295992005846,-0.36435462555480819,0.36606847664712028
0.0050000000000000001,0.18976468949814898,-0.36905050202215861,0.37082921887642384
0.0054999999999999997,0.19180031149149004,-0.37193135649767334,0.37376151660968759
0.0060000000000000001,0.19315275222376477,-0.37344580795591853,0.37531649696699088
0.0065000000000000006,0.19398390035006935,-0.37391979504580392,0.37582216918311406
0.0070000000000000001,0.19441139851739553,-0.37359032347698656,0.37551722374004182
0.0074999999999999997,0.19452077216418434,-0.37262984197505511,0.37457546458181207
0.0080000000000000002,0.19437435632448652,-0.37116418285957475,0.37312380430794917
0.0085000000000000006,0.19401781692174674,-0.36928566802464258,0.37125542005740669
0.0090000000000000011,0.1934845062914142,-0.36706186215279646,0.36903854954059911
0.0094999999999999998,0.19279889558741017,-0.3645424706545855,0.36652342520536402
0.01,0.19197915103697333,-0.36176451692034267,0.36374748180281696
0.010500000000000001,0.19103887395519406,-0.35875583890292573,0.36073887785788411
0.010999999999999999,0.18998834181108371,-0.3555375829222942,0.35751900943396209
0.0115,0.18883544092528684,-0.35212607772146115,0.35410439989843312
0.012,0.18758637053526525,-0.34853424902726021,0.35050812709182477
0.012500000000000001,0.18624612087513082,-0.34477257993697369,0.34674079364881949
0.013000000000000001,0.18481881725507959,-0.34084980200340681,0.34281122576187983
0.0135,0.18330795828236415,-0.3367733735819996,0.33872695701489208
0.014,0.18171664718923666,-0.33254994432660229,0.33449469850597219
0.014500000000000001,0.18004777946410513,-0.3281857318724819,0.33012072019365973
0.014999999999999999,0.17830395948571212,-0.32368635392876166,0.32561068182877845
0.0155,0.17648775361678959,-0.31905733652910467,0.32097014734596335
0.016,0.17460161938412649,-0.31430397135639682,0.31620444140280879
0.016500000000000001,0.17264796099830301,-0.30943142699364357,0.31131876185629759
0.017000000000000001,0.1706292013653547,-0.30444489327117136,0.30631832647610141
0.017500000000000002,0.16854775757722881,-0.2993495317536648,0.30120832265005532
0.018000000000000002,0.16640608491036604,-0.29415056382493832,0.29599399707784702
0.018499999999999999,0.16420668091544841,-0.28885327862944049,0.29068066383506064
0.019,0.16195206768221848,-0.2834629971950422,0.28527366836721213
0.0195,0.15964482118691059,-0.27798513111105849,0.27977844699961057
0.02,0.1572875438437997,-0.27242512717957695,0.27420047107669421
0.020500000000000001,0.15488288390637506,-0.26678850618924693,0.26854528619983153
0.021000000000000001,0.1524335283844683,-0.26108084845101776,0.26281849780157812
0.021500000000000002,0.14994220600936767,-0.25530779971509193,0.257025776982512
