"time","inductor.i","meanCurrent.x","meanVoltage.x","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanVoltage.y","pulse2m.twomPulse.timerNegative[1].entryTime","pulse2m.twomPulse.timerNegative[2].entryTime","pulse2m.twomPulse.timerNegative[3].entryTime","pulse2m.twomPulse.timerPositive[1].entryTime","pulse2m.twomPulse.timerPositive[2].entryTime","pulse2m.twomPulse.timerPositive[3].entryTime","rectifier.pre_n[1].u","rectifier.pre_n[2].u","rectifier.pre_n[3].u","rectifier.pre_p[1].u","rectifier.pre_p[2].u","rectifier.pre_p[3].u","rectifier.thyristor_n.idealThyristor[1].off","rectifier.thyristor_n.idealThyristor[2].off","rectifier.thyristor_n.idealThyristor[3].off","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[2].off","rectifier.thyristor_p.idealThyristor[3].off","rootMeanSquareVoltage.mean.y"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.0001,-2.3586078931598996e-19,-2.529218422171088e-23,-2.363666330004251e-19,-2.0928087564025778e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00020000000000000001,6.4801522152650323e-20,-1.8119197753960653e-23,6.4439138197570635e-20,-3.2017155994954755e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00030000000000000003,4.0694441455463916e-20,-1.803157672059758e-23,4.0333809921051643e-20,-6.1591589256221747e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00040000000000000002,8.2613574165442246e-22,-1.8327712050713357e-23,4.5958150063996823e-22,-9.2118533055814678e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00050000000000000001,-3.7757283674653774e-20,-3.2876260461813191e-23,-3.841480888388878e-20,-9.5252504153727967e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00060000000000000006,-7.6205825523821019e-20,-4.8920918533347839e-23,-7.7184243894485101e-20,-9.5510969829917964e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00069999999999999999,-1.1465436737298822e-19,-6.4965576604882469e-23,-1.159536789050814e-19,-9.5769435506107961e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00080000000000000004,-1.5310290922215545e-19,-8.1010234676417111e-23,-1.5472311391567771e-19,-9.6027901182297957e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00090000000000000008,-1.0831084004487834e-19,-5.4345293990704321e-23,-1.0939774592468901e-19,-1.2638487072758052e-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
