"Time","meanVoltage.x","meanCurrent.y","pulse2m.twomPulse.timerNegative[2].entryTime","rectifier.thyristor_p.idealThyristor[3].off","pulse2m.twomPulse.timerNegative[1].entryTime","rectifier.pre_p[1].u","pulse2m.twomPulse.timerPositive[3].entryTime","rectifier.thyristor_n.idealThyristor[2].off","rectifier.thyristor_n.idealThyristor[1].off","meanVoltage.y","rectifier.thyristor_p.idealThyristor[2].off","rootMeanSquareVoltage.mean.y","rectifier.pre_p[3].u","rectifier.thyristor_n.idealThyristor[3].off","pulse2m.twomPulse.timerPositive[2].entryTime","pulse2m.twomPulse.timerNegative[3].entryTime","rectifier.pre_n[2].u","rectifier.thyristor_p.idealThyristor[1].off","rootMeanSquareVoltage.mean.x","rectifier.pre_n[1].u","rectifier.pre_p[2].u","pulse2m.twomPulse.timerPositive[1].entryTime","rectifier.pre_n[3].u","meanCurrent.x"
0.0048000002,0.34666461,4.2806358,0,1,0,1,0,0,1,85.612724,1,14998.612,1,1,0,0,1,0,82.024025,0,0,0.0016666667,0,0.01733323
0.0048718317,0.36233446,4.2806358,0,1,0,1,0,0,1,85.612724,1,14998.612,1,1,0,0,1,0,85.442383,0,0,0.0016666667,0,0.018116722
0.0048718331,0.36233473,4.2806358,0,1,0,1,0,0,1,85.612724,1,14998.612,1,1,0,0,1,0,85.442444,0,0,0.0016666667,0,0.018116737
0.0048718331,0.36233473,4.2806358,0,1,0,1,0,0,1,85.612724,1,14998.612,0,1,0,0.0048718331,1,0,85.442444,0,0,0.0016666667,0,0.018116737
0.0049999999,0.38982999,4.2806358,0,1,0,1,0,0,1,85.612724,1,14998.612,0,1,0,0.0048718331,1,0,91.341209,0,0,0.0016666667,0,0.019491499
0.0052,0.43145719,4.2806358,0,1,0,1,0,0,1,85.612724,1,14998.612,0,1,0,0.0048718331,1,0,100.00646,0,0,0.0016666667,0,0.02157286
0.0054000001,0.47138166,4.2806358,0,1,0,1,0,0,1,85.612724,1,14998.612,0,1,0,0.0048718331,1,0,107.97762,0,0,0.0016666667,0,0.023569083
0.0055999998,0.50944585,4.2806358,0,1,0,1,0,0,1,85.612724,1,14998.612,0,1,0,0.0048718331,1,0,115.22359,0,0,0.0016666667,0,0.025472293
0.0057999999,0.5454995,4.2806358,0,1,0,1,0,0,1,85.612724,1,14998.612,0,1,0,0.0048718331,1,0,121.72474,0,0,0.0016666667,0,0.027274976
0.0060000001,0.5794003,4.2806358,0,1,0,1,0,0,1,85.612724,1,14998.612,0,1,0,0.0048718331,1,0,127.47311,0,0,0.0016666667,0,0.028970014
0.0062000002,0.61101443,4.2806358,0,1,0,1,0,0,1,85.612724,1,14998.612,0,1,0,0.0048718331,1,0,132.47266,0,0,0.0016666667,0,0.030550722
0.0063999998,0.64021719,4.2806358,0,1,0,1,0,0,1,85.612724,1,14998.612,0,1,0,0.0048718331,1,0,136.73918,0,0,0.0016666667,0,0.032010861
0.0065384996,0.65896595,4.2806358,0,1,0,1,0,0,1,85.612724,1,14998.612,0,1,0,0.0048718331,1,0,139.27809,0,0,0.0016666667,0,0.032948297
0.0065384996,0.65896595,4.2806358,0,1,0,1,0,1,1,85.612724,1,14998.612,0,0,0,0.0048718331,1,0,139.27809,0,0,0.0016666667,1,0.032948297
0.0066,0.6740222,4.2806358,0,1,0,1,0,1,1,85.612724,1,14998.612,0,0,0,0.0048718331,1,0,142.96411,0,0,0.0016666667,1,0.033701111
0.0066666668,0.69034988,4.2806358,0,1,0,1,0,1,1,85.612724,1,14998.612,0,0,0,0.0048718331,1,0,146.963,0,0,0.0016666667,1,0.034517493
0.0066666668,0,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0,0.0048718331,1,0,0,0,0,0.0016666667,1,0
0.0068000001,0.032648779,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0,0.0048718331,1,0,7.9945722,0,0,0.0016666667,1,0.0016324391
0.0070000002,0.081496716,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0,0.0048718331,1,0,19.925205,0,0,0.0016666667,1,0.0040748357
0.0071999999,0.13002303,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0,0.0048718331,1,0,31.69931,0,0,0.0016666667,1,0.0065011517
0.0074,0.1780362,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0,0.0048718331,1,0,43.2258,0,0,0.0016666667,1,0.0089018103
0.0076000001,0.22534674,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0,0.0048718331,1,0,54.417515,0,0,0.0016666667,1,0.011267337
0.0077999998,0.27176794,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0,0.0048718331,1,0,65.192581,0,0,0.0016666667,1,0.013588398
0.0080000004,0.31711662,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0,0.0048718331,1,0,75.47567,0,0,0.0016666667,1,0.01585583
0.0082,0.36121374,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0,0.0048718331,1,0,85.199226,0,0,0.0016666667,1,0.018060688
0.0082051652,0.36233446,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0,0.0048718331,1,0,85.442383,0,0,0.0016666667,1,0.018116722
0.0082051661,0.36233473,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0,0.0048718331,1,0,85.442444,0,0,0.0016666667,1,0.018116737
0.0082051661,0.36233473,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.0048718331,0,0,85.442444,0,0,0.0016666667,1,0.018116737
0.0083999997,0.40388483,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.0048718331,0,0,94.304352,0,0,0.0016666667,1,0.020194242
0.0086000003,0.4449625,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.0048718331,0,0,102.74241,0,0,0.0016666667,1,0.022248125
0.0088,0.48428401,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.0048718331,0,0,110.47473,0,0,0.0016666667,1,0.024214201
0.0089999996,0.5216943,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.0048718331,0,0,117.47404,0,0,0.0016666667,1,0.026084716
0.0092000002,0.55704576,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.0048718331,0,0,123.72455,0,0,0.0016666667,1,0.027852289
0.0093999999,0.59019876,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.0048718331,0,0,129.22229,0,0,0.0016666667,1,0.029509937
0.0096000005,0.62102252,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.0048718331,0,0,133.97516,0,0,0.0016666667,1,0.031051125
0.0098000001,0.64939541,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.0048718331,0,0,138.00285,0,0,0.0016666667,1,0.032469768
0.009871833,0.65896595,10.355247,0,1,0,1,0,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.0048718331,0,0,139.27809,0,0,0.0016666667,1,0.032948297
0.009871833,0.65896595,10.355247,0,1,0,1,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,139.27809,0,1,0.0016666667,1,0.032948297
0.0099999998,0.69034988,10.355247,0,1,0,1,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,146.963,0,1,0.0016666667,1,0.034517493
0.0099999998,0,10.355247,0,1,0,1,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,0,0,1,0.0016666667,1,0
0.0102,0.048955299,10.355247,0,1,0,1,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,11.983111,0,1,0.0016666667,1,0.0024477649
0.0104,0.097717397,10.355247,0,1,0,1,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,23.871868,0,1,0.0016666667,1,0.00488587
0.0106,0.14609386,10.355247,0,1,0,1,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,35.573383,0,1,0.0016666667,1,0.0073046926
0.0108,0.19389375,10.355247,0,1,0,1,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,46.997746,0,1,0.0016666667,1,0.0096946871
0.011,0.24092843,10.355247,0,1,0,1,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,58.059368,0,1,0.0016666667,1,0.012046422
0.0112,0.28701228,10.355247,0,1,0,1,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,68.678436,0,1,0.0016666667,1,0.014350614
0.0114,0.33196342,10.355247,0,1,0,1,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,78.782089,0,1,0.0016666667,1,0.016598171
0.011538498,0.36233443,10.355247,0,1,0,1,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,85.442337,0,1,0.0016666667,1,0.018116722
0.0115385,0.36233473,10.355247,0,1,0,1,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,85.442398,0,1,0.0016666667,1,0.018116737
0.0115385,0.36233473,10.355247,0,1,0.0115385,0,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,85.442398,0,1,0.0016666667,1,0.018116737
0.0116,0.3756043,10.355247,0,1,0.0115385,0,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,88.305542,0,1,0.0016666667,1,0.018780215
0.0118,0.41776261,10.355247,0,1,0.0115385,0,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,97.193253,0,1,0.0016666667,1,0.020888131
0.012,0.45827258,10.355247,0,1,0.0115385,0,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,105.3998,0,1,0.0016666667,1,0.022913629
0.0122,0.4969739,10.355247,0,1,0.0115385,0,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,112.89025,0,1,0.0016666667,1,0.024848696
0.0124,0.53371394,10.355247,0,1,0.0115385,0,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,119.64114,0,1,0.0016666667,1,0.026685698
0.0126,0.56834769,10.355247,0,1,0.0115385,0,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,125.64058,0,1,0.0016666667,1,0.028417384
0.0128,0.60073835,10.355247,0,1,0.0115385,0,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,130.88855,0,1,0.0016666667,1,0.030036917
0.013,0.63075817,10.355247,0,1,0.0115385,0,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,135.39696,0,1,0.0016666667,1,0.031537909
0.0132,0.65828872,10.355247,0,1,0.0115385,0,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,139.18927,0,1,0.0016666667,1,0.032914437
0.013205167,0.65896595,10.355247,0,1,0.0115385,0,0,1,1,207.10495,0,44088.898,0,0,0.0082051661,0.0048718331,0,1,139.27803,0,1,0.0016666667,1,0.032948297
0.013205167,0.65896595,10.355247,0,1,0.0115385,0,0,1,0,207.10495,0,44088.898,0,1,0.0082051661,0.0048718331,0,1,139.27803,1,1,0.0016666667,1,0.032948297
0.013333334,0.69034982,10.355247,0,1,0.0115385,0,0,1,0,207.10495,0,44088.898,0,1,0.0082051661,0.0048718331,0,1,146.96294,1,1,0.0016666667,1,0.034517493
0.013333334,0,10.355247,0,1,0.0115385,0,0,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,0,1,1,0.0016666667,1,0
0.0134,0.01632796,10.355247,0,1,0.0115385,0,0,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,3.9990346,1,1,0.0016666667,1,0.00081639807
0.0136,0.065240309,10.355247,0,1,0.0115385,0,0,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,15.961136,1,1,0.0016666667,1,0.0032620153
0.0138,0.11389519,10.355247,0,1,0.0115385,0,0,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,27.797689,1,1,0.0016666667,1,0.0056947591
0.014,0.16210057,10.355247,0,1,0.0115385,0,0,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,39.416626,1,1,0.0016666667,1,0.0081050284
0.0142,0.20966622,10.355247,0,1,0.0115385,0,0,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,50.729317,1,1,0.0016666667,1,0.010483311
0.0144,0.25640443,10.355247,0,1,0.0115385,0,0,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,61.651985,1,1,0.0016666667,1,0.012820221
0.0146,0.3021307,10.355247,0,1,0.0115385,0,0,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,72.106979,1,1,0.0016666667,1,0.015106536
0.0148,0.34666461,10.355247,0,1,0.0115385,0,0,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,82.024025,1,1,0.0016666667,1,0.01733323
0.014871832,0.36233446,10.355247,0,1,0.0115385,0,0,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,85.442383,1,1,0.0016666667,1,0.018116722
0.014871833,0.36233473,10.355247,0,1,0.0115385,0,0,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,85.442444,1,1,0.0016666667,1,0.018116737
0.014871833,0.36233473,10.355247,0,1,0.0115385,0,0.014871833,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,85.442444,1,1,0.0016666667,0,0.018116737
0.015,0.38982999,10.355247,0,1,0.0115385,0,0.014871833,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,91.341209,1,1,0.0016666667,0,0.019491499
0.0152,0.43145719,10.355247,0,1,0.0115385,0,0.014871833,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,100.00646,1,1,0.0016666667,0,0.02157286
0.0154,0.47138166,10.355247,0,1,0.0115385,0,0.014871833,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,107.97762,1,1,0.0016666667,0,0.023569083
0.0156,0.50944585,10.355247,0,1,0.0115385,0,0.014871833,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,115.22359,1,1,0.0016666667,0,0.025472293
0.015799999,0.5454995,10.355247,0,1,0.0115385,0,0.014871833,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,121.72474,1,1,0.0016666667,0,0.027274976
0.016000001,0.5794003,10.355247,0,1,0.0115385,0,0.014871833,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,127.47311,1,1,0.0016666667,0,0.028970014
0.0162,0.61101443,10.355247,0,1,0.0115385,0,0.014871833,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,132.47266,1,1,0.0016666667,0,0.030550722
0.0164,0.64021719,10.355247,0,1,0.0115385,0,0.014871833,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,136.73918,1,1,0.0016666667,0,0.032010861
0.016538499,0.65896595,10.355247,0,1,0.0115385,0,0.014871833,1,0,207.10495,0,44088.883,0,1,0.0082051661,0.0048718331,0,1,139.27809,1,1,0.0016666667,0,0.032948297
0.016538499,0.65896595,10.355247,0,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.883,1,1,0.0082051661,0.0048718331,0,1,139.27809,1,1,0.0016666667,0,0.032948297
0.0166,0.6740222,10.355247,0,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.883,1,1,0.0082051661,0.0048718331,0,1,142.96411,1,1,0.0016666667,0,0.033701111
0.016666668,0.69034988,10.355247,0,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.883,1,1,0.0082051661,0.0048718331,0,1,146.963,1,1,0.0016666667,0,0.034517493
0.016666668,0,10.355247,0,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,0,1,1,0.0016666667,0,0
0.016799999,0.032648779,10.355247,0,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,7.9945722,1,1,0.0016666667,0,0.0016324391
0.017000001,0.081496716,10.355247,0,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,19.925205,1,1,0.0016666667,0,0.0040748357
0.017200001,0.13002303,10.355247,0,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,31.69931,1,1,0.0016666667,0,0.0065011517
0.0174,0.1780362,10.355247,0,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,43.2258,1,1,0.0016666667,0,0.0089018103
0.0176,0.22534674,10.355247,0,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,54.417515,1,1,0.0016666667,0,0.011267337
0.0178,0.27176794,10.355247,0,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,65.192581,1,1,0.0016666667,0,0.013588398
0.017999999,0.31711662,10.355247,0,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,75.47567,1,1,0.0016666667,0,0.01585583
0.018200001,0.36121374,10.355247,0,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,85.199226,1,1,0.0016666667,0,0.018060688
0.018205166,0.36233446,10.355247,0,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,85.442383,1,1,0.0016666667,0,0.018116722
0.018205166,0.36233473,10.355247,0,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,85.442444,1,1,0.0016666667,0,0.018116737
0.018205166,0.36233473,10.355247,0.018205166,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,85.442444,1,0,0.0016666667,0,0.018116737
0.0184,0.40388483,10.355247,0.018205166,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,94.304352,1,0,0.0016666667,0,0.020194242
0.0186,0.4449625,10.355247,0.018205166,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,102.74241,1,0,0.0016666667,0,0.022248125
0.0188,0.48428401,10.355247,0.018205166,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,110.47473,1,0,0.0016666667,0,0.024214201
0.018999999,0.5216943,10.355247,0.018205166,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,117.47404,1,0,0.0016666667,0,0.026084716
0.019200001,0.55704576,10.355247,0.018205166,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,123.72455,1,0,0.0016666667,0,0.027852289
0.019400001,0.59019876,10.355247,0.018205166,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,129.22229,1,0,0.0016666667,0,0.029509937
0.0196,0.62102252,10.355247,0.018205166,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,133.97516,1,0,0.0016666667,0,0.031051125
0.0198,0.64939541,10.355247,0.018205166,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,138.00285,1,0,0.0016666667,0,0.032469768
0.019871833,0.65896595,10.355247,0.018205166,0,0.0115385,0,0.014871833,1,0,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,0,1,139.27809,1,0,0.0016666667,0,0.032948297
0.019871833,0.65896595,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,139.27809,1,0,0.0016666667,0,0.032948297
0.02,0.69034988,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,146.963,1,0,0.0016666667,0,0.034517493
0.02,0,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,0,1,0,0.0016666667,0,0
0.020199999,0.04895528,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,11.983103,1,0,0.0016666667,0,0.0024477642
0.020400001,0.097717382,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,23.871861,1,0,0.0016666667,0,0.0048858691
0.0206,0.14609385,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,35.573387,1,0,0.0016666667,0,0.0073046922
0.0208,0.19389373,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,46.997734,1,0,0.0016666667,0,0.0096946871
0.021,0.24092841,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,58.059364,1,0,0.0016666667,0,0.012046421
0.021199999,0.28701228,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,68.678444,1,0,0.0016666667,0,0.014350614
0.021400001,0.33196342,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,78.782112,1,0,0.0016666667,0,0.016598171
