"Time","loadInertia.w","loadInertiaQS.w"
0.0196,8.1888099e-12,8.0298251e-12
0.0197,8.1921657e-12,8.0707932e-12
0.0198,8.1954079e-12,8.1117621e-12
0.0199,8.1985729e-12,8.1527302e-12
0.02,8.2017006e-12,8.1936992e-12
0.020099999,8.2048283e-12,8.2346673e-12
0.020199999,8.2079942e-12,8.2756363e-12
0.020300001,8.2112338e-12,8.3166043e-12
0.020400001,8.2145714e-12,8.3575733e-12
0.020500001,8.2180556e-12,8.3985414e-12
0.0206,8.2217228e-12,8.4395104e-12
0.0207,8.2256094e-12,8.4804785e-12
0.0208,8.2297537e-12,8.5214466e-12
0.0209,8.2341911e-12,8.5624155e-12
0.021,8.2389573e-12,8.6033836e-12
0.0211,8.2440894e-12,8.6443526e-12
0.021199999,8.2496223e-12,8.6853207e-12
0.021299999,8.2555907e-12,8.7262897e-12
0.021400001,8.262023e-12,8.7672578e-12
0.021500001,8.2689567e-12,8.8082267e-12
0.021600001,8.2764238e-12,8.8491948e-12
0.0217,8.2844591e-12,8.8901638e-12
0.0218,8.2930936e-12,8.9311319e-12
0.0219,8.3023588e-12,8.9721e-12
0.022,8.3122858e-12,9.0130689e-12
0.0221,8.322904e-12,9.054037e-12
0.0222,8.3342422e-12,9.095006e-12
0.022299999,8.3463297e-12,9.1359741e-12
0.022399999,8.3591953e-12,9.1769431e-12
0.022500001,8.3728675e-12,9.2179112e-12
0.022600001,8.3873715e-12,9.2588801e-12
0.022700001,8.4027316e-12,9.2998482e-12
0.0228,8.4189721e-12,9.3408172e-12
0.0229,8.4361173e-12,9.3817853e-12
0.023,8.4541879e-12,9.4227542e-12
0.0231,8.4732065e-12,9.4637223e-12
0.0232,8.4931931e-12,9.5046904e-12
0.0233,8.5141668e-12,9.5456594e-12
0.023399999,8.5361449e-12,9.5866275e-12
0.023499999,8.5591586e-12,9.6275965e-12
0.023600001,8.5832183e-12,9.6685646e-12
0.023700001,8.6083371e-12,9.7095335e-12
0.023800001,8.6345306e-12,9.7505016e-12
0.0239,8.66181e-12,9.7914706e-12
0.024,8.6901892e-12,9.8324387e-12
0.0241,8.7196778e-12,9.8734076e-12
0.0242,8.7502861e-12,9.9143757e-12
0.0243,8.782022e-12,9.9553447e-12
0.0244,8.8148924e-12,9.9963128e-12
0.024499999,8.8489129e-12,1.0037281e-11
0.024599999,8.8840957e-12,1.007825e-11
0.024700001,8.9204373e-12,1.0119218e-11
0.024800001,8.9579386e-12,1.0160187e-11
0.024900001,8.9966038e-12,1.0201155e-11
0.025,9.0364322e-12,1.0242124e-11
0.0251,9.0774237e-12,1.0283092e-11
0.0252,9.1195766e-12,1.0324061e-11
0.0253,9.1628866e-12,1.0365029e-11
0.0254,9.2073502e-12,1.0405997e-11
0.0255,9.2529612e-12,1.0446966e-11
0.025599999,9.2997407e-12,1.0487934e-11
0.025699999,9.3476624e-12,1.0528903e-11
0.025800001,9.3967186e-12,1.0569871e-11
0.025900001,9.4468999e-12,1.061084e-11
0.026000001,9.4981948e-12,1.0651808e-11
0.0261,9.550593e-12,1.0692777e-11
0.0262,9.6040797e-12,1.0733745e-11
0.0263,9.6586411e-12,1.0774714e-11
0.0264,9.7142624e-12,1.0815683e-11
0.0265,9.7709245e-12,1.0856651e-11
0.0266,9.8286284e-12,1.089762e-11
0.026699999,9.8873574e-12,1.0938588e-11
0.026799999,9.9470848e-12,1.0979557e-11
0.026900001,1.0007789e-11,1.1020525e-11
0.027000001,1.006945e-11,1.1061494e-11
0.027100001,1.0132046e-11,1.1102462e-11
0.0272,1.0195554e-11,1.1143431e-11
0.0273,1.0259948e-11,1.1184399e-11
0.0274,1.0325206e-11,1.1225368e-11
0.0275,1.0391299e-11,1.1266336e-11
0.0276,1.0458205e-11,1.1307304e-11
0.0277,1.0525921e-11,1.1348273e-11
0.027799999,1.0594401e-11,1.1389241e-11
0.027899999,1.0663618e-11,1.143021e-11
0.028000001,1.0733541e-11,1.1471178e-11
0.028100001,1.0804141e-11,1.1512147e-11
0.028200001,1.0875388e-11,1.1553115e-11
0.0283,1.094725e-11,1.1594084e-11
0.0284,1.1019696e-11,1.1635052e-11
0.0285,1.1092692e-11,1.1676021e-11
0.0286,1.1166204e-11,1.1716989e-11
0.0287,1.1240218e-11,1.1757957e-11
0.0288,1.1314697e-11,1.1798926e-11
0.028899999,1.1389599e-11,1.1839895e-11
0.028999999,1.1464892e-11,1.1880863e-11
0.029100001,1.1540541e-11,1.1921832e-11
0.029200001,1.1616511e-11,1.1962801e-11
0.029300001,1.1692766e-11,1.2003769e-11
0.0294,1.176927e-11,1.2044738e-11
0.0295,1.1845988e-11,1.2085706e-11
0.0296,1.1922882e-11,1.2126675e-11
0.0297,1.1999921e-11,1.2167643e-11
0.0298,1.2077081e-11,1.2208612e-11
0.029899999,1.2154315e-11,1.224958e-11
0.029999999,1.2231587e-11,1.2290548e-11
0.030099999,1.2308862e-11,1.2331517e-11
0.030200001,1.2386103e-11,1.2372485e-11
0.030300001,1.2463273e-11,1.2413454e-11
0.030400001,1.2540338e-11,1.2454422e-11
0.0305,1.261726e-11,1.2495391e-11
0.0306,1.2694004e-11,1.2536359e-11
0.0307,1.2770535e-11,1.2577328e-11
0.0308,1.2846824e-11,1.2618296e-11
0.0309,1.2922836e-11,1.2659265e-11
0.030999999,1.2998532e-11,1.2700233e-11
0.031099999,1.307388e-11,1.2741201e-11
0.031199999,1.3148845e-11,1.278217e-11
0.031300001,1.3223395e-11,1.2823138e-11
0.031399999,1.3297495e-11,1.2864107e-11
0.031500001,1.3371114e-11,1.2905075e-11
0.031599998,1.3444221e-11,1.2946044e-11
0.0317,1.3516782e-11,1.2987013e-11
0.031800002,1.358877e-11,1.3027981e-11
0.0319,1.3660153e-11,1.306895e-11
0.032000002,1.3730902e-11,1.3109918e-11
0.032099999,1.3800988e-11,1.3150887e-11
0.032200001,1.3870382e-11,1.3191855e-11
0.032299999,1.3939058e-11,1.3232824e-11
0.032400001,1.400699e-11,1.3273792e-11
0.032499999,1.407415e-11,1.3314761e-11
0.032600001,1.4140515e-11,1.3355729e-11
0.032699998,1.420606e-11,1.3396698e-11
0.0328,1.4270763e-11,1.3437666e-11
0.032900002,1.4334593e-11,1.3478635e-11
0.033,1.4397533e-11,1.3519603e-11
0.033100002,1.4459562e-11,1.3560571e-11
0.033199999,1.4520662e-11,1.360154e-11
0.033300001,1.4580812e-11,1.3642508e-11
0.033399999,1.4639998e-11,1.3683477e-11
0.033500001,1.4698198e-11,1.3724445e-11
0.033599999,1.4755402e-11,1.3765414e-11
0.0337,1.4811591e-11,1.3806382e-11
0.033799998,1.4866754e-11,1.3847351e-11
0.0339,1.4920872e-11,1.3888319e-11
0.034000002,1.4973925e-11,1.3929288e-11
0.0341,1.5025913e-11,1.3970256e-11
0.034200002,1.5076825e-11,1.4011224e-11
0.034299999,1.5126652e-11,1.4052193e-11
0.034400001,1.5175387e-11,1.4093162e-11
0.034499999,1.5223024e-11,1.413413e-11
0.034600001,1.5269558e-11,1.4175099e-11
0.034699999,1.5314985e-11,1.4216068e-11
0.0348,1.5359304e-11,1.4257036e-11
0.034899998,1.5402513e-11,1.4298005e-11
0.035,1.5444587e-11,1.4338973e-11
0.035100002,1.5485542e-11,1.4379942e-11
0.0352,1.5525381e-11,1.442091e-11
0.035300002,1.5564107e-11,1.4461879e-11
0.035399999,1.5601723e-11,1.4502847e-11
0.035500001,1.5638234e-11,1.4543815e-11
0.035599999,1.5673646e-11,1.4584783e-11
0.035700001,1.5707966e-11,1.4625752e-11
0.035799999,1.5741203e-11,1.4666721e-11
0.0359,1.5773369e-11,1.470769e-11
0.035999998,1.5804457e-11,1.4748657e-11
0.0361,1.5834474e-11,1.4789626e-11
0.036200002,1.5863446e-11,1.4830595e-11
0.0363,1.5891384e-11,1.4871564e-11
0.036400001,1.59183e-11,1.4912531e-11
0.036499999,1.5944213e-11,1.49535e-11
0.036600001,1.5969137e-11,1.4994469e-11
0.036699999,1.5993091e-11,1.5035436e-11
0.036800001,1.6016093e-11,1.5076405e-11
0.036899999,1.6038166e-11,1.5117374e-11
0.037,1.6059324e-11,1.5158343e-11
0.037099998,1.6079565e-11,1.5199311e-11
0.0372,1.6098928e-11,1.524028e-11
0.037300002,1.6117437e-11,1.5281248e-11
0.0374,1.6135116e-11,1.5322217e-11
0.037500001,1.6151988e-11,1.5363185e-11
0.037599999,1.6168077e-11,1.5404154e-11
0.037700001,1.6183412e-11,1.5445123e-11
0.037799999,1.6198019e-11,1.548609e-11
0.037900001,1.6211924e-11,1.5527059e-11
0.037999999,1.6225158e-11,1.5568028e-11
0.0381,1.623773e-11,1.5608997e-11
0.038199998,1.6249673e-11,1.5649964e-11
0.0383,1.6261026e-11,1.5690933e-11
0.038400002,1.6271814e-11,1.5731902e-11
0.0385,1.6282069e-11,1.5772871e-11
0.038600001,1.6291826e-11,1.5813838e-11
0.038699999,1.6301112e-11,1.5854807e-11
0.038800001,1.6309962e-11,1.5895776e-11
0.038899999,1.631841e-11,1.5936743e-11
0.039000001,1.6326489e-11,1.5977712e-11
0.039099999,1.6334227e-11,1.6018681e-11
0.0392,1.6341642e-11,1.605965e-11
0.039299998,1.6348783e-11,1.6100617e-11
0.0394,1.6355681e-11,1.6141586e-11
0.039500002,1.6362373e-11,1.6182555e-11
0.0396,1.6368891e-11,1.6223524e-11
0.039700001,1.6375271e-11,1.6264491e-11
0.039799999,1.6381547e-11,1.630546e-11
0.039900001,1.6387754e-11,1.6346429e-11
0.039999999,1.6393928e-11,1.6387397e-11
0.040100001,1.6400103e-11,1.6428366e-11
0.040199999,1.6406303e-11,1.6469335e-11
0.0403,1.6412567e-11,1.6510304e-11
0.040399998,1.6418932e-11,1.6551271e-11
0.0405,1.642543e-11,1.659224e-11
0.040600002,1.6432099e-11,1.6633209e-11
0.0407,1.6438968e-11,1.6674178e-11
0.040800001,1.6446075e-11,1.6715145e-11
0.040899999,1.6453453e-11,1.6756114e-11
0.041000001,1.6461133e-11,1.6797083e-11
0.041099999,1.6469149e-11,1.683805e-11
0.041200001,1.6477533e-11,1.6879019e-11
0.041299999,1.6486311e-11,1.6919988e-11
0.0414,1.6495518e-11,1.6960957e-11
0.041499998,1.6505188e-11,1.7001924e-11
0.0416,1.651535e-11,1.7042893e-11
0.041700002,1.6526032e-11,1.7083862e-11
0.0418,1.6537265e-11,1.7124831e-11
0.041900001,1.6549078e-11,1.7165798e-11
0.041999999,1.65615e-11,1.7206767e-11
0.042100001,1.6574558e-11,1.7247736e-11
0.042199999,1.6588278e-11,1.7288703e-11
0.042300001,1.6602688e-11,1.7329672e-11
0.042399999,1.6617813e-11,1.7370641e-11
0.0425,1.6633679e-11,1.741161e-11
0.042599998,1.665031e-11,1.7452578e-11
0.0427,1.6667726e-11,1.7493547e-11
0.042800002,1.6685951e-11,1.7534516e-11
0.0429,1.6705009e-11,1.7575484e-11
0.043000001,1.6724917e-11,1.7616452e-11
0.043099999,1.6745697e-11,1.7657421e-11
0.043200001,1.6767365e-11,1.769839e-11
0.043299999,1.6789946e-11,1.7739359e-11
0.043400001,1.681346e-11,1.7780326e-11
0.043499999,1.6837918e-11,1.7821295e-11
0.0436,1.6863337e-11,1.7862264e-11
0.043699998,1.6889729e-11,1.7903231e-11
0.0438,1.6917108e-11,1.79442e-11
0.043900002,1.6945485e-11,1.7985169e-11
0.044,1.6974873e-11,1.8026138e-11
0.044100001,1.7005281e-11,1.8067105e-11
0.044199999,1.7036718e-11,1.8108074e-11
0.044300001,1.7069188e-11,1.8149043e-11
0.044399999,1.7102724e-11,1.8190012e-11
0.044500001,1.7137312e-11,1.8230979e-11
0.044599999,1.7172963e-11,1.8271948e-11
0.0447,1.7209676e-11,1.8312917e-11
0.044799998,1.7247457e-11,1.8353884e-11
0.0449,1.7286306e-11,1.8394853e-11
0.045000002,1.7326226e-11,1.8435822e-11
0.0451,1.7367212e-11,1.8476791e-11
0.045200001,1.7409265e-11,1.8517759e-11
0.045299999,1.745238e-11,1.8558727e-11
0.045400001,1.7496568e-11,1.8599696e-11
0.045499999,1.7541827e-11,1.8640664e-11
0.045600001,1.7588143e-11,1.8681633e-11
0.045699999,1.7635508e-11,1.8722602e-11
0.0458,1.7683915e-11,1.8763571e-11
0.045899998,1.7733356e-11,1.8804538e-11
0.046,1.7783821e-11,1.8845507e-11
0.046100002,1.7835297e-11,1.8886476e-11
0.0462,1.7887775e-11,1.8927445e-11
0.046300001,1.7941237e-11,1.8968412e-11
0.046399999,1.7995674e-11,1.9009381e-11
0.046500001,1.8051095e-11,1.905035e-11
0.046599999,1.8107467e-11,1.9091317e-11
0.046700001,1.8164772e-11,1.9132286e-11
0.046799999,1.8222993e-11,1.9173255e-11
0.0469,1.8282112e-11,1.9214224e-11
0.046999998,1.8342109e-11,1.9255191e-11
0.0471,1.8402965e-11,1.929616e-11
0.047200002,1.8464657e-11,1.9337129e-11
0.0473,1.8527164e-11,1.9378098e-11
0.047400001,1.8590461e-11,1.9419065e-11
0.047499999,1.8654543e-11,1.9460034e-11
0.047600001,1.8719385e-11,1.9501003e-11
0.047699999,1.8784954e-11,1.954197e-11
0.047800001,1.8851224e-11,1.9582939e-11
0.047899999,1.8918173e-11,1.9623908e-11
0.048,1.8985768e-11,1.9664877e-11
0.048099998,1.9053986e-11,1.9705845e-11
0.0482,1.9122797e-11,1.9746814e-11
0.048300002,1.9192172e-11,1.9787783e-11
0.0484,1.9262082e-11,1.9828751e-11
0.048500001,1.9332501e-11,1.9869719e-11
0.048599999,1.9403416e-11,1.9910688e-11
0.048700001,1.9474783e-11,1.9951657e-11
0.048799999,1.9546571e-11,1.9992624e-11
0.048900001,1.9618748e-11,2.0033593e-11
0.048999999,1.9691283e-11,2.0074562e-11
0.0491,1.9764145e-11,2.0115531e-11
0.049199998,1.9837302e-11,2.0156498e-11
0.0493,1.9910719e-11,2.0197467e-11
0.049400002,1.9984363e-11,2.0238436e-11
0.0495,2.0058202e-11,2.0279405e-11
0.049600001,2.0132217e-11,2.0320372e-11
0.049699999,2.020637e-11,2.0361341e-11
0.049800001,2.0280624e-11,2.040231e-11
0.049899999,2.0354945e-11,2.0443279e-11
0.050000001,2.0429302e-11,2.0484246e-11
0.050099999,2.0503661e-11,2.0525215e-11
0.0502,2.0577987e-11,2.0566184e-11
0.050299998,2.0652247e-11,2.0607151e-11
0.0504,2.072641e-11,2.064812e-11
0.050500002,2.0800441e-11,2.0689089e-11
0.0506,2.0874309e-11,2.0730058e-11
0.050700001,2.0947992e-11,2.0771026e-11
0.050799999,2.1021447e-11,2.0811994e-11
0.050900001,2.1094643e-11,2.0852963e-11
0.050999999,2.116755e-11,2.0893932e-11
0.051100001,2.1240136e-11,2.09349e-11
0.051199999,2.1312372e-11,2.0975869e-11
0.0513,2.1384223e-11,2.1016838e-11
0.051399998,2.1455662e-11,2.1057805e-11
0.0515,2.1526657e-11,2.1098774e-11
0.051600002,2.1597181e-11,2.1139743e-11
0.0517,2.1667206e-11,2.1180712e-11
0.051800001,2.1736703e-11,2.1221679e-11
0.051899999,2.1805642e-11,2.1262648e-11
0.052000001,2.1873999e-11,2.1303617e-11
0.052099999,2.1941747e-11,2.1344586e-11
0.052200001,2.2008858e-11,2.1385553e-11
0.052299999,2.2075309e-11,2.1426522e-11
0.0524,2.2141075e-11,2.1467491e-11
0.052499998,2.2206133e-11,2.1508458e-11
0.0526,2.227046e-11,2.1549427e-11
0.052700002,2.2334029e-11,2.1590396e-11
0.0528,2.2396819e-11,2.1631365e-11
0.052900001,2.2458813e-11,2.1672332e-11
0.052999999,2.2519988e-11,2.1713301e-11
0.053100001,2.2580325e-11,2.175427e-11
0.053199999,2.2639808e-11,2.1795237e-11
0.053300001,2.269842e-11,2.1836206e-11
0.053399999,2.2756142e-11,2.1877175e-11
0.0535,2.2812962e-11,2.1918144e-11
0.053599998,2.2868865e-11,2.1959112e-11
0.0537,2.2923836e-11,2.2000081e-11
0.053800002,2.2977849e-11,2.204105e-11
0.0539,2.3030904e-11,2.2082019e-11
0.054000001,2.3082985e-11,2.2122986e-11
0.054099999,2.3134088e-11,2.2163955e-11
0.054200001,2.3184203e-11,2.2204924e-11
0.054299999,2.323332e-11,2.2245891e-11
0.054400001,2.3281432e-11,2.228686e-11
0.054499999,2.3328537e-11,2.2327829e-11
0.0546,2.3374629e-11,2.2368798e-11
0.054699998,2.3419705e-11,2.2409765e-11
0.0548,2.346375e-11,2.2450734e-11
0.054900002,2.3506763e-11,2.2491703e-11
0.055,2.3548746e-11,2.2532672e-11
0.055100001,2.3589705e-11,2.2573639e-11
0.055199999,2.3629635e-11,2.2614608e-11
0.055300001,2.3668543e-11,2.2655577e-11
0.055399999,2.3706431e-11,2.2696544e-11
0.055500001,2.3743302e-11,2.2737513e-11
0.055599999,2.3779166e-11,2.2778482e-11
0.0557,2.3814029e-11,2.2819451e-11
0.055799998,2.3847892e-11,2.2860418e-11
0.0559,2.3880748e-11,2.2901387e-11
0.056000002,2.391262e-11,2.2942356e-11
0.0561,2.3943519e-11,2.2983325e-11
0.056200001,2.3973453e-11,2.3024293e-11
0.056299999,2.4002439e-11,2.3065262e-11
0.056400001,2.4030486e-11,2.310623e-11
0.056499999,2.4057612e-11,2.3147198e-11
0.056600001,2.408383e-11,2.3188167e-11
0.056699999,2.4109159e-11,2.3229136e-11
0.0568,2.4133615e-11,2.3270105e-11
0.056899998,2.4157197e-11,2.3311072e-11
0.057,2.4179927e-11,2.3352041e-11
0.057100002,2.4201833e-11,2.339301e-11
0.0572,2.4222933e-11,2.3433979e-11
0.057300001,2.4243246e-11,2.3474946e-11
0.057399999,2.4262798e-11,2.3515915e-11
0.057500001,2.4281608e-11,2.3556884e-11
0.057599999,2.4299701e-11,2.3597851e-11
0.057700001,2.43171e-11,2.363882e-11
0.057799999,2.4333832e-11,2.3679789e-11
0.0579,2.4349916e-11,2.3720758e-11
0.057999998,2.4365362e-11,2.3761725e-11
0.0581,2.4380208e-11,2.3802694e-11
0.058200002,2.4394483e-11,2.3843663e-11
0.0583,2.4408213e-11,2.3884632e-11
0.058400001,2.4421428e-11,2.3925599e-11
0.058499999,2.4434153e-11,2.3966568e-11
0.058600001,2.4446419e-11,2.4007537e-11
0.058699999,2.4458257e-11,2.4048505e-11
0.058800001,2.4469694e-11,2.4089473e-11
0.058899999,2.4480763e-11,2.4130442e-11
0.059,2.4491475e-11,2.4171411e-11
0.059099998,2.4501869e-11,2.4212379e-11
0.0592,2.4511981e-11,2.4253348e-11
0.059300002,2.4521838e-11,2.4294317e-11
