"time","cylinder1.H","cylinder1.m","cylinder2.H","springDamper.s_rel","springDamper.v_rel"
0,156.57499999999999,0.5,156.57499999999999,0.5,0
0.00050000000000000001,156.57499999999999,0.5,156.57499999999999,0.5,0
0.001,156.57499999999999,0.5,156.57499999999999,0.5,0
0.0015,156.57499999999999,0.5,156.57499999999999,0.5,0
0.002,156.57499999999999,0.5,156.57499999999999,0.5,0
0.0025000000000000001,156.57499999999999,0.5,156.57499999999999,0.5,0
0.0030000000000000001,156.57499999999999,0.5,156.57499999999999,0.5,0
0.0035000000000000001,156.57499999999999,0.5,156.57499999999999,0.5,0
0.0040000000000000001,156.57499999999999,0.5,156.57499999999999,0.5,0
0.0045000000000000005,156.57499999999999,0.5,156.57499999999999,0.5,0
0.0050000000000000001,156.57499999999999,0.5,156.57499999999999,0.5,0
0.0054999999999999997,156.57499999999999,0.5,156.57499999999999,0.5,0
0.0060000000000000001,156.57499999999999,0.5,156.57499999999999,0.5,0
0.0065000000000000006,156.57499999999999,0.5,156.57499999999999,0.5,0
0.0070000000000000001,156.57499999999999,0.5,156.57499999999999,0.5,0
0.0074999999999999997,156.57499999999999,0.5,156.57499999999999,0.5,0
0.0080000000000000002,156.57499999999999,0.5,156.57499999999999,0.5,0
0.0085000000000000006,156.57499999999999,0.5,156.57499999999999,0.5,0
0.0090000000000000011,156.57499999999999,0.5,156.57499999999999,0.5,0
0.0094999999999999998,156.57499999999999,0.5,156.57499999999999,0.5,0
0.01,156.57499999999999,0.5,156.57499999999999,0.5,0
0.010500000000000001,156.57499999999999,0.5,156.57499999999999,0.5,0
0.010999999999999999,156.57499999999999,0.5,156.57499999999999,0.5,0
0.0115,156.57499999999999,0.5,156.57499999999999,0.5,0
0.012,156.57499999999999,0.5,156.57499999999999,0.5,0
0.012500000000000001,156.57499999999999,0.5,156.57499999999999,0.5,0
0.013000000000000001,156.57499999999999,0.5,156.57499999999999,0.5,0
0.0135,156.57499999999999,0.5,156.57499999999999,0.5,0
0.014,156.57499999999999,0.5,156.57499999999999,0.5,0
