"time","velocity[1]","velocity[2]","velocity[3]","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","m_flow[1]","m_flow[2]","m_flow[3]","Re_2[1]","Re_2[2]","Re_2[3]","Nu_2[1]","Nu_2[2]","Nu_2[3]","mflow_test","input_mflow_0.y","input_mflow_1.y","input_mflow_2.y"
0.044238,11.915959595959595,0.77874097792944086,85.253502845926803,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.070780800000000005,3.8867351578947367,442.38,77610.526315789466,77610.526315789466,77610.526315789437,180.34798499462917,587.82193009177524,3570.4403698920228,442.38,442.38,2743.9024414676214,3574.9456300529582
0.04444,11.970370370370366,0.78229687280583093,85.642788247049751,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.071103999999999987,3.9044828070175432,444.39999999999998,77964.912280701727,77964.912280701727,77964.912280701741,180.98248874349972,590.1090485272606,3584.9668855108498,444.39999999999998,444.39999999999998,2756.1051221902094,3587.9111403061902
0.044642000000000001,12.024781144781143,0.78585276768222112,86.032073648172712,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.071427199999999996,3.9222304561403507,446.42000000000002,78319.298245614002,78319.298245614002,78319.298245614016,181.616430694629,592.39479275849487,3599.4870709304546,446.42000000000002,446.42000000000002,2768.3033631660724,3600.850486663142
0.044844000000000002,12.079191919191915,0.7894086625586112,86.421359049295674,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.071750399999999992,3.9399781052631577,448.44,78673.684210526291,78673.684210526291,78673.684210526306,182.24981410872687,594.67917028437535,3614.0009600765366,448.44,448.44,2780.4971447453431,3613.7637219215412
0.045046000000000003,12.133602693602692,0.79296455743500138,86.810644450418636,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.072073600000000002,3.9577257543859647,450.46000000000004,79028.070175438581,79028.070175438581,79028.070175438595,182.88264221273528,596.96218852886636,3628.5085865390133,450.46000000000004,450.46000000000004,2792.6864472853376,3626.6508987725711
0.045248000000000003,12.188013468013466,0.79652045231139157,87.199929851541583,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.072396799999999997,3.9754734035087718,452.48000000000002,79382.456140350856,79382.456140350871,79382.456140350856,183.5149182003282,599.24385484208199,3643.0099835768492,452.48000000000002,452.48000000000002,2804.8712511505869,3639.5120698010851
0.045450000000000004,12.242424242424242,0.80007634718778176,87.589215252664545,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.072720000000000007,3.9932210526315792,454.50000000000006,79736.842105263146,79736.842105263146,79736.84210526316,184.14664523240413,601.52417650135135,3657.5051841227955,454.50000000000006,454.50000000000006,2817.0515367128692,3652.3472874858244
0.045651999999999998,12.296835016835013,0.80363224206417172,87.978500653787478,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.073043199999999989,4.0109687017543854,456.51999999999998,80091.228070175406,80091.228070175406,80091.228070175421,184.77782643756746,603.80316071226071,3671.9942207880235,456.51999999999998,456.51999999999998,2829.2272843512401,3665.1566041996275
0.045853999999999999,12.351245791245788,0.80718813694056191,88.367786054910425,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.073366399999999984,4.0287163508771924,458.53999999999996,80445.614035087681,80445.614035087696,80445.614035087696,185.40846491260061,606.08081460967639,3686.4771258666942,458.53999999999996,458.53999999999996,2841.3984744520681,3677.9400722096489
0.046056,12.405656565656562,0.81074403181695198,88.757071456033387,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.073689599999999994,4.0464639999999994,460.56,80799.999999999971,80799.999999999971,80799.999999999971,186.03856372292867,608.35714525875221,3700.953931340433,460.56,460.56,2853.5650874090597,3690.6977436775692
0.046258000000000001,12.460067340067338,0.81429992669334217,89.146356857156334,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.074012800000000004,4.0642116491228064,462.57999999999998,81154.385964912261,81154.385964912246,81154.385964912246,186.66812590307362,610.63215965591314,3715.4246688827138,462.57999999999998,462.57999999999998,2865.7271036232974,3703.4296706598093
0.046460000000000001,12.514478114478113,0.81785582156973224,89.535642258279296,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.074335999999999999,4.0819592982456134,464.60000000000002,81508.77192982455,81508.771929824536,81508.771929824536,187.29715445710099,612.90586472982466,3729.8893698631823,464.60000000000002,464.60000000000002,2877.8845035032664,3716.1359051077416
0.046662000000000002,12.568888888888885,0.82141171644612243,89.924927659402258,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.074659199999999995,4.0997069473684205,466.62,81863.157894736811,81863.157894736811,81863.157894736825,187.92565235905781,615.17826734234166,3744.3480653518782,466.62,466.62,2890.0372674648893,3728.8164988679018
0.046864000000000003,12.623299663299662,0.82496761132251273,90.314213060525205,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.074982400000000005,4.1174545964912284,468.64000000000004,82217.543859649115,82217.543859649115,82217.543859649115,188.55362255340228,617.44937428944274,3758.8007861233996,468.64000000000004,468.64000000000004,2902.1853759315572,3741.4715036822031
0.047066000000000004,12.677710437710436,0.82852350619890269,90.703498461648167,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.0753056,4.1352022456140345,470.66000000000003,82571.92982456139,82571.929824561361,82571.92982456139,189.18106795542582,619.71919230214473,3773.2475626609767,470.66000000000003,470.66000000000003,2914.3288093341598,3754.1009711881447
0.047267999999999998,12.732121212121207,0.83207940107529288,91.0927838627711,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.075628799999999982,4.1529498947368415,472.67999999999995,82926.315789473636,82926.315789473651,82926.315789473651,189.80799145166665,621.98772804740179,3787.6884251604806,472.67999999999995,472.67999999999995,2926.4675481111167,3766.7049529190222
0.047469999999999998,12.786531986531983,0.83563529595168295,91.482069263894061,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.075951999999999992,4.1706975438596485,474.69999999999999,83280.701754385926,83280.70175438594,83280.70175438594,190.43439590031693,624.25498812898957,3802.1234035343632,474.69999999999999,474.69999999999999,2938.6015727084123,3779.2835003041414
0.047671999999999999,12.840942760942758,0.83919119082807314,91.871354665017009,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.076275199999999987,4.1884451929824555,476.71999999999997,83635.08771929823,83635.087719298215,83635.08771929823,191.06028413162082,626.52097908837004,3816.5525274155107,476.71999999999997,476.71999999999997,2950.7308635796235,3791.8366646690251
0.047874,12.895353535353532,0.84274708570446333,92.26064006613997,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.076598399999999997,4.2061928421052626,478.74000000000001,83989.473684210505,83989.473684210505,83989.473684210519,191.68565894826639,628.78570740554494,3830.9758261610427,478.74000000000001,478.74000000000001,2962.8554011859537,3804.3644972356205
0.048076000000000001,12.949764309764307,0.8463029805808534,92.649925467262918,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.076921599999999993,4.2239404912280696,480.75999999999999,84343.85964912278,84343.85964912278,84343.85964912278,192.3105231257706,631.04917949989033,3845.3933288560465,480.75999999999999,480.75999999999999,2974.9751659962608,3816.8670491225143
0.048278000000000001,13.004175084175083,0.84985887545724359,93.039210868385879,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.077244800000000002,4.2416881403508766,482.78000000000003,84698.24561403507,84698.245614035055,84698.24561403507,192.93487941285579,633.31140173097936,3859.805064317231,482.78000000000003,482.78000000000003,2987.0901384870945,3829.344371345137
0.048480000000000002,13.058585858585856,0.85341477033363389,93.428496269508827,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.077567999999999998,4.2594357894736845,484.80000000000001,85052.631578947345,85052.631578947359,85052.631578947345,193.55873053182177,635.57238039938841,3874.211061096526,484.80000000000001,484.80000000000001,2999.2002991427221,3841.7965148159715
0.048682000000000003,13.11299663299663,0.85697066521002385,93.817781670631788,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.077891199999999994,4.2771834385964906,486.82000000000005,85407.01754385962,85407.01754385962,85407.017543859649,194.18207917890842,637.83212174748894,3888.6113474846193,486.82000000000005,486.82000000000005,3011.3056284551617,3854.2235303447601
0.048884000000000004,13.167407407407406,0.86052656008641415,94.20706707175475,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.078214400000000003,4.2949310877192985,488.84000000000003,85761.403508771924,85761.403508771909,85761.403508771909,194.80492802465443,640.09063196022782,3903.0059515144217,488.84000000000003,488.84000000000003,3023.4061069242161,3866.6254686387147
0.049085999999999998,13.221818181818179,0.86408245496280411,94.596352472877683,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.078537599999999999,4.3126787368421047,490.85999999999996,86115.789473684184,86115.789473684184,86115.789473684184,195.42727971424765,642.34791716589166,3917.3949009644907,490.85999999999996,490.85999999999996,3035.5017150575004,3879.0023803027207
0.049287999999999998,13.276228956228952,0.8676383498391943,94.985637874000645,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.078860799999999981,4.3304263859649117,492.88,86470.17543859646,86470.17543859646,86470.175438596474,196.04913686787052,644.60398343685722,3931.7782233623725,492.88,492.88,3047.5924333704775,3891.3543158395482
0.049489999999999999,13.330639730639728,0.87119424471558438,95.374923275123592,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.079183999999999991,4.3481740350877187,494.89999999999998,86824.561403508749,86824.561403508735,86824.561403508749,196.67050208103859,646.85883679033316,3946.1559459879031,494.89999999999998,494.89999999999998,3059.6782423864843,3903.6813256500491
0.049692,13.385050505050502,0.87475013959197467,95.764208676246554,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.0795072,4.3659216842105266,496.92000000000002,87178.947368421024,87178.947368421024,87178.947368421053,197.29137792493353,649.11248318908292,3960.5280958764465,496.92000000000002,496.92000000000002,3071.7591226367681,3915.9834600333734
0.049894000000000001,13.439461279461277,0.87830603446836464,96.153494077369501,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.079830399999999996,4.3836693333333328,498.94,87533.333333333314,87533.333333333285,87533.333333333314,197.9117669467303,651.36492854214021,3974.8946998220713,498.94,498.94,3083.8350546605152,3928.2607691871672
0.050096000000000002,13.493872053872053,0.88186192934475505,96.542779478492463,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.080153600000000005,4.4014169824561407,500.96000000000004,87887.719298245604,87887.719298245618,87887.719298245604,198.53167166991815,653.61617870550992,3989.2557843806944,500.96000000000004,500.96000000000004,3095.9060190048822,3940.5133032077779
0.050298000000000002,13.548282828282826,0.88541782422114501,96.93206487961541,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.080476800000000001,4.4191646315789468,502.98000000000002,88242.105263157864,88242.105263157864,88242.105263157879,199.15109459461684,655.86623948285603,4003.6113758731394,502.98000000000002,502.98000000000002,3107.9719962250292,3952.7411120904644
0.050500000000000003,13.6026936026936,0.88897371909753531,97.321350280738372,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.080799999999999997,4.4369122807017547,505.00000000000006,88596.491228070154,88596.491228070168,88596.491228070168,199.77003819788624,658.11511662618159,4017.9615003881709,505.00000000000006,505.00000000000006,3120.0329668841487,3964.9442457295945
0.050702000000000004,13.657104377104375,0.89252961397392527,97.710635681861334,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.081123199999999993,4.4546599298245608,507.02000000000004,88950.877192982443,88950.877192982429,88950.877192982443,200.38850493403189,660.36281583649372,4032.3061837854661,507.02000000000004,507.02000000000004,3132.0889115534997,3977.1227539188512
0.050903999999999998,13.711515151515147,0.89608550885031535,98.099921082984267,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.081446399999999988,4.4724075789473678,509.03999999999996,89305.263157894704,89305.263157894689,89305.263157894718,201.006497234904,662.60934276445664,4046.6454516985355,509.03999999999996,509.03999999999996,3144.1398108124354,3989.2766863514362
0.051105999999999999,13.765925925925924,0.89964140372670554,98.489206484107228,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.081769599999999998,4.4901552280701749,511.06,89659.649122806979,89659.649122806979,89659.649122807008,201.62401751019323,664.85470301104033,4060.979329537598,511.06,511.06,3156.185645248439,4001.4060926202719
0.051307999999999999,13.8203367003367,0.90319729860309583,98.87849188523019,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.082092800000000007,4.5079028771929828,513.08000000000004,90014.035087719283,90014.035087719269,90014.035087719283,202.24106814771886,667.09890212814958,4075.3078424924129,513.08000000000004,513.08000000000004,3168.2263954571504,4013.511022218207
0.05151,13.874747474747471,0.9067531934794858,99.267777286353137,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.082415999999999989,4.5256505263157889,515.10000000000002,90368.421052631529,90368.421052631558,90368.421052631573,202.85765151371379,669.34194561924687,4089.6310155350461,515.10000000000002,515.10000000000002,3180.2620420424009,4025.5915245382089
0.051712000000000001,13.929158249158247,0.91030908835587609,99.657062687476085,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.082739199999999999,4.5433981754385968,517.12,90722.807017543848,90722.807017543848,90722.807017543833,203.47376995310512,671.58383893996779,4103.9488734226179,517.12,517.12,3192.2925656162424,4037.6476488735802
0.051914000000000002,13.983569023569022,0.91386498323226606,100.04634808859903,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.083062399999999995,4.5611458245614029,519.13999999999999,91077.192982456123,91077.192982456094,91077.192982456108,204.08942578978798,673.82458749871876,4118.2614406999874,519.13999999999999,519.13999999999999,3204.3179467989803,4049.6794444181437
0.052116000000000003,14.037979797979796,0.91742087810865647,100.43563348972201,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.083385600000000004,4.5788934736842108,521.16000000000008,91431.578947368413,91431.578947368413,91431.578947368427,204.70462132689727,676.06419665727503,4132.5687417023919,521.16000000000008,521.16000000000008,3216.3381662192014,4061.6869602664565
0.052318000000000003,14.092390572390572,0.92097677298504654,100.82491889084496,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.083708800000000014,4.5966411228070179,523.18000000000006,91785.964912280702,91785.964912280688,91785.964912280688,205.31935884707272,678.30267173135701,4146.8708005580538,523.18000000000006,523.18000000000006,3228.3532045138095,4073.6702454140041
0.052520000000000004,14.146801346801345,0.92453266786143673,101.2142042919679,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.084031999999999996,4.6143887719298249,525.20000000000005,92140.350877192963,92140.350877192963,92140.350877192977,205.93364061272061,680.54001799120772,4161.1676411907438,525.20000000000005,525.20000000000005,3240.3630423280556,4085.6293487573971
0.052721999999999998,14.201212121212118,0.92808856273782669,101.60348969309086,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.084355199999999991,4.632136421052631,527.22000000000003,92494.736842105223,92494.736842105238,92494.736842105238,206.54746886627137,682.77624066215526,4175.4592873222873,527.22000000000003,527.22000000000003,3252.3676603155645,4097.5643190945784
0.052923999999999999,14.255622895622894,0.93164445761421699,101.99277509421381,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.084678400000000001,4.6498840701754389,529.24000000000001,92849.122807017528,92849.122807017528,92849.122807017528,207.16084583043229,685.01134492516701,4189.7457624750541,529.24000000000001,529.24000000000001,3264.367039138373,4109.475205125018
