"time","constantSpeed.phi","smee.is[1]","smee.is[2]","smee.idq_dr[1]","smee.idq_rr[2]","smee.idq_sr[1]","smee.idq_sr[2]"
0,-1.5707963267948966,0,0,0,0,0,0
0.00050000000000000001,-1.4923088703327112,0.15511783470894944,-0.14065852930352718,-0.27277733119152014,-0.092920541392508077,-0.14182015720956953,0.096215038800286354
0.001,-1.4138214138705261,0.33357249299241248,-0.24159403498428225,-0.53773728642078022,-0.17845494042656254,-0.29059201030703219,0.18517153826887026
0.0015,-1.3353339574083412,0.51882893215633141,-0.28992495429960369,-0.79485940109885445,-0.25655998618814685,-0.44636949931188513,0.266793773256705
0.002,-1.2568465009461562,0.69340998164044854,-0.27578664476696191,-1.0440747686177758,-0.32725541078278275,-0.60925679258063814,0.34107102741540585
0.0025000000000000001,-1.1783590444839713,0.83979455651936252,-0.19288300304936135,-1.2852794969822448,-0.39062598281911143,-0.7793945718000661,0.40806001209850662
0.0030000000000000001,-1.0998715880217864,0.94131986159094827,-0.038878167451732108,-1.5183477380316719,-0.44682178103066544,-0.95694669070812099,0.46788542170423791
0.0035000000000000001,-1.0213841315596015,0.98305060267898758,0.18438735577619927,-1.7431440221903254,-0.49605649246352779,-1.1420875021604271,0.52073843552728671
0.0040000000000000001,-0.94289667509741648,0.95258016539298429,0.47086427162439182,-1.9595347581052089,-0.53860430650149049,-1.334989982178604,0.56687377800962846
0.0045000000000000005,-0.86440921863523135,0.84073102485997397,0.81044772339423665,-2.1673987614797938,-0.57479523833699242,-1.5358148227796726,0.60660512823346591
0.0050000000000000001,-0.78592176217304632,0.64212591245880635,1.1893107091306407,-2.3666365461930905,-0.60500920412997217,-1.7447007608342977,0.64029921751172136
0.0054999999999999997,-0.7074343057108613,0.35560603372633925,1.5904055730257485,-2.5571782969108323,-0.62966911123243097,-1.9617562301592051,0.66836888601784161
0.0060000000000000001,-0.62894684924867617,-0.015521791190283735,1.9941153134166958,-2.7389904177813365,-0.64923311905823267,-2.1870524560839026,0.69126524909381093
0.0065000000000000006,-0.55045939278649103,-0.46342076185044118,2.3790306959454037,-2.9120806473716612,-0.66418635621900624,-2.4206180077773958,0.70946926877467431
0.0070000000000000001,-0.47197193632430617,-0.9758476039618178,2.7228245663924673,-3.0765016634418512,-0.67503229841246382,-2.6624348915313747,0.72348293935481855
0.0074999999999999997,-0.39348447986212126,-1.5364621332532789,3.0031908999428745,-3.2323532380085966,-0.68228404552378952,-2.9124361307548488,0.73382033217324305
0.0080000000000000002,-0.31499702339993652,-2.1253142605964448,3.1988135432938694,-3.3797829952211869,-0.68645569838813136,-3.1705047836145472,0.74099870743147644
