"time","meanCurrent.x","meanVoltage.x","rootMeanSquareVoltage.mean.x","idealthyristor.off","meanCurrent.y","meanVoltage.y","pulse2.twoPulse.timerNegative[1].entryTime","pulse2.twoPulse.timerPositive[1].entryTime","rootMeanSquareVoltage.mean.y"
0,0,0,0,1,0,0,0,0,0
2.0462734408059344e-15,9.9984890140217272e-23,1.9996977964934582e-21,1.9541822774099272e-27,1,0,0,0,0,0
2.0462734408059344e-15,9.9984890140217272e-23,1.9996977964934582e-21,1.9541822774099272e-27,1,0,0,0,2.0462734408059344e-15,0
0.0001,2.4428427300894279e-09,4.8856854601788558e-08,3.8287676229615774e-11,1,0,0,0,2.0462734408059344e-15,0
0.00020000000000000001,9.7676730397668272e-09,1.9535346079533658e-07,3.0600593492322502e-10,1,0,0,0,2.0462734408059344e-15,0
0.00030000000000000003,2.195828546456977e-08,4.3916570929139557e-07,1.0993239359545856e-09,1,0,0,0,2.0462734408059344e-15,0
0.00040000000000000002,3.9013409116822594e-08,7.8026818233645214e-07,2.4392421778142912e-09,1,0,0,0,2.0462734408059344e-15,0
0.00050000000000000001,6.0848245071676198e-08,1.2169649014335237e-06,5.0132397155277528e-09,1,0,0,0,2.0462734408059344e-15,0
0.00060000000000000006,8.747831076701803e-08,1.7495662153403606e-06,8.6949309911411527e-09,1,0,0,0,2.0462734408059344e-15,0
0.00069999999999999999,1.1890951881417742e-07,2.3781903762835483e-06,1.3436159299452931e-08,1,0,0,0,2.0462734408059344e-15,0
0.00080000000000000004,1.5514186921315444e-07,3.1028373842630887e-06,1.9236924640463099e-08,1,0,0,0,2.0462734408059344e-15,0
0.00090000000000000008,1.9596267695607291e-07,3.9192535391214586e-06,2.7015257342772363e-08,1,0,0,0,2.0462734408059344e-15,0
0.001,2.4143745445704823e-07,4.8287490891409655e-06,3.6488380619909239e-08,1,0,0,0,2.0462734408059344e-15,0
0.0011000000000000001,2.916061781222852e-07,5.8321235624457038e-06,4.7483740921010879e-08,1,0,0,0,2.0462734408059344e-15,0
0.0012000000000000001,3.4646884795178377e-07,6.9293769590356745e-06,6.000133824607729e-08,1,0,0,0,2.0462734408059344e-15,0
0.0013000000000000002,4.0568491411631065e-07,8.113698282326213e-06,7.5016897526924598e-08,1,0,0,0,2.0462734408059344e-15,0
0.0014,4.6928771175799866e-07,9.3857542351599733e-06,9.243490871922775e-08,1,0,0,0,2.0462734408059344e-15,0
0.0015,5.3738581572454471e-07,1.0747716314490893e-05,1.1194428904809909e-07,1,0,0,0,2.0462734408059344e-15,0
0.0016000000000000001,6.0997922601594837e-07,1.2199584520318965e-05,1.3354503851353858e-07,1,0,0,0,2.0462734408059344e-15,0
0.001666666666668714,6.6070309588709823e-07,1.3214061917741963e-05,1.4939130064209565e-07,1,0,0,0,2.0462734408059344e-15,0
0.001666666666668714,6.6070309588709823e-07,1.3214061917741963e-05,1.4939130064209565e-07,0,0,0,0,2.0462734408059344e-15,0
0.0017000000000000001,0.00013147013898988469,0.0026294027797976937,0.20533924404528719,0,0,0,0,2.0462734408059344e-15,0
0.0018000000000000002,0.0005378617257863151,0.010757234515726306,0.86610024233227001,0,0,0,0,2.0462734408059344e-15,0
0.0019,0.00096488348503225431,0.019297669700645084,1.5956295924500041,0,0,0,0,2.0462734408059344e-15,0
0.002,0.0014121139947332556,0.028242279894665111,2.3958232373599975,0,0,0,0,2.0462734408059344e-15,0
0.0021000000000000003,0.0018791118974154923,0.037582237948309838,3.2682985314870687,0,0,0,0,2.0462734408059344e-15,0
0.0022000000000000001,0.0023654163177724177,0.047308326355448356,4.2143875950108614,0,0,0,0,2.0462734408059344e-15,0
0.0023,0.0028705473268393752,0.057410946536787508,5.2351319782316814,0,0,0,0,2.0462734408059344e-15,0
0.0024000000000000002,0.0033940064290472489,0.067880128580944971,6.3312785976334363,0,0,0,0,2.0462734408059344e-15,0
0.0025000000000000001,0.0039352770242700444,0.078705540485400877,7.5032768625994954,0,0,0,0,2.0462734408059344e-15,0
0.0026000000000000003,0.0044938249499954343,0.08987649899990871,8.7512766746562338,0,0,0,0,2.0462734408059344e-15,0
0.0027000000000000001,0.0050690989877756063,0.10138197975551211,10.075128007312001,0,0,0,0,2.0462734408059344e-15,0
0.0028,0.005660531410718702,0.11321062821437405,11.474381476835219,0,0,0,0,2.0462734408059344e-15,0
0.0029000000000000002,0.0062675385454498836,0.12535077090899766,12.948290189715303,0,0,0,0,2.0462734408059344e-15,0
0.0030000000000000001,0.0068895213487850113,0.13779042697570021,14.495812638181095,0,0,0,0,2.0462734408059344e-15,0
0.0031000000000000003,0.0075258659991560397,0.15051731998312085,16.115616772496249,0,0,0,0,2.0462734408059344e-15,0
0.0032000000000000002,0.0081759445015961042,0.16351889003192213,17.806085269661406,0,0,0,0,2.0462734408059344e-15,0
0.0033,0.008839115307154902,0.17678230614309809,19.565321930196959,0,0,0,0,2.0462734408059344e-15,0
0.0034000000000000002,0.0095147239461632598,0.19029447892326518,21.39115916506044,0,0,0,0,2.0462734408059344e-15,0
0.0035000000000000001,0.010202103674353128,0.20404207348706252,23.281166545633745,0,0,0,0,2.0462734408059344e-15,0
0.0036000000000000003,0.010900576130939218,0.21801152261878437,25.232660390878184,0,0,0,0,2.0462734408059344e-15,0
0.0037000000000000002,0.011609452008009797,0.23218904016019601,27.242714357920519,0,0,0,0,2.0462734408059344e-15,0
0.0038,0.012328031730697138,0.24656063461394273,29.308170993135725,0,0,0,0,2.0462734408059344e-15,0
0.0039000000000000003,0.013055606147553137,0.26111212295106273,31.425654194960948,0,0,0,0,2.0462734408059344e-15,0
0.0040000000000000001,0.013791457230571619,0.27582914461143232,33.591582550052792,0,0,0,0,2.0462734408059344e-15,0
0.0041000000000000003,0.014534858783411441,0.29069717566822884,35.802183428053084,0,0,0,0,2.0462734408059344e-15,0
0.0042000000000000006,0.015285077158460548,0.30570154316921094,38.053507905070241,0,0,0,0,2.0462734408059344e-15,0
0.0043,0.016041371980785608,0.32082743961571208,40.341446345440758,0,0,0,0,2.0462734408059344e-15,0
0.0044000000000000003,0.016802996878717006,0.33605993757434005,42.661744614916714,0,0,0,0,2.0462734408059344e-15,0
0.0045000000000000005,0.017569200220437238,0.35138400440874479,45.010020869788875,0,0,0,0,2.0462734408059344e-15,0
0.0045999999999999999,0.018339225855758794,0.3667845171151759,47.38178284981764,0,0,0,0,2.0462734408059344e-15,0
0.0047000000000000002,0.019112313862353528,0.38224627724707055,49.772445607039487,0,0,0,0,2.0462734408059344e-15,0
0.0048000000000000004,0.019887701295701103,0.39775402591402204,52.177349600518326,0,0,0,0,2.0462734408059344e-15,0
0.0048999999999999998,0.020664622942021326,0.41329245884042648,54.591779085524053,0,0,0,0,2.0462734408059344e-15,0
0.0050000000000000001,0.021442312073524442,0.42884624147048883,57.010980732018041,0,0,0,0,2.0462734408059344e-15,0
0.0051000000000000004,0.0222200012063382,0.44440002412676399,59.430182508613164,0,0,0,0,2.0462734408059344e-15,0
0.0052000000000000006,0.022996922856929676,0.4599384571385936,61.844612417229889,0,0,0,0,2.0462734408059344e-15,0
0.0053,0.023772310294926807,0.47544620589853626,64.249516872300674,0,0,0,0,2.0462734408059344e-15,0
0.0054000000000000003,0.024545398302654505,0.49090796605309001,66.640179743358829,0,0,0,0,2.0462734408059344e-15,0
0.0055000000000000005,0.025315423934736413,0.50630847869472828,69.011941404806848,0,0,0,0,2.0462734408059344e-15,0
0.0055999999999999999,0.026081627271054467,0.52163254542108939,71.360217128261041,0,0,0,0,2.0462734408059344e-15,0
0.0057000000000000002,0.026843252155985584,0.53686504311971173,73.680514117740444,0,0,0,0,2.0462734408059344e-15,0
0.0058000000000000005,0.027599546958509399,0.55199093917018793,75.968450609196736,0,0,0,0,2.0462734408059344e-15,0
0.0058999999999999999,0.028349765309321196,0.56699530618642402,78.219772710285369,0,0,0,0,2.0462734408059344e-15,0
0.0060000000000000001,0.029093166825081149,0.58186333650162303,80.430369963704123,0,0,0,0,2.0462734408059344e-15,0
0.0061000000000000004,0.029829017876447494,0.59658035752895,82.596295250325809,0,0,0,0,2.0462734408059344e-15,0
0.0062000000000000006,0.030556592240155802,0.61113184480311622,84.713773322127068,0,0,0,0,2.0462734408059344e-15,0
0.0063,0.031275171926595131,0.6255034385319026,86.779226487847737,0,0,0,0,2.0462734408059344e-15,0
0.0064000000000000003,0.03198404775025581,0.63968095500511635,88.789275385764242,0,0,0,0,2.0462734408059344e-15,0
0.0065000000000000006,0.032682520182387723,0.65365040364775429,90.740766968003996,0,0,0,0,2.0462734408059344e-15,0
0.0066,0.033369899867361198,0.66739799734722416,92.630770395461028,0,0,0,0,2.0462734408059344e-15,0
0.0067000000000000002,0.034045508480201034,0.68091016960402073,94.456605315486271,0,0,0,0,2.0462734408059344e-15,0
0.0068000000000000005,0.034708679238216703,0.694173584764334,96.215837762856637,0,0,0,0,2.0462734408059344e-15,0
