"time","position.s","hollowCylinderAxialFlux.F_m","cuboidParallelFlux.F_m","cuboidOrthogonalFlux.F_m","hollowCylinderRadialFlux.F_m","leakageAroundPoles.F_m"
0,0.0001,-1.9739208813035278,-0.62831853106353386,6.2831853106353378e-05,0.00097365758080320583,-0.019936540033111613
0.00050000000000000001,0.00010001631492974607,-1.9732769512828527,-0.62811356177194244,6.2831853106353378e-05,0.00097365758080320583,-0.019933277612279098
0.001,0.00010011306628866716,-1.9694647621163404,-0.62690010427223875,6.2831853106353378e-05,0.00097365758080320583,-0.019913952542128611
0.0015,0.00010034742034059734,-1.9602764225443374,-0.62397536494885653,6.2831853106353378e-05,0.00097365758080320583,-0.019867297230517389
0.002,0.00010075646323894607,-1.9443923887646291,-0.61891931996429805,6.2831853106353378e-05,0.00097365758080320583,-0.019786384789149316
0.0025000000000000001,0.00010135942059881836,-1.9213279591211656,-0.611577683989593,6.2831853106353378e-05,0.00097365758080320583,-0.019668305128149641
0.0030000000000000001,0.00010216354939479206,-1.8912014644373296,-0.60198812289566461,6.2831853106353378e-05,0.00097365758080320583,-0.019512998142367666
0.0035000000000000001,0.00010316680355412678,-1.8545980188814981,-0.59033688430685338,6.2831853106353378e-05,0.00097365758080320583,-0.019322627309780089
0.0040000000000000001,0.00010436111262095278,-1.8123928497506083,-0.57690256172443222,6.2831853106353378e-05,0.00097365758080320583,-0.019100775312330842
0.0045000000000000005,0.00010573440374172148,-1.765619433053528,-0.56201412077915758,6.2831853106353378e-05,0.00097365758080320583,-0.018851870803636459
0.0050000000000000001,0.00010727221014828716,-1.715360021731501,-0.54601605328157887,6.2831853106353378e-05,0.00097365758080320583,-0.018580712345794628
0.0054999999999999997,0.00010895879213375817,-1.6626666313867122,-0.52924322619829112,6.2831853106353378e-05,0.00097365758080320583,-0.018292121310355167
0.0060000000000000001,0.00011077792616021892,-1.6085082032483378,-0.51200406310167212,6.2831853106353378e-05,0.00097365758080320583,-0.017990700031545997
0.0065000000000000006,0.00011271373410018661,-1.5537318402184397,-0.49456820522006328,6.2831853106353378e-05,0.00097365758080320583,-0.017680632180838429
