"time","slewRateLimiter.y","limiter.y","variableLimiter.y","deadZone.y","sine.y","constPos.y","constNeg.y","idealDerivative.y"
0,0,0,0,0,0,1,-1,0
0.00022000000000000001,0.0002826394015980853,0.0027646006547462111,0.0027646006547462111,0,0.0027646006547462111,1,-1,2.4819612531481257
0.00044000000000000002,0.0010560964940770281,0.0055291960270176001,0.0055291960270176001,0,0.0055291960270176001,1,-1,4.4730995329405721
0.00066,0.0022229108922342841,0.0082937808343494391,0.0082937808343494391,0,0.0082937808343494391,1,-1,6.0708699421151548
0.00088000000000000003,0.0037051109689727811,0.011058349794297186,0.011058349794297186,0,0.011058349794297186,1,-1,7.3532388253244036
0.0011000000000000001,0.0054403162630237371,0.013822897624446578,0.013822897624446578,0,0.013822897624446578,1,-1,8.3825813614228419
0.00132,0.0073786554176483513,0.01658741904242373,0.01658741904242373,0,0.01658741904242373,1,-1,9.2087636247753792
0.0015400000000000001,0.0094801643879204433,0.019351908765905222,0.019351908765905222,0,0.019351908765905222,1,-1,9.8717443779847791
0.0015887732480216311,0.0099647818664217336,0.019964781866424097,0.019964781866424097,0,0.019964781866424097,1,-1,10.000000000002363
0.0015887732480216311,0.0099647818664217336,0.019964781866424097,0.019964781866424097,0,0.019964781866424097,1,-1,10
0.0017600000000000001,0.011677049386205422,0.022116361512628194,0.022116361512628194,0,0.022116361512628194,1,-1,10
0.00198,0.013877049386205421,0.024880772000400439,0.024880772000400439,0,0.024880772000400439,1,-1,10
0.0022000000000000001,0.016077049386205421,0.027645134947110499,0.027645134947110499,0,0.027645134947110499,1,-1,10
0.0024200000000000003,0.018277049386205425,0.030409445070737753,0.030409445070737753,0,0.030409445070737753,1,-1,10
0.00264,0.020477049386205419,0.033173697089362512,0.033173697089362512,0,0.033173697089362512,1,-1,10
0.0028600000000000001,0.02267704938620542,0.035937885721176115,0.035937885721176115,0,0.035937885721176115,1,-1,10
0.0030800000000000003,0.024877049386205424,0.03870200568449101,0.03870200568449101,0,0.03870200568449101,1,-1,10
0.0033,0.027077049386205428,0.041466051697750861,0.041466051697750861,0,0.041466051697750861,1,-1,10
0.0035200000000000001,0.029277049386205428,0.044230018479540632,0.044230018479540632,0,0.044230018479540632,1,-1,10
0.0037400000000000003,0.031477049386205429,0.046993900748596676,0.046993900748596676,0,0.046993900748596676,1,-1,10
0.00396,0.033677049386205429,0.049757693223816818,0.049757693223816818,0,0.049757693223816818,1,-1,10
0.0041800000000000006,0.03587704938620543,0.052521390624270498,0.052521390624270498,0,0.052521390624270498,1,-1,10
0.0044000000000000003,0.03807704938620543,0.055284987669208759,0.055284987669208759,0,0.055284987669208759,1,-1,10
0.00462,0.040277049386205424,0.058048479078074457,0.058048479078074457,0,0.058048479078074457,1,-1,10
0.0048400000000000006,0.042477049386205432,0.060811859570512251,0.060811859570512251,0,0.060811859570512251,1,-1,10
0.0050600000000000003,0.044677049386205425,0.063575123866378758,0.063575123866378758,0,0.063575123866378758,1,-1,10
0.00528,0.046877049386205419,0.0663382666857526,0.0663382666857526,0,0.0663382666857526,1,-1,10
0.0055000000000000005,0.049077049386205426,0.069101282748944545,0.069101282748944545,0,0.069101282748944545,1,-1,10
0.0057200000000000003,0.05127704938620542,0.071864166776507504,0.071864166776507504,0,0.071864166776507504,1,-1,10
0.00594,0.053477049386205427,0.07462691348924673,0.07462691348924673,0,0.07462691348924673,1,-1,10
0.0061600000000000005,0.055677049386205428,0.077389517608229846,0.077389517608229846,0,0.077389517608229846,1,-1,10
