"time","input_mflow.y","input_p.y","IN_p.ports[1].m_flow","IN_p.ports[1].p","IN_p.ports[1].h_outflow","OUT_dp.ports[1].m_flow","OUT_dp.ports[1].p","OUT_dp.ports[1].h_outflow","OUT_mflow.ports[1].m_flow","OUT_mflow.ports[1].p","OUT_mflow.ports[1].h_outflow","IN_mflow.ports[1].m_flow","IN_mflow.ports[1].p","IN_mflow.ports[1].h_outflow","from_dp.port_b.m_flow","from_dp.port_b.p","from_dp.port_b.h_outflow","from_mflow.port_b.m_flow","from_mflow.port_b.p","from_mflow.port_b.h_outflow"
0,0,100000,0,100000,293586.68523714185,0,100000,293586.68523714185,0,100000,293586.68523714185,0,100000,293586.68523714185,0,100000,293586.68523714185,0,100000,293586.68523714185
0.0001,6.2831848937625715e-07,100005.76879870928,-6.2831848937688363e-07,100005.76879870928,293586.68523714185,6.2831848937688363e-07,100000,293586.68523714185,6.2831848937625715e-07,100000,293586.68523714185,-6.2831848937625715e-07,100005.76879870928,293586.68523714185,-6.2831848937688363e-07,100000,293586.68523714185,-6.2831848937625715e-07,100000,293586.68523714185
0.00020000000000000001,1.2566367307023254e-06,100011.53742873909,-1.2566367307028864e-06,100011.53742873909,293586.68523714185,1.2566367307028864e-06,100000,293586.68523714185,1.2566367307023254e-06,100000,293586.68523714185,-1.2566367307023254e-06,100011.53742873909,293586.68523714185,-1.2566367307028864e-06,100000,293586.68523714185,-1.2566367307023254e-06,100000,293586.68523714185
0.00030000000000000003,1.884954475928114e-06,100017.30588781022,-1.8849544759274074e-06,100017.30588781022,293586.68523714185,1.8849544759274074e-06,100000,293586.68523714185,1.884954475928114e-06,100000,293586.68523714185,-1.884954475928114e-06,100017.30588781022,293586.68523714185,-1.8849544759274074e-06,100000,293586.68523714185,-1.884954475928114e-06,100000,293586.68523714185
0.00040000000000000002,2.5132714770037264e-06,100023.07417364376,-2.5132714770038903e-06,100023.07417364376,293586.68523714185,2.5132714770038903e-06,100000,293586.68523714185,2.5132714770037264e-06,100000,293586.68523714185,-2.5132714770037264e-06,100023.07417364376,293586.68523714185,-2.5132714770038903e-06,100000,293586.68523714185,-2.5132714770037264e-06,100000,293586.68523714185
0.00050000000000000001,3.1415874858795636e-06,100028.84228396104,-3.1415874858803166e-06,100028.84228396104,293586.68523714185,3.1415874858803166e-06,100000,293586.68523714185,3.1415874858795636e-06,100000,293586.68523714185,-3.1415874858795636e-06,100028.84228396104,293586.68523714185,-3.1415874858803166e-06,100000,293586.68523714185,-3.1415874858795636e-06,100000,293586.68523714185
0.00060000000000000006,3.7699022545064139e-06,100034.61021648366,-3.769902254507125e-06,100034.61021648366,293586.68523714185,3.769902254507125e-06,100000,293586.68523714185,3.7699022545064139e-06,100000,293586.68523714185,-3.7699022545064139e-06,100034.61021648366,293586.68523714185,-3.769902254507125e-06,100000,293586.68523714185,-3.7699022545064139e-06,100000,293586.68523714185
0.00069999999999999999,4.3982155348355577e-06,100040.37796893351,-4.3982155348356314e-06,100040.37796893351,293586.68523714185,4.3982155348356314e-06,100000,293586.68523714185,4.3982155348355577e-06,100000,293586.68523714185,-4.3982155348355577e-06,100040.37796893351,293586.68523714185,-4.3982155348356314e-06,100000,293586.68523714185,-4.3982155348355577e-06,100000,293586.68523714185
0.00080000000000000004,5.0265270788188626e-06,100046.14553903275,-5.026527078819608e-06,100046.14553903275,293586.68523714185,5.026527078819608e-06,100000,293586.68523714185,5.0265270788188626e-06,100000,293586.68523714185,-5.0265270788188626e-06,100046.14553903275,293586.68523714185,-5.026527078819608e-06,100000,293586.68523714185,-5.0265270788188626e-06,100000,293586.68523714185
0.00090000000000000008,5.654836638408882e-06,100051.91292450379,-5.6548366384089422e-06,100051.91292450379,293586.68523714185,5.6548366384089422e-06,100000,293586.68523714185,5.654836638408882e-06,100000,293586.68523714185,-5.654836638408882e-06,100051.91292450379,293586.68523714185,-5.6548366384089422e-06,100000,293586.68523714185,-5.654836638408882e-06,100000,293586.68523714185
0.001,6.2831439655589513e-06,100057.68012306937,-6.2831439655591571e-06,100057.68012306937,293586.68523714185,6.2831439655591571e-06,100000,293586.68523714185,6.2831439655589513e-06,100000,293586.68523714185,-6.2831439655589513e-06,100057.68012306937,293586.68523714185,-6.2831439655591571e-06,100000,293586.68523714185,-6.2831439655589513e-06,100000,293586.68523714185
