"time","bodyCylinder2.body.Q[1]","bodyCylinder2.body.Q[2]","bodyCylinder2.body.Q[3]","bodyCylinder2.body.Q[4]","bodyCylinder2.body.w_a[1]","bodyCylinder2.body.w_a[2]","bodyCylinder2.body.w_a[3]","bodyCylinder3.body.Q[1]","bodyCylinder3.body.Q[2]","bodyCylinder3.body.Q[3]","bodyCylinder3.body.Q[4]","bodyCylinder3.body.w_a[1]","bodyCylinder3.body.w_a[2]","bodyCylinder3.body.w_a[3]","revolute.phi","revolute.w","rotor1D.phi","rotor1D.w"
0,0,0.3826834323650502,0,0.92387953251130317,8.7266462599716483,0,0,0,0,0,1,0,0,0,0,8.7266462599716483,0,8.7266462599716483
0.001,0.0040310417061607956,0.38267978804682035,-0.0016700809624534529,0.92387073844384893,8.7266462599716483,-1.2514249972816408e-05,-0.0013629286022799651,9.7662682816819052e-06,-8.084463475478083e-11,-1.0248156584125311e-05,0.9999999998997976,0.03906507277958543,-6.5883209594446218e-07,-0.040992626331767791,0.0086983415888821393,8.6700369180436372,0.0086983415888822208,8.6700369180438202
0.002,0.0080617459360296153,0.38266884874166029,-0.0033407597200106418,0.92384435906687679,8.7266462599716483,-5.2926430907656848e-05,-0.0027254695492188448,3.9065071251880568e-05,-1.3978461806491203e-09,-4.099262628884395e-05,0.99999999839676235,0.078130136461169938,-5.6611340542754822e-06,-0.081985252407266881,0.017340073838243462,8.6134275827299867,0.017340073838243857,8.6134275827304556
0.0030000000000000001,0.012092035953643405,0.38265060352672103,-0.0050120043090674518,0.92380039949111181,8.7266462599716483,-0.000125549154516456,-0.0040871108099920905,8.7896398667226198e-05,-7.2438979477062446e-09,-9.223340869328452e-05,0.99999999188361066,0.11719516700168482,-1.9559858260705961e-05,-0.122977876913964,0.02592519676263386,8.5568182719598109,0.025925196762634915,8.5568182719606796
0.0040000000000000001,0.016121835146312592,0.38262503961646949,-0.0066837826470602284,0.92373886598948363,8.7266462599716483,-0.00023468267521231046,-0.0054472038561198151,0.0001562602231895612,-2.320446050236705e-08,-0.00016397050216783047,0.99999997434820798,0.15626012399734612,-4.6904369982222827e-05,-0.16397049637938332,0.034453710400982621,8.5002090167582995,0.034453710400984786,8.5002090167596887
0.0050000000000000001,0.020151066971619388,0.38259214236548317,-0.0083560624677439313,0.9236597659961866,8.7266462599716483,-0.00038461620178369767,-0.0068049656513855649,0.00024415649112402772,-5.7146853860111194e-08,-0.000256203902458066,0.99999993737358051,0.1953249510981922,-9.2244558360504703e-05,-0.20496310406542798,0.042925614829965125,8.443599861735418,0.042925614829969004,8.4435998617374768
0.0060000000000000001,0.024179654986030353,0.3825518952821913,-0.010028811288075512,0.92356310810085307,8.7266462599716483,-0.00057962451622896381,-0.0081594813119392866,0.00035158511202204178,-1.1920751461208208e-07,-0.0003689336004253512,0.99999987013793823,0.23438957646895545,-0.00016013015558275954,-0.24595568876077026,0.0513409101791776,8.3869908656136936,0.051340910179184095,8.3869908656168608
0.0070000000000000001,0.028207522857445936,0.38250428002771375,-0.011701996376390652,0.92344890204901642,8.7266462599716483,-0.00082396582286204778,-0.0095097054259917369,0.0004785459497606823,-2.2179575311480464e-07,-0.00050215957963396167,0.99999975941471175,0.27345391306606237,-0.00025511082487398711,-0.28694823377493284,0.059699596644250223,8.3303821017434441,0.05969959664426102,8.3303821017488833
0.0080000000000000002,0.032234594377538804,0.38244927641738197,-0.013375584726509175,0.92331715874143727,8.7266462599716483,-0.0011218798677514533,-0.010854463381707032,0.00062503881462253226,-3.7959431668960876e-07,-0.00065588181383065139,0.99999958957260704,0.31251785889364142,-0.00038173612160729284,-0.32794071607990871,0.068001674498492606,8.273773658529338,0.068001674498510717,8.2737736585387793
0.0090000000000000011,0.036260793480827953,0.38238686242070535,-0.015049543012214228,0.92316789023411827,8.7266462599716483,-0.001477584814594271,-0.012192453456438504,0.00079106344961468202,-6.0956363599122344e-07,-0.0008301002624438046,0.99999934257568457,0.35158129742175998,-0.00054455555529957017,-0.36893310482611991,0.07624714411315632,8.217165640183886,0.076247144113186796,8.2171656401996014
