"Time","smeeM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smeeM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
3.9920001,-0.25544935,-0.35592762
3.993,-0.35293403,-0.25956574
3.994,-0.41586903,-0.13779604
3.9949999,-0.43809396,-0.0025387811
3.9960001,-0.41743371,0.13296558
3.997,-0.35591111,0.25545251
3.9979999,-0.25954908,0.35293195
3.9990001,-0.13778085,0.41586187
4,-0.0025265187,0.43808249
4.0009999,0.1329737,0.41741899
4.0019999,0.2554557,0.35589463
4.0029998,0.35292986,0.25953239
4.0040002,0.41585475,0.1377656
4.0050001,0.43807098,0.0025142296
4.006,0.41740426,-0.13298184
4.007,0.35587811,-0.25545889
4.0079999,0.25951573,-0.35292783
4.0089998,0.13775037,-0.41584766
4.0100002,0.0025019371,-0.43805957
4.0110002,-0.13299,-0.4173896
4.0120001,-0.25546214,-0.35586163
4.013,-0.35292581,-0.25949904
4.0139999,-0.4158406,-0.13773514
4.0149999,-0.43804812,-0.0024896404
4.0159998,-0.41737491,0.13299815
4.0170002,-0.35584515,0.25546536
4.0180001,-0.25948238,0.35292378
4.0190001,-0.13771991,0.4158335
4.02,-0.0024773299,0.43803668
4.0209999,0.13300633,0.41736025
4.0219998,0.25546861,0.35582864
4.0229998,0.35292178,0.25946569
4.0240002,0.41582644,0.13770464
4.0250001,0.43802524,0.0024649927
4.026,0.41734555,-0.13301454
4.027,0.35581216,-0.25547189
4.0279999,0.25944901,-0.35291982
4.0289998,0.1376894,-0.41581944
4.0300002,0.0024526524,-0.43801385
4.0310001,-0.13302276,-0.41733092
4.0320001,-0.25547516,-0.35579571
4.033,-0.35291785,-0.25943232
4.0339999,-0.4158124,-0.13767412
4.0349998,-0.43800247,-0.002440308
4.0359998,-0.41731626,0.13303098
4.0370002,-0.35577923,0.25547847
4.0380001,-0.25941563,0.35291588
4.039,-0.13765886,0.4158054
4.04,-0.0024279498,0.43799108
4.0409999,0.13303922,0.41730163
4.0419998,0.25548178,0.35576275
4.0430002,0.35291398,0.25939894
4.0440001,0.4157984,0.13764358
4.0450001,0.4379797,0.0024155648
4.046,0.41728699,-0.13304749
4.0469999,0.35574627,-0.25548512
4.0479999,0.25938225,-0.35291207
4.0489998,0.13762829,-0.41579145
4.0500002,0.0024031769,-0.43796837
4.0510001,-0.13305578,-0.41727239
4.052,-0.25548849,-0.35572982
4.053,-0.35291016,-0.25936556
4.0539999,-0.41578448,-0.137613
4.0549998,-0.43795705,-0.0023907847
4.0560002,-0.41725776,0.13306405
4.0570002,-0.35571337,0.25549185
4.0580001,-0.25934887,0.35290828
4.059,-0.13759769,0.41577753
4.0599999,-0.002378379,0.43794569
4.0609999,0.13307236,0.41724315
4.0619998,0.25549522,0.35569692
4.0630002,0.35290644,0.25933215
4.0640001,0.41577062,0.13758238
4.0650001,0.43793437,0.0023659468
4.066,0.41722855,-0.13308069
4.0669999,0.35568044,-0.25549865
4.0679998,0.25931543,-0.35290459
4.0689998,0.13756706,-0.41576371
4.0700002,0.0023535113,-0.4379231
4.0710001,-0.13308902,-0.41721398
4.072,-0.25550207,-0.35566401
4.073,-0.35290277,-0.25929874
4.0739999,-0.41575682,-0.13755174
4.0749998,-0.43791181,-0.0023410716
4.0760002,-0.4171994,0.13309737
4.0770001,-0.35564756,0.2555055
4.0780001,-0.25928205,0.35290095
4.079,-0.13753642,0.41574994
4.0799999,-0.0023286187,0.43790054
4.0809999,0.13310574,0.41718483
4.0819998,0.25550896,0.35563111
4.0830002,0.35289916,0.25926533
4.0840001,0.41574308,0.13752107
4.085,0.43788925,0.0023161392
4.086,0.41717026,-0.13311413
4.0869999,0.35561466,-0.25551245
4.0879998,0.25924861,-0.35289741
4.0890002,0.13750573,-0.41573623
4.0900002,0.002303656,-0.43787801
4.0910001,-0.13312252,-0.41715571
4.092,-0.25551596,-0.35559824
4.0929999,-0.35289565,-0.25923193
4.0939999,-0.41572943,-0.13749038
4.0949998,-0.43786678,-0.0022911697
4.0960002,-0.41714117,0.13313092
4.0970001,-0.35558182,0.25551945
4.098,-0.25921521,0.35289392
4.099,-0.13747503,0.41572261
4.0999999,-0.0022786688,0.43785557
4.1009998,0.13313936,0.41712663
4.1020002,0.25552297,0.3555654
4.1030002,0.35289219,0.25919849
4.1040001,0.41571578,0.13745965
4.105,0.43784434,0.002266143
4.1059999,0.41711208,-0.13314781
4.1069999,0.35554895,-0.25552651
4.1079998,0.25918177,-0.35289049
4.1090002,0.13744427,-0.41570902
4.1100001,0.0022536118,-0.43783316
4.1110001,-0.13315627,-0.4170976
4.112,-0.25553009,-0.35553256
4.1129999,-0.35288882,-0.25916505
4.1139998,-0.41570228,-0.13742889
4.1149998,-0.43782198,-0.0022410795
4.1160002,-0.41708308,0.13316473
4.1170001,-0.35551614,0.25553367
4.118,-0.25914833,0.35288715
4.119,-0.13741352,0.41569552
4.1199999,-0.0022285311,0.43781081
4.1209998,0.13317321,0.41706857
4.1220002,0.25553724,0.35549971
4.1230001,0.35288548,0.25913161
4.1240001,0.41568878,0.13739811
4.125,0.43779963,0.0022159591
4.1259999,0.41705406,-0.13318174
4.1269999,0.35548329,-0.25554088
4.1279998,0.25911489,-0.35288388
4.1290002,0.1373827,-0.41568208
4.1300001,0.0022033807,-0.43778852
4.131,-0.13319026,-0.4170396
4.132,-0.25554451,-0.3554669
4.1329999,-0.35288227,-0.25909817
4.1339998,-0.41567537,-0.13736731
4.1350002,-0.43777737,-0.002190802
4.1360002,-0.41702512,0.13319878
4.1370001,-0.35545051,0.25554815
4.138,-0.25908145,0.35288066
4.1389999,-0.1373519,0.4156687
4.1399999,-0.0021782063,0.43776625
4.1409998,0.13320732,0.41701066
4.1420002,0.25555182,0.35543409
4.1430001,0.35287908,0.2590647
4.1440001,0.41566202,0.13733646
4.145,0.43775514,0.0021655886
4.1459999,0.41699621,-0.1332159
4.1469998,0.3554177,-0.25555551
4.1479998,0.25904799,-0.35287753
4.1490002,0.13732103,-0.41565537
4.1500001,0.0021529628,-0.43774405
4.151,-0.13322449,-0.41698176
4.152,-0.25555921,-0.35540134
4.1529999,-0.35287598,-0.25903127
4.1539998,-0.41564876,-0.1373056
4.1550002,-0.43773299,-0.0021403383
4.1560001,-0.41696733,0.13323307
4.1570001,-0.35538495,0.2555629
4.158,-0.25901452,0.35287446
4.1589999,-0.13729016,0.41564211
4.1599998,-0.0021276958,0.43772191
4.1609998,0.13324168,0.41695291
4.1620002,0.25556666,0.35536855
4.1630001,0.35287294,0.2589978
4.164,0.4156355,0.1372747
4.165,0.43771085,0.0021150319
4.1659999,0.41693845,-0.13325031
4.1669998,0.35535216,-0.25557041
4.1680002,0.25898105,-0.35287145
4.1690001,0.13725924,-0.41562894
4.1700001,0.0021023594,-0.43769982
4.171,-0.13325895,-0.41692406
4.1719999,-0.25557417,-0.3553358
4.1729999,-0.35286999,-0.25896433
4.1739998,-0.41562238,-0.13724379
4.1750002,-0.43768883,-0.002089689
4.1760001,-0.41690966,0.1332676
4.177,-0.35531944,0.25557795
4.178,-0.25894758,0.35286853
4.1789999,-0.13722831,0.4156158
4.1799998,-0.002077,0.4376778
4.1810002,0.13327627,0.41689527
4.1820002,0.25558174,0.35530305
4.1830001,0.3528671,0.25893083
4.184,0.41560927,0.13721283
4.1849999,0.4376668,0.0020642902
4.1859999,0.41688088,-0.13328496
4.1869998,0.35528669,-0.25558558
4.1880002,0.25891408,-0.35286567
4.1890001,0.13719735,-0.41560274
4.1900001,0.0020515714,-0.43765581
4.191,-0.13329366,-0.41686651
4.1919999,-0.25558943,-0.35527036
4.1929998,-0.35286427,-0.25889736
4.1939998,-0.41559625,-0.13718186
4.1950002,-0.43764487,-0.0020388551
4.1960001,-0.41685215,0.13330238
4.197,-0.35525399,0.25559327
4.198,-0.25888062,0.35286286
4.1989999,-0.13716637,0.41558975
4.1999998,-0.0020261197,0.43763387
4.2010002,0.13331111,0.41683778
4.2020001,0.25559711,0.35523763
4.2030001,0.35286152,0.25886387
4.204,0.41558328,0.13715085
4.2049999,0.43762293,0.0020133643
4.2059999,0.41682345,-0.13331985
4.2069998,0.35522127,-0.25560102
4.2080002,0.25884709,-0.35286015
4.2090001,0.13713533,-0.41557682
4.21,0.0020005994,-0.437612
4.211,-0.13332862,-0.41680911
4.2119999,-0.25560492,-0.35520494
4.2129998,-0.35285884,-0.25883037
4.2140002,-0.41557041,-0.13711983
4.2150002,-0.43760112,-0.0019878375
4.2160001,-0.41679481,0.13333739
4.217,-0.35518861,0.25560886
4.2179999,-0.25881362,0.3528575
4.2189999,-0.1371043,0.41556397
4.2199998,-0.0019750562,0.43759018
4.2210002,0.13334617,0.41678047
4.2220001,0.25561279,0.35517228
4.223,0.35285622,0.25879687
4.224,0.41555756,0.13708876
4.2249999,0.4375793,0.0019622555
4.2259998,0.41676614,-0.13335499
4.2270002,0.35515594,-0.25561675
4.2280002,0.25878009,-0.35285494
4.2290001,0.13707322,-0.41555116
4.23,0.0019494444,-0.43756843
4.2309999,-0.13336381,-0.41675186
4.2319999,-0.25562072,-0.35513961
4.2329998,-0.35285369,-0.25876334
4.2340002,-0.41554481,-0.13705769
4.2350001,-0.43755758,-0.0019366371
4.2360001,-0.41673759,0.13337263
4.237,-0.35512331,0.25562471
4.2379999,-0.25874659,0.35285243
4.2389998,-0.13704214,0.41553843
4.2399998,-0.0019238102,0.4375467
4.2410002,0.13338149,0.41672328
4.2420001,0.25562871,0.35510698
4.243,0.35285121,0.25872985
4.244,0.41553208,0.13702656
4.2449999,0.43753588,0.0019109639
4.2459998,0.41670901,-0.13339037
4.2470002,0.35509065,-0.25563273
4.2480001,0.25871307,-0.35284999
4.2490001,0.13701099,-0.41552576
4.25,0.0018981075,-0.43752503
4.2509999,-0.13339925,-0.41669473
4.2519999,-0.25563678,-0.35507435
4.2529998,-0.3528488,-0.25869632
4.2540002,-0.41551948,-0.13699543
4.2550001,-0.43751425,-0.0018852548
4.256,-0.41668051,0.13340813
4.257,-0.35505807,0.25564083
4.2579999,-0.25867957,0.35284764
4.2589998,-0.13697986,0.41551316
4.2600002,-0.0018723825,0.43750343
4.2610002,0.13341704,0.41666624
4.2620001,0.25564492,0.35504174
4.263,0.35284647,0.25866279
4.2639999,0.41550687,0.13696426
4.2649999,0.43749267,0.001859491
4.2659998,0.41665199,-0.13342597
4.2670002,0.35502544,-0.255649
4.2680001,0.25864604,-0.35284534
4.2690001,0.13694866,-0.41550061
4.27,0.0018465893,-0.43748188
4.2709999,-0.13343492,-0.41663778
4.2719998,-0.25565311,-0.35500917
4.2729998,-0.35284421,-0.25862926
4.2740002,-0.41549438,-0.13693307
4.2750001,-0.43747115,-0.0018336914
4.276,-0.41662359,0.13344386
4.277,-0.3549929,0.25565726
4.2779999,-0.25861251,0.35284311
4.2789998,-0.13691747,0.41548815
4.2800002,-0.0018207741,0.43746039
4.2810001,0.13345283,0.41660935
4.2820001,0.2556614,0.35497659
4.283,0.352842,0.25859573
4.2839999,0.41548193,0.13690186
4.2849998,0.43744966,0.0018078374
4.2859998,0.41659516,-0.13346182
4.2870002,0.35496032,-0.25566554
4.2880001,0.25857896,-0.35284096
4.289,0.13688624,-0.41547573
4.29,0.0017948907,-0.43743894
4.2909999,-0.13347082,-0.41658098
4.2919998,-0.25566974,-0.35494405
4.2930002,-0.35283989,-0.25856221
4.2940001,-0.41546956,-0.13687062
4.2950001,-0.43742827,-0.0017819478
4.296,-0.41656682,0.13347983
4.2969999,-0.35492778,0.25567392
4.2979999,-0.25854543,0.35283887
4.2989998,-0.13685499,0.41546339
4.3000002,-0.0017689856,0.43741754
4.3010001,0.13348886,0.41655263
4.302,0.25567812,0.35491151
4.303,0.35283783,0.25852865
4.3039999,0.41545725,0.13683935
4.3049998,0.43740687,0.0017560039
4.3060002,0.41653848,-0.13349791
4.3070002,0.35489523,-0.25568238
4.3080001,0.25851187,-0.35283685
4.309,0.1368237,-0.41545111
4.3099999,0.0017430128,-0.43739623
4.3109999,-0.13350697,-0.41652432
4.3119998,-0.25568661,-0.35487899
4.3130002,-0.35283586,-0.25849512
4.3140001,-0.41544503,-0.13680805
4.3150001,-0.43738559,-0.0017300245
4.316,-0.41651019,0.13351604
4.3169999,-0.35486275,0.25569087
4.3179998,-0.25847834,0.35283491
4.3189998,-0.13679241,0.41543892
4.3200002,-0.0017170184,0.43737492
4.3210001,0.13352512,0.41649604
4.322,0.25569516,0.35484648
4.323,0.35283396,0.25846156
4.3239999,0.41543281,0.13677673
4.3249998,0.43736431,0.0017039913
4.3260002,0.41648191,-0.13353424
4.3270001,0.35483024,-0.25569946
4.3280001,0.25844479,-0.35283303
4.329,0.13676105,-0.41542676
4.3299999,0.0016909563,-0.4373537
4.3309999,-0.13354336,-0.41646782
4.3319998,-0.25570378,-0.35481402
4.3330002,-0.35283211,-0.25842801
4.3340001,-0.41542071,-0.13674539
4.335,-0.43734312,-0.0016779228
4.336,-0.41645372,0.13355249
4.3369999,-0.35479778,0.2557081
4.3379998,-0.25841123,0.35283121
4.3390002,-0.13672972,0.41541469
4.3400002,-0.0016648731,0.43733254
4.3410001,0.13356163,0.41643959
4.342,0.25571245,0.35478154
4.3429999,0.35283032,0.25839445
4.3439999,0.41540867,0.13671401
4.3449998,0.43732196,0.0016518009
4.3460002,0.41642553,-0.13357081
4.3470001,0.35476533,-0.25571683
4.348,0.25837767,-0.35282949
4.349,0.13669832,-0.41540268
4.3499999,0.0016387223,-0.43731141
4.3509998,-0.13357998,-0.41641146
4.3520002,-0.25572121,-0.35474911
4.3530002,-0.35282865,-0.25836089
4.3540001,-0.41539669,-0.13668263
4.355,-0.43730089,-0.0016256438
4.3559999,-0.41639739,0.13358916
4.3569999,-0.3547329,0.25572559
4.3579998,-0.25834411,0.35282782
4.3590002,-0.13666692,0.41539073
4.3600001,-0.0016125506,0.43729034
4.3610001,0.13359837,0.41638333
4.362,0.25573,0.35471666
4.3629999,0.35282701,0.25832734
4.3639998,0.41538477,0.1366512
4.3649998,0.43727982,0.0015994338
4.3660002,0.41636929,-0.1336076
4.3670001,0.35470048,-0.25573444
4.368,0.25831053,-0.35282624
4.369,0.13663548,-0.41537884
4.3699999,0.0015863116,-0.43726936
4.3709998,-0.13361683,-0.41635525
4.3720002,-0.25573891,-0.35468426
4.3730001,-0.35282546,-0.25829375
4.3740001,-0.41537294,-0.13661976
4.375,-0.43725887,-0.0015731886
4.3759999,-0.41634125,0.13362607
4.3769999,-0.35466808,0.25574335
4.3779998,-0.258277,0.35282472
4.3790002,-0.13660403,0.41536704
4.3800001,-0.0015600519,0.43724838
4.381,0.13363534,0.41632721
4.382,0.25574785,0.35465187
4.3829999,0.35282397,0.25826019
4.3839998,0.41536114,0.13658828
4.3850002,0.43723792,0.0015468908
4.3860002,0.4163132,-0.13364463
4.3870001,0.35463569,-0.25575235
4.388,0.25824341,-0.35282326
4.3889999,0.13657254,-0.41535529
4.3899999,0.0015337251,-0.43722749
4.3909998,-0.13365392,-0.41629919
4.3920002,-0.25575688,-0.3546195
4.3930001,-0.35282254,-0.2582266
4.3940001,-0.41534942,-0.13655679
4.395,-0.43721706,-0.0015205579
4.3959999,-0.41628522,0.13366324
4.3969998,-0.35460335,0.25576141
4.3979998,-0.25820982,0.35282186
4.3990002,-0.13654104,0.41534358
4.4000001,-0.0015073778,0.43720666
4.401,0.13367255,0.41627124
4.402,0.25576594,0.35458714
4.4029999,0.3528212,0.25819305
4.4039998,0.41533777,0.13652526
4.4050002,0.43719622,0.0014941728
4.4060001,0.41625726,-0.13368189
4.4070001,0.35457098,-0.25577053
4.408,0.25817624,-0.35282055
4.4089999,0.13650949,-0.41533199
4.4099998,0.0014809638,-0.43718585
4.4109998,-0.13369125,-0.41624331
4.4120002,-0.25577512,-0.35455483
4.4130001,-0.35281992,-0.25815946
4.414,-0.41532621,-0.13649373
4.415,-0.43717548,-0.0014677527
4.4159999,-0.41622937,0.13370061
4.4169998,-0.35453868,0.25577971
4.4180002,-0.25814268,0.35281932
4.4190001,-0.13647795,0.41532043
4.4200001,-0.0014545295,0.43716514
4.421,0.13371,0.41621542
4.4219999,0.25578433,0.3545225
4.4229999,0.3528187,0.25812587
4.4239998,0.41531467,0.13646215
4.4250002,0.43715477,0.0014412807
4.4260001,0.4162015,-0.1337194
4.427,0.35450634,-0.25578898
4.428,0.25810909,-0.35281813
4.4289999,0.13644636,-0.41530895
4.4299998,0.0014280285,-0.43714446
4.4310002,-0.13372882,-0.41618758
4.4320002,-0.25579363,-0.35449022
4.4330001,-0.3528176,-0.25809228
4.434,-0.41530323,-0.13643056
4.4349999,-0.43713415,-0.0014147739
4.4359999,-0.41617367,0.13373823
4.4369998,-0.35447407,0.25579828
4.4380002,-0.25807551,0.35281703
4.4390001,-0.13641477,0.41529751
4.4400001,-0.0014015076,0.43712384
4.441,0.13374767,0.41615978
4.4419999,0.25580296,0.35445794
4.4429998,0.35281649,0.2580587
4.4439998,0.41529182,0.13639894
4.4450002,0.43711352,0.0013882155
4.4460001,0.41614586,-0.13375713
4.447,0.35444179,-0.2558077
4.448,0.25804192,-0.35281602
4.4489999,0.13638313,-0.41528618
4.4499998,0.0013749201,-0.43710327
4.4510002,-0.13376661,-0.416132
4.4520001,-0.25581241,-0.35442567
4.4530001,-0.35281551,-0.25802511
4.454,-0.41528052,-0.13636731
4.4549999,-0.43709302,-0.0013616224
4.4559999,-0.41611814,0.13377608
4.4569998,-0.35440958,0.25581715
4.4580002,-0.25800833,0.35281503
4.4590001,-0.1363515,0.41527489
4.46,-0.0013483132,0.43708277
4.461,0.13378558,0.41610429
4.4619999,0.25582188,0.35439345
4.4629998,0.35281458,0.25799152
4.4640002,0.41526926,0.13633564
4.4650002,0.43707252,0.001334978
4.4660001,0.41609043,-0.1337951
4.467,0.35437733,-0.25582668
4.4679999,0.25797471,-0.35281417
4.4689999,0.1363198,-0.41526365
4.4699998,0.0013216399,-0.43706229
4.4710002,-0.13380463,-0.4160766
4.4720001,-0.25583145,-0.35436124
4.473,-0.35281375,-0.25795794
4.474,-0.41525808,-0.13630396
4.4749999,-0.4370521,-0.0013082991
4.4759998,-0.41606277,0.13381417
4.4770002,-0.35434514,0.25583625
4.4780002,-0.25794113,0.35281333
4.4790001,-0.13628812,0.41525251
4.48,-0.0012949471,0.43704191
4.4809999,0.13382372,0.41604894
4.4819999,0.25584108,0.35432902
4.4829998,0.35281295,0.25792432
4.4840002,0.41524693,0.13627225
4.4850001,0.43703172,0.0012815692
4.4860001,0.41603512,-0.1338333
4.487,0.35431293,-0.25584593
4.4879999,0.25790754,-0.35281259
4.4889998,0.13625638,-0.41524142
4.4899998,0.0012681884,-0.43702155
4.4910002,-0.13384289,-0.41602135
4.4920001,-0.25585079,-0.35429686
4.493,-0.35281223,-0.25789073
4.494,-0.41523591,-0.13624051
4.4949999,-0.43701142,-0.001254805
4.4959998,-0.41600755,0.13385248
4.4970002,-0.35428077,0.25585565
4.4980001,-0.25787395,0.3528119
4.4990001,-0.13622464,0.41523039
4.5,-0.0012414105,0.43700129
4.5009999,0.13386209,0.41599378
4.5019999,0.25586054,0.35426471
4.5029998,0.35281157,0.25785714
4.5040002,0.41522491,0.13620876
4.5050001,0.43699113,0.00122799
4.506,0.41597998,-0.13387173
4.507,0.35424861,-0.25586545
4.5079999,0.25784034,-0.35281131
4.5089998,0.13619287,-0.41521943
4.5100002,0.0012145666,-0.43698105
4.5110002,-0.13388138,-0.41596624
4.5120001,-0.25587037,-0.35423258
4.513,-0.35281104,-0.25782356
4.5139999,-0.415214,-0.13617699
4.5149999,-0.43697095,-0.0012011409
4.5159998,-0.4159525,0.13389103
4.5170002,-0.35421652,0.25587532
4.5180001,-0.25780675,0.35281074
4.5190001,-0.13616109,0.41520855
4.52,-0.0011877039,0.43696088
4.5209999,0.1339007,0.41593876
4.5219998,0.25588027,0.35420045
4.5229998,0.3528105,0.25778994
4.5240002,0.41520312,0.13614517
4.5250001,0.4369508,0.0011742414
4.526,0.415925,-0.13391039
4.527,0.35418439,-0.25588524
4.5279999,0.25777313,-0.35281029
4.5289998,0.13612926,-0.41519773
4.5300002,0.0011607752,-0.43694076
4.5310001,-0.1339201,-0.41591132
4.5320001,-0.25589025,-0.35416836
4.533,-0.35281008,-0.25775635
4.5339999,-0.41519234,-0.13611336
4.5349998,-0.43693072,-0.0011473078
4.5359998,-0.41589761,0.1339298
4.5370002,-0.35415232,0.25589523
4.5380001,-0.25773954,0.35280988
4.539,-0.13609743,0.41518697
4.54,-0.001133828,0.4369207
4.5409999,0.13393953,0.4158839
4.5419998,0.25590026,0.35413629
4.5430002,0.3528097,0.25772274
4.5440001,0.41518161,0.1360815
4.5450001,0.43691066,0.0011203242
4.546,0.41587019,-0.13394928
4.5469999,0.35412025,-0.2559053
4.5479999,0.25770593,-0.35280955
4.5489998,0.13606556,-0.41517627
4.5500002,0.0011068152,-0.43690068
4.5510001,-0.13395904,-0.41585654
4.552,-0.25591037,-0.35410425
4.553,-0.35280943,-0.25768915
4.5539999,-0.41517097,-0.13604964
4.5549998,-0.43689072,-0.0010933067
4.5560002,-0.41584286,0.13396882
4.5570002,-0.35408822,0.25591543
4.5580001,-0.25767234,0.35280931
4.559,-0.1360337,0.41516566
4.5599999,-0.0010797842,0.43688074
4.5609999,0.13397859,0.41582921
4.5619998,0.25592053,0.35407221
4.5630002,0.35280919,0.25765553
4.5640001,0.41516036,0.13601774
4.5650001,0.43687078,0.0010662396
4.566,0.41581556,-0.1339884
4.5669999,0.35405618,-0.25592563
4.5679998,0.25763872,-0.3528091
4.5689998,0.13600178,-0.41515511
4.5700002,0.0010526881,-0.43686083
4.5710001,-0.13399823,-0.41580194
4.572,-0.25593078,-0.35404021
4.573,-0.35280907,-0.25762194
4.5739999,-0.41514987,-0.13598584
4.5749998,-0.43685094,-0.0010391384
4.5760002,-0.41578829,0.13400805
4.5770001,-0.3540242,0.25593591
4.5780001,-0.25760514,0.35280898
4.579,-0.13596986,0.41514462
4.5799999,-0.0010255739,0.43684101
4.5809999,0.13401788,0.41577467
4.5819998,0.25594106,0.35400823
4.5830002,0.35280895,0.25758833
4.5840001,0.41513938,0.13595389
4.585,0.43683112,0.0010119881
4.586,0.41576105,-0.13402775
4.5869999,0.35399222,-0.25594625
4.5879998,0.25757152,-0.35280895
4.5890002,0.13593791,-0.41513419
4.5900002,0.00099839468,-0.43682122
4.5910001,-0.13403763,-0.41574749
4.592,-0.25595143,-0.35397625
4.5929999,-0.35280895,-0.25755474
4.5939999,-0.41512901,-0.13592194
4.5949998,-0.43681136,-0.00098480401
4.5960002,-0.4157339,0.13404751
4.5970001,-0.35396028,0.25595665
4.598,-0.25753793,0.35280898
4.599,-0.13590595,0.41512382
4.5999999,-0.00097119767,0.43680149
4.6009998,0.1340574,0.41572031
4.6020002,0.25596187,0.3539443
4.6030002,0.35280901,0.25752112
4.6040001,0.41511869,0.13588995
4.605,0.43679166,0.00095757109
4.6059999,0.41570675,-0.13406733
4.6069999,0.35392833,-0.25596711
4.6079998,0.25750431,-0.35280907
4.6090002,0.13587394,-0.41511354
4.6100001,0.00094393588,-0.43678185
4.6110001,-0.13407727,-0.41569319
4.612,-0.25597239,-0.35391238
4.6129999,-0.35280916,-0.25748751
4.6139998,-0.41510844,-0.13585795
4.6149998,-0.43677205,-0.00093030441
4.6160002,-0.41567966,0.1340872
4.6170001,-0.35389644,0.25597763
4.618,-0.25747073,0.35280922
4.619,-0.13584195,0.41510332
4.6199999,-0.00091665663,0.43676224
4.6209998,0.13409716,0.41566613
4.6220002,0.25598294,0.35388049
4.6230001,0.35280934,0.25745392
4.6240001,0.41509825,0.13582593
4.625,0.43675244,0.00090298924
4.6259999,0.4156526,-0.13410713
4.6269999,0.35386455,-0.25598824
4.6279998,0.25743711,-0.35280946
4.6290002,0.1358099,-0.41509318
4.6300001,0.00088931271,-0.43674269
4.631,-0.13411713,-0.4156391
4.632,-0.25599357,-0.35384861
4.6329999,-0.35280964,-0.2574203
4.6339998,-0.41508815,-0.13579389
4.6350002,-0.43673295,-0.00087564054
4.6360002,-0.4156256,0.13412711
4.6370001,-0.35383269,0.25599891
4.638,-0.25740352,0.35280979
4.6389999,-0.13577786,0.41508308
4.6399999,-0.00086195162,0.4367232
4.6409998,0.13413712,0.4156121
4.6420002,0.25600427,0.35381675
4.6430001,0.35280997,0.25738671
4.6440001,0.41507807,0.13576183
4.645,0.43671346,0.0008482436
4.6459999,0.4155986,-0.13414717
4.6469998,0.35380083,-0.25600964
4.6479998,0.25736991,-0.35281014
4.6490002,0.13574578,-0.41507307
4.6500001,0.00083452603,-0.43670377
4.651,-0.13415721,-0.41558516
4.652,-0.25601503,-0.35378492
4.6529999,-0.35281038,-0.2573531
4.6539998,-0.41506809,-0.13572975
4.6550002,-0.43669409,-0.00082081335
4.6560001,-0.41557169,0.13416725
4.6570001,-0.35376903,0.25602046
4.658,-0.25733632,0.35281059
4.6589999,-0.13571368,0.41506311
4.6599998,-0.00080708362,0.43668437
4.6609998,0.13417733,0.41555825
4.6620002,0.25602585,0.35375312
4.6630001,0.35281086,0.25731951
4.664,0.41505817,0.13569763
4.665,0.43667471,0.00079333514
4.6659999,0.41554481,-0.13418742
4.6669998,0.35373721,-0.2560313
4.6680002,0.2573027,-0.35281113
4.6690001,0.13568155,-0.41505322
4.6700001,0.00077957689,-0.43666506
4.671,-0.13419752,-0.41553137
4.6719999,-0.25603679,-0.35372132
4.6729999,-0.3528114,-0.25728589
4.6739998,-0.41504833,-0.13566551
4.6750002,-0.43665543,-0.00076582376
4.6760001,-0.41551796,0.13420764
4.677,-0.35370547,0.25604224
4.678,-0.25726911,0.35281169
4.6789999,-0.13564943,0.41504341
4.6799998,-0.00075205357,0.43664581
4.6810002,0.13421775,0.41550454
4.6820002,0.25604773,0.35368955
4.6830001,0.35281202,0.25725231
4.684,0.41503853,0.13563335
4.6849999,0.43663618,0.00073826488
4.6859999,0.41549113,-0.1342279
4.6869998,0.3536737,-0.25605324
4.6880002,0.2572355,-0.35281235
4.6890001,0.13561726,-0.41503367
4.6900001,0.00072446617,-0.43662658
4.691,-0.13423806,-0.41547775
4.6919999,-0.25605878,-0.35365781
4.6929998,-0.35281274,-0.25721872
4.6939998,-0.41502884,-0.13560119
4.6950002,-0.43661702,-0.00071067282
4.6960001,-0.4154644,0.13424823
4.697,-0.35364196,0.25606433
4.698,-0.25720191,0.35281309
4.6989999,-0.1355851,0.41502398
4.6999998,-0.00069686241,0.43660745
4.7010002,0.1342584,0.41545102
4.7020001,0.25606987,0.3536261
4.7030001,0.35281348,0.2571851
4.704,0.41501915,0.13556899
4.7049999,0.43659788,0.00068303361
4.7059999,0.41543767,-0.13426861
4.7069998,0.35361025,-0.25607544
4.7080002,0.25716829,-0.3528139
4.7090001,0.13555288,-0.41501436
4.71,0.00066919485,-0.43658835
4.711,-0.13427882,-0.41542432
4.7119999,-0.25608104,-0.35359442
4.7129998,-0.35281432,-0.25715151
4.7140002,-0.41500959,-0.13553679
4.7150002,-0.43657884,-0.00065536145
4.7160001,-0.41541103,0.13428904
4.717,-0.3535786,0.25608665
4.7179999,-0.25713474,0.35281476
4.7189999,-0.13552068,0.41500482
4.7199998,-0.00064151117,0.43656933
4.7210002,0.13429928,0.41539767
4.7220001,0.25609228,0.35356274
4.723,0.35281521,0.25711793
4.724,0.41500005,0.13550456
4.7249999,0.43655983,0.0006276425
4.7259998,0.41538435,-0.13430953
4.7270002,0.35354692,-0.25609791
4.7280002,0.25710112,-0.35281569
4.7290001,0.13548842,-0.41499534
4.73,0.00061376387,-0.43655035
4.7309999,-0.13431981,-0.41537106
4.7319999,-0.25610358,-0.35353109
4.7329998,-0.35281619,-0.25708434
