"Time","meanCurrent.y","meanVoltage.y"
1.1607826e-17,0,0
0.00019999999,0,0
0.00039999999,0,0
0.00060000003,0,0
0.00079999998,0,0
0.001,0,0
0.0012000001,0,0
0.0014,0,0
0.0016,0,0
0.0016666666,0,0
0.0016666667,0,0
0.0016666667,0,0
0.0016683351,0,0
0.0016683351,0,0
0.0018,0,0
0.0020000001,0,0
0.0022,0,0
0.0024000001,0,0
0.0026,0,0
0.0027999999,0,0
0.003,0,0
0.0031999999,0,0
0.0033333334,0,0
0.0033333334,0.84324622,257.29965
0.0034,0.84324622,257.29965
0.0035999999,0.84324622,257.29965
0.0038000001,0.84324622,257.29965
0.0040000002,0.84324622,257.29965
0.0041999999,0.84324622,257.29965
0.0044,0.84324622,257.29965
0.0046000001,0.84324622,257.29965
0.0048000002,0.84324622,257.29965
0.0049999999,0.84324622,257.29965
0.0049999999,0.84324622,257.29965
0.0049999999,0.84324622,257.29965
0.0050050048,0.84324622,257.29965
0.0050050048,0.84324622,257.29965
0.0052,0.84324622,257.29965
0.0054000001,0.84324622,257.29965
0.0055999998,0.84324622,257.29965
0.0057999999,0.84324622,257.29965
0.0060000001,0.84324622,257.29965
0.0062000002,0.84324622,257.29965
0.0063999998,0.84324622,257.29965
0.0066,0.84324622,257.29965
0.0066666668,0.84324622,257.29965
0.0066666668,2.4569728,257.29922
0.0068000001,2.4569728,257.29922
0.0070000002,2.4569728,257.29922
0.0071999999,2.4569728,257.29922
0.0074,2.4569728,257.29922
0.0076000001,2.4569728,257.29922
0.0077999998,2.4569728,257.29922
0.0080000004,2.4569728,257.29922
0.0082,2.4569728,257.29922
0.0083333328,2.4569728,257.29922
0.0083333338,2.4569728,257.29922
0.0083333338,2.4569728,257.29922
0.0083416747,2.4569728,257.29922
0.0083416747,2.4569728,257.29922
0.0083999997,2.4569728,257.29922
0.0086000003,2.4569728,257.29922
0.0088,2.4569728,257.29922
0.0089999996,2.4569728,257.29922
0.0092000002,2.4569728,257.29922
0.0093999999,2.4569728,257.29922
0.0096000005,2.4569728,257.29922
0.0098000001,2.4569728,257.29922
0.0099999998,2.4569728,257.29922
0.0099999998,3.9666238,257.29861
0.0102,3.9666238,257.29861
0.0104,3.9666238,257.29861
0.0106,3.9666238,257.29861
0.0108,3.9666238,257.29861
0.011,3.9666238,257.29861
0.0112,3.9666238,257.29861
0.0114,3.9666238,257.29861
0.0116,3.9666238,257.29861
0.011666666,3.9666238,257.29861
0.011666667,3.9666238,257.29861
0.011666667,3.9666238,257.29861
0.011678345,3.9666238,257.29861
0.011678345,3.9666238,257.29861
0.0118,3.9666238,257.29861
0.012,3.9666238,257.29861
0.0122,3.9666238,257.29861
0.0124,3.9666238,257.29861
0.0126,3.9666238,257.29861
0.0128,3.9666238,257.29861
0.013,3.9666238,257.29861
0.0132,3.9666238,257.29861
0.013333334,3.9666238,257.29861
0.013333334,5.3789101,257.29773
0.0134,5.3789101,257.29773
0.0136,5.3789101,257.29773
0.0138,5.3789101,257.29773
0.014,5.3789101,257.29773
0.0142,5.3789101,257.29773
0.0144,5.3789101,257.29773
0.0146,5.3789101,257.29773
0.0148,5.3789101,257.29773
0.015,5.3789101,257.29773
0.015,5.3789101,257.29773
0.015,5.3789101,257.29773
0.015015015,5.3789101,257.29773
0.015015015,5.3789101,257.29773
0.0152,5.3789101,257.29773
0.0154,5.3789101,257.29773
0.0156,5.3789101,257.29773
0.015799999,5.3789101,257.29773
0.016000001,5.3789101,257.29773
0.0162,5.3789101,257.29773
0.0164,5.3789101,257.29773
