"Time","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im"
0,0.00033488855,0.00015384977
9.9999997e-05,0.00033476864,0.00015372511
0.00019999999,0.00033464943,0.00015360057
0.00030000001,0.00033453075,0.0001534762
0.00039999999,0.00033441148,0.00015335201
0.00050000002,0.00033429055,0.00015322806
0.00060000003,0.0003341673,0.00015310435
0.00069999998,0.00033404116,0.00015298094
0.00079999998,0.00033391162,0.00015285781
0.00089999998,0.00033377818,0.00015273504
0.001,0.00033364029,0.0001526126
0.0011,0.00033349745,0.00015249057
0.0012000001,0.00033334922,0.00015236893
0.0013,0.00033319509,0.00015224771
0.0014,0.00033303464,0.00015212694
0.0015,0.00033286738,0.00015200664
0.0016,0.0003326929,0.00015188684
0.0017,0.00033251077,0.00015176754
0.0018,0.00033232057,0.00015164877
0.0019,0.00033212188,0.00015153055
0.0020000001,0.00033191434,0.00015141288
0.0020999999,0.00033169755,0.0001512958
0.0022,0.00033147115,0.00015117931
0.0023000001,0.00033123477,0.00015106342
0.0024000001,0.00033098806,0.00015094817
0.0024999999,0.00033073066,0.00015083354
0.0026,0.00033046227,0.00015071957
0.0027000001,0.00033018255,0.00015060625
0.0027999999,0.00032989116,0.00015049361
0.0029,0.00032958781,0.00015038166
0.003,0.00032927221,0.0001502704
0.0031000001,0.00032894401,0.00015015985
0.0031999999,0.000328603,0.00015004999
0.0033,0.00032824883,0.00014994087
0.0034,0.00032788128,0.00014983249
0.0035000001,0.00032750005,0.00014972483
0.0035999999,0.00032710491,0.00014961792
0.0037,0.00032669556,0.00014951176
0.0038000001,0.00032627178,0.00014940635
0.0038999999,0.00032583336,0.0001493017
0.0040000002,0.00032538001,0.00014919782
0.0041,0.00032491153,0.00014909472
0.0041999999,0.00032442767,0.00014899237
0.0043000001,0.00032392825,0.0001488908
0.0044,0.00032341303,0.00014879
0.0044999998,0.00032288182,0.00014868999
0.0046000001,0.00032233441,0.00014859076
0.0046999999,0.00032177061,0.00014849228
0.0048000002,0.00032119022,0.00014839461
0.0049000001,0.00032059304,0.00014829769
0.0049999999,0.00031997889,0.00014820157
0.0051000002,0.0003193476,0.00014810621
0.0052,0.00031869899,0.00014801162
0.0052999998,0.00031803292,0.00014791779
0.0054000001,0.00031734916,0.00014782474
0.0055,0.00031664761,0.00014773244
0.0055999998,0.00031592805,0.00014764089
0.0057000001,0.00031519038,0.00014755009
0.0057999999,0.00031443441,0.00014746004
0.0059000002,0.00031366001,0.00014737072
0.0060000001,0.00031286705,0.00014728213
0.0060999999,0.00031205537,0.00014719427
0.0062000002,0.00031122484,0.00014710712
0.0063,0.0003103753,0.00014702068
0.0063999998,0.00030950663,0.00014693492
0.0065000001,0.00030861874,0.00014684987
0.0066,0.00030771145,0.00014676548
0.0066999998,0.00030678467,0.00014668175
0.0068000001,0.00030583827,0.00014659869
0.0068999999,0.00030487214,0.00014651625
0.0070000002,0.00030388616,0.00014643445
0.0071,0.00030288022,0.00014635328
0.0071999999,0.00030185422,0.00014627271
0.0073000002,0.00030080802,0.00014619272
0.0074,0.00029974157,0.00014611331
0.0074999998,0.00029865472,0.00014603445
0.0076000001,0.00029754738,0.00014595615
0.0077,0.00029641946,0.00014587837
0.0077999998,0.00029527087,0.0001458011
0.0078999996,0.00029410151,0.00014572432
0.0080000004,0.00029291131,0.00014564802
0.0081000002,0.00029170013,0.00014557219
0.0082,0.00029046793,0.00014549679
0.0082999999,0.0002892146,0.00014542181
0.0083999997,0.00028794006,0.00014534724
0.0085000005,0.00028664424,0.00014527305
0.0086000003,0.00028532703,0.00014519921
0.0087000001,0.0002839884,0.00014512573
0.0088,0.00028262823,0.00014505255
0.0088999998,0.00028124647,0.00014497967
0.0089999996,0.00027984305,0.00014490706
0.0091000004,0.00027841787,0.0001448347
0.0092000002,0.00027697088,0.00014476257
0.0093,0.00027550201,0.00014469064
0.0093999999,0.00027401117,0.00014461888
0.0094999997,0.00027249835,0.00014454727
0.0096000005,0.00027096341,0.00014447579
0.0097000003,0.00026940636,0.00014440442
0.0098000001,0.0002678271,0.0001443331
0.0098999999,0.00026622557,0.00014426184
0.0099999998,0.00026460169,0.00014419059
0.0101,0.00026295547,0.00014411933
0.0102,0.0002612868,0.00014404803
0.0103,0.0002595956,0.00014397666
0.0104,0.00025788188,0.00014390518
0.0105,0.00025614555,0.00014383359
0.0106,0.00025438657,0.00014376183
0.0107,0.00025260486,0.00014368987
0.0108,0.0002508004,0.0001436177
0.0109,0.00024897314,0.00014354527
0.011,0.00024712301,0.00014347254
0.0111,0.00024524998,0.00014339951
0.0112,0.00024335398,0.00014332611
0.0113,0.00024143499,0.00014325231
0.0114,0.00023949296,0.0001431781
0.0115,0.00023752784,0.00014310342
0.0116,0.0002355396,0.00014302824
0.0117,0.00023352818,0.00014295253
0.0118,0.00023149353,0.00014287625
0.0119,0.00022943564,0.00014279937
0.012,0.00022735445,0.00014272184
0.0121,0.00022524993,0.00014264362
0.0122,0.00022312201,0.00014256468
0.0123,0.0002209707,0.00014248498
0.0124,0.00021879595,0.00014240447
0.0125,0.00021659769,0.00014232314
0.0126,0.00021437592,0.00014224091
0.0127,0.0002121306,0.00014215776
0.0128,0.00020986168,0.00014207365
0.0129,0.00020756913,0.00014198852
0.013,0.00020525293,0.00014190235
0.0131,0.00020291304,0.00014181508
0.0132,0.00020054942,0.00014172668
0.0133,0.00019816204,0.00014163708
0.0134,0.00019575089,0.00014154626
0.0135,0.00019331592,0.00014145418
0.0136,0.0001908571,0.00014136077
0.0137,0.0001883744,0.00014126599
0.0138,0.0001858678,0.00014116982
0.0139,0.00018333727,0.00014107217
0.014,0.00018078276,0.00014097303
0.0141,0.0001782043,0.00014087233
0.0142,0.00017560179,0.00014077002
0.0143,0.00017297525,0.00014066607
0.0144,0.00017032465,0.00014056041
0.0145,0.00016764995,0.000140453
0.0146,0.00016495114,0.00014034379
0.0147,0.00016222819,0.00014023272
0.0148,0.00015948106,0.00014011975
0.0149,0.00015670975,0.00014000482
0.015,0.00015391422,0.00013988788
0.0151,0.00015109447,0.00013976888
0.0152,0.00014825044,0.00013964776
0.0153,0.00014538215,0.00013952446
0.0154,0.00014248955,0.00013939894
0.0155,0.00013957261,0.00013927114
0.0156,0.00013663135,0.000139141
0.015699999,0.00013366572,0.00013900848
0.015799999,0.00013067569,0.00013887351
0.015900001,0.00012766126,0.00013873602
0.016000001,0.00012462241,0.00013859598
0.016100001,0.00012155912,0.00013845331
0.0162,0.00011847136,0.00013830795
0.0163,0.00011535912,0.00013815987
0.0164,0.00011222238,0.00013800898
0.0165,0.00010906113,0.00013785523
0.0166,0.00010587535,0.00013769856
0.0167,0.00010266501,0.00013753891
0.016799999,9.9430101e-05,0.00013737624
0.016899999,9.617061e-05,0.00013721043
0.017000001,9.2886519e-05,0.00013704148
0.017100001,8.9577807e-05,0.00013686929
0.017200001,8.6244465e-05,0.00013669381
0.0173,8.288648e-05,0.00013651497
0.0174,7.9503829e-05,0.0001363327
0.0175,7.6096498e-05,0.00013614696
0.0176,7.2664479e-05,0.00013595766
0.0177,6.9207752e-05,0.00013576474
0.0178,6.5726308e-05,0.00013556815
0.017899999,6.2220133e-05,0.00013536779
0.017999999,5.8689206e-05,0.00013516363
0.018100001,5.5133522e-05,0.00013495557
0.018200001,5.1553063e-05,0.00013474356
0.018300001,4.7947819e-05,0.00013452752
0.0184,4.4317778e-05,0.0001343074
0.0185,4.0662926e-05,0.00013408311
0.0186,3.6983252e-05,0.00013385458
0.0187,3.3278746e-05,0.00013362177
0.0188,2.9549392e-05,0.00013338456
0.0189,2.5795182e-05,0.00013314291
0.018999999,2.2016111e-05,0.00013289675
0.019099999,1.8212168e-05,0.00013264599
0.019200001,1.4383337e-05,0.00013239056
0.019300001,1.0529611e-05,0.0001321304
0.019400001,6.6509801e-06,0.00013186542
0.0195,2.7474343e-06,0.00013159555
0.0196,-1.1810356e-06,0.00013132072
0.0197,-5.1344382e-06,0.00013104086
0.0198,-9.1127831e-06,0.00013075587
0.0199,-1.3116077e-05,0.00013046569
0.02,-1.714433e-05,0.00013017024
0.020099999,-2.1197549e-05,0.00012986944
0.020199999,-2.5275738e-05,0.00012956322
0.020300001,-2.9378907e-05,0.00012925151
0.020400001,-3.3507065e-05,0.00012893419
0.020500001,-3.7660215e-05,0.00012861122
0.0206,-4.1838368e-05,0.00012828251
0.0207,-4.6041525e-05,0.00012794796
0.0208,-5.0269697e-05,0.00012760752
0.0209,-5.4522887e-05,0.0001272611
0.021,-5.8801106e-05,0.00012690859
0.0211,-6.3104351e-05,0.00012654994
0.021199999,-6.7432637e-05,0.00012618506
0.021299999,-7.1785958e-05,0.00012581385
0.021400001,-7.6164324e-05,0.00012543623
0.021500001,-8.0567734e-05,0.00012505215
0.021600001,-8.4996202e-05,0.00012466147
0.0217,-8.9449721e-05,0.00012426414
0.0218,-9.3928305e-05,0.00012386007
0.0219,-9.8431956e-05,0.00012344916
0.022,-0.00010296066,0.00012303135
0.0221,-0.00010751445,0.00012260652
0.0222,-0.00011209331,0.00012217461
0.022299999,-0.00011669724,0.0001217355
0.022399999,-0.00012132624,0.00012128913
0.022500001,-0.00012598032,0.0001208354
0.022600001,-0.00013065949,0.00012037421
0.022700001,-0.00013536373,0.00011990549
0.0228,-0.00014009306,0.00011942913
0.0229,-0.00014484748,0.00011894505
0.023,-0.00014962698,0.00011845315
0.0231,-0.00015443156,0.00011795334
0.0232,-0.00015926122,0.00011744554
0.0233,-0.00016411598,0.00011692964
0.023399999,-0.0001689958,0.00011640554
0.023499999,-0.00017390071,0.00011587317
0.023600001,-0.00017883071,0.00011533242
0.023700001,-0.0001837858,0.00011478319
0.023800001,-0.00018876595,0.0001142254
0.0239,-0.00019377118,0.00011365893
0.024,-0.00019880148,0.0001130837
0.0241,-0.00020385686,0.00011249962
0.0242,-0.00020893732,0.00011190658
0.0243,-0.00021404284,0.00011130448
0.0244,-0.00021917342,0.00011069322
0.024499999,-0.00022432907,0.00011007271
0.024599999,-0.00022950977,0.00010944284
0.024700001,-0.00023471551,0.00010880352
0.024800001,-0.00023994631,0.00010815464
0.024900001,-0.00024520216,0.00010749611
0.025,-0.00025048305,0.00010682781
0.0251,-0.00025578897,0.00010614967
0.0252,-0.00026111992,0.00010546154
0.0253,-0.00026647589,0.00010476336
0.0254,-0.00027185687,0.000104055
0.0255,-0.00027726288,0.00010333637
0.025599999,-0.00028269386,0.00010260735
