"time","sine.y","sinAM.y","cosAM.y","sinFM.y","cosFM.y"
0,0,0,1,0,1
5.0000000000000002e-05,0.031410759078128299,0.031420627058475363,0.9998205645917968,0.031415691444718813,0.99950640534768476
0.0001,0.062790519529313374,0.062829971965903592,0.99865380695085448,0.062810219771197287,0.99802548879890529
0.00015000000000000001,0.094108313318514339,0.094197008261720228,0.9965002590937011,0.094152529314098468,0.99555778397025141
0.00020000000000000001,0.12533323356430429,0.12549073178482317,0.99336142810484263,0.12541156734833556,0.99210480231436937
0.00025000000000000001,0.15643446504023087,0.15668019131909622,0.98923979526051931,0.15655631483266186,0.98766903377903692
0.00030000000000000003,0.18738131458572466,0.18773451920587919,0.98413881418923621,0.18755581740737268,0.98225394647038822
0.00035,0.21814324139654254,0.21862296189310734,0.97806290807028007,0.21837921622684578,0.97586398535869157
0.00040000000000000002,0.24868988716485479,0.24931491039088607,0.97101746587238158,0.24899577882872459,0.96850457000753321
0.00045000000000000004,0.27899110603922939,0.27977993060333983,0.96300883763564249,0.27937492966189426,0.96018209141621236
0.00050000000000000001,0.30901699437494751,0.30998779350667854,0.95404432880078616,0.30948628150882712,0.95090390763622323
0.00055000000000000003,0.33873792024529153,0.33990850514355875,0.94413219359074174,0.33929966599121586,0.94067833857182515
0.00060000000000000006,0.36812455268467809,0.36951233640397385,0.93328162745050136,0.36878516382595289,0.92951465988539694
0.00065000000000000008,0.39714789063478073,0.39876985256311126,0.92150275855214114,0.39791313534205963,0.91742309580817272
0.00069999999999999999,0.42577929156507277,0.42765194254682165,0.90880663837280484,0.42665425066657053,0.90441481101768073
0.00075000000000000002,0.45399049973954686,0.45612984789561062,0.89520523135439156,0.45497951968546835,0.89050190155146802
0.00080000000000000004,0.48175367410171538,0.48417519139833126,0.88071140365458211,0.48286032174882509,0.87569738476292203
0.00085000000000000006,0.50904141575037143,0.51176000536707178,0.86533891099975979,0.51026843409389577,0.86001518891666295
0.00090000000000000008,0.53582679497899677,0.5388567595250664,0.84910238565126506,0.53717606133761175,0.84347014121770214
0.00095,0.56208337785213069,0.56543838847982231,0.83201732249731108,0.5635558684716433,0.82607795220013702
0.001,0.58778525229247325,0.5914783187540501,0.81410006428376025,0.58938100362434576,0.80785520519877752
0.0010500000000000002,0.61290705365297671,0.61695049534740198,0.79536778599781921,0.61462512801238423,0.78881934054367631
