"time","nRXFERGATE.y"
0,5
0.0023999999999999998,5
0.0047999999999999996,5
0.0071999999999999998,5
0.0095999999999999992,5
0.011999999999999999,5
0.0144,5
0.016799999999999999,5
0.019199999999999998,5
0.021599999999999998,5
0.023999999999999997,5
0.026399999999999996,5
0.028799999999999999,5
0.031199999999999999,5
0.033599999999999998,5
0.035999999999999997,5
0.038399999999999997,5
0.040799999999999996,5
0.043199999999999995,5
0.045599999999999995,5
0.047999999999999994,5
0.050399999999999993,5
0.052799999999999993,5
0.055199999999999992,5
0.057599999999999998,5
0.059999999999999998,5
0.062399999999999997,5
0.064799999999999996,5
0.067199999999999996,5
0.069599999999999995,5
0.071999999999999995,5
0.074399999999999994,5
0.076799999999999993,5
0.079199999999999993,5
0.081599999999999992,5
0.083999999999999991,5
0.086399999999999991,5
0.08879999999999999,5
0.091199999999999989,5
0.093599999999999989,5
0.095999999999999988,5
0.098399999999999987,5
0.10079999999999999,5
0.10319999999999999,5
0.10559999999999999,5
0.10799999999999998,5
0.11039999999999998,5
0.11279999999999998,5
0.1152,5
0.1176,5
0.12,5
0.12239999999999999,5
0.12479999999999999,5
0.12719999999999998,5
0.12959999999999999,5
0.13199999999999998,5
0.13439999999999999,5
0.13679999999999998,5
0.13919999999999999,5
0.14159999999999998,5
0.14399999999999999,5
0.14639999999999997,5
0.14879999999999999,5
0.15119999999999997,5
0.15359999999999999,5
0.156,5
0.15839999999999999,5
0.1608,5
0.16319999999999998,5
0.1656,5
0.16799999999999998,5
0.1704,5
0.17279999999999998,5
0.17519999999999999,5
0.17759999999999998,5
0.17999999999999999,5
0.18239999999999998,5
0.18479999999999999,5
0.18719999999999998,5
0.18959999999999999,5
0.19199999999999998,5
0.19439999999999999,5
0.19679999999999997,5
0.19919999999999999,5
0.20159999999999997,5
0.20399999999999999,5
0.20639999999999997,5
0.20879999999999999,5
0.21119999999999997,5
0.21359999999999998,5
0.21599999999999997,5
0.21839999999999998,5
0.22079999999999997,5
0.22319999999999998,5
0.22559999999999997,5
0.22799999999999998,5
0.23039999999999999,5
0.23279999999999998,5
0.23519999999999999,5
0.23759999999999998,5
0.23999999999999999,5
0.24239999999999998,5
0.24479999999999999,5
0.24719999999999998,5
0.24959999999999999,5
0.252,5
0.25439999999999996,5
0.25679999999999997,5
0.25919999999999999,5
0.2616,5
0.26399999999999996,5
0.26639999999999997,5
0.26879999999999998,5
0.2712,5
0.27359999999999995,5
0.27599999999999997,5
0.27839999999999998,5
0.28079999999999999,5
0.28319999999999995,5
0.28559999999999997,5
0.28799999999999998,5
0.29039999999999999,5
0.29279999999999995,5
0.29519999999999996,5
0.29759999999999998,5
0.29999999999999999,5
0.30239999999999995,5
0.30479999999999996,5
0.30719999999999997,5
0.30959999999999999,5
0.312,5
0.31439999999999996,5
0.31679999999999997,5
0.31919999999999998,5
0.3216,5
0.32399999999999995,5
0.32639999999999997,5
0.32879999999999998,5
0.33119999999999999,5
0.33359999999999995,5
0.33599999999999997,5
0.33839999999999998,5
0.34079999999999999,5
0.34319999999999995,5
0.34559999999999996,5
0.34799999999999998,5
0.35039999999999999,5
0.35279999999999995,5
0.35519999999999996,5
0.35759999999999997,5
0.35999999999999999,5
0.36239999999999994,5
0.36479999999999996,5
0.36719999999999997,5
0.36959999999999998,5
0.37199999999999994,5
0.37439999999999996,5
0.37679999999999997,5
0.37919999999999998,5
0.38159999999999994,5
0.38399999999999995,5
0.38639999999999997,5
0.38879999999999998,5
0.39119999999999999,5
0.39359999999999995,5
0.39599999999999996,5
0.39839999999999998,5
0.40079999999999999,5
0.40319999999999995,5
0.40559999999999996,5
0.40799999999999997,5
0.41039999999999999,5
0.41279999999999994,5
0.41519999999999996,5
0.41759999999999997,5
0.41999999999999998,5
0.42239999999999994,5
0.42479999999999996,5
0.42719999999999997,5
0.42959999999999998,5
0.43199999999999994,5
0.43439999999999995,5
0.43679999999999997,5
0.43919999999999998,5
0.44159999999999994,5
0.44399999999999995,5
0.44639999999999996,5
0.44879999999999998,5
0.45119999999999993,5
0.45359999999999995,5
0.45599999999999996,5
0.45839999999999997,5
0.46079999999999999,5
0.46319999999999995,5
0.46559999999999996,5
0.46799999999999997,5
0.47039999999999998,5
0.47279999999999994,5
0.47519999999999996,5
0.47759999999999997,5
0.47999999999999998,5
0.48239999999999994,5
0.48479999999999995,5
0.48719999999999997,5
0.48959999999999998,5
0.49199999999999994,5
0.49439999999999995,5
0.49679999999999996,5
0.49919999999999998,5
0.50159999999999993,5
0.504,5
0.50639999999999996,5
0.50879999999999992,5
0.51119999999999999,5
0.51359999999999995,5
0.5159999999999999,5
0.51839999999999997,5
0.52079999999999993,5
0.5232,5
0.52559999999999996,5
0.52799999999999991,5
0.53039999999999998,5
0.53279999999999994,5
0.5351999999999999,5
0.53759999999999997,5
0.53999999999999992,5
0.54239999999999999,5
0.54479999999999995,5
0.54719999999999991,5
0.54959999999999998,5
