"Time","suddenExpansion1.m_flow","suddenExpansion1.dp","suddenExpansion1.port_b_T","suddenExpansion2.m_flow","suddenExpansion2.dp","suddenExpansion2.port_b_T"
0.0070400001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0072599999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0074800001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0077,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0079199998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0081399996,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0083600003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0085800001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0088,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0090199998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0092399996,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0094600003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0096800001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0098999999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01012,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01034,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01056,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01078,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.011,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01122,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01144,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01166,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01188,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0121,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01232,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01254,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01276,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01298,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0132,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01342,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01364,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01386,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01408,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0143,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01452,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01474,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01496,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01518,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0154,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01562,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01584,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01606,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.016279999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0165,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.016720001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01694,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01716,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.017379999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0176,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.017820001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01804,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01826,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.018479999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0187,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.018920001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01914,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.01936,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.019579999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0198,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.020020001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.02024,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.02046,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.020679999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0209,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.021120001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.02134,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.02156,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.021779999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.022,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.022220001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.02244,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.02266,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.022879999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0231,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.023320001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.023539999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.02376,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.023979999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0242,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.024420001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.024639999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.02486,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.025079999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0253,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.025520001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.025739999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.02596,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.026179999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0264,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.026620001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.026839999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.02706,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.027279999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0275,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.027720001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.027939999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.02816,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.028379999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0286,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.028820001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.029039999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.02926,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.029479999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0297,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.029920001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.030139999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.03036,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.030579999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0308,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.031020001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.031239999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.031459998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.031679999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0319,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.032120001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.032340001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.032559998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.032779999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.033,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.033220001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.033440001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.033659998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.033879999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0341,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.034320001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.034540001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.034759998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.034979999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0352,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.035420001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.035640001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.035859998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.036079999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0363,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.036520001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.036740001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.036959998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.037179999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0374,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.037620001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.037840001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.038059998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.038279999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0385,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.038720001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.038940001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.039159998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.039379999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0396,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.039820001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.040040001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.040259998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.040479999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0407,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.040920001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.041140001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.041359998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.041579999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0418,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.042020001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.042240001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.042459998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.042679999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0429,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.043120001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.043340001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.043559998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.043779999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.044,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.044220001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.044440001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.044659998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.044879999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0451,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.04532,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.045540001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.045759998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.045979999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0462,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.04642,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.046640001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.046859998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.047079999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0473,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.04752,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.047740001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.047959998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.048179999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0484,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.04862,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.048840001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.049059998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.049279999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0495,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.04972,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.049940001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.050159998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.050379999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0506,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.05082,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.051040001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.051259998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.051479999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0517,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.05192,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.052140001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.052359998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.052579999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0528,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.05302,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.053240001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.053459998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.053679999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0539,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.05412,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.054340001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.054559998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.054779999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.055,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.05522,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.055440001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.055659998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.055879999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0561,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.05632,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.056540001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.056759998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.056979999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0572,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.05742,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.057640001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.057859998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.058079999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0583,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.05852,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.058740001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.058959998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.059179999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0594,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.05962,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.059840001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.060059998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.060279999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0605,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.06072,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.060940001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.061159998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.061379999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0616,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.06182,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.062040001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.062259998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.062479999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.062700003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.062919997,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.063139997,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.063359998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.063579999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0638,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.06402,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.064240001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.064460002,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.064680003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.064900003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.065119997,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.065339997,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.065559998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.065779999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.066,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.06622,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.066440001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.066660002,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.066880003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.067100003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.067319997,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.067539997,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.067759998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.067979999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0682,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.06842,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.068640001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.068860002,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.069080003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.069300003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.069519997,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.069739997,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.069959998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.070179999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0704,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.07062,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.070840001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.071060002,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.071280003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.071500003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.071719997,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.071939997,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.072159998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.072379999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0726,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.07282,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.073040001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.073260002,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.073480003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.073700003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.073919997,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.074139997,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.074359998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.074579999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0748,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.07502,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.075240001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.075460002,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.075680003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.075900003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.076119997,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.076339997,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.076559998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.076779999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.077,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.07722,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.077440001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.077660002,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.077880003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.078100003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.078319997,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.078539997,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.078759998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.078979999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0792,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.07942,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.079640001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.079860002,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.080080003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.080300003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.080519997,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.080739997,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.080959998,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.081179999,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.0814,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.08162,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.081840001,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.082060002,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.082280003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
0.082500003,57.305725,-10000,293.17093,-29.302643,-9346.335,293.17331
