"time","PI.I.y","inertia1.phi","inertia1.w","integrator.y","spring.phi_rel","spring.w_rel"
0,-0.10000000000000001,0,0,0,0.001,0
0.00080000000000000004,-0.10000000000000001,0,0,0,0.001,0
0.0016000000000000001,-0.10000000000000001,0,0,0,0.001,0
0.0024000000000000002,-0.10000000000000001,0,0,0,0.001,0
0.0032000000000000002,-0.10000000000000001,0,0,0,0.001,0
0.0040000000000000001,-0.10000000000000001,0,0,0,0.001,0
0.0048000000000000004,-0.10000000000000001,0,0,0,0.001,0
0.0055999999999999999,-0.10000000000000001,0,0,0,0.001,0
0.0064000000000000003,-0.10000000000000001,0,0,0,0.001,0
0.0072000000000000007,-0.10000000000000001,0,0,0,0.001,0
0.0080000000000000002,-0.10000000000000001,0,0,0,0.001,0
0.0088000000000000005,-0.10000000000000001,0,0,0,0.001,0
0.0096000000000000009,-0.10000000000000001,0,0,0,0.001,0
0.010400000000000001,-0.10000000000000001,0,0,0,0.001,0
0.0112,-0.10000000000000001,0,0,0,0.001,0
0.012,-0.10000000000000001,0,0,0,0.001,0
0.012800000000000001,-0.10000000000000001,0,0,0,0.001,0
0.013600000000000001,-0.10000000000000001,0,0,0,0.001,0
0.014400000000000001,-0.10000000000000001,0,0,0,0.001,0
0.0152,-0.10000000000000001,0,0,0,0.001,0
0.016,-0.10000000000000001,0,0,0,0.001,0
0.016800000000000002,-0.10000000000000001,0,0,0,0.001,0
0.017600000000000001,-0.10000000000000001,0,0,0,0.001,0
0.0184,-0.10000000000000001,0,0,0,0.001,0
0.019200000000000002,-0.10000000000000001,0,0,0,0.001,0
0.02,-0.10000000000000001,0,0,0,0.001,0
0.020800000000000003,-0.10000000000000001,0,0,0,0.001,0
0.021600000000000001,-0.10000000000000001,0,0,0,0.001,0
0.0224,-0.10000000000000001,0,0,0,0.001,0
0.023200000000000002,-0.10000000000000001,0,0,0,0.001,0
0.024,-0.10000000000000001,0,0,0,0.001,0
0.024800000000000003,-0.10000000000000001,0,0,0,0.001,0
0.025600000000000001,-0.10000000000000001,0,0,0,0.001,0
0.0264,-0.10000000000000001,0,0,0,0.001,0
0.027200000000000002,-0.10000000000000001,0,0,0,0.001,0
0.028000000000000001,-0.10000000000000001,0,0,0,0.001,0
