"time","frac_A1toA2","A_1","A_2","C_1","C_2","eta","rho","input_mdot","input_dp","M_FLOW","DP","d_hyd","velocity","Re","DP_plot","zeta_TOT","input_DP.y"
0,0,0,0.01,0,0.3544907701811032,0.001,1000,0,0,0,0,0,0,0,0,0,0
0.0001,0.0001,1.0000000000000002e-06,0.01,0.0035449077018110324,0.3544907701811032,0.001,1000,0.00010436925925084851,0.083600000000000008,0.00010436925925084851,0.083600000000000008,0.0011283791670955127,0.10436925925084849,117.76809782384804,0.083600000000000008,0.015349388232748057,0.083600000000000008
0.00020000000000000001,0.00020000000000000001,2.0000000000000003e-06,0.01,0.0050132565492620011,0.3544907701811032,0.001,1000,0.00010439991457407274,0.16720000000000002,0.00010439991457407274,0.16720000000000002,0.0015957691216057308,0.052199957287036358,83.299079987790677,0.16720000000000002,0.12272300291036911,0.16720000000000002
0.00030000000000000003,0.00030000000000000003,3.0000000000000005e-06,0.01,0.0061399602476789319,0.3544907701811032,0.001,1000,0.00011936088592796579,0.25080000000000002,0.00011936088592796579,0.25080000000000002,0.0019544100476116795,0.039786961975988591,77.760038249815949,0.25080000000000002,0.31686623973093503,0.25080000000000002
0.00040000000000000002,0.00040000000000000002,4.0000000000000007e-06,0.01,0.0070898154036220648,0.3544907701811032,0.001,1000,0.00014865396265657441,0.33440000000000003,0.00014865396265657441,0.33440000000000003,0.0022567583341910253,0.037163490664143595,83.869017283936415,0.33440000000000003,0.48424290446718743,0.33440000000000003
0.00050000000000000001,0.00050000000000000001,5.0000000000000004e-06,0.01,0.007926654595212022,0.3544907701811032,0.001,1000,0.0001849904522812101,0.41799999999999998,0.0001849904522812101,0.41799999999999998,0.0025231325220201602,0.036998090456242021,93.351085282787935,0.41799999999999998,0.61072775559876513,0.41799999999999998
0.00060000000000000006,0.00060000000000000006,6.000000000000001e-06,0.01,0.0086832150546992132,0.3544907701811032,0.001,1000,0.00022541489282602167,0.50160000000000005,0.00022541489282602167,0.50160000000000005,0.0027639531957706839,0.037569148804336941,103.83936890013145,0.50160000000000005,0.71076300129288539,0.50160000000000005
0.00069999999999999999,0.00069999999999999999,6.9999999999999999e-06,0.01,0.0093789441996695033,0.3544907701811032,0.001,1000,0.00026805356282087267,0.58519999999999994,0.00026805356282087267,0.58519999999999994,0.0029854106607209228,0.038293366117267524,114.32142344137985,0.58519999999999994,0.79815497525308798,0.58519999999999994
0.00080000000000000004,0.00080000000000000004,8.0000000000000013e-06,0.01,0.010026513098524002,0.3544907701811032,0.001,1000,0.00031185439773485441,0.66880000000000006,0.00031185439773485441,0.66880000000000006,0.0031915382432114617,0.038981799716856794,124.41190458555819,0.66880000000000006,0.8802428143055876,0.66880000000000006
0.00090000000000000008,0.00090000000000000008,9.0000000000000002e-06,0.01,0.010634723105433097,0.3544907701811032,0.001,1000,0.00035733867562896799,0.75240000000000007,0.00035733867562896799,0.75240000000000007,0.0033851375012865378,0.039704297292107553,134.40450572574281,0.75240000000000007,0.95456114900919176,0.75240000000000007
0.001,0.001,1.0000000000000001e-05,0.01,0.011209982432795857,0.3544907701811032,0.001,1000,0.00040825204116733875,0.83599999999999997,0.00040825204116733875,0.83599999999999997,0.0035682482323055424,0.040825204116733876,145.6744624230486,0.83599999999999997,1.003181566835861,0.83599999999999997
0.0011000000000000001,0.0011000000000000001,1.1000000000000001e-05,0.01,0.011757128763348257,0.3544907701811032,0.001,1000,0.00047045680329191216,0.91960000000000008,0.00047045680329191216,0.91960000000000008,0.0037424103185095554,0.042768800299264741,160.05839955024291,0.91960000000000008,1.0054832079203062,0.91960000000000008
0.0012000000000000001,0.0012000000000000001,1.2000000000000002e-05,0.01,0.012279920495357864,0.3544907701811032,0.001,1000,0.00053816007096526392,1.0032000000000001,0.00053816007096526392,1.0032000000000001,0.0039088200952233591,0.044846672580438653,175.29757498632102,1.0032000000000001,0.99760144000000073,1.0032000000000001
0.0013000000000000002,0.0013000000000000002,1.3000000000000003e-05,0.01,0.012781346485666886,0.3544907701811032,0.001,1000,0.00060687341800338566,1.0868000000000002,0.00060687341800338566,1.0868000000000002,0.0040684289451282203,0.046682570615645042,189.9247215256824,1.0868000000000002,0.99740169000000012,1.0868000000000002
