"time","MIN","A_cross","roughness","d_hyd","K[1]","K[2]","K[3]","K[4]","L","eta","rho","input_mdot[1]","input_mdot[2]","input_mdot[3]","input_mdot[4]","input_dp[1]","input_dp[2]","input_dp[3]","input_dp[4]","M_FLOW[1]","M_FLOW[2]","M_FLOW[3]","M_FLOW[4]","DP[1]","DP[2]","DP[3]","DP[4]","velocity[1]","velocity[2]","velocity[3]","velocity[4]","Re[1]","Re[2]","Re[3]","Re[4]","DP_plot[1]","DP_plot[2]","DP_plot[3]","DP_plot[4]","zeta_TOT[1]","zeta_TOT[2]","zeta_TOT[3]","zeta_TOT[4]","lambda_FRI[1]","lambda_FRI[2]","lambda_FRI[3]","lambda_FRI[4]","input_DP.y"
0,1.0000000000000001e-15,0.0078539816339744835,2,0.10000000000000001,0,2.0000000000000002e-05,0.00020000000000000001,0.002,1,0.001,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0001,1.0000000000000001e-15,0.0078539816339744835,2,0.10000000000000001,0,2.0000000000000002e-05,0.00020000000000000001,0.002,1,0.001,1000,1.3559106803890235,1.3445017251525082,1.2641264157313696,0.97794712653391569,4,4,4,4,1.3559106803890235,1.3445017251525082,1.2641264157313696,0.97794712653391569,4,4,4,4,0.17263990974000651,0.17118727644288204,0.1609535742053502,0.12451609541631034,17263.990974000651,17118.727644288203,16095.35742053502,12451.609541631035,4,4,4,4,0.26841549710413787,0.27299017825189886,0.30880813780165767,0.51598728496744539,0.02684154971041379,0.027299017825189887,0.030880813780165769,0.051598728496744545,4
0.00020000000000000001,1.0000000000000001e-15,0.0078539816339744835,2,0.10000000000000001,0,2.0000000000000002e-05,0.00020000000000000001,0.002,1,0.001,1000,2.0121186358614667,1.9895704356090211,1.8425705331096551,1.3945363186037607,8,8,8,8,2.0121186358614667,1.9895704356090211,1.8425705331096551,1.3945363186037607,8,8,8,8,0.25619090158773905,0.25331997556533692,0.23460336667189632,0.1775578787415702,25619.090158773906,25331.997556533694,23460.336667189633,17755.78787415702,8,8,8,8,0.24377691599995896,0.24933377228919854,0.2907043311791887,0.5075047212568814,0.024377691599995897,0.024933377228919855,0.029070433117918872,0.050750472125688145,8
0.00030000000000000003,1.0000000000000001e-15,0.0078539816339744835,2,0.10000000000000001,0,2.0000000000000002e-05,0.00020000000000000001,0.002,1,0.001,1000,2.5320857242211958,2.4985653998391744,2.2913646249968944,1.7143916978444371,12.000000000000002,12.000000000000002,12.000000000000002,12.000000000000002,2.5320857242211958,2.4985653998391744,2.2913646249968944,1.7143916978444371,12.000000000000002,12.000000000000002,12.000000000000002,12.000000000000002,0.32239516747378,0.31812722721822601,0.29174560519533027,0.21828313048611939,32239.516747377998,31812.7227218226,29174.560519533028,21828.313048611937,12.000000000000002,12.000000000000002,12.000000000000002,12.000000000000002,0.23090545608414723,0.23714259137666904,0.28196980011186579,0.50369877496023396,0.023090545608414725,0.023714259137666907,0.028196980011186579,0.050369877496023396,12.000000000000002
0.00040000000000000002,1.0000000000000001e-15,0.0078539816339744835,2,0.10000000000000001,0,2.0000000000000002e-05,0.00020000000000000001,0.002,1,0.001,1000,2.9793095670998069,2.9349479435480386,2.6718561042563049,1.9841114118797014,16,16,16,16,2.9793095670998069,2.9349479435480386,2.6718561042563049,1.9841114118797014,16,16,16,16,0.37933747568392728,0.37368917834645066,0.34019128497811629,0.25262491107655521,37933.747568392726,37368.917834645064,34019.128497811631,25262.491107655522,16,16,16,16,0.22238140954019592,0.22915478789328816,0.27650539601399626,0.50141535690777728,0.022238140954019592,0.022915478789328817,0.027650539601399626,0.050141535690777728,16
0.00050000000000000001,1.0000000000000001e-15,0.0078539816339744835,2,0.10000000000000001,0,2.0000000000000002e-05,0.00020000000000000001,0.002,1,0.001,1000,3.379107412928688,3.3240144815370649,3.0082649471170964,2.2217732789855482,20,20,20,20,3.379107412928688,3.3240144815370649,3.0082649471170964,2.2217732789855482,20,20,20,20,0.43024131840485363,0.42322666851653407,0.383024189171012,0.28288495982403089,43024.131840485366,42322.666851653405,38302.418917101197,28288.495982403088,20,20,20,20,0.21609054255560217,0.22331296593988723,0.272651309302405,0.49985066652277732,0.021609054255560218,0.022331296593988723,0.027265130930240501,0.049985066652277733,20
0.00060000000000000006,1.0000000000000001e-15,0.0078539816339744835,2,0.10000000000000001,0,2.0000000000000002e-05,0.00020000000000000001,0.002,1,0.001,1000,3.744712376710039,3.6789841607422584,3.3131530945364198,2.4366557660862602,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000004,3.744712376710039,3.6789841607422584,3.3131530945364198,2.4366557660862602,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000004,0.47679158816864192,0.46842281179113476,0.42184375377254468,0.3102446478287979,47679.15881686419,46842.281179113474,42184.375377254466,31024.46478287979,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000004,0.2111465880185463,0.21875861444019165,0.26973542775134229,0.49869227557613566,0.021114658801854633,0.021875861444019165,0.026973542775134231,0.049869227557613569,24.000000000000004
0.00069999999999999999,1.0000000000000001e-15,0.0078539816339744835,2,0.10000000000000001,0,2.0000000000000002e-05,0.00020000000000000001,0.002,1,0.001,1000,4.0840988340821198,4.0078211638514736,3.5940412282817737,2.6342732676482217,28,28,28,28,4.0840988340821198,4.0078211638514736,3.5940412282817737,2.6342732676482217,28,28,28,28,0.52000361401601269,0.51029163940422007,0.45760754172568907,0.33540608960084312,52000.361401601273,51029.163940422004,45760.754172568908,33540.608960084312,28,28,28,28,0.20709771303500715,0.21505578083103627,0.26742480038332339,0.49778996836061123,0.020709771303500716,0.021505578083103629,0.02674248003833234,0.049778996836061129,28
0.00080000000000000004,1.0000000000000001e-15,0.0078539816339744835,2,0.10000000000000001,0,2.0000000000000002e-05,0.00020000000000000001,0.002,1,0.001,1000,4.4025227208779505,4.3157735743786771,3.8558581252871975,2.8182198538509597,32,32,32,32,4.4025227208779505,4.3157735743786771,3.8558581252871975,2.8182198538509597,32,32,32,32,0.5605466024816852,0.54950135810219525,0.49094310440040495,0.3588268963680793,56054.660248168519,54950.135810219523,49094.310440040492,35882.689636807932,32,32,32,32,0.20368381688505291,0.2119543986009528,0.26553247594187551,0.49706135170866983,0.020368381688505292,0.021195439860095283,0.026553247594187552,0.049706135170866986,32
0.00090000000000000008,1.0000000000000001e-15,0.0078539816339744835,2,0.10000000000000001,0,2.0000000000000002e-05,0.00020000000000000001,0.002,1,0.001,1000,4.7036702057747277,4.6065212783481817,4.1020430331615074,2.9909925506699038,36,36,36,36,4.7036702057747277,4.6065212783481817,4.1020430331615074,2.9909925506699038,36,36,36,36,0.59888989113849633,0.58652050552568791,0.52228834040266037,0.38082499935212116,59888.989113849631,58652.050552568791,52228.83404026604,38082.499935212116,36,36,36,36,0.20074213155567772,0.20929849042864568,0.26394402488684193,0.49645695176737664,0.020074213155567774,0.02092984904286457,0.026394402488684195,0.04964569517673767,36
