"Time","basicTransformer.i2","basicTransformer.i1"
0.04862,-41.979626,42.616489
0.048840001,-35.611832,36.25766
0.049059998,-29.073921,29.727221
0.049279999,-22.39711,23.056355
0.0495,-15.613281,16.276917
0.04972,-8.7548265,9.4212751
0.049940001,-1.8544952,2.5221684
0.050159998,5.0547638,-4.3874612
0.050379999,11.939959,-11.27462
0.0506,18.768213,-18.106422
0.05082,25.506922,-24.850246
0.051040001,32.123909,-31.47389
0.051259998,38.587574,-37.945728
0.051479999,44.867058,-44.234852
0.0517,50.932377,-50.311237
0.05192,56.754562,-56.145866
0.052140001,62.30582,-61.710876
0.052359998,67.559639,-66.979698
0.052579999,72.490936,-71.927177
0.0528,77.076164,-76.529686
0.05302,81.293427,-80.765236
0.053240001,85.122581,-84.613625
0.053459998,88.545357,-88.056458
0.053679999,91.545395,-91.077301
0.0539,94.108376,-93.661728
0.05412,96.222069,-95.797409
0.054340001,97.876373,-97.474136
0.054559998,99.063393,-98.683907
0.054779999,99.777458,-99.420937
0.055,100.01516,-99.681717
0.05522,99.77536,-99.464996
0.055440001,99.059204,-98.77182
0.055659998,97.870117,-97.605476
0.055879999,96.213776,-95.971558
0.0561,94.098091,-93.877853
0.05632,91.53315,-91.334358
0.056540001,88.531219,-88.353233
0.056759998,85.106628,-84.948692
0.056979999,81.275719,-81.137009
0.0572,77.056801,-76.936378
0.05742,72.470001,-72.366852
0.057640001,67.537231,-67.450256
0.057859998,62.282051,-62.210068
0.058079999,56.729542,-56.671307
0.0583,50.906223,-50.860424
0.05852,44.839901,-44.805161
0.058740001,38.55954,-38.534431
0.058959998,32.095131,-32.078186
0.059179999,25.477541,-25.467243
0.0594,18.738367,-18.733177
0.05962,11.909791,-11.90814
0.059840001,5.0244179,-5.0247226
0.060059998,-1.8848742,1.8842078
0.060279999,-8.7850943,8.7856607
0.0605,-15.643292,15.646683
0.06072,-22.426722,22.434511
0.060940001,-29.102991,29.116734
0.061159998,-35.640224,35.661446
0.061379999,-42.007202,42.037395
0.0616,-48.173523,48.214134
0.06182,-54.109741,54.16217
0.062040001,-59.787518,59.853107
0.062259998,-65.179733,65.259766
0.062479999,-70.260651,70.356323
0.062700003,-75.005997,75.118454
0.062919997,-79.39312,79.523415
0.063139997,-83.40107,83.550171
0.063359998,-87.010704,87.179497
0.063579999,-90.204796,90.394058
0.0638,-92.968086,93.178513
0.06402,-95.287384,95.519562
0.064240001,-97.151611,97.406021
0.064460002,-98.551865,98.828888
0.064680003,-99.481468,99.781372
0.064900003,-99.935974,100.25892
0.065119997,-99.913216,100.25925
0.065339997,-99.413307,99.782364
0.065559998,-98.438622,98.830536
0.065779999,-96.99382,97.408318
0.066,-95.0858,95.522491
0.06622,-92.723679,93.182068
0.066440001,-89.918732,90.398216
0.066660002,-86.684349,87.184242
0.066880003,-83.035973,83.555473
0.067100003,-78.991035,79.529251
0.067319997,-74.56884,75.124802
0.067539997,-69.790512,70.363152
0.067759998,-64.678864,65.267036
0.067979999,-59.258297,59.860786
0.0682,-53.554703,54.170223
0.06842,-47.59531,48.222519
0.068640001,-41.408581,42.046074
0.068860002,-35.024055,35.670376
0.069080003,-28.472214,29.125872
0.069300003,-21.784349,22.443811
0.069519997,-14.992391,15.656102
0.069739997,-8.1287708,8.7951536
0.069959998,-1.2262647,1.8937278
0.070179999,5.6821694,-5.0152216
0.0704,12.563543,-11.898704
0.07062,19.384998,-18.72385
0.070840001,26.113964,-25.458073
0.071060002,32.718307,-32.069214
0.071280003,39.166492,-38.5257
0.071500003,45.427734,-44.796703
0.071719997,51.47213,-50.852287
0.071939997,57.270817,-56.663525
0.072159998,62.796112,-62.202679
0.072379999,68.021629,-67.443298
0.0726,72.922409,-72.360359
0.07282,77.475067,-76.930374
0.073040001,81.657845,-81.131538
0.073260002,85.45079,-84.943771
0.073480003,88.835777,-88.348877
0.073700003,91.796646,-91.330605
0.073919997,94.31926,-93.874702
0.074139997,96.391571,-95.969032
0.074359998,98.003693,-97.603592
0.074579999,99.147919,-98.770569
0.0748,99.818779,-99.464409
0.07502,100.01308,-99.681778
0.075240001,99.729904,-99.421654
0.075460002,98.970581,-98.685265
0.075680003,97.738747,-97.476135
0.075900003,96.040291,-95.800049
0.076119997,93.883308,-93.664986
0.076339997,91.278114,-91.081161
0.076559998,88.237137,-88.060898
0.076779999,84.774895,-84.618629
0.077,80.907936,-80.77079
0.07722,76.654709,-76.535744
0.077440001,72.03553,-71.933731
0.077660002,67.072456,-66.98671
0.077880003,61.789185,-61.718307
0.078100003,56.210941,-56.15369
0.078319997,50.364365,-50.31942
0.078539997,44.27737,-44.243355
0.078759998,37.979023,-37.954506
0.078979999,31.499401,-31.482904
0.0792,24.869442,-24.859451
0.07942,18.120806,-18.115772
0.079640001,11.285713,-11.284072
0.079860002,4.3968043,-4.3969717
0.080080003,-2.513027,2.5126433
0.080300003,-9.4107857,9.4117804
0.080519997,-16.263536,16.267498
0.080739997,-23.038557,23.047058
0.080959998,-29.703495,29.71809
0.081179999,-36.226528,36.248737
0.0814,-42.576508,42.607819
0.08162,-48.72311,48.764965
0.081840001,-54.63699,54.690781
0.082060002,-60.289906,60.356964
0.082280003,-65.654869,65.736465
0.082500003,-70.706253,70.803596
0.082719997,-75.419945,75.534157
0.082939997,-79.773438,79.905571
0.083159998,-83.745941,83.896942
0.083379999,-87.318481,87.489243
0.0836,-90.474014,90.665291
0.08382,-93.197456,93.409935
0.084040001,-95.475807,95.710075
0.084260002,-97.298187,97.55471
0.084480003,-98.655907,98.935066
0.084700003,-99.542465,99.844528
0.084919997,-99.953644,100.27876
0.085139997,-99.887466,100.23567
0.085359998,-99.344261,99.715477
0.085579999,-98.326607,98.720665
0.0858,-96.839378,97.255974
0.08602,-94.889671,95.328407
0.086240001,-92.486794,92.947174
0.086460002,-89.64222,90.123642
0.086680003,-86.369537,86.871284
0.086900003,-82.684364,83.205643
0.087119997,-78.604301,79.144211
0.087339997,-74.148834,74.706383
0.087559998,-69.339233,69.913353
0.087779999,-64.198471,64.78801
0.088,-58.751083,59.354832
0.08822,-53.02309,53.639748
0.088440001,-47.04184,47.670055
0.088660002,-40.835892,41.474258
0.088880002,-34.434879,35.08194
0.089100003,-27.869371,28.523628
0.089319997,-21.170715,21.830633
0.089539997,-14.370895,15.03492
0.089759998,-7.5023828,8.1689339
0.089979999,-0.59797418,1.2654591
0.0902,6.3093619,-5.6425381
0.09042,13.186644,-12.522071
0.090640001,20.001032,-19.340292
0.090860002,26.719988,-26.064646
0.091080002,33.311428,-32.663021
0.091300003,39.743877,-39.103912
0.091519997,45.986626,-45.356567
0.091739997,52.009857,-51.391121
0.091959998,57.784817,-57.178768
0.092179999,63.283928,-62.691864
0.092399999,68.480934,-67.904091
0.09262,73.351013,-72.790558
0.092840001,77.870911,-77.327927
0.093060002,82.019051,-81.494545
0.093280002,85.775627,-85.2705
0.093500003,89.122696,-88.637779
0.093719997,92.044273,-91.580292
0.093939997,94.526421,-94.083992
0.094159998,96.557274,-96.136917
0.094379999,98.127136,-97.729279
0.094599999,99.228516,-98.853462
0.09482,99.856155,-99.504105
0.095040001,100.00706,-99.678093
0.095260002,99.680496,-99.374603
0.095480002,98.878036,-98.595085
0.095700003,97.603508,-97.343254
0.095919997,95.862991,-95.625092
0.096139997,93.66481,-93.448807
0.096359998,91.019447,-90.824776
0.096579999,87.939537,-87.765549
0.096799999,84.439796,-84.285721
0.09702,80.536926,-80.401909
0.097240001,76.249565,-76.132668
0.097460002,71.598183,-71.498367
0.097680002,66.604996,-66.521149
0.097900003,61.293846,-61.22477
0.098119996,55.690086,-55.634529
0.098339997,49.82048,-49.777111
0.098559998,43.713058,-43.680492
0.098779999,37.396976,-37.373783
0.098999999,30.902395,-30.887093
0.09922,24.260328,-24.2514
0.099440001,17.502493,-17.498388
0.099660002,10.661154,-10.660303
0.099880002,3.7689812,-3.7697971
0.1001,-3.1411164,3.140228
0.10032,-10.036142,10.036777
0.10054,-16.883175,16.886919
0.10076,-23.649517,23.657946
0.10098,-30.30286,30.31752
0.1012,-36.811436,36.833847
0.10142,-43.144165,43.175808
0.10164,-49.270809,49.313122
0.10186,-55.162117,55.21648
0.10208,-60.789951,60.8577
0.1023,-66.127441,66.209839
0.10252,-71.149101,71.247345
0.10274,-75.830956,75.946167
0.10296,-80.150642,80.283867
0.10318,-84.08754,84.239723
0.1034,-87.622849,87.794853
0.10362,-90.739685,90.932281
0.10384,-93.423172,93.637016
0.10406,-95.660492,95.896164
0.10428,-97.440964,97.698914
0.1045,-98.756081,99.036682
0.10472,-99.599564,99.903069
0.10494,-99.967392,100.29394
0.10516,-99.857803,100.20743
0.10538,-99.271324,99.643944
0.1056,-98.210754,98.606171
0.10582,-96.681152,97.099075
0.10604,-94.689827,95.129837
0.10626,-92.246292,92.707878
0.10648,-89.362206,89.844765
0.1067,-86.051346,86.554153
0.10692,-82.329521,82.851761
0.10714,-78.2145,78.755272
0.10736,-73.725937,74.284248
0.10758,-68.885254,69.46003
0.1078,-63.715576,64.305656
0.10802,-58.241585,58.845745
0.10824,-52.489422,53.106358
0.10846,-46.486546,47.114906
0.10868,-40.261627,40.899998
0.1089,-33.844387,34.49131
0.10912,-27.265467,27.919441
0.10934,-20.556284,21.215776
0.10956,-13.748873,14.412319
0.10978,-6.8757377,7.5415626
0.11,0.0303006,0.6363126
0.11022,6.9362664,-6.2704568
0.11044,13.809184,-13.145772
0.11066,20.616236,-19.956804
0.11088,27.324915,-26.671024
0.1111,33.903194,-33.256374
0.11132,40.319656,-39.681412
0.11154,46.543663,-45.915459
0.11176,52.545498,-51.928741
0.11198,58.296501,-57.692551
0.1122,63.769211,-63.179359
0.11242,68.937492,-68.362968
0.11264,73.77668,-73.21862
0.11286,78.263649,-77.723145
0.11308,82.376984,-81.855026
0.1133,86.097046,-85.594528
0.11352,89.406067,-88.923805
0.11374,92.288239,-91.826958
0.11396,94.72982,-94.290123
0.11418,96.719131,-96.301537
0.1144,98.246681,-97.851585
0.11462,99.305183,-98.932892
0.11484,99.889572,-99.540268
0.11506,99.997063,-99.67083
0.11528,99.627144,-99.323952
0.1155,98.781578,-98.501274
0.11572,97.464401,-97.206749
0.11594,95.6819,-95.446541
0.11616,93.442604,-93.229065
0.11638,90.757179,-90.564903
0.1166,87.638474,-87.466782
0.11682,84.101364,-83.949493
0.11704,80.162743,-80.029816
0.11726,75.841415,-75.726494
0.11748,71.15802,-71.060059
0.1177,66.134918,-66.052803
0.11792,60.796097,-60.728638
0.11814,55.167046,-55.112976
0.11836,49.274643,-49.232635
0.11858,43.14703,-43.115696
0.1188,36.813461,-36.791355
0.11902,30.30418,-30.28982
0.11924,23.650269,-23.642138
0.11946,16.883501,-16.880043
0.11968,10.036187,-10.035835
0.1199,3.1410229,-3.14219
0.12012,-3.769068,3.7679758
0.12034,-10.661089,10.661664
0.12056,-17.502132,17.50596
0.12078,-24.259529,24.268183
0.121,-30.901016,30.916042
0.12122,-37.394878,37.417793
0.12144,-43.71011,43.742397
0.12166,-49.816551,49.859642
0.12188,-55.685047,55.74033
0.1221,-61.287579,61.356373
0.12232,-66.597389,66.680954
0.12254,-71.589127,71.68866
0.12276,-76.238953,76.35556
0.12298,-80.524666,80.659386
0.1232,-84.425804,84.579582
0.12342,-87.923737,88.097427
0.12364,-91.001762,91.196121
0.12386,-93.645187,93.860878
0.12408,-95.841377,96.078964
0.1243,-97.579865,97.83979
0.12452,-98.852325,99.134949
0.12474,-99.652702,99.95826
0.12496,-99.977165,100.30579
0.12518001,-99.824165,100.17587
0.12540001,-99.194435,99.569138
0.12561999,-98.090981,98.488472
0.12583999,-96.519073,96.939041
0.12605999,-94.486214,94.928253
0.12627999,-92.002113,92.465691
0.1265,-89.078629,89.563133
0.12672,-85.729729,86.234421
0.12694,-81.97139,82.495461
0.12716,-77.821571,78.364098
0.12738,-73.300079,73.860069
0.1276,-68.428513,69.004875
0.12782,-63.230125,63.821697
0.12804,-57.729744,58.335289
0.12826,-51.953632,52.57185
0.12848,-45.929371,46.558895
0.1287,-39.685726,40.325138
0.12892,-33.252506,33.900345
0.12914,-26.660437,27.315197
0.12936001,-19.940992,20.601135
0.12958001,-13.126256,13.790218
0.12980001,-6.2487702,6.9149709
0.13001999,0.6586256,0.0082204537
0.13023999,7.5629487,-6.8970528
0.13045999,14.431231,-13.767877
0.13067999,21.230677,-20.571442
0.1309,27.928818,-27.275263
0.13112,34.493671,-33.847328
0.13134,40.89389,-40.256256
0.13156,47.098915,-46.471439
0.13178,53.079113,-52.463207
0.132,58.805935,-58.202946
0.13222,64.252029,-63.663246
0.13244,69.391396,-68.818039
0.13266,74.199486,-73.642708
0.13288,78.653351,-78.11422
0.1331,82.73172,-82.211212
0.13332,86.415115,-85.914139
0.13354,89.685951,-89.205307
0.13376001,92.52861,-92.068993
0.13398001,94.92952,-94.491547
0.13420001,96.87722,-96.461372
0.13441999,98.362396,-97.969086
0.13463999,99.377968,-99.007484
0.13485999,99.91909,-99.571602
0.13507999,99.983162,-99.658752
0.1353,99.569893,-99.268509
0.13552,98.681252,-98.402748
0.13574,97.32148,-97.065598
0.13596,95.497078,-95.263435
0.13618,93.216743,-93.00489
0.1364,90.491371,-90.300713
0.13662,87.333977,-87.163841
0.13684,83.759644,-83.609245
0.13706,79.785423,-79.6539
0.13728,75.430305,-75.316689
0.1375,70.715073,-70.618324
0.13772,65.662254,-65.581253
0.13794,60.295975,-60.229519
0.13816001,54.641853,-54.588669
0.13838001,48.726887,-48.685638
0.13860001,42.579327,-42.548615
0.13882001,36.228519,-36.206905
0.13903999,29.704794,-29.69079
0.13925999,23.039303,-23.031384
0.13947999,16.26387,-16.260487
0.1397,9.4108505,-9.410429
0.13992,2.5129662,-2.5139184
0.14014,-4.3968453,4.396111
0.14036,-11.285589,11.286667
0.14058,-18.120373,18.124847
0.1408,-24.868559,24.878004
0.14102,-31.497927,31.513884
0.14124,-37.976818,38.000801
0.14146,-44.2743,44.307789
0.14168,-50.360302,50.40472
0.1419,-56.205757,56.262493
0.14212,-61.782764,61.853127
0.14234,-67.064682,67.149933
0.14256001,-72.026299,72.127617
0.14278001,-76.643913,76.762413
0.14300001,-80.895485,81.032188
0.14322001,-84.760712,84.91655
0.14343999,-88.22113,88.396957
0.14365999,-91.260223,91.456787
0.14387999,-93.86348,94.081429
0.1441,-96.018463,96.258354
0.14432,-97.71489,97.977165
0.14454,-98.944656,99.229652
0.14476,-99.701889,100.00983
0.14498,-99.982979,100.314
0.1452,-99.786575,100.14067
0.14542,-99.113625,99.4907
0.14564,-97.967331,98.36718
0.14586,-96.353172,96.775467
0.14608,-94.278854,94.723183
0.1463,-91.754288,92.220108
0.14652,-88.791527,89.278198
0.14674,-85.404709,85.911507
0.14696001,-81.610008,82.136108
0.14718001,-77.42556,77.970032
0.14740001,-72.871323,73.433159
0.14762001,-67.969063,68.547173
0.14783999,-62.742172,63.335384
0.14805999,-57.215618,57.822689
0.14827999,-51.415791,52.035408
0.1485,-45.370377,46.001179
0.14872,-39.10825,39.748814
0.14894,-32.659309,33.308163
0.14916,-26.054348,26.709986
0.14938,-19.324907,19.985786
0.1496,-12.503117,13.167673
0.14982,-5.621551,6.2882018
0.15004,1.286929,-0.6197778
0.15026,8.1893368,-7.5232801
0.15048,15.052712,-14.389341
0.1507,21.844284,-21.185177
0.15092,28.531622,-27.878334
0.15114,35.082794,-34.436852
0.15136001,41.466518,-40.829414
0.15158001,47.652313,-47.025501
0.15180001,53.610638,-52.995518
0.15202001,59.313049,-58.710968
0.15223999,64.732315,-64.144547
0.15245999,69.842552,-69.270317
0.15267999,74.61937,-74.063812
0.1529,79.039948,-78.502121
0.15312,83.083183,-82.564072
0.15334,86.729774,-86.230255
0.15356,89.962303,-89.483177
0.15378,92.765335,-92.307304
0.154,95.125488,-94.689148
0.15422,97.031487,-96.617348
0.15444,98.474236,-98.082664
0.15466,99.446838,-99.078133
0.15488,99.944664,-99.598976
0.1551,99.965317,-99.642715
0.15532,99.50872,-99.209145
0.15554,98.577034,-98.300323
0.15576001,97.174721,-96.920616
0.15598001,95.308472,-95.076591
0.15620001,92.987198,-92.777054
0.15642001,90.221985,-90.032997
0.15663999,87.026039,-86.857506
0.15685999,83.414612,-83.265755
0.15707999,79.404953,-79.274895
0.1573,75.016205,-74.903976
0.15752,70.269333,-70.173874
0.15774,65.187004,-65.10717
0.15796,59.793472,-59.728069
0.15818,54.114502,-54.062252
0.1584,48.177204,-48.136761
0.15862,42.009937,-41.979904
0.15884,35.642147,-35.621071
0.15906,29.104235,-29.090631
0.15928,22.427423,-22.419769
0.1595,15.643595,-15.640333
0.15972,8.78514,-8.7847004
0.15994,1.8848078,-1.8856031
0.16016001,-5.0244517,5.0240173
0.16038001,-11.909647,11.911168
0.16060001,-18.737902,18.742964
0.16082001,-25.47661,25.486782
0.16103999,-32.093597,32.11042
0.16125999,-38.557262,38.582249
0.16147999,-44.83675,44.871365
0.1617,-50.902065,50.947735
0.16192,-56.724255,56.782352
0.16214,-62.275513,62.347351
0.16236,-67.529335,67.616158
0.16258,-72.460632,72.563622
0.1628,-77.04586,77.166107
0.16302,-81.263123,81.401649
0.16324,-85.092278,85.250015
0.16346,-88.515053,88.692825
0.16368,-91.515091,91.713654
0.1639,-94.078079,94.298065
0.16412,-96.191772,96.433723
0.16434,-97.846077,98.110428
0.16456001,-99.033096,99.320168
0.16478001,-99.747162,100.05719
0.16500001,-99.984863,100.31794
0.16522001,-99.745064,100.1012
0.16543999,-99.028908,99.407997
0.16565999,-97.839828,98.241631
0.16587999,-96.183487,96.607689
0.1661,-94.067795,94.513954
0.16632,-91.502861,91.970444
0.16654,-88.500931,88.989288
0.16676,-85.07634,85.584732
0.16698,-81.245438,81.773026
0.1672,-77.026512,77.572365
0.16742,-72.43972,73.002823
0.16764,-67.50695,68.086205
0.16786,-62.251766,62.845997
0.16808,-56.699261,57.30722
0.1683,-50.875942,51.496315
0.16852,-44.80962,45.441036
0.16874,-38.529263,39.170296
0.16896001,-32.064854,32.714043
0.16918001,-25.447262,26.103096
0.16940001,-18.70809,19.369024
0.16962001,-11.879513,12.54398
0.16983999,-4.9941401,5.6605539
0.17005999,1.9151515,-1.2483864
0.17027999,8.8153706,-8.149847
0.1705,15.673569,-15.010875
0.17072,22.456999,-21.798708
0.17094,29.133268,-28.480938
0.17116,35.670498,-35.025658
0.17138,42.037476,-41.401611
0.1716,48.203796,-47.578362
0.17182,54.140018,-53.526405
0.17204,59.817791,-59.217346
0.17226,65.210007,-64.624008
0.17248,70.290924,-69.720581
0.1727,75.03627,-74.482719
0.17292,79.423393,-78.887688
0.17314,83.431335,-82.914452
0.17336001,87.040977,-86.543785
0.17358001,90.235062,-89.758354
0.17380001,92.998352,-92.542816
0.17402001,95.31765,-94.883873
0.17423999,97.181877,-96.77034
0.17445999,98.582138,-98.193214
0.17467999,99.511742,-99.145706
0.1749,99.966248,-99.62326
0.17512,99.943489,-99.623604
0.17534,99.443573,-99.146721
0.17556,98.468887,-98.194908
0.17578,97.024086,-96.77269
0.176,95.116066,-94.886871
0.17622,92.753944,-92.546455
0.17644,89.948997,-89.762619
0.17666,86.714615,-86.548653
0.17688,83.066238,-82.919891
0.1771,79.021301,-78.893684
0.17732,74.599106,-74.489235
0.17754,69.820778,-69.727592
0.17776,64.709122,-64.631485
0.17798001,59.288559,-59.225246
0.17820001,53.584965,-53.534695
0.17842001,47.625572,-47.586998
0.17863999,41.438843,-41.410557
0.17885999,35.054317,-35.03487
0.17907999,28.502476,-28.490372
0.1793,21.81461,-21.808319
0.17952,15.022652,-15.020617
0.17974,8.1590319,-8.1596766
0.17996,1.2565252,-1.2582582
0.18018,-5.6519094,5.6506839
0.1804,-12.533283,12.534159
0.18062,-19.35474,19.359299
0.18084,-26.083704,26.093513
0.18106,-32.688049,32.704647
0.18128,-39.136234,39.161133
0.1815,-45.397472,45.43214
0.18172,-51.441868,51.487724
0.18194,-57.240559,57.298969
0.18216,-62.76585,62.838127
0.18238001,-67.991364,68.078751
0.18260001,-72.892151,72.995811
0.18282001,-77.444801,77.565834
0.18303999,-81.627586,81.766998
0.18325999,-85.420532,85.579239
0.18347999,-88.805519,88.98436
0.1837,-91.766388,91.966095
0.18392,-94.289001,94.510201
0.18414,-96.361313,96.604546
0.18436,-97.973427,98.239113
0.18458,-99.117653,99.406113
0.1848,-99.788513,100.09995
