"time","dcpm1.ia","dcpm1.tauElectrical","dcpm2.ia","dcpm2.tauElectrical","loadInertia1.phi","loadInertia1.w","loadInertia2.phi","loadInertia2.w"
0,0,0,-5.6843418860808015e-13,-3.6187644375762687e-13,0,157.07963267948966,0,157.07963267948966
5.0000000000000002e-05,0.000168743386767892,0.00010742537647271017,0.2024992768454581,0.12891504352995539,0.0078535837591327401,157.06371768712532,0.0078535839880731536,157.06372842347724
0.0001,0.00067461131192291435,0.00042947089983296123,0.40472519806002083,0.25765606346039477,0.015706371769670466,157.04780273306349,0.015706373375490128,157.04784563676591
0.00015000000000000001,0.0015170576717705364,0.000965788909671052,0.60667812182714442,0.38622328781798854,0.023558364034516673,157.0318878519918,0.023558369203430927,157.03198429122398
0.00020000000000000001,0.0026955758105195104,0.0017160568588924898,0.80835838012916383,0.51461692794925518,0.031409560557899688,157.01597307605064,0.031409572436917443,157.01614436077759
0.00025000000000000001,0.0042096096911365417,0.0026799207633277102,1.0097663369947441,0.64283721560204055,0.039259961345926637,157.00005844047348,0.039259984134121552,157.00032581683601
0.00030000000000000003,0.0060585734958394756,0.0038570076797935894,1.2109023756707415,0.77088439475887116,0.047109566406342868,156.98414398234536,0.0471096054090809,156.98452862929909
0.00035,0.0082418963037455412,0.0052469541487676977,1.411766869121891,0.89875870285647141,0.054958375749233408,156.96822973773973,0.054958437345941497,156.96875276887425
0.00040000000000000002,0.010759013230784879,0.0068494005538820672,1.6123601858026859,1.0264603744602574,0.062806389387253608,156.95231574227631,0.06280648101574382,156.95299820662316
0.00045000000000000004,0.013609365040299293,0.008663990874022658,1.8126826900302717,1.1539896415017268,0.070653607335087021,156.93640203116047,0.070653737477496911,156.93726491393241
0.00050000000000000001,0.016792386915583241,0.010690365535706957,2.0127347500644532,1.2813467384223534,0.078500029606109273,156.92048863998812,0.078500207801671218,156.92155286187895
0.00055000000000000003,0.020307513579793744,0.012928164672519863,2.2125167332288243,1.408531899067599,0.086345656219579112,156.90457560422561,0.086345893056022124,156.90586202161322
0.00060000000000000006,0.024154181632506919,0.015377029612611772,2.4120290067571659,1.5355453572257507,0.094190487189331012,156.88866295936631,0.094190794308033496,156.89019236429277
0.00065000000000000008,0.028331831944747532,0.018036604403421749,2.6112719331038647,1.6623873436424368,0.10203452253858658,156.87275074037805,0.10203491261130479,156.87454386145052
0.00069999999999999999,0.032839909605525047,0.020906535777641309,2.8102458705248523,1.7890580863904673,0.10987776229737556,156.85683898177615,0.10987824900722702,156.85891648494908
0.00075000000000000002,0.037677851053321346,0.023986464960865074,3.0089511858892592,1.9155578190259845,0.11772020648176505,156.84092771900401,0.11772080456222898,156.84331020597463
0.00080000000000000004,0.042845095807556161,0.027276035140073623,3.20738824299724,2.0418867731513601,0.125561855112795,156.82501698717445,0.12556258033382209,156.82772499595436
0.00085000000000000006,0.04834108441672267,0.030774890157376028,3.4055574018492507,2.1680451779500021,0.13340270822651401,156.80910682092914,0.1334035773684645,156.81216082661393
0.00090000000000000008,0.054165257104922072,0.034482673648367018,3.6034590236414488,2.2940332633665266,0.1412427658542395,156.79319725505852,0.14124379671609863,156.79661766958503
