"time","integrator.y","der1.y","cosB.phi","cosBminus.phi","sinA.phi","sinAminus.phi"
0.00090000000000000008,0.0002541864251268396,0.5651725187930936,0.00025446901138616697,0.00025446901138616697,0.00025446901138616697,0.00025446901138616697
0.00092500000000000004,0.00026851208765719579,0.58088048190887021,0.00026880252789817998,0.00026880252789817998,0.00026880252789817998,0.00026880252789817998
0.00095,0.00028323044926847061,0.59658844511626186,0.00028352874349110995,0.00028352874349110995,0.00028352874349110995,0.00028352874349110995
0.00097500000000000006,0.00029834150996066401,0.6122964084046435,0.00029864765816495665,0.00029864765816495665,0.00029864765816495665,0.00029864765816495665
0.001,0.00031384526973377583,0.62800437174322354,0.00031415927191972025,0.00031415927191972025,0.00031415927191972025,0.00031415927191972025
0.0010250000000000001,0.00032974172858780645,0.64371233514967474,0.00033006358475540075,0.00033006358475540075,0.00033006358475540075,0.00033006358475540075
0.0010500000000000002,0.00034603088652275543,0.65942029832042037,0.00034636059667199793,0.00034636059667199793,0.00034636059667199793,0.00034636059667199793
0.001075,0.00036271274353862298,0.67512826159037054,0.0003630503076695119,0.0003630503076695119,0.0003630503076695119,0.0003630503076695119
0.0011000000000000001,0.00037978729963540907,0.69083622512074605,0.00038013271774794283,0.00038013271774794283,0.00038013271774794283,0.00038013271774794283
0.0011250000000000001,0.00039725455481311384,0.70654418853207612,0.00039760782690729054,0.00039760782690729054,0.00039760782690729054,0.00039760782690729054
0.00115,0.00041511450907173692,0.72225215142841026,0.00041547563514755494,0.00041547563514755494,0.00041547563514755494,0.00041547563514755494
0.001175,0.0004333671624112788,0.73796011480775636,0.0004337361424687364,0.0004337361424687364,0.0004337361424687364,0.0004337361424687364
0.0012000000000000001,0.00045201251483173915,0.75366807803986779,0.00045238934887083465,0.00045238934887083465,0.00045238934887083465,0.00045238934887083465
0.001225,0.00047105056633311797,0.76937604161198514,0.00047143525435384948,0.00047143525435384948,0.00047143525435384948,0.00047143525435384948
0.00125,0.00049048131691541554,0.78508400455147043,0.00049087385891778137,0.00049087385891778137,0.00049087385891778137,0.00049087385891778137
0.0012750000000000001,0.00051030476657863146,0.80079196806883557,0.00051070516256263021,0.00051070516256263021,0.00051070516256263021,0.00051070516256263021
0.0013000000000000002,0.00053052091532276619,0.81649993120304354,0.00053092916528839557,0.00053092916528839557,0.00053092916528839557,0.00053092916528839557
0.001325,0.00055112976314781916,0.83220789446952426,0.00055154586709507778,0.00055154586709507778,0.00055154586709507778,0.00055154586709507778
0.0013500000000000001,0.00057213131005379083,0.84791585773036704,0.00057255526798267705,0.00057255526798267705,0.00057255526798267705,0.00057255526798267705
0.0013750000000000001,0.00059352555604068108,0.86362382117899372,0.00059395736795119294,0.00059395736795119294,0.00059395736795119294,0.00059395736795119294
0.0014,0.00061531250110848979,0.87933178410742019,0.00061575216700062569,0.00061575216700062569,0.00061575216700062569,0.00061575216700062569
0.0014250000000000001,0.00063749214525721709,0.89503974766468386,0.00063793966513097527,0.00063793966513097527,0.00063793966513097527,0.00063793966513097527
0.0014500000000000001,0.00066006448848686297,0.9107477109662927,0.00066051986234224192,0.00066051986234224192,0.00066051986234224192,0.00066051986234224192
0.001475,0.00068302953079742732,0.92645567385763949,0.00068349275863442498,0.00068349275863442498,0.00068349275863442498,0.00068349275863442498
0.0015,0.00070638727218891046,0.94216363701981987,0.0007068583540075251,0.0007068583540075251,0.0007068583540075251,0.0007068583540075251
0.0015250000000000001,0.00073013771266131197,0.95787160030061202,0.00073061664846154207,0.00073061664846154207,0.00073061664846154207,0.00073061664846154207
0.0015500000000000002,0.00075428085221463206,0.973579563708039,0.00075476764199647588,0.00075476764199647588,0.00075476764199647588,0.00075476764199647588
0.001575,0.00077881669084887062,0.98928752707947054,0.00077931133461232632,0.00077931133461232632,0.00077931133461232632,0.00077931133461232632
0.0016000000000000001,0.00080374522856402786,1.0049954901906935,0.00080424772630909372,0.00080424772630909372,0.00080424772630909372,0.00080424772630909372
0.0016250000000000001,0.00082906646536010358,1.0207034533144932,0.00082957681708677807,0.00082957681708677807,0.00082957681708677807,0.00082957681708677807
0.00165,0.00085478040124168991,1.0364114165896474,0.00085529860694998408,0.00085529860694998408,0.00085529860694998408,0.00085529860694998408
0.0016750000000000001,0.00088088703620991247,1.0521193798253368,0.00088141309589983999,0.00088141309589983999,0.00088141309589983999,0.00088141309589983999
0.0017000000000000001,0.00090738637025964796,1.0678273432962979,0.00090792028393120916,0.00090792028393120916,0.00090792028393120916,0.00090792028393120916
0.0017250000000000002,0.00093427840339089662,1.0835353064387458,0.00093482017104409105,0.00093482017104409105,0.00093482017104409105,0.00093482017104409105
0.00175,0.00096156313560365734,1.0992432697832892,0.00096211275723848534,0.00096211275723848534,0.00096211275723848534,0.00096211275723848534
0.0017750000000000001,0.00098924056689793111,1.1149512328524451,0.00098979804251439268,0.00098979804251439268,0.00098979804251439268,0.00098979804251439268
0.0018000000000000002,0.0010173106972737184,1.1306591960681851,0.0010178760268718132,0.0010178760268718132,0.0010178760268718132,0.0010178760268718132
0.001825,0.0010457735267310176,1.1463671595528073,0.0010463467103107456,0.0010463467103107456,0.0010463467103107456,0.0010463467103107456
0.0018500000000000001,0.0010746290552698299,1.1620751227997723,0.0010752100928311907,0.0010752100928311907,0.0010752100928311907,0.0010752100928311907
0.0018750000000000001,0.0011038772828901554,1.1777830861512544,0.001104466174433149,0.001104466174433149,0.001104466174433149,0.001104466174433149
0.0019,0.0011335182095919933,1.1934910491540571,0.0011341149551166202,0.0011341149551166202,0.0011341149551166202,0.0011341149551166202
0.0019250000000000001,0.0011635518353753441,1.2091990124634724,0.001164156434881604,0.001164156434881604,0.001164156434881604,0.001164156434881604
0.0019500000000000001,0.0011939781602402077,1.2249069757650812,0.0011945906137281,0.0011945906137281,0.0011945906137281,0.0011945906137281
0.0019750000000000002,0.0012247971841865845,1.2406149392479686,0.0012254174916561096,0.0012254174916561096,0.0012254174916561096,0.0012254174916561096
0.002,0.0012560089072144733,1.2563229024121005,0.0012566370686656312,0.0012566370686656312,0.0012566370686656312,0.0012566370686656312
0.0020249999999999999,0.0012876133293238752,1.2720308655367676,0.0012882493447566655,0.0012882493447566655,0.0012882493447566655,0.0012882493447566655
0.0020500000000000002,0.0013196104505147908,1.2877388289433274,0.0013202543199292134,0.0013202543199292134,0.0013202543199292134,0.0013202543199292134
0.002075,0.0013520002707872181,1.3034467922575128,0.0013526519941832733,0.0013526519941832733,0.0013526519941832733,0.0013526519941832733
0.0021000000000000003,0.0013847827901411591,1.3191547554329206,0.0013854423675188463,0.0013854423675188463,0.0013854423675188463,0.0013854423675188463
0.0021250000000000002,0.0014179580085766121,1.3348627184704178,0.0014186254399359316,0.0014186254399359316,0.0014186254399359316,0.0014186254399359316
0.00215,0.0014515259260935783,1.3505706820031784,0.00145220121143453,0.00145220121143453,0.00145220121143453,0.00145220121143453
0.0021750000000000003,0.0014854865426920574,1.3662786452353983,0.0014861696820146412,0.0014861696820146412,0.0014861696820146412,0.0014861696820146412
0.0022000000000000001,0.0015198398583720488,1.381986608318432,0.0015205308516762649,0.0015205308516762649,0.0015205308516762649,0.0015205308516762649
0.002225,0.0015545858731335533,1.3976945716148368,0.0015552847204194009,0.0015552847204194009,0.0015552847204194009,0.0015552847204194009
0.0022500000000000003,0.0015897245869765713,1.413402534974125,0.0015904312882440508,0.0015904312882440508,0.0015904312882440508,0.0015904312882440508
0.0022750000000000001,0.0016252559999011013,1.4291104983381839,0.0016259705551502123,0.0016259705551502123,0.0016259705551502123,0.0016259705551502123
0.0023,0.0016611801119071441,1.4448184614567796,0.0016619025211378868,0.0016619025211378868,0.0016619025211378868,0.0016619025211378868
0.0023250000000000002,0.0016974969229947006,1.4605264249353302,0.001698227186207075,0.001698227186207075,0.001698227186207075,0.001698227186207075
0.0023500000000000001,0.0017342064331637688,1.476234388196173,0.001734944550357775,0.001734944550357775,0.001734944550357775,0.001734944550357775
0.0023749999999999999,0.0017713086424143499,1.4919423514054078,0.0017720546135899873,0.0017720546135899873,0.0017720546135899873,0.0017720546135899873
0.0024000000000000002,0.0018088035507464451,1.5076503143184385,0.0018095573759037134,0.0018095573759037134,0.0018095573759037134,0.0018095573759037134
0.0024250000000000001,0.0018466911581600516,1.5233582777913515,0.0018474528372989516,0.0018474528372989516,0.0018474528372989516,0.0018474528372989516
0.0024499999999999999,0.0018849714646551712,1.5390662412738052,0.0018857409977757022,0.0018857409977757022,0.0018857409977757022,0.0018857409977757022
0.0024750000000000002,0.0019236444702318046,1.5547742043256139,0.0019244218573339668,0.0019244218573339668,0.0019244218573339668,0.0019244218573339668
0.0025000000000000001,0.0019627101748899501,1.5704821676905401,0.0019634954159737429,0.0019634954159737429,0.0019634954159737429,0.0019634954159737429
0.0025250000000000003,0.0020021685786296086,1.5861901307900537,0.0020029616736950331,0.0020029616736950331,0.0020029616736950331,0.0020029616736950331
0.0025500000000000002,0.0020420196814507794,1.6018980941419694,0.0020428206304978344,0.0020428206304978344,0.0020428206304978344,0.0020428206304978344
0.002575,0.0020822634833534636,1.6176060573186781,0.0020830722863821489,0.0020830722863821489,0.0020830722863821489,0.0020830722863821489
0.0026000000000000003,0.0021228999843376606,1.6333140204563557,0.0021237166413479772,0.0021237166413479772,0.0021237166413479772,0.0021237166413479772
0.0026250000000000002,0.0021639291844033699,1.6490219840094995,0.002164753695395317,0.002164753695395317,0.002164753695395317,0.002164753695395317
0.00265,0.0022053510835505922,1.6647299471471768,0.0022061834485241701,0.0022061834485241701,0.0022061834485241701,0.0022061834485241701
0.0026750000000000003,0.0022471656817793281,1.6804379106213907,0.0022480059007345364,0.0022480059007345364,0.0022480059007345364,0.0022480059007345364
0.0027000000000000001,0.0022893729790895755,1.6961458738501412,0.0022902210520264147,0.0022902210520264147,0.0022902210520264147,0.0022902210520264147
0.002725,0.0023319729754813362,1.7118538368707248,0.0023328289023998054,0.0023328289023998054,0.0023328289023998054,0.0023328289023998054
0.0027500000000000003,0.002374965670954611,1.7275618001029447,0.0023758294518547102,0.0023758294518547102,0.0023758294518547102,0.0023758294518547102
0.0027750000000000001,0.002418351065509397,1.7432697636717009,0.0024192227003911266,0.0024192227003911266,0.0024192227003911266,0.0024192227003911266
0.0028,0.0024621291591456957,1.758977726686213,0.0024630086480090553,0.0024630086480090553,0.0024630086480090553,0.0024630086480090553
0.0028250000000000003,0.002506299951863509,1.7746856901300692,0.0025071872947084982,0.0025071872947084982,0.0025071872947084982,0.0025071872947084982
0.0028500000000000001,0.0025508634436628335,1.7903936530604472,0.0025517586404894526,0.0025517586404894526,0.0025517586404894526,0.0025517586404894526
0.002875,0.0025958196345436712,1.806101616356852,0.0025967226853519203,0.0025967226853519203,0.0025967226853519203,0.0025967226853519203
0.0029000000000000002,0.0026411685245060221,1.8218095798354026,0.0026420794292959012,0.0026420794292959012,0.0026420794292959012,0.0026420794292959012
0.0029250000000000001,0.002686910113549885,1.8375175428854764,0.0026878288723213937,0.0026878288723213937,0.0026878288723213937,0.0026878288723213937
0.0029499999999999999,0.0027330444016752612,1.8532255064629064,0.0027339710144283999,0.0027339710144283999,0.0027339710144283999,0.0027339710144283999
0.0029750000000000002,0.0027795713888821507,1.8689334697463007,0.0027805058556169184,0.0027805058556169184,0.0027805058556169184,0.0027805058556169184
0.0030000000000000001,0.0028264910751705521,1.8846414325777994,0.0028274333958869494,0.0028274333958869494,0.0028274333958869494,0.0028274333958869494
0.0030250000000000003,0.0028738034605404676,1.9003493961083917,0.002874753635238494,0.002874753635238494,0.002874753635238494,0.002874753635238494
0.0030500000000000002,0.0029215085449918942,1.9160573594828589,0.0029224665736715507,0.0029224665736715507,0.0029224665736715507,0.0029224665736715507
0.003075,0.0029696063285248346,1.9317653226994662,0.0029705722111861201,0.0029705722111861201,0.0029705722111861201,0.0029705722111861201
0.0031000000000000003,0.0030180968111392882,1.9474732859585744,0.0030190705477822024,0.0030190705477822024,0.0030190705477822024,0.0030190705477822024
0.0031250000000000002,0.0030669799928352537,1.9631812490017095,0.0030679615834597971,0.0030679615834597971,0.0030679615834597971,0.0030679615834597971
0.00315,0.0031162558736127321,1.9788892122001023,0.003117245318218905,0.003117245318218905,0.003117245318218905,0.003117245318218905
0.0031750000000000003,0.0031659244534717242,1.9945971754730882,0.0031669217520595258,0.0031669217520595258,0.0031669217520595258,0.0031669217520595258
0.0032000000000000002,0.0032159857324122283,2.0103051389507716,0.003216990884981659,0.003216990884981659,0.003216990884981659,0.003216990884981659
0.003225,0.0032664397104342452,2.026013102311361,0.0032674527169853046,0.0032674527169853046,0.0032674527169853046,0.0032674527169853046
0.0032500000000000003,0.0033172863875377758,2.0417210654672528,0.0033183072480704639,0.0033183072480704639,0.0033183072480704639,0.0033183072480704639
0.0032750000000000001,0.0033685257637228183,2.0574290287888113,0.0033695544782371347,0.0033695544782371347,0.0033695544782371347,0.0033695544782371347
0.0033,0.0034201578389934507,2.0731369918466913,0.0034211944074893992,0.0034211944074893992,0.0034211944074893992,0.0034211944074893992
0.0033250000000000003,0.0034721826133460362,2.0888449550416146,0.003473227035823619,0.003473227035823619,0.003473227035823619,0.003473227035823619
0.0033500000000000001,0.0035246000867802671,2.1045529186077689,0.0035256523632394808,0.0035256523632394808,0.0035256523632394808,0.0035256523632394808
0.003375,0.0035774102592961428,2.1202608818052942,0.003578470389736989,0.003578470389736989,0.003578470389736989,0.003578470389736989
0.0034000000000000002,0.0036306131308936631,2.1359688451069032,0.0036316811153161419,0.0036316811153161419,0.0036316811153161419,0.0036316811153161419
0.0034250000000000001,0.0036842087015728289,2.1516768082194271,0.0036852845399769404,0.0036852845399769404,0.0036852845399769404,0.0036852845399769404
0.0034500000000000004,0.003738196971333639,2.1673847716658852,0.0037392806637193848,0.0037392806637193848,0.0037392806637193848,0.0037392806637193848
0.0034750000000000002,0.0037925779401760925,2.1830927348139713,0.0037936694865434713,0.0037936694865434713,0.0037936694865434713,0.0037936694865434713
0.0035000000000000001,0.0038473516081001928,2.1988006978857291,0.0038484510084492046,0.0038484510084492046,0.0038484510084492046,0.0038484510084492046
0.0035250000000000004,0.0039025179751059394,2.2145086613486673,0.0039036252294365839,0.0039036252294365839,0.0039036252294365839,0.0039036252294365839
0.0035500000000000002,0.0039580770411933282,2.2302166243857307,0.0039591921495056052,0.0039591921495056052,0.0039591921495056052,0.0039591921495056052
0.0035750000000000001,0.0040140288063623634,2.2459245877862188,0.004015151768656273,0.004015151768656273,0.004015151768656273,0.004015151768656273
0.0036000000000000003,0.0040703732706130445,2.2616325511311959,0.0040715040868885876,0.0040715040868885876,0.0040715040868885876,0.0040715040868885876
0.0036250000000000002,0.0041271104339453673,2.2773405143755587,0.0041282491042025438,0.0041282491042025438,0.0041282491042025438,0.0041282491042025438
0.00365,0.0041842402963593369,2.2930484776320648,0.0041853868205981469,0.0041853868205981469,0.0041853868205981469,0.0041853868205981469
0.0036750000000000003,0.0042417628578549534,2.3087564410464307,0.0042429172360753942,0.0042429172360753942,0.0042429172360753942,0.0042429172360753942
0.0037000000000000002,0.0042996781184322114,2.3244644041346687,0.0043008403506342866,0.0043008403506342866,0.0043008403506342866,0.0043008403506342866
0.003725,0.0043579860780911155,2.3401723673772965,0.004359156164274825,0.004359156164274825,0.004359156164274825,0.004359156164274825
0.0037500000000000003,0.0044166867368316647,2.355880330739621,0.0044178646769970067,0.0044178646769970067,0.0044178646769970067,0.0044178646769970067
0.0037750000000000001,0.0044757800946538589,2.3715882939180641,0.0044769658888008344,0.0044769658888008344,0.0044769658888008344,0.0044769658888008344
0.0038,0.0045352661515576983,2.3872962570722218,0.0045364597996863073,0.0045364597996863073,0.0045364597996863073,0.0045364597996863073
0.0038250000000000003,0.0045951449075431819,2.4030042206340392,0.0045963464096534243,0.0045963464096534243,0.0045963464096534243,0.0045963464096534243
0.0038500000000000001,0.0046554163626103115,2.4187121838246255,0.0046566257187021865,0.0046566257187021865,0.0046566257187021865,0.0046566257187021865
0.003875,0.0047160805167590853,2.4344201471470512,0.0047172977268325929,0.0047172977268325929,0.0047172977268325929,0.0047172977268325929
0.0039000000000000003,0.0047771373699895025,2.4501281104399864,0.0047783624340446444,0.0047783624340446444,0.0047783624340446444,0.0047783624340446444
0.0039250000000000005,0.0048385869223015673,2.4658360736028175,0.0048398198403383436,0.0048398198403383436,0.0048398198403383436,0.0048398198403383436
0.0039500000000000004,0.0049004291736952765,2.4815440368905484,0.0049016699457136853,0.0049016699457136853,0.0049016699457136853,0.0049016699457136853
0.0039750000000000002,0.0049626641241706281,2.4972520002997101,0.0049639127501706713,0.0049639127501706713,0.0049639127501706713,0.0049639127501706713
0.0040000000000000001,0.0050252917737276265,2.5129599633914173,0.0050265482537093032,0.0050265482537093032,0.0050265482537093032,0.0050265482537093032
0.0040249999999999999,0.0050883121223662692,2.5286679265126151,0.0050895764563295793,0.0050895764563295793,0.0050895764563295793,0.0050895764563295793
0.0040499999999999998,0.005151725170086557,2.5443758897170792,0.0051529973580315015,0.0051529973580315015,0.0051529973580315015,0.0051529973580315015
0.0040750000000000005,0.0052155309168884917,2.5600838530620562,0.0052168109588150704,0.0052168109588150704,0.0052168109588150704,0.0052168109588150704
0.0041000000000000003,0.0052797293627720706,2.5757918164746876,0.0052810172586802828,0.0052810172586802828,0.0052810172586802828,0.0052810172586802828
0.0041250000000000002,0.0053443205077372928,2.5914997795872114,0.0053456162576271376,0.0053456162576271376,0.0053456162576271376,0.0053456162576271376
0.00415,0.0054093043517841602,2.6072077429287188,0.0054106079556556401,0.0054106079556556401,0.0054106079556556401,0.0054106079556556401
0.0041749999999999999,0.0054746808949126717,2.6229157064436985,0.005475992352765786,0.005475992352765786,0.005475992352765786,0.005475992352765786
0.0042000000000000006,0.005540450137122831,2.6386236693428518,0.0055417694489575788,0.0055417694489575788,0.0055417694489575788,0.0055417694489575788
0.0042250000000000005,0.0056066120784146346,2.654331632646195,0.0056079392442310158,0.0056079392442310158,0.0056079392442310158,0.0056079392442310158
0.0042500000000000003,0.0056731667187880797,2.6700395959321916,0.0056745017385860961,0.0056745017385860961,0.0056745017385860961,0.0056745017385860961
0.0042750000000000002,0.0057401140582431726,2.6857475593725781,0.0057414569320228233,0.0057414569320228233,0.0057414569320228233,0.0057414569320228233
0.0043,0.0058074540967799097,2.7014555227921484,0.0058088048245411947,0.0058088048245411947,0.0058088048245411947,0.0058088048245411947
0.0043249999999999999,0.005875186834398291,2.7171634858959988,0.0058765454161412095,0.0058765454161412095,0.0058765454161412095,0.0058765454161412095
0.0043500000000000006,0.0059433122710983201,2.7328714490744419,0.0059446787068228729,0.0059446787068228729,0.0059446787068228729,0.0059446787068228729
0.0043750000000000004,0.0060118304068799925,2.7485794123829899,0.0060132046965861797,0.0060132046965861797,0.0060132046965861797,0.0060132046965861797
0.0044000000000000003,0.0060807412417433083,2.7642873758251114,0.0060821233854311289,0.0060821233854311289,0.0060821233854311289,0.0060821233854311289
0.0044250000000000001,0.00615004477568827,2.7799953388144698,0.0061514347733577258,0.0061514347733577258,0.0061514347733577258,0.0061514347733577258
0.00445,0.0062197410087148752,2.7957033022548567,0.0062211388603659653,0.0062211388603659653,0.0062211388603659653,0.0062211388603659653
0.0044749999999999998,0.0062898299408231271,2.8114112653049306,0.0062912356464558516,0.0062912356464558516,0.0062912356464558516,0.0062912356464558516
0.0045000000000000005,0.0063603115720130259,2.8271192288164411,0.0063617251316273847,0.0063617251316273847,0.0063617251316273847,0.0063617251316273847
0.0045250000000000004,0.0064311859022845672,2.8428271921145805,0.0064326073158805612,0.0064326073158805612,0.0064326073158805612,0.0064326073158805612
0.0045500000000000002,0.0065024529316377528,2.8585351550813876,0.0065038821992153811,0.0065038821992153811,0.0065038821992153811,0.0065038821992153811
0.0045750000000000001,0.0065741126600725843,2.874243118485345,0.0065755497816318469,0.0065755497816318469,0.0065755497816318469,0.0065755497816318469
0.0045999999999999999,0.00664616508758906,2.8899510816672578,0.0066476100631299561,0.0066476100631299561,0.0066476100631299561,0.0066476100631299561
0.0046250000000000006,0.0067186102141871826,2.9056590450625421,0.0067200630437097147,0.0067200630437097147,0.0067200630437097147,0.0067200630437097147
0.0046500000000000005,0.0067914480398669486,2.9213670083554772,0.0067929087233711159,0.0067929087233711159,0.0067929087233711159,0.0067929087233711159
0.0046750000000000003,0.0068646785646283579,2.937074971650147,0.0068661471021141595,0.0068661471021141595,0.0068661471021141595,0.0068661471021141595
0.0047000000000000002,0.006938301788471414,2.9527829349552253,0.00693977817993885,0.00693977817993885,0.00693977817993885,0.00693977817993885
0.004725,0.0070123177113961136,2.9684908980781577,0.0070138019568451865,0.0070138019568451865,0.0070138019568451865,0.0070138019568451865
0.0047499999999999999,0.0070867263334024599,2.9841988613867052,0.0070882184328331672,0.0070882184328331672,0.0070882184328331672,0.0070882184328331672
0.0047750000000000006,0.0071615276544904523,2.9999068248479088,0.0071630276079027921,0.0071630276079027921,0.0071630276079027921,0.0071630276079027921
0.0048000000000000004,0.007236721674660088,3.0156147879014523,0.007238229482054063,0.007238229482054063,0.007238229482054063,0.007238229482054063
0.0048250000000000003,0.0073123083939113662,3.0313227511735708,0.0073138240552869781,0.0073138240552869781,0.0073138240552869781,0.0073138240552869781
0.0048500000000000001,0.0073882878122442912,3.0470307145393645,0.0073898113276015392,0.0073898113276015392,0.0073898113276015392,0.0073898113276015392
0.004875,0.0074646599296588623,3.0627386775564784,0.0074661912989977446,0.0074661912989977446,0.0074661912989977446,0.0074661912989977446
0.0048999999999999998,0.0075414247461550775,3.0784466410853364,0.0075429639694755933,0.0075429639694755933,0.0075429639694755933,0.0075429639694755933
0.0049250000000000006,0.0076185822617329396,3.0941546041145935,0.0076201293390350897,0.0076201293390350897,0.0076201293390350897,0.0076201293390350897
0.0049500000000000004,0.0076961324763924425,3.1098625676746758,0.0076976874076762304,0.0076976874076762304,0.0076976874076762304,0.0076976874076762304
0.0049750000000000003,0.0077740753901335922,3.1255705307334236,0.0077756381753990153,0.0077756381753990153,0.0077756381753990153,0.0077756381753990153
0.0050000000000000001,0.007852411002956387,3.1412784941252383,0.0078539816422034461,0.0078539816422034461,0.0078539816422034461,0.0078539816422034461
0.005025,0.0079311393148608269,3.1569864573470499,0.0079327178080895212,0.0079327178080895212,0.0079327178080895212,0.0079327178080895212
0.0050500000000000007,0.0080102603258469119,3.1726944207111085,0.0080118466730572414,0.0080118466730572414,0.0080118466730572414,0.0080118466730572414
0.0050750000000000005,0.008089774035914642,3.1884023839190423,0.0080913682371066067,0.0080913682371066067,0.0080913682371066067,0.0080913682371066067
