"Time","smpm.is[1]","smpm.is[2]","smpm.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpm.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","inertiaLoad.phi","inertiaLoad.w"
0.00355,93.007172,-157.76691,-0.34210271,-0.28976744,0.55622095,156.10165
0.0035999999,95.944519,-157.64723,-0.33873928,-0.29553878,0.56402552,156.08328
0.0036500001,98.921776,-157.4774,-0.33537474,-0.30130154,0.57182926,156.0648
0.0037,101.93831,-157.25786,-0.33201006,-0.30705377,0.57963204,156.04622
0.0037499999,104.99345,-156.98904,-0.32864615,-0.31279367,0.58743387,156.02753
0.0038000001,108.08657,-156.67139,-0.325284,-0.31851935,0.59523475,156.00873
0.00385,111.21696,-156.30536,-0.32192454,-0.324229,0.60303473,155.98978
0.0038999999,114.38395,-155.89139,-0.31856868,-0.32992074,0.61083376,155.9707
0.0039499998,117.58682,-155.42992,-0.31521735,-0.33559281,0.61863184,155.95148
0.0040000002,120.82486,-154.9214,-0.31187147,-0.34124342,0.6264289,155.9321
0.0040500001,124.09732,-154.36627,-0.30853194,-0.34687078,0.63422501,155.91255
0.0041,127.40347,-153.76498,-0.30519965,-0.35247317,0.64202017,155.89282
0.0041499999,130.74254,-153.11798,-0.3018755,-0.35804883,0.64981431,155.87289
0.0041999999,134.11375,-152.42574,-0.29856035,-0.36359608,0.65760744,155.85278
0.0042500002,137.51634,-151.68866,-0.29525506,-0.36911318,0.66539955,155.83246
0.0043000001,140.94949,-150.90726,-0.29196054,-0.3745985,0.67319071,155.8119
0.0043500001,144.4124,-150.08194,-0.28867763,-0.38005033,0.68098074,155.79111
0.0044,147.90425,-149.2132,-0.28540716,-0.38546705,0.68876982,155.77008
0.0044146455,148.93242,-148.95058,-0.28445166,-0.38704678,0.69105107,155.76387
0.0044146455,148.93242,-148.95058,-0.28445166,-0.38704678,0.69105107,155.76387
0.0044499999,149.85762,-149.84149,-0.28015527,-0.38743123,0.69655776,155.74884
0.0044999998,151.09094,-151.07411,-0.27396601,-0.38785675,0.70434469,155.72752
0.0045500002,152.2643,-152.2468,-0.26768169,-0.3882052,0.71213049,155.70618
0.0046000001,153.37793,-153.35974,-0.2613045,-0.38847613,0.71991527,155.6848
0.00465,154.43216,-154.4133,-0.25483674,-0.3886691,0.72769898,155.66339
0.0046624602,154.68567,-154.66664,-0.25321111,-0.38870502,0.72963858,155.65807
0.0046624602,154.68567,-154.66664,-0.25321111,-0.38870502,0.72963858,155.65807
0.0046999999,155.43713,-155.39743,-0.24829324,-0.38880613,0.73548162,155.642
0.0047499998,156.41786,-156.28763,-0.24170774,-0.38894147,0.74326319,155.62062
0.0048000002,157.37442,-157.08229,-0.23508224,-0.38907745,0.75104368,155.59927
0.0048500001,158.30609,-157.78108,-0.22841772,-0.38921389,0.7588231,155.57796
0.0049000001,159.21222,-158.38373,-0.22171524,-0.38935065,0.7666015,155.55667
0.00495,160.09218,-158.88998,-0.21497594,-0.38948762,0.77437878,155.53546
0.0049999999,160.94537,-159.29965,-0.20820092,-0.38962466,0.78215504,155.5143
0.0050499998,161.77122,-159.61256,-0.20139138,-0.38976157,0.78993022,155.49323
0.0051000002,162.56918,-159.82857,-0.19454847,-0.38989824,0.79770434,155.47223
0.0051500001,163.33868,-159.94754,-0.1876734,-0.3900345,0.80547744,155.45131
0.0052,164.07919,-159.96939,-0.1807674,-0.39017025,0.81324947,155.4305
0.0052499999,164.79019,-159.89404,-0.17383164,-0.39030531,0.82102048,155.40979
0.0052999998,165.47119,-159.72147,-0.16686745,-0.39043957,0.82879049,155.38918
0.0053500002,166.12172,-159.45166,-0.15987605,-0.39057285,0.83655941,155.3687
0.0054000001,166.74132,-159.08466,-0.15285878,-0.39070502,0.84432733,155.34833
0.0054500001,167.32953,-158.62048,-0.14581689,-0.39083597,0.85209423,155.32808
0.0055,167.88597,-158.05923,-0.13875179,-0.39096549,0.85986012,155.30797
0.0055499999,168.4102,-157.401,-0.13166478,-0.39109352,0.86762506,155.28799
0.0055999998,168.90184,-156.64594,-0.12455722,-0.39121985,0.87538898,155.26814
0.0056500002,169.36053,-155.79419,-0.11743051,-0.3913444,0.88315189,155.24844
0.0057000001,169.78592,-154.84595,-0.11028602,-0.39146698,0.89091378,155.22888
0.00575,170.17766,-153.80142,-0.10312518,-0.3915875,0.89867479,155.20946
0.0057999999,170.53543,-152.66087,-0.095949411,-0.39170575,0.90643477,155.19017
0.0058499998,170.85895,-151.42456,-0.088760152,-0.39182168,0.91419375,155.17104
0.0059000002,171.14793,-150.09279,-0.081558846,-0.39193508,0.92195183,155.15205
0.0059500001,171.40208,-148.66588,-0.074346945,-0.39204589,0.92970896,155.13321
0.0060000001,171.62117,-147.14415,-0.067125931,-0.39215389,0.93746519,155.1145
0.00605,171.80493,-145.52802,-0.059897274,-0.392259,0.94522041,155.09593
0.0060999999,171.95316,-143.81784,-0.052662462,-0.39236107,0.9529748,155.0775
0.0061499998,172.06563,-142.01407,-0.045422986,-0.39245999,0.96072817,155.05922
0.0062000002,172.14215,-140.11714,-0.038180355,-0.39255562,0.96848071,155.04106
0.0062500001,172.18253,-138.12752,-0.030936075,-0.3926478,0.97623229,155.02303
0.0063,172.18661,-136.04572,-0.023691671,-0.39273643,0.98398298,155.00513
0.0063499999,172.15424,-133.87224,-0.016448664,-0.39282137,0.99173284,154.98734
0.0063999998,172.08528,-131.60765,-0.0092085861,-0.39290252,0.99948174,154.96968
0.0064500002,171.9796,-129.25252,-0.0019729726,-0.39297971,1.0072298,154.95212
0.0065000001,171.83708,-126.80741,0.005256637,-0.39305285,1.014977,154.93466
0.00655,171.65764,-124.27297,0.012478696,-0.39312178,1.0227232,154.91731
0.0066,171.44118,-121.64983,0.019691654,-0.39318642,1.0304687,154.90004
0.0066499999,171.18764,-118.93866,0.026893958,-0.39324662,1.0382133,154.88286
0.0066999998,170.89697,-116.14014,0.034084052,-0.39330226,1.045957,154.86575
0.0067500002,170.56911,-113.25497,0.041260384,-0.39335325,1.0536999,154.84872
0.0068000001,170.20404,-110.28389,0.048421398,-0.39339945,1.0614419,154.83174
0.00685,169.80173,-107.22766,0.055565529,-0.39344072,1.069183,154.8148
0.0068999999,169.36218,-104.08704,0.062691219,-0.39347699,1.0769234,154.79793
0.0069499998,168.88539,-100.86283,0.069796912,-0.39350814,1.0846628,154.78107
0.0070000002,168.3714,-97.555862,0.076881051,-0.39353403,1.0924014,154.76422
0.0070500001,167.82022,-94.166962,0.083942071,-0.39355457,1.1001393,154.74741
0.0071,167.2319,-90.696991,0.090978421,-0.39356965,1.1078762,154.73058
0.00715,166.60651,-87.146828,0.097988553,-0.39357916,1.1156123,154.71375
0.0071999999,165.94409,-83.517387,0.10497091,-0.39358297,1.1233475,154.69688
0.0072499998,165.24475,-79.809578,0.11192394,-0.393581,1.1310819,154.67999
0.0073000002,164.50856,-76.024353,0.1188461,-0.39357316,1.1388155,154.66306
0.0073500001,163.73563,-72.162659,0.12573586,-0.39355934,1.1465483,154.64606
0.0074,162.92609,-68.225487,0.13259168,-0.3935394,1.1542802,154.62898
0.0074499999,162.08003,-64.213844,0.13941203,-0.39351329,1.1620111,154.61183
0.0074999998,161.19763,-60.128735,0.14619537,-0.3934809,1.1697413,154.59459
0.0075500002,160.27902,-55.971207,0.15294018,-0.39344209,1.1774706,154.57724
0.0076000001,159.32437,-51.742317,0.15964499,-0.39339685,1.185199,154.55977
0.00765,158.33385,-47.443134,0.16630824,-0.39334503,1.1929266,154.54214
0.0077,157.30762,-43.074753,0.17292847,-0.39328656,1.2006533,154.5244
0.0077499999,156.2459,-38.638287,0.17950417,-0.39322135,1.208379,154.50647
0.0077999998,155.14888,-34.134861,0.18603386,-0.39314932,1.2161039,154.48837
0.0078499997,154.01678,-29.565619,0.19251607,-0.39307034,1.2238278,154.47009
0.0078999996,152.84984,-24.931723,0.19894935,-0.39298439,1.2315509,154.4516
0.0079500005,151.64827,-20.23435,0.20533223,-0.39289135,1.2392731,154.43289
0.0080000004,150.41232,-15.474695,0.21166328,-0.39279115,1.2469943,154.41396
0.0080500003,149.14226,-10.653968,0.21794103,-0.39268371,1.2547144,154.39479
0.0081000002,147.83836,-5.7733917,0.22416411,-0.39256898,1.2624336,154.37535
0.0081500001,146.50087,-0.83420771,0.23033108,-0.39244685,1.270152,154.35564
0.0081582097,146.27809,-0.017726548,0.23133817,-0.39242607,1.2714192,154.35237
0.0081582097,146.27809,-0.017726548,0.23133817,-0.39242607,1.2714192,154.35237
0.0081592472,146.28375,0.017729344,0.2314222,-0.39234859,1.2715794,154.35196
0.0081592472,146.28375,0.017729344,0.2314222,-0.39234859,1.2715794,154.35196
0.0082,147.03189,0.31448388,0.23401909,-0.38805816,1.2778692,154.33574
0.00825,147.8591,0.73683488,0.23722911,-0.38275355,1.2855855,154.31581
0.0082999999,148.5862,1.2230861,0.24046475,-0.37740517,1.2933009,154.29588
0.0083499998,149.21309,1.7730048,0.24372514,-0.37201414,1.3010151,154.27597
0.0083999997,149.73973,2.3863602,0.24700941,-0.36658177,1.3087285,154.25606
0.0084499996,150.16612,3.0629017,0.25031671,-0.36110923,1.3164407,154.23618
0.0085000005,150.49231,3.8024018,0.25364608,-0.35559791,1.324152,154.21634
0.0085500004,150.71835,4.6046004,0.25699657,-0.35004911,1.3318623,154.19653
0.0086000003,150.84431,5.4692202,0.2603673,-0.34446412,1.3395717,154.17677
0.0086500002,150.87029,6.3959651,0.26375738,-0.33884424,1.34728,154.15707
0.0087000001,150.7964,7.3845301,0.26716581,-0.33319083,1.3549874,154.13744
0.00875,150.62279,8.4345884,0.27059174,-0.32750517,1.3626938,154.11787
0.0088,150.34962,9.5458002,0.2740342,-0.32178858,1.3703992,154.09839
0.0088499999,149.97708,10.717813,0.27749225,-0.31604239,1.3781036,154.07898
0.0088999998,149.50537,11.950253,0.28096503,-0.31026796,1.385807,154.05966
0.0089499997,148.93474,13.242746,0.28445151,-0.30446661,1.3935096,154.04044
0.0089999996,148.26541,14.594888,0.28795084,-0.29863968,1.4012111,154.0213
0.0090500005,147.4977,16.006277,0.29146206,-0.29278851,1.4089117,154.00227
0.0091000004,146.63187,17.476482,0.29498419,-0.2869145,1.4166113,153.98334
0.0091500003,145.66826,19.005066,0.29851636,-0.28101894,1.4243101,153.96451
0.0092000002,144.60721,20.591581,0.30205756,-0.27510324,1.4320078,153.94579
0.0092500001,143.44908,22.235561,0.30560687,-0.26916873,1.4397047,153.92717
0.0093,142.19429,23.936525,0.30916336,-0.26321679,1.4474006,153.90868
0.0093499999,140.84322,25.693987,0.31272611,-0.25724882,1.4550955,153.89027
0.0093999999,139.39632,27.507441,0.3162941,-0.25126615,1.4627895,153.87198
0.0094499998,137.85403,29.376371,0.31986645,-0.24527019,1.4704827,153.85379
0.0094999997,136.21686,31.300255,0.32344216,-0.23926231,1.4781749,153.83571
0.0095499996,134.48529,33.278549,0.32702032,-0.2332439,1.4858663,153.81773
0.0096000005,132.65984,35.310688,0.33059996,-0.2272163,1.4935567,153.79985
0.0096500004,130.74104,37.396114,0.33418018,-0.22118095,1.5012462,153.78207
0.0097000003,128.72948,39.534248,0.33775997,-0.21513918,1.5089349,153.76437
0.0097500002,126.62572,41.724499,0.34133843,-0.20909241,1.5166227,153.74678
0.0098000001,124.4304,43.966259,0.34491462,-0.203042,1.5243096,153.72926
0.00985,122.14411,46.258911,0.34848756,-0.19698936,1.5319957,153.71184
0.0098999999,119.76752,48.601833,0.35205632,-0.19093584,1.5396807,153.69449
0.0099499999,117.30129,50.994392,0.35562,-0.18488285,1.5473651,153.6772
0.0099999998,114.74611,53.435928,0.35917765,-0.17883177,1.5550485,153.65997
0.01005,112.10269,55.925777,0.3627283,-0.17278396,1.562731,153.64281
0.0101,109.37176,58.463276,0.36627105,-0.1667408,1.5704128,153.6257
0.01015,106.55407,61.047737,0.36980495,-0.1607037,1.5780936,153.60863
0.0102,103.65039,63.678467,0.37332907,-0.15467401,1.5857736,153.59158
0.01025,100.6615,66.354759,0.37684253,-0.1486531,1.5934528,153.57457
0.0103,97.588219,69.07589,0.38034439,-0.14264235,1.6011311,153.55759
0.01035,94.431374,71.841148,0.38383368,-0.13664311,1.6088085,153.5406
0.0104,91.191818,74.649803,0.38730952,-0.13065678,1.6164851,153.52362
0.01045,87.870399,77.501083,0.39077103,-0.12468468,1.6241609,153.50662
0.0105,84.468018,80.394249,0.39421728,-0.11872818,1.6318358,153.48961
0.01055,80.98558,83.328529,0.39764735,-0.11278864,1.6395099,153.47255
0.0106,77.424004,86.303162,0.40106037,-0.10686742,1.6471831,153.45547
0.01065,73.784225,89.317352,0.40445542,-0.10096583,1.6548554,153.43832
0.0107,70.067215,92.3703,0.40783161,-0.095085233,1.6625268,153.42113
0.01075,66.273941,95.461212,0.41118807,-0.089226946,1.6701975,153.40384
0.0108,62.405403,98.589279,0.4145239,-0.083392315,1.6778673,153.38647
0.01085,58.462616,101.75368,0.41783828,-0.077582642,1.6855361,153.36902
0.0109,54.446598,104.95358,0.42113027,-0.071799248,1.6932042,153.35144
0.01095,50.358406,108.18815,0.42439905,-0.066043444,1.7008713,153.33374
0.011,46.1991,111.45653,0.42764375,-0.060316525,1.7085376,153.31592
0.01105,41.969757,114.75788,0.4308635,-0.054619782,1.7162029,153.29793
0.0111,37.671478,118.09135,0.4340575,-0.048954505,1.7238673,153.27979
0.01115,33.30537,121.45604,0.43722489,-0.043321971,1.7315309,153.26147
0.0112,28.872564,124.8511,0.44036484,-0.037723444,1.7391934,153.24298
0.01125,24.374203,128.27565,0.44347653,-0.032160189,1.7468551,153.22427
0.0113,19.811445,131.72878,0.44655913,-0.026633456,1.7545159,153.20537
0.01135,15.185468,135.20961,0.44961181,-0.021144491,1.7621757,153.18622
0.0114,10.497458,138.71724,0.45263383,-0.015694525,1.7698345,153.16684
0.01145,5.7486186,142.25075,0.45562434,-0.010284784,1.7774924,153.14722
0.0115,0.9401679,145.80923,0.45858261,-0.0049164807,1.7851492,153.12732
0.011509524,0.017613044,146.48979,0.45914236,-0.0038987417,1.7866076,153.12349
0.011509524,0.017613044,146.48979,0.45914236,-0.0038987417,1.7866076,153.12349
0.011510675,-0.01761617,146.53391,0.45911267,-0.0037758704,1.7867838,153.12303
0.011510675,-0.01761617,146.53391,0.45911267,-0.0037758704,1.7867838,153.12303
0.01155,-0.22566901,147.52161,0.45679557,0.00043814006,1.7928051,153.10722
0.0116,-0.5475626,148.74782,0.45382738,0.0058352603,1.80046,153.08711
0.01165,-0.933375,149.94035,0.45083484,0.011275437,1.8081138,153.06699
0.0117,-1.3828733,151.09888,0.44781852,0.016757429,1.8157667,153.04686
0.01175,-1.8958185,152.22302,0.44477898,0.022279961,1.8234185,153.02675
0.0118,-2.471988,153.31256,0.44171682,0.027841669,1.8310694,153.00665
0.01185,-3.1111364,154.36723,0.4386327,0.033441197,1.8387191,152.98659
0.0119,-3.8129988,155.38676,0.43552721,0.039077207,1.846368,152.96657
0.01195,-4.5772934,156.3709,0.43240097,0.044748355,1.8540158,152.94659
0.012,-5.4037304,157.3194,0.42925462,0.050453264,1.8616626,152.92667
0.01205,-6.2919974,158.23201,0.42608875,0.056190588,1.8693085,152.90681
0.0121,-7.2417717,159.10851,0.42290401,0.06195895,1.8769534,152.88702
0.01215,-8.2527199,159.94865,0.41970104,0.067756981,1.8845972,152.86731
0.0122,-9.3244848,160.75224,0.41648048,0.073583297,1.89224,152.84767
0.01225,-10.456716,161.51909,0.413243,0.079436503,1.899882,152.82812
0.0123,-11.649024,162.24896,0.40998918,0.085315213,1.9075229,152.80867
0.01235,-12.901033,162.9417,0.40671971,0.091218017,1.9151628,152.78931
0.0124,-14.212334,163.59712,0.40343523,0.097143508,1.9228019,152.77003
0.01245,-15.58251,164.21507,0.40013644,0.10309029,1.9304398,152.75089
0.0125,-17.011137,164.79538,0.39682397,0.10905693,1.938077,152.73183
0.01255,-18.497776,165.33789,0.39349848,0.115042,1.945713,152.71288
0.0126,-20.041969,165.8425,0.39016065,0.1210441,1.9533482,152.69405
0.01265,-21.643253,166.30905,0.38681117,0.12706178,1.9609824,152.67531
0.0127,-23.301155,166.73744,0.38345069,0.13309361,1.9686158,152.65669
0.01275,-25.015184,167.12758,0.3800799,0.13913815,1.9762481,152.63818
0.0128,-26.784843,167.47935,0.37669948,0.14519395,1.9838796,152.6198
0.01285,-28.609619,167.79269,0.37331012,0.15125956,1.99151,152.60152
0.0129,-30.488976,168.0675,0.36991251,0.15733357,1.9991397,152.58333
0.01295,-32.422382,168.30371,0.36650732,0.16341451,2.0067685,152.56526
0.013,-34.40929,168.50127,0.36309525,0.16950093,2.0143962,152.5473
0.01305,-36.449142,168.66014,0.35967699,0.17559138,2.0220232,152.52943
0.0131,-38.541355,168.78027,0.35625321,0.18168442,2.0296493,152.51167
0.01315,-40.685352,168.86162,0.35282466,0.18777861,2.0372744,152.494
0.0132,-42.880531,168.90417,0.34939197,0.19387248,2.0448985,152.47643
0.01325,-45.126297,168.90794,0.34595588,0.19996458,2.0525219,152.45892
0.0133,-47.42202,168.87288,0.34251705,0.20605348,2.0601444,152.44151
0.01335,-49.767075,168.79903,0.33907619,0.21213773,2.0677662,152.42418
0.0134,-52.160824,168.68639,0.33563405,0.21821587,2.0753868,152.40691
0.01345,-54.602615,168.535,0.33219126,0.22428645,2.0830069,152.38969
0.0135,-57.091789,168.34488,0.32874852,0.23034805,2.0906258,152.37254
0.01355,-59.62767,168.11607,0.32530659,0.23639922,2.098244,152.35545
0.0136,-62.209583,167.84865,0.32186612,0.24243851,2.1058614,152.33838
0.01365,-64.836838,167.54268,0.3184278,0.24846448,2.1134779,152.32135
0.0137,-67.508728,167.1982,0.31499237,0.25447574,2.1210935,152.30435
0.01375,-70.224533,166.81532,0.31156048,0.26047081,2.1287084,152.28737
0.0138,-72.983551,166.39412,0.30813289,0.26644829,2.1363223,152.27039
0.01385,-75.785049,165.93472,0.30471024,0.27240673,2.1439354,152.2534
0.0139,-78.628273,165.43719,0.30129322,0.27834475,2.1515477,152.2364
0.01395,-81.512489,164.9017,0.29788259,0.28426093,2.1591589,152.21938
0.014,-84.436928,164.32834,0.29447898,0.29015383,2.1667695,152.20233
0.01405,-87.400826,163.71725,0.2910831,0.29602212,2.1743791,152.18523
0.0141,-90.403412,163.0686,0.28769565,0.30186433,2.181988,152.16808
0.01415,-93.443893,162.38252,0.28431731,0.30767909,2.1895959,152.15085
0.0142,-96.521484,161.65918,0.28094876,0.31346506,2.1972032,152.13356
0.01425,-99.635376,160.89876,0.27759069,0.31922081,2.2048094,152.11617
0.0143,-102.78477,160.10143,0.27424377,0.324945,2.2124147,152.09868
0.01435,-105.96883,159.26738,0.27090868,0.33063629,2.2200193,152.08109
0.0144,-109.18675,158.39682,0.26758611,0.33629328,2.2276227,152.06337
0.01445,-112.43769,157.48994,0.26427671,0.34191465,2.2352257,152.0455
0.0145,-115.72081,156.54698,0.2609812,0.34749907,2.2428274,152.02748
0.01455,-119.03526,155.56816,0.25770018,0.3530452,2.2504284,152.00931
0.0146,-122.3802,154.5537,0.25443435,0.35855171,2.2580283,151.99097
0.01465,-125.75475,153.50383,0.25118437,0.36401731,2.2656274,151.97243
0.0147,-129.15805,152.41884,0.2479509,0.3694407,2.2732255,151.95369
0.01475,-132.58922,151.29897,0.24473457,0.37482059,2.2808228,151.93474
0.0148,-136.04739,150.14447,0.24153605,0.38015571,2.288419,151.91556
0.01485,-139.53169,148.95564,0.23835596,0.38544476,2.2960143,151.89613
0.0149,-143.04118,147.73277,0.23519497,0.39068651,2.3036087,151.87645
0.014948792,-146.48932,146.5069,0.2321294,0.39575475,2.3110185,151.85699
0.014948792,-146.48932,146.5069,0.2321294,0.39575475,2.3110185,151.85699
0.014949935,-146.53281,146.5154,0.23200975,0.39579001,2.3111923,151.85654
0.014949935,-146.53281,146.5154,0.23200975,0.39579001,2.3111923,151.85654
0.01495,-146.53442,146.51669,0.23200199,0.39579019,2.311202,151.85652
0.015,-147.7758,147.48029,0.22593242,0.39591777,2.3187943,151.83643
0.01505,-148.98439,148.34804,0.21981341,0.39604589,2.3263857,151.81633
0.0151,-150.1597,149.11974,0.21364608,0.3961744,2.333976,151.79622
0.01515,-151.30136,149.79526,0.20743178,0.39630315,2.3415651,151.77611
0.0152,-152.40907,150.37454,0.20117185,0.39643204,2.3491535,151.75603
0.01525,-153.48254,150.85751,0.19486767,0.39656088,2.356741,151.73596
0.0153,-154.52151,151.24419,0.18852074,0.39668959,2.3643272,151.71591
0.01535,-155.52579,151.53459,0.18213251,0.39681798,2.3719125,151.69592
0.0154,-156.49509,151.72873,0.17570442,0.39694595,2.3794968,151.67598
0.01545,-157.42918,151.82669,0.16923796,0.39707333,2.38708,151.65608
0.0155,-158.32785,151.82852,0.16273455,0.39720002,2.3946624,151.63625
