"time","axis1.controller.PI.x","axis1.gear.spring.phi_rel","axis1.gear.spring.w_rel","axis1.motor.C.v","axis1.motor.La.i","axis2.controller.PI.x","axis2.gear.spring.phi_rel","axis2.gear.spring.w_rel","axis2.motor.C.v","axis2.motor.La.i","axis3.controller.PI.x","axis3.gear.spring.phi_rel","axis3.gear.spring.w_rel","axis3.motor.C.v","axis3.motor.La.i","axis4.controller.PI.x","axis4.motor.C.v","axis4.motor.La.i","axis5.controller.PI.x","axis5.motor.C.v","axis5.motor.La.i","axis6.controller.PI.x","axis6.motor.C.v","axis6.motor.La.i","mechanics.b2.body.w_a[1]","mechanics.r1.phi","mechanics.r1.w","mechanics.r2.phi","mechanics.r3.phi","mechanics.r3.w","mechanics.r4.phi","mechanics.r4.w","mechanics.r5.phi","mechanics.r5.w","mechanics.r6.phi","mechanics.r6.w","axis1.gear.bearingFriction.mode","axis2.gear.bearingFriction.mode","axis3.gear.bearingFriction.mode","axis4.gear.bearingFriction.mode","axis5.gear.bearingFriction.mode","axis6.gear.bearingFriction.mode"
0,-1.1651297647909292e-16,1.5737380636990038e-18,0,2.9128244119773231e-15,-5.8256488239546462e-17,-5.1469369766693251,0.27415086170667075,0,94.404566703399013,-1.8880913340679804,-7.726060447507483,0.073678180544994837,0,183.94173861956358,-3.6788347723912715,-1.2008487863935242,30.021219659838106,-0.60042439319676211,-1.4485586307863916,36.213965769659787,-0.72427931539319579,1.9925158957926658e-16,-4.9812897394816641e-15,9.9625794789633276e-17,0,-1.0471975511965976,0,0.3490658503988659,1.5707963267948966,0,0,0,-1.9198621771937625,0,0,0,0,0,0,0,0,0
0.00040000000000000002,-0.0024208141555051559,1.572883190063436e-18,-2.7467920514639276e-18,9.5820760394682249,-0.092645615819362911,-5.1396021634343141,0.27415086170667075,-1.4536760496316978e-17,110.34197806463852,-2.0613088788545797,-7.7245542810925309,0.073678180544994837,6.6210926483493161e-18,190.29099122244793,-3.747842533042999,-1.2017047171127915,34.420733115093896,-0.65012183141596191,-1.4452109906399218,19.006979811326282,-0.52990711258033407,-0.00085593071926764433,8.4422603721597671,-0.075097735736306681,-6.9222668104009492e-20,-1.0471975511965976,2.6159924292168063e-20,0.3490658503988659,1.5707963267948966,1.1035154487818784e-19,-6.6833821170820584e-24,0,-1.9198621771937625,0,-1.259178406691131e-23,0,0,0,0,0,0,0
0.00062882978688241298,-0.0059851222332562995,1.5723096160111031e-18,-2.3651318179177213e-18,19.456021583853254,-0.24787186009681464,-5.1386752372251436,0.27415086170667075,-1.1483923217785954e-17,125.19489694943746,-2.3185321054182628,-7.7249899168083749,0.073678180544994837,5.7989309592279694e-18,196.20807135399727,-3.8503156478696003,-1.2029649546117109,38.059818037988116,-0.7170478303147424,-1.4402820617552603,4.7741143351182185,-0.26815209466510415,-0.0021161682181867602,11.726234778172193,-0.15707969790071419,-5.468534772889121e-20,-1.0471975511965976,2.2525064925046661e-20,0.3490658503988659,1.5707963267948966,9.6648850057949385e-20,-6.681651856782725e-24,0,-1.9198621771937625,0,-1.2598503151685527e-23,0,0,0,0,0,0,0
0.00062882978688241298,-0.0059851222332562995,1.5723096160111031e-18,-2.3651318179177213e-18,19.456021583853254,-0.24787186009681464,-5.1386752372251436,0.27415086170667075,-1.1483923217785954e-17,125.19489694943746,-2.3185321054182628,-7.7249899168083749,0.073678180544994837,5.7989309592279694e-18,196.20807135399727,-3.8503156478696003,-1.2029649546117109,38.059818037988116,-0.7170478303147424,-1.4402820617552603,4.7741143351182185,-0.26815209466510415,-0.0021161682181867602,11.726234778172193,-0.15707969790071419,-5.468534772889121e-20,-1.0471975511965976,2.2525064925046661e-20,0.3490658503988659,1.5707963267948966,9.6648850057949385e-20,-6.681651856782725e-24,0,-1.9198621771937625,0,-1.2598503151685527e-23,0,0,0,0,0,0,0
0.00062884328680124218,-0.0059853793515301998,1.572309585261021e-18,-2.1610112422486133e-18,19.456618673217264,-0.2478823630486513,-5.1386752528011161,0.27415086170667075,9.9999980684190183e-11,125.19576208603792,-2.3185486214499123,-7.7249899703900198,0.073678180544994837,9.0069566645287935e-18,196.20841600151684,-3.8503222275029798,-1.2029650455213863,38.060020478767392,-0.71705192782331895,-1.4402817061974185,4.7733225667370194,-0.26813606885378249,-0.0021162591278621754,11.726348816805732,-0.15708387567207235,-9.1983212939967347e-20,-1.0471975511965976,2.0581059442483722e-20,0.3490658503988659,1.5707963267948966,1.5011594514629639e-19,-6.681651856782725e-24,0,-1.9198621771937625,0,-1.2598369684861067e-23,0,0,0,0,0,0,0
0.00062884328680124218,-0.0059853793515301998,1.572309585261021e-18,-2.1610112422486133e-18,19.456618673217264,-0.2478823630486513,-5.1386752528011161,0.27415086170667075,9.9999980684190183e-11,125.19576208603792,-2.3185486214499123,-7.7249899703900198,0.073678180544994837,9.0069566645287935e-18,196.20841600151684,-3.8503222275029798,-1.2029650455213863,38.060020478767392,-0.71705192782331895,-1.4402817061974185,4.7733225667370194,-0.26813606885378249,-0.0021162591278621754,11.726348816805732,-0.15708387567207235,-9.1983212939967347e-20,-1.0471975511965976,2.0581059442483722e-20,0.3490658503988659,1.5707963267948966,1.5011594514629639e-19,-6.681651856782725e-24,0,-1.9198621771937625,0,-1.2598369684861067e-23,0,0,-1,0,0,0,0
0.00074861279164747496,-0.0084841409613200091,3.3618124405902817e-12,1.1259785158659908e-07,24.714290886747396,-0.34435261768900427,-5.1391335974840526,0.27415117685223656,0.0078958822339489556,132.68116326195752,-2.4664354811263833,-7.7255948885709014,0.073678180597790494,1.7682165265399412e-06,199.20448583954189,-3.9092883270894783,-1.2038485362334193,39.7955271964152,-0.7529871713093943,-1.4368262758570238,-2.0144370400630391,-0.12758933877491321,-0.002999749839894969,12.658207367228783,-0.19039879715121455,-2.0566127818232888e-08,-1.0471975511966298,-1.0723604913009441e-09,0.34906585039825194,1.5707963267957765,2.9470275442332361e-08,-6.0101848995608203e-24,0,-1.9198621771937625,0,-1.8281981198608903e-23,0,0,-1,0,0,0,0
0.00074861279164747496,-0.0084841409613200091,3.3618124405902817e-12,1.1259785158659908e-07,24.714290886747396,-0.34435261768900427,-5.1391335974840526,0.27415117685223656,0.0078958822339489556,132.68116326195752,-2.4664354811263833,-7.7255948885709014,0.073678180597790494,1.7682165265399412e-06,199.20448583954189,-3.9092883270894783,-1.2038485362334193,39.7955271964152,-0.7529871713093943,-1.4368262758570238,-2.0144370400630391,-0.12758933877491321,-0.002999749839894969,12.658207367228783,-0.19039879715121455,-2.0566127818232888e-08,-1.0471975511966298,-1.0723604913009441e-09,0.34906585039825194,1.5707963267957765,2.9470275442332361e-08,-6.0101848995608203e-24,0,-1.9198621771937625,0,-1.8281981198608903e-23,0,0,-1,0,0,0,0
0.00074862924628379957,-0.0084845141634740367,3.3636662844875962e-12,1.1274463395538635e-07,24.715004927823138,-0.34436620648670557,-5.1391337035812352,0.27415117698217828,0.0078980540819141489,132.68215996529764,-2.4664558058237653,-7.7255949894802747,0.073678180597819595,1.7689511320555409e-06,199.20488864058089,-3.909296450561595,-1.203848668187038,39.795758195246798,-0.75299202702938928,-1.4368257597717593,-2.0153405021599289,-0.12757034751448809,-0.0029998817935137194,12.658337925124542,-0.19040292409425005,-2.0574672648598024e-08,-1.0471975511966298,-1.0728060376118287e-09,0.34906585039825166,1.5707963267957767,2.9482518867592351e-08,-6.0101848995608203e-24,0,-1.9198621771937625,0,-1.8281942360587157e-23,0,0,-1,0,0,0,0
0.00074862924628379957,-0.0084845141634740367,3.3636662844875962e-12,1.1274463395538635e-07,24.715004927823138,-0.34436620648670557,-5.1391337035812352,0.27415117698217828,0.0078980540819141489,132.68215996529764,-2.4664558058237653,-7.7255949894802747,0.073678180597819595,1.7689511320555409e-06,199.20488864058089,-3.909296450561595,-1.203848668187038,39.795758195246798,-0.75299202702938928,-1.4368257597717593,-2.0153405021599289,-0.12757034751448809,-0.0029998817935137194,12.658337925124542,-0.19040292409425005,-2.0574672648598024e-08,-1.0471975511966298,-1.0728060376118287e-09,0.34906585039825166,1.5707963267957767,2.9482518867592351e-08,-6.0101848995608203e-24,0,-1.9198621771937625,0,-1.8281942360587157e-23,0,-1,-1,0,0,0,0
