"Time","gearConstraint.actuatedRevolute_b.phi","gearConstraint.actuatedRevolute_b.w","revolute1.phi","revolute1.w","revolute2.phi","revolute2.w","revolute3.phi","revolute3.w"
0.0096000005,0.00062634144,0.25662404,0.038842048,11.248416,0.051037643,16.136621,0.054425225,16.662451
0.0098000001,0.00067897834,0.26979461,0.041130867,11.640005,0.054334406,16.833693,0.057823297,17.319803
0.0099999998,0.00073427975,0.28326964,0.043498132,12.032813,0.057772163,17.546547,0.061353799,17.986753
0.0102,0.00079230667,0.29704931,0.045944043,12.426353,0.061354078,18.275257,0.065018632,18.663082
0.0104,0.00085312,0.31113404,0.04846869,12.820128,0.065083325,19.01989,0.06881965,19.348568
0.0106,0.00091678085,0.32552439,0.051072076,13.213624,0.068963088,19.780508,0.072758667,20.042995
0.0108,0.00098335033,0.34022129,0.053754088,13.606314,0.072996587,20.557171,0.076837435,20.746153
0.011,0.0010528901,0.35522583,0.056514513,13.997656,0.077187024,21.34993,0.081057705,21.457834
0.0112,0.0011254615,0.37053943,0.059353024,14.387096,0.081537627,22.158834,0.085421145,22.177843
0.0114,0.0012011267,0.3861638,0.062269185,14.774066,0.086051628,22.983923,0.089929394,22.905991
0.0116,0.0012799482,0.40210101,0.065262444,15.157981,0.090732269,23.825226,0.094584085,23.642096
0.0118,0.0013619885,0.41835344,0.068332136,15.538246,0.095582791,24.682766,0.099386767,24.38599
0.012,0.001447311,0.43492383,0.071477458,15.91425,0.10060645,25.556562,0.104339,25.137522
0.0122,0.0015359797,0.45181537,0.074697509,16.28537,0.10580649,26.446611,0.1094423,25.896551
0.0124,0.0016280591,0.46903163,0.07799124,16.650965,0.11118617,27.352911,0.11469813,26.662952
0.0126,0.0017236145,0.48657665,0.081357487,17.010384,0.11674873,28.275436,0.12010798,27.436625
0.0128,0.0018227122,0.50445497,0.084794939,17.362961,0.12249741,29.214155,0.12567328,28.217484
0.013,0.0019254194,0.52267152,0.088302165,17.708015,0.12843545,30.169022,0.13139547,29.005465
0.0132,0.0020318041,0.54123187,0.091877595,18.044849,0.13456608,31.139971,0.13727596,29.800535
0.0134,0.0021419358,0.56014216,0.095519513,18.372751,0.14089249,32.126923,0.14331618,30.602682
0.0136,0.0022558852,0.57940894,0.09922605,18.690998,0.14741789,33.12978,0.14951754,31.411926
0.0138,0.002373724,0.59903967,0.10299521,18.99884,0.15414545,34.14843,0.15588146,32.228325
0.014,0.0024955261,0.61904222,0.10682484,19.295523,0.16107829,35.182732,0.16240938,33.051956
0.0142,0.0026213666,0.63942516,0.11071263,19.580267,0.16821957,36.232536,0.16910276,33.88295
0.0144,0.0027513227,0.66019797,0.11465609,19.852272,0.17557232,37.297657,0.17596309,34.721474
0.0146,0.002885473,0.68137062,0.11865262,20.110723,0.18313961,38.377895,0.18299191,35.56773
0.0148,0.0030238985,0.70295399,0.12269941,20.354784,0.19092445,39.47303,0.19019075,36.421978
0.015,0.003166683,0.72495991,0.1267935,20.58359,0.19892979,40.582798,0.19756128,37.284531
0.0152,0.0033139121,0.74740076,0.13093176,20.796255,0.20715851,41.706924,0.20510519,38.155739
0.0154,0.0034656737,0.77029008,0.13511086,20.991871,0.21561348,42.845104,0.21282423,39.03603
0.0156,0.0036220595,0.79364216,0.13932729,21.169487,0.22429745,43.99699,0.22072028,39.925892
0.015799999,0.0037831629,0.81747246,0.14357737,21.328136,0.23321314,45.162216,0.2287953,40.825863
0.016000001,0.0039490815,0.84179717,0.14785719,21.46681,0.24236318,46.340378,0.23705138,41.736576
0.0162,0.0041199164,0.86663383,0.15216266,21.584455,0.25175011,47.531033,0.24549074,42.65873
0.0164,0.004295771,0.89200085,0.15648946,21.679987,0.26137638,48.733707,0.25411576,43.593105
0.0166,0.004476754,0.91791791,0.16083308,21.752274,0.27124435,49.947887,0.2629289,44.540573
0.016799999,0.0046629771,0.94440573,0.16518871,21.800117,0.28135625,51.173016,0.27193299,45.50211
0.017000001,0.0048545562,0.97148645,0.16955137,21.822287,0.29171422,52.408493,0.28113085,46.478775
0.017200001,0.0050516133,0.99918324,0.17391579,21.817474,0.30232027,53.653675,0.29052565,47.471748
0.0174,0.0052542728,1.0275208,0.17827642,21.784298,0.31317627,54.907879,0.30012077,48.482338
0.0176,0.005462666,1.0565251,0.18262748,21.721325,0.32428396,56.170361,0.30991989,49.511948
0.0178,0.0056769294,1.0862235,0.18696283,21.626999,0.3356449,57.440323,0.31992698,50.56216
0.017999999,0.0058972039,1.1166449,0.19127603,21.499701,0.3472605,58.716927,0.33014631,51.634666
0.018200001,0.0061236378,1.1478195,0.19556035,21.3377,0.35913202,59.999268,0.34058249,52.731323
0.0184,0.0063563846,1.1797794,0.19980864,21.139135,0.37126052,61.286369,0.35124063,53.854183
0.0186,0.0065956041,1.2125582,0.20401341,20.902044,0.38364682,62.577206,0.36212608,55.00544
0.0188,0.0068414649,1.2461909,0.20816672,20.62429,0.39629158,63.870674,0.37324488,56.187523
0.018999999,0.0070941402,1.2807146,0.21226023,20.303604,0.40919518,65.165604,0.38460338,57.403057
0.019200001,0.0073538125,1.3161681,0.21628511,19.937534,0.42235783,66.460732,0.39620855,58.654892
0.019400001,0.0076206722,1.3525918,0.22023201,19.523428,0.43577939,67.754723,0.40806797,59.946148
0.0196,0.0078949174,1.3900282,0.22409107,19.058432,0.44945952,69.046158,0.42018989,61.280197
0.0198,0.0081767542,1.4285219,0.22785178,18.539429,0.46339756,70.333504,0.43258318,62.660736
0.02,0.0084663993,1.468119,0.23150301,17.963064,0.47759256,71.615135,0.44525754,64.091759
0.020199999,0.0087640788,1.5088683,0.23503293,17.325665,0.49204314,72.88932,0.45822355,65.577629
0.020400001,0.0090700267,1.5508201,0.23842895,16.623251,0.50674766,74.154205,0.47149256,67.123077
0.0206,0.0093844905,1.5940275,0.24167761,15.851458,0.52170408,75.407799,0.48507708,68.733292
0.0208,0.0097077247,1.6385452,0.2447646,15.00553,0.53690988,76.647972,0.49899057,70.413879
0.021,0.010039999,1.6844306,0.24767455,14.080256,0.5523622,77.872459,0.51324773,72.170982
0.021199999,0.010381592,1.7317432,0.25039104,13.069933,0.56805766,79.078812,0.52786452,74.011292
0.021400001,0.010732796,1.7805452,0.25289643,11.968302,0.58399236,80.264404,0.5428583,75.942108
0.021600001,0.011093915,1.8309007,0.25517178,10.768477,0.60016185,81.426422,0.55824792,77.971405
0.0218,0.011465264,1.8828766,0.25719672,9.4629126,0.61656111,82.561844,0.574054,80.10788
0.022,0.011847178,1.9365424,0.25894928,8.0432816,0.63318455,83.667381,0.59029889,82.361076
0.0222,0.012239998,1.9919695,0.26040578,6.5004244,0.65002584,84.739525,0.60700697,84.741402
0.022399999,0.012644088,2.0492322,0.26154056,4.8242397,0.6670779,85.77446,0.62420475,87.260269
0.022600001,0.013059819,2.1084075,0.26232582,3.0035844,0.68433285,86.768051,0.64192116,89.930199
0.0228,0.013487583,2.1695747,0.26273152,1.0261731,0.70178205,87.715836,0.66018784,92.764885
0.023,0.013927788,2.232815,0.26272494,-1.1215572,0.71941584,88.612946,0.67903912,95.77935
0.0232,0.014380854,2.298213,0.26227057,-3.4545937,0.73722351,89.454109,0.69851261,98.990089
0.023399999,0.014847222,2.3658545,0.26132965,-5.98946,0.75519335,90.233566,0.71864945,102.41518
0.023600001,0.01532735,2.4358287,0.2598601,-8.7443876,0.77331239,90.945023,0.73949432,106.07446
0.023800001,0.015821714,2.5082257,0.2578159,-11.739476,0.79156637,91.581627,0.76109624,109.98966
0.024,0.016330808,2.5831382,0.25514683,-14.996866,0.80993956,92.135849,0.78350884,114.18459
0.0242,0.016855145,2.6606607,0.25179803,-18.540892,0.82841468,92.599457,0.80679047,118.68529
0.0244,0.017395252,2.7408884,0.24770957,-22.398247,0.8469727,92.963394,0.83100522,123.52017
0.024599999,0.017951686,2.8239183,0.2428159,-26.598124,0.86559272,93.21772,0.85622293,128.7202
0.024800001,0.018525014,2.909848,0.23704536,-31.172329,0.88425177,93.351501,0.8825199,134.31894
0.025,0.019115826,2.998775,0.23031971,-36.155323,0.90292448,93.352684,0.90997946,140.35263
0.0252,0.01972473,3.0907969,0.22255351,-41.584194,0.92158312,93.208015,0.93869251,146.86015
0.0254,0.020352356,3.1860108,0.21365368,-47.498486,0.94019699,92.902893,0.96875787,153.88281
0.025599999,0.020999353,3.2845118,0.20351899,-53.939861,0.95873249,92.421265,1.0002829,161.46404
0.025800001,0.021666387,3.3863931,0.19203974,-60.951511,0.97715253,91.745514,1.0333837,169.64871
0.026000001,0.022354143,3.4917452,0.1790975,-68.577171,0.99541646,90.856346,1.0681856,178.48228
0.0262,0.023063323,3.6006541,0.16456515,-76.859741,1.0134795,89.732719,1.1048228,188.00925
0.0264,0.023794645,3.7132025,0.14830722,-85.839218,1.0312924,88.351852,1.1434382,198.27112
0.0266,0.024548851,3.8294661,0.13018082,-95.549797,1.0488014,86.689232,1.1841825,209.30354
0.026799999,0.025326686,3.9495158,0.11003707,-106.01615,1.0659475,84.718834,1.2272125,221.13246
0.027000001,0.026128914,4.0734158,0.087723456,-117.24844,1.0826666,82.413399,1.2726891,233.76918
0.0272,0.026956312,4.2012239,0.063087486,-129.23587,1.0988888,79.745041,1.3207732,247.20383
0.0274,0.027809666,4.3329921,0.035981547,-141.93903,1.1145387,76.686066,1.3716211,261.39767
0.0276,0.028689776,4.4687681,0.0062694913,-155.28088,1.1295354,73.210205,1.4253777,276.27417
0.027799999,0.029597444,4.6085982,-0.026164878,-169.1371,1.1437933,69.294273,1.4821678,291.70905
0.028000001,0.030533489,4.7525315,-0.061407335,-183.32613,1.1572226,64.920334,1.5420862,307.52051
0.028200001,0.031498734,4.9006252,-0.099500917,-197.60115,1.1697304,60.078358,1.6051844,323.46106
0.0284,0.032494023,5.0529528,-0.14043236,-211.64552,1.1812229,54.769318,1.671458,339.21298
0.0286,0.033520207,5.2096138,-0.18411818,-225.0743,1.1916081,49.00845,1.7408314,354.38965
0.0288,0.034578163,5.3707428,-0.23039176,-237.44531,1.2007984,42.828461,1.8131461,368.54688
0.028999999,0.035668813,5.5365238,-0.27899414,-248.28186,1.208715,36.282005,1.8881503,381.20526
0.029200001,0.036793102,5.7071953,-0.32957029,-257.10532,1.2152916,29.442829,1.9654962,391.88306
0.0294,0.037952036,5.8830614,-0.38167286,-263.47787,1.2204788,22.405161,2.0447421,400.13882
0.0296,0.039146695,6.0644898,-0.43477461,-267.04855,1.2242478,15.280945,2.1253664,405.61755
0.0298,0.040378232,6.2519093,-0.48829046,-267.59518,1.2265937,8.1946869,2.2067888,408.09247
0.029999999,0.041647889,6.4457951,-0.54160643,-265.05276,1.2275369,1.2765404,2.2883983,407.4939
0.030200001,0.042957015,6.6466513,-0.5941121,-259.52325,1.2271241,-5.3453498,2.3695874,403.91843
0.030400001,0.044307049,6.8549857,-0.64523333,-251.26306,1.2254264,-11.552446,2.4497836,397.617
0.0306,0.045699541,7.0712867,-0.69446033,-240.6517,1.2225376,-17.242107,2.5284772,388.9631
0.0308,0.047136124,7.2959986,-0.74136782,-228.14928,1.2185696,-22.331696,2.605242,378.41037
0.030999999,0.048618525,7.5295,-0.78562689,-214.25066,1.213649,-26.76045,2.6797471,366.44659
0.031199999,0.050148532,7.77209,-0.82700753,-199.44391,1.2079122,-30.489222,2.7517588,353.55212
0.031399999,0.05172798,8.0239811,-0.86537397,-184.17868,1.2015014,-33.498505,2.8211355,340.16809
0.031599998,0.053358752,8.2852955,-0.90067464,-168.84601,1.1945609,-35.785496,2.8878188,326.67606
0.031800002,0.055042729,8.5560637,-0.93292952,-153.76904,1.1872346,-37.360741,2.9518197,313.38895
0.032000002,0.056781806,8.836235,-0.96221638,-139.2025,1.1796627,-38.244801,3.0132043,300.55017
0.032200001,0.058577843,9.1256809,-0.98865741,-125.33796,1.171981,-38.465351,3.0720818,288.33914
0.032400001,0.06043268,9.424202,-1.0124077,-112.3127,1.1643187,-38.054749,3.1285903,276.88013
0.032600001,0.062348112,9.7315388,-1.0336448,-100.21964,1.1567987,-37.048176,3.1828892,266.2522
0.0328,0.064325862,10.047379,-1.0525616,-89.117355,1.1495367,-35.482315,3.2351496,256.49945
0.033,0.066367604,10.371363,-1.06936,-79.039162,1.1426406,-33.394451,3.2855487,247.64021
0.033199999,0.068474926,10.703093,-1.0842466,-70.000931,1.1362113,-30.821924,3.3342652,239.67505
0.033399999,0.070649333,11.042139,-1.0974301,-62.007614,1.1303418,-27.801888,3.3814776,232.59343
0.033599999,0.072892241,11.388043,-1.1091193,-55.058464,1.1251179,-24.371214,3.4273605,226.37921
0.033799998,0.075204976,11.740328,-1.1195229,-49.151241,1.1206181,-20.566568,3.472086,221.01503
0.034000002,0.077588759,12.098498,-1.1288493,-44.285561,1.1169137,-16.424574,3.5158222,216.48592
0.034200002,0.080044731,12.462049,-1.1373069,-40.465641,1.1140684,-11.982038,3.5587354,212.78221
0.034400001,0.082573906,12.830474,-1.145106,-37.702625,1.1121385,-7.276226,3.6009901,209.90215
0.034600001,0.085177213,13.203261,-1.1524597,-36.016693,1.1111729,-2.3451874,3.6427517,207.8541
0.0348,0.087855466,13.579908,-1.1595865,-35.439125,1.1112128,2.7718713,3.6841886,206.65884
0.035,0.090609401,13.959925,-1.1667122,-36.014439,1.1122913,8.034152,3.7254744,206.35184
0.0352,0.093439631,14.342834,-1.1740731,-37.802811,1.1144333,13.398737,3.7667918,206.98572
0.035399999,0.096346699,14.728184,-1.1819193,-40.882812,1.1176546,18.819944,3.8083363,208.6331
0.035599999,0.099331036,15.11555,-1.190519,-45.354675,1.1219617,24.248508,3.8503191,211.38988
0.035799999,0.10239302,15.50454,-1.2001624,-51.344051,1.1273509,29.630539,3.8929741,215.37888
0.035999998,0.10553294,15.894803,-1.2111681,-59.006454,1.1338069,34.90617,3.936563,220.75433
0.036200002,0.10875101,16.286028,-1.2238891,-68.532166,1.1413018,40.007812,3.9813809,227.70653
0.036400001,0.1120474,16.677954,-1.2387204,-80.151505,1.1497933,44.857914,4.0277662,236.46698
0.036600001,0.11542223,17.070374,-1.2561076,-94.139748,1.1592222,49.366039,4.0761065,247.31317
0.036800001,0.11887557,17.463133,-1.2765557,-110.82063,1.1695098,53.425186,4.126852,260.57169
0.037,0.1224075,17.856144,-1.30064,-130.56612,1.1805538,56.907215,4.180521,276.6178
0.0372,0.12601805,18.249372,-1.3290139,-153.78844,1.1922239,59.657272,4.2377129,295.86719
0.0374,0.12970726,18.642847,-1.3624159,-180.91783,1.2043555,61.487484,4.2991104,318.75336
0.037599999,0.1334752,19.03665,-1.4016684,-212.35533,1.2167425,62.170444,4.3654838,345.67999
0.037799999,0.13732195,19.430908,-1.4476646,-248.38489,1.2291292,61.433964,4.4376712,376.93295
0.037999999,0.1412476,19.825769,-1.5013306,-289.02631,1.2412004,58.960121,4.5165472,412.53259
0.038199998,0.1452523,20.221367,-1.5635527,-333.81323,1.2525737,54.393467,4.6029444,452.01163
0.038400002,0.1493362,20.61776,-1.635051,-381.49823,1.2627938,47.366188,4.6975293,494.12003
0.038600001,0.15349945,21.01486,-1.7161921,-429.74811,1.2713341,37.548534,4.8006144,536.51978
0.038800001,0.15774217,21.412331,-1.8067514,-474.97726,1.2776127,24.729298,4.9119196,575.61896
0.039000001,0.16206437,21.809492,-1.9056749,-512.57159,1.2810255,8.9172983,5.0303345,606.79504
0.0392,0.16646588,22.205282,-2.0109472,-537.71204,1.2810005,-9.5698309,5.1537848,625.21942
0.0394,0.1709463,22.598295,-2.1196783,-546.71362,1.2770621,-30.081331,5.2793202,627.19659
0.0396,0.17550491,22.986938,-2.2284665,-538.32312,1.268893,-51.713047,5.4034758,611.46252
0.039799999,0.18014067,23.36968,-2.3339541,-514.21344,1.2563682,-73.479233,5.5228295,579.67828
0.039999999,0.1848523,23.745268,-2.4333653,-478.34125,1.2395513,-94.504189,5.6345377,535.78778
0.040199999,0.18963826,24.112869,-2.5248327,-435.59131,1.2186589,-114.15203,5.7366629,484.66104
0.040399998,0.19449688,24.472061,-2.6074469,-390.48193,1.194007,-132.05927,5.8282223,430.79913
0.040600002,0.19942652,24.822742,-2.6810987,-346.43042,1.1659606,-148.09167,5.9090295,377.59927
0.040800001,0.20442542,25.164972,-2.7462363,-305.60114,1.1348943,-162.26944,5.9794512,327.20291
0.041000001,0.20949194,25.498821,-2.8036299,-269.10532,1.1011697,-174.6951,6.0401716,280.69617
0.041200001,0.21462439,25.824232,-2.854193,-237.31424,1.0651243,-185.50032,6.0920134,238.42381
0.0414,0.21982105,26.140928,-2.8988643,-210.14658,1.027069,-194.81276,6.1358171,200.27803
0.0416,0.22508015,26.44832,-2.9385388,-187.28075,0.98729151,-202.73872,6.1723766,165.91229
0.0418,0.2303997,26.745459,-2.9740353,-168.29227,0.94606072,-209.35594,6.202404,134.88077
0.041999999,0.23577756,27.030994,-3.0060842,-152.73375,0.90363312,-214.71255,6.2265201,106.72079
0.042199999,0.24121121,27.303154,-3.0353286,-140.17647,0.86025828,-218.82921,6.245255,80.997231
0.042399999,0.24669777,27.559752,-3.0623288,-130.22839,0.81618422,-221.70312,6.2590556,57.323841
0.042599998,0.25223389,27.798222,-3.0875704,-122.53875,0.77166128,-223.31308,6.2682991,35.371338
0.042800002,0.25781566,28.015682,-3.1114738,-116.79554,0.72694546,-223.6252,6.2733006,14.868551
0.043000001,0.26343855,28.209042,-3.1343999,-112.71979,0.68230039,-222.59911,6.2743287,-4.3997607
0.043200001,0.26909748,28.375141,-3.156656,-110.05871,0.63799769,-220.19475,6.2716122,-22.596786
0.043400001,0.27478659,28.510944,-3.1785021,-108.57902,0.5943166,-216.37918,6.2653537,-39.838219
0.0436,0.28049964,28.613731,-3.2001517,-108.06142,0.55154139,-211.13341,6.2557354,-56.197174
0.0438,0.28622976,28.681313,-3.2217767,-108.29628,0.50995851,-204.45856,6.2429309,-71.709557
0.044,0.29196972,28.71221,-3.2435069,-109.081,0.46985155,-196.38084,6.227108,-86.379944
0.044199999,0.29771215,28.705818,-3.2654326,-110.21893,0.43149611,-186.95515,6.2084365,-100.18792
0.044399999,0.30344957,28.662468,-3.2876053,-111.51992,0.39515376,-176.26631,6.1870928,-113.09494
0.044599999,0.30917475,28.583435,-3.3100393,-112.80201,0.36106625,-164.42839,6.1632619,-125.05138
0.044799998,0.31488073,28.470863,-3.3327134,-113.89419,0.32944971,-151.58179,6.1371393,-136.00359
0.045000002,0.32056105,28.327612,-3.3555739,-114.63966,0.30049002,-137.88858,6.1089306,-145.9006
0.045200001,0.32620993,28.157066,-3.3785369,-114.89922,0.27433893,-123.52657,6.0788522,-154.7001
0.045400001,0.33182231,27.962933,-3.4014933,-114.55429,0.25111154,-108.68275,6.0471258,-162.37335
0.045600001,0.33739379,27.749008,-3.4243119,-113.50942,0.23088531,-93.546654,6.0139785,-168.90897
0.0458,0.34292084,27.519022,-3.4468455,-111.69369,0.21369998,-78.304161,5.9796376,-174.31528
0.046,0.34840056,27.276463,-3.4689348,-109.06116,0.19955894,-63.132092,5.9443259,-178.62119
0.0462,0.35383078,27.024485,-3.4904141,-105.59011,0.18843153,-48.193886,5.9082589,-181.87593
0.046399999,0.35920992,26.765837,-3.5111151,-101.28115,0.18025598,-33.636398,5.8716412,-184.14734
0.046599999,0.36453682,26.502838,-3.5308719,-96.154533,0.174943,-19.587866,5.8346601,-185.51942
0.046799999,0.36981088,26.237368,-3.5495248,-90.246712,0.17237961,-6.1569481,5.7974868,-186.08902
0.046999998,0.37503171,25.970898,-3.5669217,-83.606483,0.17243306,6.5672708,5.7602711,-185.96227
0.047200002,0.38019925,25.704512,-3.5829222,-76.291138,0.17495468,18.514502,5.7231407,-185.25076
0.047400001,0.38531357,25.438963,-3.5973973,-68.362717,0.17978349,29.631834,5.686202,-184.0681
0.047600001,0.39037493,25.174706,-3.6102307,-59.884636,0.18674956,39.881908,5.6495376,-182.52654
0.047800001,0.39538357,24.911949,-3.6213188,-50.918911,0.19567682,49.240799,5.6132083,-180.73431
0.048,0.40033981,24.650698,-3.6305697,-41.523979,0.2063856,57.695797,5.5772538,-178.79341
0.0482,0.40524393,24.390791,-3.6379032,-31.753174,0.21869461,65.243156,5.5416946,-176.79793
0.0484,0.4100962,24.131933,-3.643249,-21.653849,0.23242255,71.886024,5.5065327,-174.83289
0.048599999,0.41489676,23.873732,-3.6465456,-11.267073,0.24738926,77.632446,5.4717541,-172.97351
0.048799999,0.4196457,23.615719,-3.6477392,-0.62784803,0.2634165,82.49369,5.4373317,-171.28485
0.048999999,0.42434302,23.357376,-3.6467819,10.234248,0.28032857,86.482788,5.4032254,-169.8215
0.049199998,0.42898858,23.098152,-3.6436322,21.294064,0.29795238,89.613312,5.3693852,-168.62761
0.049400002,0.43358219,22.837479,-3.6382525,32.529579,0.31611755,91.898514,5.3357539,-167.73672
0.049600001,0.43812343,22.574789,-3.63061,43.920387,0.33465627,93.350677,5.3022685,-167.17177
0.049800001,0.44261193,22.309521,-3.6206756,55.446018,0.353403,93.980713,5.2688627,-166.94481
0.050000001,0.44704705,22.041136,-3.6084242,67.084129,0.37219435,93.798073,5.2354684,-167.05673
0.0502,0.45142815,21.769125,-3.5938361,78.808632,0.3908686,92.810905,5.2020183,-167.49677
0.0504,0.45575443,21.493015,-3.5768971,90.587776,0.40926558,91.026443,5.1684489,-168.24193
0.0506,0.46002504,21.212379,-3.5576,102.38241,0.42722651,88.451668,5.1347036,-169.25641
0.050799999,0.46423903,20.92684,-3.5359464,114.14429,0.44459409,85.094154,5.1007318,-170.49098
0.050999999,0.46839541,20.636078,-3.5119483,125.81483,0.46121264,80.963135,5.0664964,-171.88264
0.051199999,0.47249311,20.339838,-3.4856312,137.3242,0.47692859,76.070801,5.0319734,-173.35451
0.051399998,0.476531,20.037931,-3.4570348,148.59117,0.49159133,70.43364,4.9971552,-174.81631
0.051600002,0.48050791,19.730242,-3.4262171,159.52364,0.50505394,64.073944,4.9620543,-176.16548
0.051800001,0.48442268,19.416729,-3.3932545,170.02022,0.51717472,57.021187,4.9267039,-177.2892
