"time","compositeStep.transition3.enableFire","compositeStep.transition4.enableFire","compositeStep.transition4a.enableFire","compositeStep.transition5.enableFire","compositeStep.transition6.enableFire","compositeStep.transition6a.enableFire","transition1.enableFire","transition2.enableFire","transition7.enableFire"
0,0,0,0,0,0,0,1,0,0
0.0030000000000000001,0,0,0,0,0,0,1,0,0
0.0060000000000000001,0,0,0,0,0,0,1,0,0
0.0090000000000000011,0,0,0,0,0,0,1,0,0
0.012,0,0,0,0,0,0,1,0,0
0.014999999999999999,0,0,0,0,0,0,1,0,0
0.018000000000000002,0,0,0,0,0,0,1,0,0
0.021000000000000001,0,0,0,0,0,0,1,0,0
0.024,0,0,0,0,0,0,1,0,0
0.027,0,0,0,0,0,0,1,0,0
0.029999999999999999,0,0,0,0,0,0,1,0,0
0.033000000000000002,0,0,0,0,0,0,1,0,0
0.036000000000000004,0,0,0,0,0,0,1,0,0
0.039,0,0,0,0,0,0,1,0,0
0.042000000000000003,0,0,0,0,0,0,1,0,0
0.044999999999999998,0,0,0,0,0,0,1,0,0
0.048000000000000001,0,0,0,0,0,0,1,0,0
0.051000000000000004,0,0,0,0,0,0,1,0,0
0.053999999999999999,0,0,0,0,0,0,1,0,0
0.057000000000000002,0,0,0,0,0,0,1,0,0
0.059999999999999998,0,0,0,0,0,0,1,0,0
0.063,0,0,0,0,0,0,1,0,0
0.066000000000000003,0,0,0,0,0,0,1,0,0
0.069000000000000006,0,0,0,0,0,0,1,0,0
0.072000000000000008,0,0,0,0,0,0,1,0,0
0.074999999999999997,0,0,0,0,0,0,1,0,0
0.078,0,0,0,0,0,0,1,0,0
0.081000000000000003,0,0,0,0,0,0,1,0,0
0.084000000000000005,0,0,0,0,0,0,1,0,0
0.087000000000000008,0,0,0,0,0,0,1,0,0
0.089999999999999997,0,0,0,0,0,0,1,0,0
0.092999999999999999,0,0,0,0,0,0,1,0,0
0.096000000000000002,0,0,0,0,0,0,1,0,0
0.099000000000000005,0,0,0,0,0,0,1,0,0
0.10200000000000001,0,0,0,0,0,0,1,0,0
0.105,0,0,0,0,0,0,1,0,0
0.108,0,0,0,0,0,0,1,0,0
0.111,0,0,0,0,0,0,1,0,0
0.114,0,0,0,0,0,0,1,0,0
0.11700000000000001,0,0,0,0,0,0,1,0,0
0.12,0,0,0,0,0,0,1,0,0
0.123,0,0,0,0,0,0,1,0,0
0.126,0,0,0,0,0,0,1,0,0
0.129,0,0,0,0,0,0,1,0,0
0.13200000000000001,0,0,0,0,0,0,1,0,0
0.13500000000000001,0,0,0,0,0,0,1,0,0
0.13800000000000001,0,0,0,0,0,0,1,0,0
0.14100000000000001,0,0,0,0,0,0,1,0,0
0.14400000000000002,0,0,0,0,0,0,1,0,0
0.14699999999999999,0,0,0,0,0,0,1,0,0
0.14999999999999999,0,0,0,0,0,0,1,0,0
0.153,0,0,0,0,0,0,1,0,0
0.156,0,0,0,0,0,0,1,0,0
0.159,0,0,0,0,0,0,1,0,0
0.16200000000000001,0,0,0,0,0,0,1,0,0
0.16500000000000001,0,0,0,0,0,0,1,0,0
0.16800000000000001,0,0,0,0,0,0,1,0,0
0.17100000000000001,0,0,0,0,0,0,1,0,0
0.17400000000000002,0,0,0,0,0,0,1,0,0
0.17699999999999999,0,0,0,0,0,0,1,0,0
0.17999999999999999,0,0,0,0,0,0,1,0,0
0.183,0,0,0,0,0,0,1,0,0
0.186,0,0,0,0,0,0,1,0,0
0.189,0,0,0,0,0,0,1,0,0
0.192,0,0,0,0,0,0,1,0,0
0.19500000000000001,0,0,0,0,0,0,1,0,0
0.19800000000000001,0,0,0,0,0,0,1,0,0
0.20100000000000001,0,0,0,0,0,0,1,0,0
0.20400000000000001,0,0,0,0,0,0,1,0,0
0.20700000000000002,0,0,0,0,0,0,1,0,0
0.20999999999999999,0,0,0,0,0,0,1,0,0
0.21299999999999999,0,0,0,0,0,0,1,0,0
0.216,0,0,0,0,0,0,1,0,0
0.219,0,0,0,0,0,0,1,0,0
0.222,0,0,0,0,0,0,1,0,0
0.22500000000000001,0,0,0,0,0,0,1,0,0
0.22800000000000001,0,0,0,0,0,0,1,0,0
0.23100000000000001,0,0,0,0,0,0,1,0,0
0.23400000000000001,0,0,0,0,0,0,1,0,0
0.23700000000000002,0,0,0,0,0,0,1,0,0
0.23999999999999999,0,0,0,0,0,0,1,0,0
0.24299999999999999,0,0,0,0,0,0,1,0,0
0.246,0,0,0,0,0,0,1,0,0
0.249,0,0,0,0,0,0,1,0,0
0.252,0,0,0,0,0,0,1,0,0
0.255,0,0,0,0,0,0,1,0,0
0.25800000000000001,0,0,0,0,0,0,1,0,0
0.26100000000000001,0,0,0,0,0,0,1,0,0
0.26400000000000001,0,0,0,0,0,0,1,0,0
0.26700000000000002,0,0,0,0,0,0,1,0,0
0.27000000000000002,0,0,0,0,0,0,1,0,0
0.27300000000000002,0,0,0,0,0,0,1,0,0
0.27600000000000002,0,0,0,0,0,0,1,0,0
0.27900000000000003,0,0,0,0,0,0,1,0,0
0.28200000000000003,0,0,0,0,0,0,1,0,0
0.28500000000000003,0,0,0,0,0,0,1,0,0
0.28800000000000003,0,0,0,0,0,0,1,0,0
0.29099999999999998,0,0,0,0,0,0,1,0,0
0.29399999999999998,0,0,0,0,0,0,1,0,0
0.29699999999999999,0,0,0,0,0,0,1,0,0
0.29999999999999999,0,0,0,0,0,0,1,0,0
0.30299999999999999,0,0,0,0,0,0,1,0,0
0.30599999999999999,0,0,0,0,0,0,1,0,0
0.309,0,0,0,0,0,0,1,0,0
0.312,0,0,0,0,0,0,1,0,0
0.315,0,0,0,0,0,0,1,0,0
0.318,0,0,0,0,0,0,1,0,0
0.32100000000000001,0,0,0,0,0,0,1,0,0
0.32400000000000001,0,0,0,0,0,0,1,0,0
0.32700000000000001,0,0,0,0,0,0,1,0,0
0.33000000000000002,0,0,0,0,0,0,1,0,0
0.33300000000000002,0,0,0,0,0,0,1,0,0
0.33600000000000002,0,0,0,0,0,0,1,0,0
0.33900000000000002,0,0,0,0,0,0,1,0,0
0.34200000000000003,0,0,0,0,0,0,1,0,0
0.34500000000000003,0,0,0,0,0,0,1,0,0
0.34800000000000003,0,0,0,0,0,0,1,0,0
0.35100000000000003,0,0,0,0,0,0,1,0,0
0.35399999999999998,0,0,0,0,0,0,1,0,0
0.35699999999999998,0,0,0,0,0,0,1,0,0
0.35999999999999999,0,0,0,0,0,0,1,0,0
0.36299999999999999,0,0,0,0,0,0,1,0,0
0.36599999999999999,0,0,0,0,0,0,1,0,0
0.36899999999999999,0,0,0,0,0,0,1,0,0
0.372,0,0,0,0,0,0,1,0,0
0.375,0,0,0,0,0,0,1,0,0
0.378,0,0,0,0,0,0,1,0,0
0.38100000000000001,0,0,0,0,0,0,1,0,0
0.38400000000000001,0,0,0,0,0,0,1,0,0
0.38700000000000001,0,0,0,0,0,0,1,0,0
0.39000000000000001,0,0,0,0,0,0,1,0,0
0.39300000000000002,0,0,0,0,0,0,1,0,0
0.39600000000000002,0,0,0,0,0,0,1,0,0
0.39900000000000002,0,0,0,0,0,0,1,0,0
0.40200000000000002,0,0,0,0,0,0,1,0,0
0.40500000000000003,0,0,0,0,0,0,1,0,0
0.40800000000000003,0,0,0,0,0,0,1,0,0
0.41100000000000003,0,0,0,0,0,0,1,0,0
0.41400000000000003,0,0,0,0,0,0,1,0,0
0.41699999999999998,0,0,0,0,0,0,1,0,0
0.41999999999999998,0,0,0,0,0,0,1,0,0
0.42299999999999999,0,0,0,0,0,0,1,0,0
0.42599999999999999,0,0,0,0,0,0,1,0,0
0.42899999999999999,0,0,0,0,0,0,1,0,0
0.432,0,0,0,0,0,0,1,0,0
0.435,0,0,0,0,0,0,1,0,0
0.438,0,0,0,0,0,0,1,0,0
0.441,0,0,0,0,0,0,1,0,0
0.44400000000000001,0,0,0,0,0,0,1,0,0
0.44700000000000001,0,0,0,0,0,0,1,0,0
0.45000000000000001,0,0,0,0,0,0,1,0,0
