"time","sinc.y","expSine1.y","expSine2.y"
0,1,0,1
1.0000100004999791e-10,1,3.1416240695162316e-09,0.99999999949999496
5.0000000000000002e-05,0.99999958876653405,0.0015704030309939459,0.99974879785548609
0.0001,0.99999835506674495,0.0031400170847696181,0.99949519264780984
0.00015000000000000001,0.99999629890245911,0.0047088385857421118,0.99923918621963803
0.00020000000000000001,0.99999342027672045,0.0062768639621184463,0.99898078041878968
0.00025000000000000001,0.99998971919379087,0.007844089645904705,0.99871997709822902
0.00030000000000000003,0.99998519565914923,0.0094105120729131558,0.99845677811605771
0.00035,0.99997984967949294,0.010976127682769373,0.99819118533550799
0.00040000000000000002,0.99997368126273567,0.012540932918919324,0.99792320062493522
0.00045000000000000004,0.99996669041800978,0.014104924228636464,0.99765282585781068
0.00050000000000000001,0.99995887715566478,0.015668098063028803,0.99738006291271408
0.00055000000000000003,0.99995024148726774,0.017230450877045975,0.99710491367332688
0.00060000000000000006,0.99994078342560266,0.018791979129486266,0.99682738002842408
0.00065000000000000008,0.99993050298467234,0.020352679283003675,0.99654746387186743
0.00069999999999999999,0.99991940017969549,0.021912547804114883,0.99626516710259794
0.00075000000000000002,0.99990747502710953,0.023471581163206336,0.99598049162462887
0.00080000000000000004,0.99989472754456865,0.025029775834541166,0.9956934393470378
0.00085000000000000006,0.99988115775094455,0.026587128296266201,0.9954040121839598
0.00090000000000000008,0.99986676566632593,0.028143635030418935,0.99511221205457945
0.00095,0.99985155131201953,0.029699292522934476,0.99481804088312442
0.001,0.99983551471054855,0.031254097263652483,0.99452150059885702
0.0010500000000000002,0.99981865588565433,0.032808045746324101,0.99422259313606742
0.0011000000000000001,0.99980097486229436,0.034361134468618861,0.99392132043406645
0.00115,0.99978247166664391,0.035913359932131572,0.99361768443717735
0.0012000000000000001,0.99976314632609531,0.037464718642389247,0.99331168709472917
0.00125,0.99974299886925766,0.03901520710885794,0.99300333036104882
0.0013000000000000002,0.99972202932595733,0.040564821844949611,0.99269261619545401
0.0013500000000000001,0.9997002377272376,0.042113559368028977,0.99237954656224558
0.0014,0.99967762410535854,0.043661416199420364,0.99206412343069983
0.0014500000000000001,0.99965418849379695,0.04520838886441448,0.99174634877506174
0.0015,0.99962993092724672,0.046754473892275258,0.99142622457453644
0.0015500000000000002,0.99960485144161804,0.04829966781624663,0.991103752813283
0.0016000000000000001,0.99957895007403819,0.04984396717355933,0.99077893548040585
0.00165,0.99955222686285083,0.051387368505437639,0.99045177456994782
0.0017000000000000001,0.99952468184761589,0.05292986835710612,0.99012227208088255
0.00175,0.99949631506911008,0.054471463277796402,0.98979043001710665
0.0018000000000000002,0.99946712656932646,0.056012149820753879,0.98945625038743279
0.0018500000000000001,0.99943711639147415,0.057551924543244391,0.98911973520558172
0.0019,0.99940628457997882,0.059090784006560995,0.98878088649017482
0.0019500000000000001,0.99937463118048198,0.060628724776030596,0.98843970626472633
0.002,0.99934215623984124,0.062165743421020596,0.98809619655763636
0.0020500000000000002,0.99930885980613071,0.063701836514945639,0.9877503594021827
0.0021000000000000003,0.99927474192863941,0.065237000635274142,0.98740219683651342
0.00215,0.99923980265787327,0.066771232363535063,0.98705171090363986
0.0022000000000000001,0.99920404204555302,0.068304528285324323,0.98669890365142776
0.0022500000000000003,0.99916746014461555,0.06983688499031164,0.98634377713259103
0.0023,0.9991300570092132,0.071368299072246941,0.98598633340468345
0.0023500000000000001,0.99909183269471369,0.072898767128967007,0.98562657453009073
0.0024000000000000002,0.99905278725769997,0.074428285762402027,0.98526450257602372
0.0024499999999999999,0.99901292075597037,0.075956851578582132,0.98490011961451018
0.0025000000000000001,0.99897223324853845,0.077484461187644002,0.98453342772238728
