"time","rev.phi","rev.w"
2.7810000000000001,-0.69011264690526031,0.73335873393906492
2.782,-0.68936566095038532,0.76058863107453289
2.7829999999999999,-0.68859145983422709,0.78778850140947421
2.7840000000000003,-0.68779007415991078,0.81495727114595973
2.7850000000000001,-0.68696153561543039,0.84209386771761296
2.786,-0.68610587697355085,0.86919721983265319
2.7869999999999999,-0.68522313209171049,0.89626625751681255
2.7880000000000003,-0.68431333591192478,0.92329991215632734
2.7890000000000001,-0.68337652446069064,0.95029711654085802
2.79,-0.68241273484888687,0.97725680490652767
2.7909999999999999,-0.68142200527167884,1.004177912978842
2.7920000000000003,-0.68040437500842099,1.0310593780156796
2.7930000000000001,-0.67935988442256079,1.0579001388502125
2.794,-0.67828857496154038,1.0846991359339437
2.7949999999999999,-0.67719048915670044,1.1114553113796295
2.7960000000000003,-0.67606567062318235,1.1381676090042658
2.7970000000000002,-0.67491416405983384,1.1648349743720126
2.798,-0.67373600659672261,1.1914563512877152
2.7989999999999999,-0.67253124917355001,1.2180306906100367
2.8000000000000003,-0.67129994121319592,1.2445569440070567
2.8010000000000002,-0.67004213137293889,1.2710340643073887
2.802,-0.66875786936871073,1.2974610062916374
2.8029999999999999,-0.6674472059743054,1.3238367267350339
2.8040000000000003,-0.66611019302058494,1.3501601844501416
2.8050000000000002,-0.6647468833946889,1.3764303403294889
2.806,-0.66335733103923822,1.4026461573883242
2.8069999999999999,-0.66194159095154248,1.4288066008072478
2.8080000000000003,-0.66049971918280836,1.4549106379749195
2.8090000000000002,-0.65903177283734726,1.4809572385306908
2.8100000000000001,-0.65753781007177814,1.5069453744073593
2.8109999999999999,-0.65601789009423916,1.5328740198738027
2.8120000000000003,-0.65447207316359124,1.5587421515776818
2.8130000000000002,-0.65290042058862807,1.5845487485880796
2.8140000000000001,-0.65130298890743721,1.6102927862649783
2.8149999999999999,-0.64967984077807484,1.6359732478547708
2.8159999999999998,-0.64803104423989566,1.6615891237502951
2.8170000000000002,-0.6463566644282619,1.6871394027459012
2.8180000000000001,-0.64465676750039558,1.7126230762451975
2.819,-0.64293142063389319,1.7380391383030687
2.8199999999999998,-0.64118069202524786,1.7633865856675834
2.8210000000000002,-0.63940465088836695,1.7886644178219697
2.8220000000000001,-0.63760336745309398,1.8138716370265209
2.823,-0.63577691296372318,1.8390072483606159
2.8239999999999998,-0.63392535967752195,1.8640702597646259
2.8250000000000002,-0.63204878086324756,1.8890596820818877
2.8260000000000001,-0.63014725079967038,1.9139745291006138
2.827,-0.62822084477408757,1.9388138175959089
2.8279999999999998,-0.62626963908084532,1.963576567371679
2.8290000000000002,-0.62429371101985631,1.9882618013026041
2.8300000000000001,-0.62229313572478984,2.012868539878363
2.831,-0.62026798738403766,2.0373958033654898
2.8319999999999999,-0.6182183517607055,2.0618426335628572
2.8330000000000002,-0.6161443098107009,2.0862080654382411
2.8340000000000001,-0.61404594346469088,2.1104911371993222
2.835,-0.6119233356259427,2.1346908903345341
2.8359999999999999,-0.60977657016817532,2.1588063696538073
2.8370000000000002,-0.60760573193340262,2.1828366233293766
2.8380000000000001,-0.60541090672978548,2.2067807029365238
2.839,-0.60319218132947094,2.230637663494428
2.8399999999999999,-0.60094964346644442,2.2544065635069104
2.8410000000000002,-0.59868338183437231,2.2780864650032369
2.8420000000000001,-0.59639348608445486,2.3016764335788675
2.843,-0.59408004682326454,2.3251755384363011
2.8439999999999999,-0.59174315561059898,2.3485828524258219
2.8450000000000002,-0.58938290495732348,2.371897452086305
2.8460000000000001,-0.58699938755335956,2.3951184158023811
2.847,-0.58459268887927196,2.4182448057736861
2.8479999999999999,-0.58216291132181097,2.4412757270631866
2.8490000000000002,-0.57971015084018318,2.4642102705537745
2.8500000000000001,-0.57723450431143164,2.4870475309658446
2.851,-0.5747360695276259,2.5097866068965535
2.8519999999999999,-0.57221494519306293,2.5324266008589746
2.8530000000000002,-0.56967123092146099,2.5549666193213136
2.8540000000000001,-0.56710502723316103,2.577405772746062
2.855,-0.5645164355523169,2.5997431756292571
2.8559999999999999,-0.56190555820409582,2.6219779465396309
2.8570000000000002,-0.55927249841187288,2.6441092081578326
2.8580000000000001,-0.55661736029443243,2.6661360873155786
2.859,-0.55394024886315696,2.6880577150349128
2.8599999999999999,-0.55124127001922973,2.7098732265673546
2.8610000000000002,-0.5485205305508275,2.7315817614331257
2.8620000000000001,-0.5457781381303225,2.7531824634602957
2.863,-0.54301419320854349,2.7746744547457287
2.8639999999999999,-0.54022880952712993,2.7960569017198149
2.8650000000000002,-0.53742209840642841,2.817328964627194
2.8660000000000001,-0.53459417069191062,2.8384898038392214
2.867,-0.53174513807728663,2.8595385841605498
2.8679999999999999,-0.52887511310108481,2.8804744748662925
2.8690000000000002,-0.52598420914322663,2.9012966497392352
2.8700000000000001,-0.52307254042160567,2.9220042871070016
2.871,-0.5201402219886565,2.9425965698793015
2.8719999999999999,-0.51718736972793566,2.9630726855850935
2.8730000000000002,-0.51421410035069404,2.9834318264098001
2.8740000000000001,-0.51122053139245915,3.0036731892324688
2.875,-0.50820678120960094,3.0237959756630217
2.8759999999999999,-0.50517296897591402,3.0437993920794209
2.8770000000000002,-0.50211921467919141,3.0636826496648806
2.8780000000000001,-0.49904563911780359,3.0834449644450279
2.879,-0.49595235860213599,3.1030855357445919
2.8799999999999999,-0.49283949550427802,3.1226035892342541
2.8810000000000002,-0.48970717581743434,3.1419983670351255
2.8820000000000001,-0.48655552323654816,3.1612691036451088
2.883,-0.4833846622294789,3.1804150385068781
2.8839999999999999,-0.48019471803299685,3.1994354160426517
2.8850000000000002,-0.47698581664877182,3.2183294856890261
2.8860000000000001,-0.4737580848393691,3.2370965019317488
2.887,-0.47051165012423063,3.2557357243405871
2.8879999999999999,-0.46724664077567218,3.2742464176041026
2.8890000000000002,-0.46396318581487006,3.2926278515644789
2.8900000000000001,-0.46066141500785773,3.3108793012523043
2.891,-0.45734145886150762,3.3290000469214314
2.8919999999999999,-0.45400344861952691,3.3469893740837544
2.8930000000000002,-0.45064751625844562,3.3648465735440407
2.8940000000000001,-0.44727379448361249,3.3825709414347087
2.895,-0.44388241386177724,3.4001617647771027
2.8959999999999999,-0.44047350492976173,3.4176183321951576
2.8970000000000002,-0.437047206732746,3.4349399771289302
2.8980000000000001,-0.43360365456647271,3.4521260159302476
2.899,-0.4301429844165075,3.4691757703569648
2.8999999999999999,-0.42666533295369308,3.4860885676050031
2.9010000000000002,-0.4231708375295915,3.5028637403404246
2.9020000000000001,-0.4196596361719383,3.5195006267314697
2.903,-0.41613186758008003,3.5359985704806682
2.9039999999999999,-0.41258767112042682,3.552356920856869
2.9050000000000002,-0.40902718682189654,3.5685750327273245
2.9060000000000001,-0.40545055537136804,3.5846522665897234
2.907,-0.40185791810911847,3.6005879886043011
2.9079999999999999,-0.39824941702427619,3.6163815706258706
2.9090000000000003,-0.39462519475026503,3.6320323902359077
2.9100000000000001,-0.3909853945602571,3.6475398307745834
2.911,-0.38733015951639094,3.6629032761181652
2.9119999999999999,-0.38365962779204887,3.6781220816923308
2.9130000000000003,-0.37997394972461573,3.6931956804239285
2.9140000000000001,-0.37627327084484757,3.7081234774198468
2.915,-0.37255773728330488,3.7229048835994276
