"time","r1.phi","r1.w","r2.phi","r2.w","revolute.phi","revolute.w","rotor1D.phi","rotor1D.w"
0,0,0,0,0,0,0,0,0
0.00040000000000000002,1.9976945092050389e-05,0.14639773912309975,1.9976945092050389e-05,0.14639773912309975,3.3516581549322375e-11,2.5132819143413082e-07,3.3516581549322381e-11,2.5132819143413077e-07
0.00080000000000000004,0.00014921593618068372,0.53400975657755001,0.00014921593618068372,0.53400975657755001,2.6808871231523386e-10,1.0053084436235932e-06,2.6808871231523386e-10,1.0053084436235932e-06
0.0012000000000000001,0.00047036318264566314,1.0958606373270232,0.00047036318264566314,1.0958606373270232,9.0478294578252004e-10,2.2619369060340475e-06,9.0478294578251983e-10,2.2619369060340471e-06
0.0016000000000000001,0.0010418010017258386,1.7772913412351239,0.0010418010017258386,1.7772913412351239,2.1446569921905446e-09,4.0212056408494587e-06,2.1446569921905446e-09,4.0212056408494579e-06
0.002,0.0019022178094089549,2.5341962830210525,0.0019022178094089549,2.5341962830210525,4.1887647307537221e-09,6.2831035354624603e-06,4.1887647307537213e-09,6.2831035354624595e-06
0.0024000000000000002,0.0030745034589825418,3.3314552851604873,0.0030745034589825418,3.3314552851604873,7.2381551445796946e-09,9.0476163025862167e-06,7.2381551445796937e-09,9.0476163025862167e-06
0.0028,0.004569062711396751,4.1415415285226445,0.004569062711396751,4.1415415285226445,1.1493870777626222e-08,1.2314726480037392e-05,1.1493870777626226e-08,1.2314726480037392e-05
0.0032000000000000002,0.0063865977142140767,4.9432997937950036,0.0063865977142140767,4.9432997937950036,1.7156946583689139e-08,1.6084413430981551e-05,1.7156946583689142e-08,1.6084413430981551e-05
0.0036000000000000003,0.0085204435822801555,5.7208748691035405,0.0085204435822801555,5.7208748691035405,2.4428408604825444e-08,2.0356653344015841e-05,2.4428408604825451e-08,2.0356653344015841e-05
0.0040000000000000001,0.01095850687887908,6.4627795330860467,0.01095850687887908,6.4627795330860467,3.3509272736016574e-08,2.5131419233357689e-05,3.3509272736016574e-08,2.5131419233357685e-05
0.0044000000000000003,0.013684828322862833,7.1611005267117118,0.013684828322862833,7.1611005267117118,4.4600543446418087e-08,3.040868093899292e-05,4.4600543446418094e-08,3.0408680938992917e-05
0.0048000000000000004,0.016680882250170649,7.8108069622660992,0.016680882250170649,7.8108069622660992,5.7903212499869559e-08,3.6188405126864971e-05,5.7903212499869553e-08,3.6188405126864957e-05
0.0052000000000000006,0.019926608095262102,8.4091659264186376,0.019926608095262102,8.4091659264186376,7.3618257692193389e-08,4.2470555289094699e-05,7.3618257692193376e-08,4.2470555289094693e-05
0.0055999999999999999,0.023401228740630262,8.9552469417563785,0.023401228740630262,8.9552469417563785,9.1946641583837633e-08,4.9255091744208627e-05,9.194664158383762e-08,4.9255091744208613e-05
0.0060000000000000001,0.027083883906153402,9.4495075443560825,0.027083883906153402,9.4495075443560825,1.1308931022679469e-07,5.6541971637386732e-05,1.1308931022679467e-07,5.6541971637386698e-05
0.0064000000000000003,0.030954115265490606,9.8934470531790328,0.030954115265490606,9.8934470531790328,1.3724719189601937e-07,6.4331148940734967e-05,1.3724719189601931e-07,6.433114894073494e-05
0.0068000000000000005,0.034992224955886331,10.289320801794148,0.034992224955886331,10.289320801794148,1.6462119582134984e-07,7.2622574453576338e-05,1.6462119582134979e-07,7.2622574453576311e-05
0.0072000000000000007,0.03917952780310463,10.639907905304279,0.03917952780310463,10.639907905304279,1.9541221091780747e-07,8.1416195802761057e-05,1.9541221091780742e-07,8.141619580276103e-05
0.0076,0.043498523762095502,10.948321756269353,0.043498523762095502,10.948321756269353,2.2982110451650585e-07,9.0711957442997233e-05,2.298211045165058e-07,9.0711957442997205e-05
0.0080000000000000002,0.047932998743174825,11.217860701644041,0.047932998743174825,11.217860701644041,2.6804872109616491e-07,0.00010050980065720234,2.6804872109616486e-07,0.00010050980065720232
0.0084000000000000012,0.052468075416530591,11.451889019157226,0.052468075416530591,11.451889019157226,3.102958810144172e-07,0.00011080966355687351,3.1029588101441714e-07,0.00011080966355687349
0.0088000000000000005,0.057090219272128255,11.653746830111835,0.057090219272128255,11.653746830111835,3.5676337923922678e-07,0.00012161148108247884,3.5676337923922667e-07,0.00012161148108247881
0.0091999999999999998,0.061787215685907268,11.826680833018743,0.061787215685907268,11.826680833018743,4.0765198408060532e-07,0.00013291518500386796,4.0765198408060521e-07,0.00013291518500386794
0.0096000000000000009,0.066548121182197328,11.973795198948821,0.066548121182197328,11.973795198948821,4.6316243592247374e-07,0.00014472070392070372,4.6316243592247364e-07,0.00014472070392070369
0.01,0.071363199632750896,12.098016413378534,0.071363199632750896,12.098016413378534,5.2349544595464588e-07,0.00015702796326291221,5.2349544595464577e-07,0.00015702796326291218
0.010400000000000001,0.07622384598310529,12.202071492799092,0.07622384598310529,12.202071492799092,5.888516949050369e-07,0.00016983688529115484,5.888516949050368e-07,0.00016983688529115479
0.010800000000000001,0.081122503334912929,12.288476609026828,0.081122503334912929,12.288476609026828,6.5943183177209144e-07,0.00018314738909732236,6.5943183177209133e-07,0.00018314738909732233
0.0112,0.086052578381372924,12.359530127060859,0.086052578381372924,12.359530127060859,7.3543647255733565e-07,0.00019695939060504147,7.3543647255733554e-07,0.00019695939060504147
0.011600000000000001,0.091008355597000476,12.417311073582677,0.091008355597000476,12.417311073582677,8.1706619899809637e-07,0.00021127280257019775,8.1706619899809627e-07,0.00021127280257019772
0.012,0.095984907258498897,12.463692856243918,0.095984907258498897,12.463692856243918,9.0452155730067514e-07,0.0002260875345815041,9.0452155730067492e-07,0.0002260875345815041
0.012400000000000001,0.10097801555716385,12.500346449383899,0.10097801555716385,12.500346449383899,9.9800305687350133e-07,0.00024140349306106155,9.9800305687350112e-07,0.00024140349306106155
0.012800000000000001,0.10598409111764356,12.528753547967833,0.10598409111764356,12.528753547967833,1.097711169060568e-06,0.00025722058126494797,1.0977111690605678e-06,0.00025722058126494797
0.0132,0.11100010096182189,12.55022072418852,0.11100010096182189,12.55022072418852,1.2038463258752263e-06,0.00027353869928383649,1.203846325875226e-06,0.00027353869928383649
0.013600000000000001,0.11602350299698216,12.565891402144448,0.11602350299698216,12.565891402144448,1.3166089187341645e-06,0.00029035774404362742,1.3166089187341643e-06,0.00029035774404362742
0.014,0.1210521830414331,12.576759581452841,0.1210521830414331,12.576759581452841,1.4361992971916166e-06,0.00030767760930609729,1.4361992971916164e-06,0.00030767760930609729
0.014400000000000001,0.12608439429613655,12.583683609154813,0.12608439429613655,12.583683609154813,1.5628177676736708e-06,0.0003254981856695576,1.5628177676736708e-06,0.0003254981856695576
0.014800000000000001,0.13111871078445536,12.587400504703725,0.13111871078445536,12.587400504703725,1.6966645922132601e-06,0.00034381936056956356,1.6966645922132601e-06,0.00034381936056956356
0.0152,0.1361539793210195,12.588538652525122,0.1361539793210195,12.588538652525122,1.837939987185123e-06,0.00036264101827961927,1.837939987185123e-06,0.00036264101827961927
0.015600000000000001,0.14118928140470863,12.587629563961098,0.14118928140470863,12.587629563961098,1.9868441220412831e-06,0.00038196303991191928,1.9868441220412831e-06,0.00038196303991191928
0.016,0.14622389002829578,12.585120805404486,0.14622389002829578,12.585120805404486,2.1435771180462517e-06,0.00040178530341807131,2.1435771180462517e-06,0.00040178530341807126
0.016400000000000001,0.15125724554528339,12.581384306286338,0.15125724554528339,12.581384306286338,2.3083390470135308e-06,0.00042210768358990356,2.3083390470135308e-06,0.00042210768358990356
0.016800000000000002,0.15628890859595326,12.576730299305494,0.15628890859595326,12.576730299305494,2.4813299300405079e-06,0.00044293005206016848,2.4813299300405079e-06,0.00044293005206016848
0.0172,0.16131857401533833,12.571409491759159,0.16131857401533833,12.571409491759159,2.6627497362474267e-06,0.00046425227730351512,2.6627497362474267e-06,0.00046425227730351512
0.017600000000000001,0.16634600447265691,12.565629099059214,0.16634600447265691,12.565629099059214,2.8527983815112297e-06,0.00048607422463711763,2.8527983815112297e-06,0.00048607422463711763
0.018000000000000002,0.17137105980238024,12.55955032157236,0.17137105980238024,12.55955032157236,3.0516757272062255e-06,0.00050839575622175029,3.0516757272062255e-06,0.00050839575622175029
0.0184,0.1763936400850272,12.553304280131753,0.1763936400850272,12.553304280131753,3.2595815789382071e-06,0.00053121673106243925,3.2595815789382071e-06,0.00053121673106243936
0.018800000000000001,0.18141370661470879,12.546988588559424,0.18141370661470879,12.546988588559424,3.4767156852856171e-06,0.00055453700500955334,3.4767156852856171e-06,0.00055453700500955334
0.019200000000000002,0.1864312437841909,12.540680020607118,0.1864312437841909,12.540680020607118,3.70327773653485e-06,0.00057835643075953484,3.70327773653485e-06,0.00057835643075953484
0.019599999999999999,0.19144626971280895,12.534432505799513,0.19144626971280895,12.534432505799513,3.9394673634213688e-06,0.00060267485785597482,3.9394673634213688e-06,0.00060267485785597482
0.02,0.19645881494238326,12.528285489741238,0.19645881494238326,12.528285489741238,4.1854841358668075e-06,0.00062749213269045292,4.1854841358668075e-06,0.00062749213269045292
0.020400000000000001,0.20146892564907121,12.522264025332452,0.20146892564907121,12.522264025332452,4.4415275617196003e-06,0.00065280809850357807,4.4415275617196003e-06,0.00065280809850357807
0.020800000000000003,0.20647665495704043,12.516382765409068,0.20647665495704043,12.516382765409068,4.7077970854944398e-06,0.0006786225953859565,4.7077970854944406e-06,0.0006786225953859565
0.0212,0.21148205925299107,12.510648467881511,0.21148205925299107,12.510648467881511,4.9844920871118152e-06,0.00070493546027917183,4.9844920871118161e-06,0.00070493546027917183
0.021600000000000001,0.21648519927554635,12.505060018487296,0.21648519927554635,12.505060018487296,5.2718118806405415e-06,0.00073174652697690962,5.2718118806405424e-06,0.00073174652697690962
0.022000000000000002,0.22148613072311354,12.499613215771411,0.22148613072311354,12.499613215771411,5.5699557130355371e-06,0.00075905562612584747,5.5699557130355379e-06,0.00075905562612584747
0.0224,0.22648491087621855,12.494298059309381,0.22648491087621855,12.494298059309381,5.879122762883665e-06,0.00078686258522693781,5.8791227628836658e-06,0.00078686258522693781
0.022800000000000001,0.23148158862050067,12.489104144169618,0.23148158862050067,12.489104144169618,6.1995121391403777e-06,0.00081516722863624687,6.1995121391403794e-06,0.00081516722863624687
0.023200000000000002,0.23647621152799198,12.484017446664742,0.23647621152799198,12.484017446664742,6.5313228798776813e-06,0.0008439693775663306,6.5313228798776821e-06,0.0008439693775663306
0.023599999999999999,0.24146881820001803,12.479024658784548,0.24146881820001803,12.479024658784548,6.874753951021176e-06,0.00087326885008709714,6.8747539510211768e-06,0.00087326885008709714
0.024,0.24645944445456844,12.474110622305197,0.24645944445456844,12.474110622305197,7.2300042450989202e-06,0.00090306546112721539,7.230004245098921e-06,0.00090306546112721539
0.024400000000000002,0.25144811771548009,12.469261389385697,0.25144811771548009,12.469261389385697,7.5972725799796917e-06,0.00093335902247503792,7.5972725799796934e-06,0.00093335902247503792
0.024800000000000003,0.25643486184482239,12.464462344640136,0.25643486184482239,12.464462344640136,7.9767576976222242e-06,0.00096414934278001789,7.9767576976222259e-06,0.00096414934278001789
0.0252,0.26141969367802681,12.459700192041872,0.26141969367802681,12.459700192041872,8.3686582628152722e-06,0.00099543622755371474,8.3686582628152739e-06,0.00099543622755371474
0.025600000000000001,0.26640262579206353,12.454961796336546,0.26640262579206353,12.454961796336546,8.7731728619266691e-06,0.001027219479171194,8.7731728619266708e-06,0.001027219479171194
0.026000000000000002,0.27138366518662072,12.450235238554207,0.27138366518662072,12.450235238554207,9.1905000016458082e-06,0.0010594988968721422,9.1905000016458099e-06,0.0010594988968721422
0.0264,0.2763628144481422,12.445509286125922,0.2763628144481422,12.445509286125922,9.6208381077319116e-06,0.0010922742767622241,9.6208381077319133e-06,0.0010922742767622241
0.026800000000000001,0.28134007175549314,12.440773747771493,0.28134007175549314,12.440773747771493,1.0064385523759711e-05,0.0011255454118143304,1.0064385523759713e-05,0.0011255454118143306
0.027200000000000002,0.28631543133256143,12.436019373473206,0.28631543133256143,12.436019373473206,1.052134050986616e-05,0.0011593120918698711,1.0521340509866161e-05,0.0011593120918698711
0.027600000000000003,0.29128888395328673,12.431237764491971,0.29128888395328673,12.431237764491971,1.0991901241500159e-05,0.0011935741036401785,1.0991901241500161e-05,0.0011935741036401785
0.028000000000000001,0.29626041715432261,12.426421523171632,0.29626041715432261,12.426421523171632,1.147626580816701e-05,0.001228331230707713,1.1476265808167011e-05,0.001228331230707713
0.028400000000000002,0.30123001572037789,12.421563952769022,0.30123001572037789,12.421563952769022,1.197463221218259e-05,0.0012635832535276351,1.1974632212182592e-05,0.0012635832535276351
