"time","aimc.is[1]","aimc.is[2]","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia.phi","loadInertia.w","vfController.x"
0.00115,1.6279707189398307e-05,-0.12194776023179162,-1.735892218030425e-10,2.1976953512062499e-06,-1.0536865602916128e-08,9.1806405012152784e-05,2.6923657025156038e-18,1.3336804192825615e-14,0.0002077378250075901
0.0012000000000000001,1.9163557644585882e-05,-0.13256633587665187,-2.1153629431632407e-10,2.4843627602760369e-06,-1.2410359481650109e-08,9.9891959591663111e-05,3.9499099030432098e-18,1.896165451554105e-14,0.00022619468184008072
0.00125,2.2403941214305112e-05,-0.14361021576615784,-2.5544867546018769e-10,2.7944671435910304e-06,-1.4516705811318419e-08,0.00010831282460579226,5.5547277125533446e-18,2.6052653765721026e-14,0.00024543693683358827
0.0013000000000000002,2.6024226683907248e-05,-0.15507733463324219,-3.0581782397052365e-10,3.1288834284013075e-06,-1.6871263847080421e-08,0.00011706831775827859,7.5481751616935526e-18,3.4778959612049278e-14,0.00026546458998847255
0.0013500000000000001,3.0047782838910075e-05,-0.16696562721083744,-3.6313519858322125e-10,3.4884865419569354e-06,-1.948939284409544e-08,0.00012615775675286036,9.9716082811113502e-18,4.5309729723209404e-14,0.00028627764130509321
0.0014,3.4497978464720358e-05,-0.17927302823187613,-4.2789225803417068e-10,3.8741514115079853e-06,-2.2386452057522826e-08,0.00013558045929327583,1.286638310145428e-17,5.7814121767885073e-14,0.00030787609078381011
0.0014500000000000001,3.9442408077100533e-05,-0.19199629564274989,-5.0239310082767249e-10,4.2872556508930153e-06,-2.5607720939448077e-08,0.00014533534695813468,1.6953532936379523e-17,7.4652469401435443e-14,0.00033025993842549515
0.0015,4.498720083476182e-05,-0.20513116203539986,-5.9052120982398729e-10,4.7296148734624644e-06,-2.9224548926614307e-08,0.00015542099617537608,2.3546305662302343e-17,1.0009431578395546e-13,0.00035342918423146656
0.0015500000000000002,5.1089924165997891e-05,-0.21867731302739335,-6.9007110339811815e-10,5.2013560830383925e-06,-3.3207778438512825e-08,0.00016583731402444667,3.1674797858945656e-17,1.3104867221679283e-13,0.00037738382820132215
0.0016000000000000001,5.7781448970978255e-05,-0.23263248373059411,-8.0184172263342926e-10,5.7034394787792489e-06,-3.7577844163683622e-08,0.00017658355101344748,4.149566081316152e-17,1.6805639070517622e-13,0.00040212387033550814
0.00165,6.5092646149650379e-05,-0.24699440925686555,-9.266320086132865e-10,6.236825259843497e-06,-4.2355180790666778e-08,0.00018765895765047942,5.3165545811802118e-17,2.1165832325433457e-13,0.00042764931063447149
0.0017000000000000001,7.3054386602100507e-05,-0.26176082471807177,-1.0652409024210559e-09,6.8024736253895979e-06,-4.7560223008002342e-08,0.00019906278444364363,6.6841104141719659e-17,2.6239532186949721e-13,0.00045396014909865871
0.00175,8.1697541228609172e-05,-0.27692946522607598,-1.2184673451401017e-09,7.4013447745760033e-06,-5.3213405504230317e-08,0.00021079428190104088,8.2678987089766141e-17,3.2080823855589233e-13,0.00048105638572851624
0.0018000000000000002,9.1052980929040572e-05,-0.29249806589274219,-1.3871102778537903e-09,8.0343989065611794e-06,-5.9335162967890798e-08,0.00022285270053077233,1.0083584594279386e-16,3.8743792531874946e-13,0.00050893802052449097
0.0018500000000000001,0.00010117734810405343,-0.30846463001997787,-1.5734859956767652e-09,8.7024864144041221e-06,-6.5963810814464974e-08,0.00023523737252941306,1.2277340757816692e-16,4.6652008969278721e-13,0.00053760505348597468
0.0019,0.00011227826388660045,-0.32482873206360047,-1.7888000003549294e-09,9.4058144074691504e-06,-7.3242416200439007e-08,0.0002479481086540537,1.5759900191270059e-16,5.8393623419347069e-13,0.00056705748460618075
0.0019500000000000001,0.00012426059767600695,-0.3415867959060947,-2.026432616106303e-09,1.014587994669155e-05,-8.1103991723188965e-08,0.00026098376002314707,1.9908853085852116e-16,7.2216239735400219e-13,0.00059729531389071243
0.002,0.00013716342277725335,-0.3587366420173066,-2.287665718715555e-09,1.0923608282776911e-05,-8.9574663046034905e-08,0.00027434360314413102,2.4781401764435518e-16,8.8291540851562701e-13,0.00062831854133968022
0.0020500000000000002,0.00015102581249498703,-0.3762760908670823,-2.5737811839673576e-09,1.1739924666430837e-05,-9.8680555832297045e-08,0.00028802691452444379,3.0434748549892984e-16,1.0679120970195912e-12,0.00066012716695319535
0.0021000000000000003,0.00016588684013402188,-0.39420296292526802,-2.8860608876463786e-09,1.2595754348358918e-05,-1.0844779574529544e-07,0.00030203297067152329,3.6926095765097194e-16,1.2788692922071399e-12,0.00069272119073136894
0.00215,0.00018178557899883874,-0.41251507866170983,-3.2257867055372861e-09,1.3492022579266738e-05,-1.1890250844835012e-07,0.00031636104809280749,4.4312645732920758e-16,1.5175038234195169e-12,0.00072610061267431138
0.0022000000000000001,0.00019876110239419598,-0.43121025854625411,-3.5942405134247554e-09,1.4429654609859911e-05,-1.300708196047814e-07,0.00033101042329573474,5.2651600776236493e-16,1.7855325199979718e-12,0.00076026543278213433
0.0022500000000000003,0.00021685248362474097,-0.45028632304874677,-3.9927041870934535e-09,1.5409575690844016e-05,-1.4197885487790929e-07,0.00034598037278774286,6.2000163217917019e-16,2.0846722112837475e-12,0.00079521565105494828
0.0023,0.00023647486099864778,-0.46974667308809315,-4.4556787851591817e-09,1.6430405647186719e-05,-1.5492436225959493e-07,0.00036127191183859647,8.2391741133821512e-16,2.5724678265666867e-12,0.00083095126748825552
0.0023500000000000001,0.00025744739711247577,-0.48958586586716268,-4.9650206746015335e-09,1.7494417868354257e-05,-1.6877463141886114e-07,0.00037688330018349547,1.0804977285325632e-15,3.1595129383933561e-12,0.0008674722820848623
0.0024000000000000002,0.0002798058783057833,-0.50980167308035895,-5.5217213817498325e-09,1.8602557755430731e-05,-1.8355341392705969e-07,0.0003928137991323729,1.389442645172531e-15,3.8461623737891364e-12,0.00090477869484491974
0.0024499999999999999,0.00030360445801902447,-0.53039213897247472,-6.1283948653097934e-09,1.9755658111987567e-05,-1.9929772745128632e-07,0.00040906275491670556,1.7553246240425034e-15,4.6403816393013431e-12,0.00094287050576835347
0.0025000000000000001,0.00032889728969198728,-0.55135530778830411,-6.7876550839871542e-09,2.0954551741596255e-05,-2.1604458965863738e-07,0.00042562951376797094,2.1827161279268846e-15,5.5501362414773286e-12,0.00098174771485509053
0.0025500000000000002,0.00035573852676507034,-0.5726892237726402,-7.5021159964876262e-09,2.2200071447828225e-05,-2.3383101821620851e-07,0.00044251342191764563,2.6761896196100632e-15,6.5833916868643998e-12,0.0010214103221050565
0.0026000000000000003,0.00038418232267722896,-0.594391931170276,-8.27439156151694e-09,2.3493050034254938e-05,-2.5269403079109582e-07,0.00045971382559720702,3.2403175618764345e-15,7.7481134820098983e-12,0.0010618583275181777
0.00265,0.00041428283086863971,-0.61646147422600517,-9.107095737780802e-09,2.4834320304447821e-05,-2.7267064505039478e-07,0.00047723007103813185,3.8796724175103808e-15,9.0522671334611268e-12,0.0011030917310943795
0.0027000000000000001,0.00044609420478003425,-0.63889589718462081,-1.0002842483984954e-08,2.6224715061978364e-05,-2.9379787866120199e-07,0.0004950615044718974,4.5988266492963105e-15,1.0503818147765441e-11,0.0011451105328335893
0.0027500000000000003,0.0004796705978502569,-0.66169324429091692,-1.0964245758835109e-08,2.7665067110418012e-05,-3.1611274929061294e-07,0.00051320747212998084,5.4023527200186118e-15,1.2110732031470164e-11,0.001187914732735733
0.0028,0.00051506616351937318,-0.68485155978968582,-1.1993919521036982e-08,2.9156209253338192e-05,-3.3965227460572357e-07,0.00053166732024385877,6.2948230924616659e-15,1.3880974291122596e-11,0.0012315043308007356
0.0028500000000000001,0.00055233505522833681,-0.70836888792572161,-1.3094477729296312e-08,3.0698974294310387e-05,-3.6445347227363003e-07,0.00055044039504500855,7.280810229409884e-15,1.5822510433270101e-11,0.0012758793270285246
0.0029000000000000002,0.00059153142641588108,-0.73224327294381775,-1.4268534342318814e-08,3.2294195036906038e-05,-3.9055335996142816e-07,0.0005695260427649075,8.3648865936476541e-15,1.7943305964459995e-11,0.0013210397214190254
0.0029499999999999999,0.00063270943052262663,-0.75647275908876677,-1.5518703318810198e-08,3.394270428469659e-05,-4.1798895533621366e-07,0.00058892360963503189,9.5516246479593544e-15,2.0251326391239577e-11,0.0013669855139721643
0.0030000000000000001,0.00067592322098786184,-0.78105539060536289,-1.6847598617476206e-08,3.5645334841253508e-05,-4.467972760650828e-07,0.00060863244188685958,1.0845596855129402e-14,2.2754537220156218e-11,0.0014137167046878675
0.0030500000000000002,0.00072122695125242942,-0.80598921173839888,-1.8257834197022554e-08,3.7402919510148238e-05,-4.7701533981513136e-07,0.00062865188575186707,1.2251375677942179e-14,2.5460903957757224e-11,0.0014612332935660612
0.0031000000000000003,0.00076890064051304829,-0.83127454095681164,-1.9782223990848338e-08,3.9215360866765889e-05,-5.0885320218266792e-07,0.00064898197836259469,1.4085819289520448e-14,2.88761329559401e-11,0.001509535280609986
0.00315,0.00081901289038954772,-0.85690956798294504,-2.1425313789385359e-08,4.1083432209849134e-05,-5.4235894972358271e-07,0.00066962211014607264,1.6373476442329676e-14,3.3040029203443166e-11,0.0015586226658197806
0.0032000000000000002,0.00087146382566039016,-0.88289078615940142,-2.3169122744501998e-08,4.3008600710051111e-05,-5.7745159726676217e-07,0.00069057115617530615,1.8905957040483601e-14,3.7621124923536663e-11,0.0016084954491931104
0.0032500000000000003,0.00092631327108083639,-0.90921629683498784,-2.5017023112972582e-08,4.4991675813631074e-05,-6.1417250732822536e-07,0.00071182848002976492,2.1695674800059459e-14,4.2639883511442882e-11,0.0016591536307299845
0.0033,0.00098362105140603617,-0.93588420135851147,-2.697238715157144e-08,4.7033466966848261e-05,-6.5256304242399059e-07,0.0007333934452889183,2.4755043437134484e-14,4.8116768362384052e-11,0.0017105972104304126
0.0033500000000000001,0.0010434469913901401,-0.96289260107877972,-2.9038587117072953e-08,4.9134783615961962e-05,-6.9266456507007752e-07,0.00075526541553223674,2.8096476667785977e-14,5.4072242871582578e-11,0.0017628261882944038
0.0034000000000000002,0.0011058509157880758,-0.99023959734459976,-3.1218995266251458e-08,5.1296435207231437e-05,-7.345184377825049e-07,0.00077744375433918959,3.1732388208091195e-14,6.0526770434260755e-11,0.0018158405643219683
0.0034500000000000004,0.0011708926493547711,-1.0179232915047791,-3.3516983855881291e-08,5.3519231186915932e-05,-7.7816602307729124e-07,0.00079992782528924675,3.5675191774127369e-14,6.7500814445640832e-11,0.0018696403385131143
0.0035000000000000001,0.0012386320168455978,-1.0459417849081241,-3.5935925142736802e-08,5.5803981001274708e-05,-8.2364868347045547e-07,0.00082271699196187779,3.9937301081971734e-14,7.5014838300945092e-11,0.0019242255108678516
0.0035500000000000002,0.0013091288430149284,-1.0742931789034424,-3.8479191383592358e-08,5.8151494096567046e-05,-8.7100778147801718e-07,0.00084581061793655274,4.4531129847701642e-14,8.3089305395395978e-11,0.0019795960813861896
0.0036000000000000003,0.0013824429526176907,-1.1029755748395424,-4.1150154835222294e-08,6.0562579919052186e-05,-9.2028467961599498e-07,0.00086920806679274159,4.9469091787394276e-14,9.1744679124215714e-11,0.0020357520500681385
0.00365,0.0014586341704090344,-1.1319870740652307,-4.3952187754400933e-08,6.3038047914989374e-05,-9.7152074040040708e-07,0.00089290870210991359,5.476360061712689e-14,1.0100142288262652e-10,0.0020926934169137063
0.0037000000000000002,0.0015377623211432212,-1.1613257779293136,-4.6888662397902676e-08,6.5578707530637934e-05,-1.0247573263472735e-06,0.00091691188746753898,6.0427070052976804e-14,1.1088000006585089e-10,0.0021504201819229026
0.0037500000000000003,0.0016198872295758449,-1.1909897877805999,-4.9962951022501837e-08,6.8185368212257084e-05,-1.0800357999726126e-06,0.00094121698644508743,6.6471913811021254e-14,1.2140087406911103e-10,0.0022089323450957383
0.0038,0.0017050687204616111,-1.2209772049678957,-5.3178425884972739e-08,7.0858839406106057e-05,-1.1373975237924431e-06,0.00096582336262202842,7.2910545607337421e-14,1.3258450828762919e-10,0.002268229906432221
0.0038500000000000001,0.0017943832832580942,-1.2512981366763083,-5.6672107548455075e-08,7.3594996777587364e-05,-1.1976605270148562e-06,0.00099073406927860982,8.1766845007789107e-14,1.4714632524569761e-10,0.0023283128659314905
0.0039000000000000003,0.0018872402474847672,-1.2819430025289973,-6.0361855724227846e-08,7.639780656687295e-05,-1.2603692354744661e-06,0.0010159461092034,9.1766224271645068e-14,1.6338246558877832e-10,0.0023891812235941126
0.0039500000000000004,0.0019835750081413916,-1.3129084344785722,-6.4234685431773829e-08,7.9268682066439177e-05,-1.3254699553283735e-06,0.0010414583943928091,1.0267491349243099e-13,1.8098355623930805e-10,0.0024508349794202041
0.0040000000000000001,0.0020834615060869588,-1.3441927005714942,-6.829582459694348e-08,8.2208364218388301e-05,-1.3930148328907768e-06,0.0010672703396567619,1.145332550227831e-13,2.0000747934066463e-10,0.0025132741334097609
0.0040499999999999998,0.0021869736821789054,-1.3757940688542247,-7.2550501145587376e-08,8.5217593964822551e-05,-1.4630560144758755e-06,0.0010933813598051842,1.273815912153378e-13,2.2051211703622653e-10,0.002576498685562781
0.0041000000000000003,0.0022941854772744463,-1.4077108073732256,-7.700394300355608e-08,8.8297112247844251e-05,-1.5356456463978704e-06,0.0011197908696480023,1.412602644227317e-13,2.4255535146937226e-10,0.0026405086358792626
0.00415,0.0024051708322332388,-1.4399411841749572,-8.1661378096699968e-08,9.144766000955552e-05,-1.6108358749709579e-06,0.00114649828399514,1.5620961699760071e-13,2.6619506478347938e-10,0.002705303984359201
0.0042000000000000006,0.002520003687909167,-1.4724834673058822,-8.652803435086971e-08,9.4669978192058696e-05,-1.6886788465093395e-06,0.0011735030176565242,1.7226999129258158e-13,2.9148913912192688e-10,0.0027708847310025965
0.0042500000000000003,0.0026387579851643306,-1.5053359248124609,-9.1609139691915656e-08,9.7964807737455927e-05,-1.7692267073272119e-06,0.0012008044854420795,1.894817296603102e-13,3.1849545662809209e-10,0.0028372508758094431
0.0043,0.002761507664853502,-1.5384968247411552,-9.6909922045688408e-08,0.00010133288958784951,-1.8525316037387756e-06,0.0012284021021617313,2.0788517445342315e-13,3.4727189944535365e-10,0.0029044024187797391
0.0043500000000000006,0.0028883266678370045,-1.5719644351384277,-1.0243560933803857e-07,0.00010477496468534176,-1.9386456820582308e-06,0.0012562952826254063,2.2752066802455711e-13,3.7787634971709039e-10,0.0029723393599134841
0.0044000000000000003,0.0030192889349696106,-1.6057370240507369,-1.0819142949481645e-07,0.00010829177397203477,-2.0276210885997731e-06,0.001284483441643028,2.4842855272634772e-13,4.1036668958667929e-10,0.0030410616992106719
0.00445,0.0031544684071123097,-1.6398128595245467,-1.1418261044187268e-07,0.00011188405839003086,-2.1195099696776046e-06,0.001312965994024523,2.7064917091143171e-13,4.4480080119749934e-10,0.0031105694366713016
0.0045000000000000005,0.0032939390251196521,-1.6741902096063184,-1.2041438010505788e-07,0.00011555255888143232,-2.2143644716059249e-06,0.0013417423545798173,2.9422286493244578e-13,4.8123656669292923e-10,0.0031808625722953708
0.0045500000000000002,0.0034379585485848629,-1.7088693803111907,-1.2692307421325164e-07,0.0001192971800582839,-2.3123838743068142e-06,0.0013708125614352539,3.2017323058598943e-13,5.2085242872585905e-10,0.0032519411060828668
0.0045999999999999999,0.0035873941644859464,-1.7438574342775683,-1.3384816241877068e-07,0.00012311505378779773,-2.4142552602718982e-06,0.0014001787192426643,3.5278371410918816e-13,5.6854190432089505e-10,0.0033238050380337441
0.0046500000000000005,0.0037415669335365553,-1.7791442924910394,-1.4106746208992645e-07,0.00012701034643169834,-2.5194281496834212e-06,0.0014298376898482586,3.8806747311971662e-13,6.1977331205953371e-10,0.0033964543681480421
0.0047000000000000002,0.0039005649235279716,-1.8147283796211306,-1.4858859186623103e-07,0.00013098373465799898,-2.6279659964469928e-06,0.0014597889359654103,4.2614041549437491e-13,6.746906520059994e-10,0.0034698890964257544
0.0047499999999999999,0.0040644762022563619,-1.8506081203373739,-1.56419170387197e-07,0.00013503589513471324,-2.7399322544682298e-06,0.0014900319203074953,4.6711844910996532e-13,7.3343792422451793e-10,0.0035441092228668792
0.0048000000000000004,0.0042333888375145623,-1.8867819393092984,-1.6456681629233676e-07,0.00013916750452985465,-2.8553903776527485e-06,0.001520566105587889,5.1111748184328995e-13,7.9615912877931636e-10,0.0036191147474714139
0.0048500000000000001,0.0044073908970982956,-1.9232482612064332,-1.7303914822116245e-07,0.00014337923951143647,-2.9744038199061599e-06,0.001551390954519966,5.5825342157114888e-13,8.6299826573461739e-10,0.0036949056702393528
0.0048999999999999998,0.0045865704487999537,-1.9600055106983099,-1.8184378481318647e-07,0.00014767177674747219,-3.0970360351340795e-06,0.0015825059298171019,6.0864217617034421e-13,9.3409933515464839e-10,0.0037714819911706934
0.0049500000000000004,0.0047710155604143711,-1.9970521124544574,-1.9098834470792144e-07,0.0001520457929059754,-3.2233504772421241e-06,0.0016139104941926721,6.6239965351767874e-13,1.009606337103636e-09,0.0038488437102654335
0.0050000000000000001,0.0049608142997366045,-2.0343864911444038,-2.0048044654487928e-07,0.00015650196465495937,-3.3534106001359046e-06,0.0016456041103600505,7.1964176148995185e-13,1.0896632716458024e-09,0.0039269908275235679
0.0050500000000000007,0.0051560547345590457,-2.0720070714376821,-2.1032770896357282e-07,0.00016104096866243774,-3.4872798577210395e-06,0.0016775862410326142,7.8048440796396704e-13,1.1744141388453772e-09,0.004005923342945094
0.0051000000000000004,0.0053568249326767514,-2.1099122780038182,-2.2053775060351392e-07,0.00016566348159642377,-3.6250217039031384e-06,0.0017098563489237361,8.450435008165237e-13,1.2640029387665819e-09,0.0040856412565300083
0.0051500000000000001,0.0055632129618827797,-2.148100535512345,-2.3111819010421519e-07,0.00017037018012493101,-3.7666995925878172e-06,0.0017424138967467931,9.1343494792442442e-13,1.3585736714736438e-09,0.0041661445682783056
0.0052000000000000006,0.0057753068899724092,-2.1865702686327917,-2.4207664610518923e-07,0.00017516174091597296,-3.9123769776806941e-06,0.0017752583472151601,9.8577465716447201e-13,1.4582703370307901e-09,0.0042474332781899877
0.0052500000000000003,0.0059931947847395861,-2.2253199020346859,-2.534207372459478e-07,0.00018003884063756291,-4.0621173130873791e-06,0.0018083891630422113,1.0621785364134655e-12,1.5632369355022436e-09,0.0043295073862650441
0.0053,0.0062174118562112746,-2.2643526712278343,-2.6525546713316639e-07,0.00018500018208354415,-4.2163629357687983e-06,0.0018418072738432055,1.1487780563137914e-12,1.6794945766075395e-09,0.0044123668925035442
0.0053500000000000006,0.00644821095796555,-2.3036687738256552,-2.7762434378794986e-07,0.00019004571448806253,-4.3753169297906131e-06,0.0018755126829303696,1.2479060462433603e-12,1.8093531576456206e-09,0.0044960117969055097
0.0054000000000000003,0.0066852652513640365,-2.3432621704850494,-2.9044462165179305e-07,0.0001951779460908983,-4.5386911807986403e-06,0.0019095034918684727,1.354096530952938e-12,1.9475032671723944e-09,0.0045804420994708704
0.00545,0.0069286749828556538,-2.3831314169066862,-3.0372657180382551e-07,0.00020039749979835833,-4.7065594622011429e-06,0.0019437792033243741,1.4676292620568631e-12,2.0942489779916384e-09,0.0046656578001996281
0.0055000000000000005,0.0071785403988839924,-2.4232750687912388,-3.1748046532317737e-07,0.00020570499851674926,-4.8789955474063813e-06,0.0019783393199649334,1.5887839911694725e-12,2.2498943629071332e-09,0.0047516588990917799
0.0055500000000000002,0.0074349617458984163,-2.4636916818393741,-3.3171657328897764e-07,0.00021110106515237766,-5.0560732098226116e-06,0.0020131833444570072,1.7178404699050987e-12,2.4147434947226478e-09,0.0048384453961473244
0.0055999999999999999,0.0076980392703460687,-2.5043798117517646,-3.4644516678035618e-07,0.00021658632261155027,-5.2378662228580934e-06,0.0020483107794674548,1.855078449878079e-12,2.5891004462419628e-09,0.0049260172913662597
0.0056500000000000005,0.0079678732186767576,-2.5453380142290811,-3.6167651687644289e-07,0.0002221613938005739,-5.4244483599210906e-06,0.0020837211276631359,2.0007776827027525e-12,2.7732692902688558e-09,0.0050143745847485866
0.0057000000000000002,0.0082445638373327412,-2.5865648449719916,-3.774208946563669e-07,0.000227826901625755,-5.6158933944198567e-06,0.002119413891710907,2.1552179199934496e-12,2.9675540996070973e-09,0.0051035172762942992
0.0057499999999999999,0.0085282113727638276,-2.6280588596811674,-3.9368857119925807e-07,0.00023358346899340031,-5.8122750997626522e-06,0.0021553885742776275,2.3186789133645085e-12,3.1722589470604669e-09,0.0051934453660033983
0.0058000000000000005,0.0088189160714171599,-2.6698186140572808,-4.1048981758424631e-07,0.00023943171880981667,-6.0136672493577416e-06,0.0021916446780301572,2.4914404144302691e-12,3.3876879054327428e-09,0.0052841588538758829
0.0058500000000000002,0.0091167781797407699,-2.7118426638009985,-4.2783490489046074e-07,0.00024537227398131051,-6.220143616613377e-06,0.0022281817056353532,2.6737821748050604e-12,3.6141450475276962e-09,0.0053756577399117506
0.0058999999999999999,0.0094218979441800244,-2.7541295646129917,-4.4573410419703111e-07,0.00025140575741418867,-6.4317779749378229e-06,0.0022649991597600738,2.8659839461032221e-12,3.8519344461491046e-09,0.0054679420241109987
0.0059500000000000004,0.0097343756111794022,-2.796677872193932,-4.6419768658308749e-07,0.00025753279201475786,-6.6486440977393399e-06,0.0023020965430711787,3.0683254799390929e-12,4.1013601741007497e-09,0.0055610117064736281
0.0060000000000000001,0.010054311427193152,-2.8394861422444908,-4.8323592312775868e-07,0.00026375400068932457,-6.8708157584261805e-06,0.0023394733582355262,3.2810865279270013e-12,4.3627263041863995e-09,0.0056548667869996353
0.0060500000000000007,0.010382490578259684,-2.8825602589486499,-5.0304259615699145e-07,0.00027006699714963241,-7.0989802800721271e-06,0.002377131338836296,3.5244963711859559e-12,4.6533343006919244e-09,0.0057495072656890949
0.0061000000000000004,0.01071866032672375,-2.9258950012680596,-5.2353340410007291e-07,0.00027647395509251805,-7.3328952428346993e-06,0.0024150688378360525,3.7885537572987939e-12,4.9647286187914462e-09,0.0058449331425419662
