"time","reluctance.abs_V_m","reluctance.abs_Phi","permeance.abs_V_m","permeance.abs_Phi","magFluxSource.gamma"
0,0,1,0,0,0
0.00020000000000000001,0,1,0,0,0.062831853071795868
0.00040000000000000002,0,1,0,0,0.12566370614359176
0.00060000000000000006,0,1,0,0,0.18849555921538763
0.00080000000000000004,0,1,0,0,0.25132741228718347
0.001,0,1,0,0,0.31415926535897942
0.0012000000000000001,0,1,0,0,0.37699111843077532
0.0014,0,1,0,0,0.43982297150257116
0.0016000000000000001,0,1,0,0,0.50265482457436705
0.0018000000000000002,0,1,0,0,0.56548667764616301
0.002,0,1,0,0,0.62831853071795885
0.0022000000000000001,0,1,0,0,0.69115038378975469
0.0024000000000000002,0,1,0,0,0.75398223686155053
0.0026000000000000003,0,1,0,0,0.81681408993334648
0.0028,0,1,0,0,0.87964594300514221
0.0030000000000000001,0,1,0,0,0.94247779607693816
0.0032000000000000002,0,1,0,0,1.0053096491487341
0.0034000000000000002,0,1,0,0,1.0681415022205298
0.0036000000000000003,0,1,0,0,1.1309733552923258
0.0038,0,1,0,0,1.1938052083641215
0.0040000000000000001,0,1,0,0,1.2566370614359172
0.0042000000000000006,0,1,0,0,1.3194689145077134
0.0044000000000000003,0,1,0,0,1.3823007675795091
0.0045999999999999999,0,1,0,0,1.4451326206513051
0.0048000000000000004,0,1,0,0,1.5079644737231011
0.0050000000000000001,0,1,0,0,1.5707963267948966
0.0052000000000000006,0,1,0,0,1.6336281798666927
0.0054000000000000003,0,1,0,0,1.6964600329384885
0.0055999999999999999,0,1,0,0,1.7592918860102842
0.0058000000000000005,0,1,0,0,1.8221237390820804
0.0060000000000000001,0,1,0,0,1.8849555921538761
0.0062000000000000006,0,1,0,0,1.947787445225672
0.0064000000000000003,0,1,0,0,2.0106192982974678
0.0066,0,1,0,0,2.0734511513692637
0.0068000000000000005,0,1,0,0,2.1362830044410606
0.0070000000000000001,0,1,0,0,2.1991148575128561
0.0072000000000000007,0,1,0,0,2.2619467105846525
0.0074000000000000003,0,1,0,0,2.324778563656448
0.0076,0,1,0,0,2.3876104167282435
0.0078000000000000005,0,1,0,0,2.4504422698000399
0.0080000000000000002,0,1,0,0,2.5132741228718354
0.0082000000000000007,0,1,0,0,2.5761059759436318
0.0084000000000000012,0,1,0,0,2.6389378290154273
0.0086,0,1,0,0,2.7017696820872228
0.0088000000000000005,0,1,0,0,2.7646015351590192
0.0090000000000000011,0,1,0,0,2.8274333882308151
0.0091999999999999998,0,1,0,0,2.8902652413026102
0.0094000000000000004,0,1,0,0,2.9530970943744066
0.0096000000000000009,0,1,0,0,3.0159289474462025
0.0097999999999999997,0,1,0,0,3.0787608005179976
0.01,0,1,0,0,3.141592653589794
0.010200000000000001,0,1,0,0,3.20442450666159
0.010400000000000001,0,1,0,0,3.2672563597333859
0.0106,0,1,0,0,3.3300882128051814
0.010800000000000001,0,1,0,0,3.3929200658769778
0.011000000000000001,0,1,0,0,3.4557519189487738
0.0112,0,1,0,0,3.5185837720205693
0.0114,0,1,0,0,3.5814156250923652
0.011600000000000001,0,1,0,0,3.6442474781641612
0.0118,0,1,0,0,3.7070793312359567
0.012,0,1,0,0,3.7699111843077526
0.012200000000000001,0,1,0,0,3.8327430373795486
0.012400000000000001,0,1,0,0,3.8955748904513445
0.0126,0,1,0,0,3.95840674352314
0.012800000000000001,0,1,0,0,4.0212385965949364
0.013000000000000001,0,1,0,0,4.0840704496667319
0.0132,0,1,0,0,4.1469023027385274
0.0134,0,1,0,0,4.2097341558103221
0.013600000000000001,0,1,0,0,4.2725660088821185
0.013800000000000002,0,1,0,0,4.335397861953914
0.014,0,1,0,0,4.3982297150257104
0.014200000000000001,0,1,0,0,4.4610615680975059
0.014400000000000001,0,1,0,0,4.5238934211693023
0.0146,0,1,0,0,4.5867252742410969
0.014800000000000001,0,1,0,0,4.6495571273128942
0.015000000000000001,0,1,0,0,4.7123889803846897
0.0152,0,1,0,0,4.7752208334564852
0.0154,0,1,0,0,4.8380526865282807
0.015600000000000001,0,1,0,0,4.9008845396000771
0.015800000000000002,0,1,0,0,4.9637163926718735
0.016,0,1,0,0,5.026548245743669
0.016199999999999999,0,1,0,0,5.0893800988154645
0.016400000000000001,0,1,0,0,5.1522119518872609
0.0166,0,1,0,0,5.2150438049590555
0.016800000000000002,0,1,0,0,5.2778756580308528
0.017000000000000001,0,1,0,0,5.3407075111026483
0.0172,0,1,0,0,5.4035393641744438
0.017400000000000002,0,1,0,0,5.4663712172462402
0.017600000000000001,0,1,0,0,5.5292030703180366
0.0178,0,1,0,0,5.5920349233898312
0.018000000000000002,0,1,0,0,5.6548667764616276
0.018200000000000001,0,1,0,0,5.7176986295334231
0.0184,0,1,0,0,5.7805304826052186
0.018600000000000002,0,1,0,0,5.8433623356770159
0.018800000000000001,0,1,0,0,5.9061941887488105
0.019,0,1,0,0,5.9690260418206069
0.019200000000000002,0,1,0,0,6.0318578948924024
0.019400000000000001,0,1,0,0,6.0946897479641979
0.019599999999999999,0,1,0,0,6.1575216010359934
0.019800000000000002,0,1,0,0,6.2203534541077907
0.02,0,1,0,0,6.2831853071795862
0.020200000000000003,0,1,0,0,6.3460171602513817
0.020400000000000001,0,1,0,0,6.4088490133231781
0.0206,0,1,0,0,6.4716808663949736
0.020800000000000003,0,1,0,0,6.53451271946677
0.021000000000000001,0,1,0,0,6.5973445725385655
0.0212,0,1,0,0,6.6601764256103611
0.021400000000000002,0,1,0,0,6.7230082786821574
0.021600000000000001,0,1,0,0,6.785840131753953
0.0218,0,1,0,0,6.8486719848257485
0.022000000000000002,0,1,0,0,6.9115038378975449
0.022200000000000001,0,1,0,0,6.9743356909693404
0.0224,0,1,0,0,7.0371675440411359
0.022600000000000002,0,1,0,0,7.0999993971129332
0.022800000000000001,0,1,0,0,7.1628312501847287
0.023,0,1,0,0,7.2256631032565242
0.023200000000000002,0,1,0,0,7.2884949563283197
0.023400000000000001,0,1,0,0,7.3513268094001152
0.023599999999999999,0,1,0,0,7.4141586624719107
0.023800000000000002,0,1,0,0,7.476990515543708
0.024,0,1,0,0,7.5398223686155035
0.024200000000000003,0,1,0,0,7.6026542216872999
0.024400000000000002,0,1,0,0,7.6654860747590954
0.0246,0,1,0,0,7.7283179278308909
0.024800000000000003,0,1,0,0,7.7911497809026873
0.025000000000000001,0,1,0,0,7.8539816339744828
0.0252,0,1,0,0,7.9168134870462783
0.025400000000000002,0,1,0,0,7.9796453401180747
0.025600000000000001,0,1,0,0,8.0424771931898711
0.0258,0,1,0,0,8.1053090462616666
0.026000000000000002,0,1,0,0,8.1681408993334621
0.026200000000000001,0,1,0,0,8.2309727524052576
0.0264,0,1,0,0,8.2938046054770531
0.026600000000000002,0,1,0,0,8.3566364585488504
0.026800000000000001,0,1,0,0,8.4194683116206424
0.027,0,1,0,0,8.4823001646924379
0.027200000000000002,0,1,0,0,8.5451320177642351
0.027400000000000001,0,1,0,0,8.6079638708360307
0.027600000000000003,0,1,0,0,8.6707957239078262
0.027800000000000002,0,1,0,0,8.7336275769796217
0.028000000000000001,0,1,0,0,8.7964594300514172
0.028200000000000003,0,1,0,0,8.8592912831232127
0.028400000000000002,0,1,0,0,8.92212313619501
0.0286,0,1,0,0,8.9849549892668055
0.028800000000000003,0,1,0,0,9.0477868423386028
0.029000000000000001,0,1,0,0,9.1106186954103983
0.0292,0,1,0,0,9.1734505484821938
0.029400000000000003,0,1,0,0,9.2362824015539893
0.029600000000000001,0,1,0,0,9.2991142546257848
0.0298,0,1,0,0,9.3619461076975803
0.030000000000000002,0,1,0,0,9.4247779607693758
0.030200000000000001,0,1,0,0,9.4876098138411713
0.0304,0,1,0,0,9.5504416669129668
0.030600000000000002,0,1,0,0,9.6132735199847641
0.030800000000000001,0,1,0,0,9.6761053730565596
0.031,0,1,0,0,9.7389372261283569
0.031200000000000002,0,1,0,0,9.8017690792001524
0.031400000000000004,0,1,0,0,9.8646009322719479
0.031600000000000003,0,1,0,0,9.9274327853437434
0.031800000000000002,0,1,0,0,9.9902646384155389
0.032000000000000001,0,1,0,0,10.053096491487334
0.032199999999999999,0,1,0,0,10.11592834455913
0.032399999999999998,0,1,0,0,10.178760197630925
0.032600000000000004,0,1,0,0,10.241592050702724
0.032800000000000003,0,1,0,0,10.30442390377452
0.033000000000000002,0,1,0,0,10.367255756846316
0.0332,0,1,0,0,10.430087609918111
