"time","revolute1.phi","revolute1.w","revolute2.phi","revolute2.w"
0,0,0,0,0
0.00059999999999999995,-3.2784616957486269e-06,-0.010927864609533001,-3.2784616957487463e-06,-0.010927864609533567
0.0011999999999999999,-1.3112088012345463e-05,-0.021852118637020173,-1.3112088012345947e-05,-0.021852118637021078
0.0018,-2.9497560613588496e-05,-0.03277274897644334,-2.9497560613589533e-05,-0.032772748976444402
0.0023999999999999998,-5.2434252119336611e-05,-0.04368975314825483,-5.243425211933842e-05,-0.043689753148256238
0.0029999999999999996,-8.1915272720908266e-05,-0.05460310371409257,-8.1915272720910881e-05,-0.054603103714094228
0.0035999999999999999,-0.00011793977730782543,-0.065512797309004681,-0.00011793977730782887,-0.065512797309006457
0.0041999999999999997,-0.00016050922230930376,-0.076418839732013119,-0.00016050922230930804,-0.076418839732014965
0.0047999999999999996,-0.0002096236077253432,-0.087321230983117906,-0.00020962360772534843,-0.087321230983119724
0.0053999999999999994,-0.00026527504698720697,-0.098219939160857028,-0.00026527504698721315,-0.098219939160858846
0.0059999999999999993,-0.00032745931149790239,-0.10911494716039941,-0.0003274593114979096,-0.10911494716040124
0.0065999999999999991,-0.00039618214680792798,-0.1200062782227091,-0.00039618214680793622,-0.12000627822271097
0.0071999999999999998,-0.00047144355291728389,-0.13089393234778615,-0.00047144355291729316,-0.13089393234778804
0.0077999999999999996,-0.00055323785390043174,-0.141777886283427,-0.00055323785390044215,-0.14177788628342886
0.0083999999999999995,-0.00064155041618947357,-0.15265808008122356,-0.00064155041618948506,-0.15265808008122544
0.0089999999999999993,-0.00073639258957901061,-0.1635345602371584,-0.00073639258957902307,-0.16353456023716034
0.0095999999999999992,-0.00083776437406904262,-0.17440732675123161,-0.00083776437406905629,-0.17440732675123352
0.010199999999999999,-0.00094566496174856667,-0.18527637625345109,-0.00094566496174858141,-0.18527637625345297
0.010799999999999999,-0.0010600710918300478,-0.19614161171745137,-0.0010600710918300638,-0.19614161171745328
0.011399999999999999,-0.0011809974820713868,-0.20700309453455704,-0.0011809974820714034,-0.20700309453455895
0.011999999999999999,-0.0013084441324725828,-0.21786082470476809,-0.001308444132472601,-0.21786082470476997
0.012599999999999998,-0.0014424110430336368,-0.22871480222808446,-0.0014424110430336561,-0.22871480222808638
0.013199999999999998,-0.0015828852612702134,-0.2395649713146317,-0.001582885261270234,-0.23956497131463378
0.013799999999999998,-0.0017298669682614489,-0.25041133274436689,-0.0017298669682614719,-0.25041133274436927
0.0144,-0.0018833563979075642,-0.26125388752476203,-0.0018833563979075898,-0.26125388752476486
0.014999999999999999,-0.0020433514745900375,-0.27209262671556317,-0.0020433514745900661,-0.27209262671556667
0.015599999999999999,-0.0022098501226903468,-0.28292754137651666,-0.0022098501226903797,-0.28292754137652099
0.016199999999999999,-0.002382850266589972,-0.29375862256736862,-0.0023828502665900098,-0.29375862256737412
0.016799999999999999,-0.0025623498306703903,-0.30458586134786547,-0.0025623498306704346,-0.3045858613478723
0.017399999999999999,-0.0027483467393130826,-0.31540924877775328,-0.0027483467393131329,-0.31540924877776177
0.017999999999999999,-0.0029408372120063799,-0.32622876716187249,-0.0029408372120064358,-0.3262287671618822
0.018599999999999998,-0.0031398158673709136,-0.33704439058434515,-0.0031398158673709721,-0.33704439058435465
0.019199999999999998,-0.0033452833085730158,-0.34785612386091702,-0.0033452833085730756,-0.34785612386092579
0.019799999999999998,-0.0035572371819650181,-0.35866395662360917,-0.0035572371819650784,-0.35866395662361661
0.020399999999999998,-0.0037756751338992537,-0.36946787850444257,-0.0037756751338993127,-0.36946787850444784
0.020999999999999998,-0.0040005948107280547,-0.38026787913543802,-0.0040005948107281102,-0.38026787913544058
0.021599999999999998,-0.0042319938588037519,-0.39106394814861656,-0.004231993858803804,-0.39106394814861561
0.022199999999999998,-0.0044698699244786807,-0.40185607517599931,-0.0044698699244787258,-0.40185607517599375
0.022799999999999997,-0.0047142206541051718,-0.41264424984960707,-0.0047142206541052091,-0.41264424984959602
0.023399999999999997,-0.0049650424264285455,-0.42342844652875999,-0.0049650424264285724,-0.42342844652874517
0.023999999999999997,-0.0052223334449092232,-0.43420866155776849,-0.0052223334449092397,-0.43420866155775029
0.024599999999999997,-0.0054860915036715301,-0.44498488634907718,-0.0054860915036715327,-0.44498488634905559
0.025199999999999997,-0.0057563141945431639,-0.45575710987776963,-0.0057563141945431509,-0.45575710987774465
0.025799999999999997,-0.0060329991093518226,-0.46652532111892936,-0.0060329991093517931,-0.46652532111890116
0.026399999999999996,-0.0063161438399252081,-0.47728950904764006,-0.006316143839925157,-0.47728950904760875
0.026999999999999996,-0.006605745978091015,-0.4880496626389853,-0.0066057459780909421,-0.488049662638951
0.027599999999999996,-0.0069018031156769461,-0.49880577086804867,-0.0069018031156768455,-0.4988057708680117
0.028199999999999996,-0.0072043125947099888,-0.50955781640971154,-0.0072043125947098613,-0.50955781640967168
0.028799999999999999,-0.0075132716473888788,-0.52030577916888554,-0.0075132716473887244,-0.52030577916884313
0.029399999999999999,-0.0078286782080841059,-0.53104965675989735,-0.0078286782080839237,-0.53104965675985227
0.029999999999999999,-0.0081505298415027964,-0.54178943747382458,-0.0081505298415025865,-0.54178943747377717
0.030599999999999999,-0.0084788241123520732,-0.55252510960174517,-0.0084788241123518338,-0.55252510960169576
0.031199999999999999,-0.0088135585853390628,-0.56325666143473718,-0.0088135585853387904,-0.56325666143468611
0.031799999999999995,-0.0091547308251708811,-0.57398408126387812,-0.0091547308251705775,-0.57398408126382539
