"time","battery.capacitor[1].v","battery.capacitor[2].v","battery.limIntegrator.y","energy.y"
0,0,0,0.10000000000000001,0
0.050000000000000003,6.0745218857354192e-08,1.8195275741955425e-07,0.10000002682140118,0.033294267858000194
0.10000000000000001,2.4291329933904738e-07,7.2660879151213028e-07,0.1000001115130687,0.13317812037624921
0.15000000000000002,5.4640940121584843e-07,1.6322688206595869e-06,0.10000025407510552,0.29965368508332324
0.20000000000000001,9.7113250190435226e-07,2.8971329490130542e-06,0.10000045450751249,0.53272310644109488
0.25,1.5169796035890183e-06,4.5193738591940404e-06,0.10000071281028981,0.83238857893616069
0.30000000000000004,2.1838496819547089e-06,6.4972095267044073e-06,0.10000102898343727,1.1986522667287303
0.35000000000000003,2.9716414002750251e-06,8.828856590188357e-06,0.10000140302695484,1.631516345861096
0.40000000000000002,3.8802535890343557e-06,1.1512539526361781e-05,0.10000183494084253,2.130982994668333
0.45000000000000001,4.9095864525309211e-06,1.454653669747935e-05,0.10000232472510025,2.6970543974900463
0.5,6.0595392952845439e-06,1.7929090286903412e-05,0.10000287237972795,3.3297327336548754
0.55000000000000004,7.3300116256485912e-06,2.1658450863643652e-05,0.10000347790472555,4.029020183857436
0.60000000000000009,8.7209028033397524e-06,2.5732910422825237e-05,0.10000414130009308,4.7949189854710639
0.65000000000000002,1.0232112346537138e-05,3.0150716794952249e-05,0.10000486256583049,5.6274313154435847
0.70000000000000007,1.1863539727829127e-05,3.4910130516995929e-05,0.10000564170193772,6.5265593681076632
0.75,1.361508558662136e-05,4.0009509939327028e-05,0.10000647870841471,7.4923054067784332
0.80000000000000004,1.5486649692701693e-05,4.5447140991976795e-05,0.10000737358526145,8.5246716439410548
0.85000000000000009,1.7478131617569763e-05,5.1221293091857868e-05,0.10000832633247785,9.6236602804905491
0.90000000000000002,1.958943184283324e-05,5.7330324223853841e-05,0.10000933695006392,10.789273586897382
0.95000000000000007,2.1820450819601882e-05,6.3772589273191331e-05,0.10001040543801956,12.021513831131662
1,2.4171088285494329e-05,7.0546370609459054e-05,0.10001153179634478,13.320383222668182
1.05,2.6641244698899816e-05,7.7650024384284106e-05,0.1000127160250395,14.685884031285983
1.1000000000000001,2.9230821076516571e-05,8.5081964231833559e-05,0.1000139581241037,16.118018574237613
1.1500000000000001,3.1939717332356269e-05,9.2840490255554861e-05,0.10001525809353733,17.616789075013184
1.2000000000000002,3.4767833911143665e-05,0.00010092395676956369,0.10001661593334035,19.182197801955937
1.25,3.7715072136458428e-05,0.00010933080542796803,0.10001803164351271,20.814247096138622
1.3,4.0781332446679426e-05,0.00011805938991423148,0.10001950522405435,22.512939225379338
