"time","x","sqrtx","sqrtx_a","x2","x2_a","x3","x3_a","sqrtxerr","x2err","x3err"
0,1.0000000000000001e-09,3.1622776601683795e-05,9.9999999999999754e-09,1.0000000000000001e-18,1.0000000000000051e-11,1.0000000000000002e-27,1.0000000000000101e-13,-0.99968377223398308,9999999.0000000503,100000000000000
0.000202,0.00020200099999999999,0.014212705583385592,0.0020198039892754109,4.0804404000999998e-08,2.0204220844877629e-06,8.2425304126060005e-12,2.0208342530412605e-08,-0.85788743899426678,48.514804442144239,2450.7158589437863
0.00040400000000000001,0.00040400100000000002,0.020099776118156144,0.0040383631857398529,1.6321680800100002e-07,4.0433056434697138e-06,6.5939753649212006e-11,4.0466039753649215e-08,-0.79908417078874838,23.772605793423804,612.68199779637473
0.00060599999999999998,0.000606001,0.024617087561285556,0.0060544590818675369,3.6723721200100002e-07,6.0711271086988673e-06,2.2254611770981803e-10,6.0822646117709814e-08,-0.7540546148363555,15.531895217313476,272.30355947623212
0.00080800000000000002,0.00080800100000000003,0.028425358397036967,0.0080668756481824134,6.5286561600100006e-07,8.1063428938490127e-06,5.2751607059442411e-10,8.1327616070594434e-08,-0.71620848062822318,11.416556631520621,153.17087858375868
0.00101,0.001010001,0.031780512897056898,0.010074415373532505,1.0201020200009998e-06,1.0151394491955778e-05,1.0303040603030297e-09,1.0203040406030302e-07,-0.68300022702070773,8.9513522107777295,98.029410822950808
0.001212,0.0012120009999999999,0.034813804733180194,0.012075905072126561,1.4689464240009998e-06,1.2208703698455676e-05,1.7803645348356356e-09,1.2298046453483563e-07,-0.65312883309713898,7.3111973990192078,68.076002205463652
0.0014140000000000001,0.001414001,0.037603204650667743,0.014070201388116519,1.9993988280010002e-06,1.428066799815442e-05,2.8271519421922425e-09,1.4422725194219225e-07,-0.6258244072858119,6.1424809288461155,50.015033818930483
0.001616,0.0016160009999999999,0.040199514922446514,0.016056195935411268,2.6114592320009997e-06,1.6369656151566019e-05,4.2201207303728474e-09,1.6582022073037284e-07,-0.60058732135481951,5.2683942950252236,38.292767037904774
0.001818,0.0018180009999999999,0.042638022937279821,0.018032820018549226,3.3051276360009993e-06,1.8478004012618828e-05,6.0087253473774524e-09,1.8780882534737743e-07,-0.57707185332970634,4.5907081503745113,30.25601762266399
0.0020200000000000001,0.002020001,0.044944421233341074,0.019999048889554661,4.0804040400009997e-06,2.060801060582405e-05,8.2424202412060587e-09,2.1024252024120607e-07,-0.55502711258146564,4.050482845277009,24.507376970437345
0.002222,0.0022220009999999999,0.047138105604701594,0.021953905505447839,4.9372884440009997e-06,2.2761934486755858e-05,1.0970659859858665e-08,2.3317075985985866e-07,-0.53426415372835567,3.6102095806074503,20.254032377124723
0.0024239999999999999,0.0024240009999999998,0.04923414465591943,0.023896463761157168,5.8757808480009992e-06,2.494199040521496e-05,1.4242898651335269e-08,2.5664299865133527e-07,-0.51463635799583063,3.2448809869586066,17.01901459344268
0.0026259999999999999,0.0026260009999999998,0.051244521658417301,0.025825851182684104,6.8958812520009992e-06,2.7150346285854232e-05,1.8108591063635874e-08,2.8070869106363588e-07,-0.49602708061492828,2.937182978314183,14.501409804726947
0.0028280000000000002,0.0028280010000000001,0.053178952603450173,0.027741251075209958,7.9975896560010012e-06,2.9389120536448077e-05,2.261719154476049e-08,3.0541729154476052e-07,-0.47834152955073156,2.6747472426765375,12.503767297558818
0.0030300000000000001,0.003030001,0.055045444861496033,0.029641904130149214,9.1809060600010004e-06,3.1660379689489876e-05,2.7818154542709091e-08,3.3081825454270911e-07,-0.46150123403065541,2.4485027384635307,10.892171137190475
0.0032320000000000001,0.003232001,0.056850690409176209,0.03152710950372721,1.0445830464000999e-05,3.3966136378498385e-05,3.3760934505481694e-08,3.5696103450548171e-07,-0.44544016481040916,2.2516453809540917,9.57319768348008
0.003434,0.0034340009999999999,0.058600349828307335,0.03339622538731514,1.1792362868000999e-05,3.6308347646384416e-05,4.0494985881078297e-08,3.8389508588107833e-07,-0.43010194503680516,2.0789713692502141,8.4800646926625376
0.0036359999999999999,0.0036360009999999998,0.060299262018701352,0.035248669096365134,1.3220503272000999e-05,3.8688913579539668e-05,4.8069763117498902e-08,4.1166986311749894e-07,-0.41543780278052106,1.9264327373585592,7.5640085662839098
0.0038380000000000003,0.0038380010000000002,0.061951602077750988,0.037083916710271544,1.4730251676001001e-05,4.1109676258010483e-05,5.6534720662743519e-08,4.4033482066274355e-07,-0.40140504092646068,1.7908332567723666,6.7887502671066517
0.0040400000000000002,0.0040400010000000005,0.06356100219474202,0.038901502299807079,1.6321608080001003e-05,4.3572419009245454e-05,6.5939312964812137e-08,4.6993941296481221e-07,-0.38796587598448623,1.6696155670246173,6.1268472757001691
0.0042420000000000001,0.0042420010000000005,0.065130645628613273,0.040701016781950844,1.7994572484001005e-05,4.607886595047741e-05,7.6332994471704751e-08,5.0053309447170481e-07,-0.37508654506458594,1.5607091244566207,5.5572312200753933
0.004444,0.0044440010000000004,0.066663340750370448,0.042482106443982315,1.9749144888001004e-05,4.863068180282235e-05,8.7765219631421365e-08,5.3216531963142139e-07,-0.3627366110699119,1.4624196175890589,5.0635103730874462
0.004646,0.0046460010000000003,0.068161580087318985,0.044244471179733721,2.1585325292001002e-05,5.1229471958645037e-05,1.0028544289196195e-07,5.6488554289196196e-07,-0.35088841656760367,1.3733472285279591,4.6327770671613449
0.0048479999999999999,0.0048480010000000002,0.069627587923178844,0.045987862480969303,2.3503113696001004e-05,5.3876782782635136e-05,1.1394311870132657e-07,5.987432187013266e-07,-0.33951665061687331,1.2923253267417982,4.2547554036218935
0.0050499999999999998,0.0050500010000000001,0.071063359053734579,0.047712081226105374,2.5502510100001e-05,5.6574102126332968e-05,1.2878770150751514e-07,6.3378780150751512e-07,-0.32859800238224218,1.2183738739635184,3.921182644683908
0.0052519999999999997,0.0052520010000000001,0.072470690627314982,0.049416975307021847,2.7583514504001002e-05,5.932286003550852e-05,1.4486864575852775e-07,6.7006874575852771e-07,-0.31811088207849841,1.1506635793964437,3.6253538317423244
0.0054540000000000005,0.0054540010000000009,0.073851208520917255,0.051102437132670694,2.9746126908001011e-05,6.2124429629792195e-05,1.6223540590236446e-07,7.0763550590236448e-07,-0.30803519460082107,1.0884880180176391,3.3617822014032464
0.0056560000000000004,0.0056560010000000008,0.075206389356224257,0.052768401045683221,3.1990347312001008e-05,6.498012813424233e-05,1.8093743638702504e-07,7.465375363870251e-07,-0.29835215468543186,1.031241721150848,3.1259429297438586
0.0058580000000000004,0.0058580010000000007,0.076537579005348744,0.054414840685336828,3.4316175716001009e-05,6.7891218043069146e-05,2.0102419166050964e-07,7.8682429166050978e-07,-0.28904413501851023,0.97840279770489413,2.9140776299665534
0.0060600000000000003,0.0060600010000000006,0.077846008247051443,0.056041766327173163,3.6723612120001009e-05,7.085890839647747e-05,2.2254512617081827e-07,8.2854522617081831e-07,-0.28009454063052941,0.92951902892703586,2.7230436829915314
0.0062620000000000002,0.0062620010000000005,0.079132806092037461,0.057649222226363955,3.9212656524001006e-05,7.3884356152499432e-05,2.4554969436595087e-07,8.717497943659509e-07,-0.27148770436229025,0.88419665235577238,2.5501970247486976
0.0064640000000000001,0.0064640010000000005,0.080399011187949329,0.059237283988685975,4.1783308928001008e-05,7.6968667636726501e-05,2.7008735069390747e-07,9.1648745069390743e-07,-0.26320879929472563,0.84209124675489955,2.3933001613710201
0.0066660000000000001,0.0066660010000000004,0.081645581631831124,0.06080605598976712,4.4435569332001008e-05,8.0112900053981129e-05,2.9620754960268806e-07,9.6280764960268832e-07,-0.25524376488659012,0.80290027242402184,2.2504493923066131
0.006868,0.0068680010000000003,0.082873403453701602,0.062355668860163721,4.7169437736001006e-05,8.3318063047160284e-05,3.2395974554029264e-07,1.0107598455402927e-06,-0.247579244226411,0.76635692614096307,2.1200167905261518
0.0070699999999999999,0.0070700010000000002,0.08408329798479601,0.063886277050873047,4.9984914140001002e-05,8.6585120289708978e-05,3.5339339295472126e-07,1.0603934929547213e-06,-0.24020253032385813,0.73222504788536269,2.0006036165214462
0.0072719999999999998,0.0072720010000000002,0.08527602828462405,0.065398056491112591,5.2881998544001002e-05,8.9914991099414689e-05,3.8455794629397386e-07,1.111758046293974e-06,-0.23310151977487931,0.70029487491097775,1.891002661648538
0.0074739999999999997,0.0074740010000000001,0.086452304769739946,0.066891202347634515,5.5860690948001e-05,9.3308552062435203e-05,4.1750286000605043e-07,1.1649029600060506e-06,-0.22626467245963131,0.67037948294075467,1.7901676170294232
0.0076760000000000005,0.0076760010000000009,0.087612790162167539,0.068365926892506271,5.892099135200101e-05,9.6766638657662794e-05,4.5227758853895114e-07,1.2198776885389513e-06,-0.21968097619121757,0.64231178799364363,1.697188008982879
0.0078779999999999996,0.0078780009999999991,0.088758103855366352,0.069822457484186501,6.2062899756000991e-05,0.00010029004687267588,4.8893158634067549e-07,1.2767316863406755e-06,-0.21333991544069014,0.61594200830067769,1.6112685741908284
0.0080800000000000004,0.0080800009999999999,0.089888825779403742,0.071261034664858558,6.5286416160001003e-05,0.00010387953480362211,5.2751430785922424e-07,1.3355144078592241e-06,-0.20723144343057351,0.59113550587673291,1.5317121980616075
0.0082819999999999994,0.0082820009999999989,0.091005499833801254,0.072681910375348657,6.8591540564000986e-05,0.00010753582423240682,5.6807520754259667e-07,1.3962753075425968e-06,-0.20134595702365288,0.56777094300816777,1.4579057297407196
0.0084840000000000002,0.0084840009999999997,0.092108636945728378,0.074085346287545442,7.1978272968000994e-05,0.00011125960217552533,6.1066373983879333e-07,1.4590638398387934e-06,-0.19567427394243708,0.54573870124651969,1.3893081325312777
0.008686000000000001,0.0086860010000000005,0.09319871780233889,0.075471612253035905,7.5446613372001013e-05,0.00011505152239976794,6.553293591958142e-07,1.5239294591958145e-06,-0.19020761194268393,0.52493952024710366,1.3254405404114669
0.0088880000000000001,0.0088880009999999995,0.094276195298707302,0.076840984865670467,7.899656177600099e-05,0.00011891220690084614,7.0212152006165854e-07,1.5909216200616584e-06,-0.18493756963562893,0.50528332154541244,1.2658778781227895
0.0090900000000000009,0.0090900010000000003,0.095341496736730535,0.078193746134946979,8.2628118180001005e-05,0.00012284224734173627,7.5108967688432731e-07,1.6600897768843274e-06,-0.17985610871134294,0.48668818856712803,1.2102417700250085
0.0092919999999999999,0.0092920009999999994,0.096395025805276896,0.079530182266445343,8.6341282584000991e-05,0.00012684220644821034,8.0228328411181974e-07,1.7314833841118195e-06,-0.17495553736247177,0.46907947915652287,1.1581945160788003
0.0094940000000000007,0.0094940010000000002,0.097437164367606674,0.080850582545034633,9.0136054988001002e-05,0.00013091261935963255,8.5575179619213648e-07,1.8051518961921366e-06,-0.17022849474554608,0.45238905094148796,1.1094339552947166
0.0096959999999999998,0.0096960009999999992,0.098468274078507126,0.082155238316193674,9.4012435392000984e-05,0.00013505399493363851,9.1154466757327689e-07,1.8811447675732769e-06,-0.16566793634777571,0.43655458313049439,1.0636890703132287
0.0098980000000000005,0.009898001,0.099488697850559887,0.083444442060521651,9.7970423796001004e-05,0.00013926681700379362,9.697113527032418e-07,1.959511452703242e-06,-0.16126712015206002,0.42151898101188234,1.0207162133770606
0.0101,0.010100000999999999,0.10049876118639472,0.084718486556348518,0.00010201002020000098,0.00014355154558974524,1.0303013060300301e-06,2.0403014060300298e-06,-0.15701959351298453,0.40722985161945746,0.98029585528892016
0.010302,0.010302001,0.10149877339160311,0.085977664125273856,0.000106131224604001,0.00014790861805975001,1.0933639820016428e-06,2.1235640820016431e-06,-0.15291918067271246,0.39363904083486906,0.94222977613913417
0.010503999999999999,0.010504000999999999,0.10248902868112274,0.087222265955452891,0.00011033403700800098,0.00015233845024577029,1.1589488350660792e-06,2.2093489350660795e-06,-0.14895997085863497,0.38070222369116535,0.90633863050572905
0.010706,0.010706001,0.10346980719031035,0.088452581497498795,0.000114618457412001,0.0001568414375116053,1.2271053196713401e-06,2.29770541967134e-06,-0.14513630691502702,0.36837854088222438,0.87245983114696501
0.010908000000000001,0.010908001000000001,0.10444137590055007,0.089668897927967617,0.00011898448581600101,0.00016141795577474721,1.2978828902654248e-06,2.388682990265425e-06,-0.14144277442925421,0.35663027551647203,0.84044570444789901
0.01111,0.011110001,0.10540398948806444,0.090871499675531459,0.000123432122220001,0.00016606836248284429,1.3713310012963332e-06,2.4823311012963336e-06,-0.13787419131966144,0.3454225650179617,0.81016187845951171
0.011312000000000001,0.011312001,0.10635789110357538,0.092060668005112284,0.00012796136662400102,0.00017079299754580718,1.4474991072120663e-06,2.5786992072120663e-06,-0.1344255978575197,0.33472314380372098,0.78148587060528885
0.011514,0.011514000999999999,0.107303313089578,0.093236680655440662,0.00013257221902800099,0.000175592184224721,1.5264366624606224e-06,2.6778367624606222e-06,-0.13109224709953132,0.32450211297763393,0.75430584728221739
0.011716000000000001,0.011716001,0.10824047764122256,0.094399811525711932,0.00013726467943200101,0.00018046622997882483,1.6081931214900033e-06,2.7797932214900034e-06,-0.12786959571064863,0.31473173379773389,0.7285195318547959
0.011918,0.011918000999999999,0.10916959741613047,0.095550330407230863,0.00014203874783600098,0.00018541542727189443,1.6928179387482075e-06,2.8846180387482074e-06,-0.12475329515951186,0.30538624211174048,0.70403324109461141
0.012120000000000001,0.012120001,0.11009087609788561,0.096688502756162684,0.00014689442424000099,0.00019044005433942066,1.7803605686832363e-06,2.9923606686832362e-06,-0.12173918327079539,0.29644168132803578,0.68076103308466407
0.012322,0.012322000999999999,0.11100450891743091,0.097814589503735644,0.00015183170864400099,0.00019554037591801063,1.8708704657430887e-06,3.1030705657430887e-06,-0.11882327612030964,0.2878757518068451,0.65862395209204605
0.012524,0.012524001,0.11191068313615103,0.098928846900469922,0.00015685060104800099,0.00020071664393846183,1.9643970843757656e-06,3.2167971843757656e-06,-0.11600176025989718,0.27966767482794991,0.6375493579995718
0.012725999999999999,0.012726000999999999,0.11280957849402683,0.10003152639123092,0.00016195110145200098,0.00020596909818396643,2.0609898790292659e-06,3.3335899790292657e-06,-0.113270985260108,0.27179806952416119,0.61747032964538351
0.012928,0.012928001,0.11370136762589973,0.1011228745181265,0.00016713320985600099,0.00021129796691489997,2.1606983041515906e-06,3.4534984041515903e-06,-0.11062745655935285,0.26424884137000998,0.59832513290541245
0.013130000000000001,0.013130001000000001,0.1145862164485764,0.10220313284847914,0.00017239692626000103,0.000216703467461636,2.2635718141907398e-06,3.5765719141907401e-06,-0.10806782860881442,0.25700308098773123,0.58005674561264897
0.013332,0.013332001,0.11546428452123193,0.10327253792531041,0.000177742250664001,0.00022218580678680776,2.3696598635947117e-06,3.7028599635947119e-06,-0.10558889830283119,0.25004497218177812,0.56261243247694237
0.013534000000000001,0.013534001,0.11633572538132901,0.10433132123797027,0.00018316918306800101,0.00022774518201841061,2.4790119068115089e-06,3.8324120068115089e-06,-0.10318759868484348,0.24335970824230241,0.54594336408038291
0.013736,0.013736000999999999,0.11720068685805557,0.10537970921073049,0.00018867772347200097,0.00023338178095510577,2.5916773982891288e-06,3.9652774982891291e-06,-0.10086099291927986,0.23693341567023252,0.53000427480162815
0.013938000000000001,0.013938001,0.11805931136509309,0.10641792320733838,0.000194267871876001,0.00023909578254505129,2.707705792475574e-06,4.1015058924755737e-06,-0.098606268520017429,0.2307530845741875,0.51475315518887677
0.01414,0.014140000999999999,0.11891173617435749,0.10744617954969334,0.00019993962828000097,0.0002448873573395431,2.827146543818842e-06,4.2411466438188418e-06,-0.096420731826272213,0.22480650507460231,0.50015097487306137
0.014342000000000001,0.014342001,0.11975809367220239,0.10846468954896522,0.00020569299268400099,0.00025075666792271067,2.9500491067669351e-06,4.3842492067669353e-06,-0.094301802716976024,0.21908220912483603,0.4861614326046903
0.014544,0.014544000999999999,0.12059851159943891,0.10947365954761981,0.00021152796508800098,0.00025670386931846324,3.0764629357678511e-06,4.5308630357678506e-06,-0.092247009554891179,0.21356941722418568,0.47275073042184967
0.014746,0.014746001,0.12143311327640414,0.11047329097095339,0.000217444545492001,0.00026272910937584167,3.2064374852695922e-06,4.6810375852695928e-06,-0.090253984351897326,0.20825798955488872,0.45988736932322216
0.014947999999999999,0.014948000999999999,0.12226201781420099,0.111463780386866,0.00022344273389600096,0.00026883252913388139,3.3400222097201561e-06,4.8348223097201561e-06,-0.088320458147066114,0.20313838112545934,0.44754196413719116
0.01515,0.015150001,0.12308534031313396,0.1124453195727198,0.000229522530300001,0.00027501426316704915,3.4772665635675456e-06,4.9922666635675455e-06,-0.086444256589334911,0.19820160054695926,0.43568707555329506
0.015352000000000001,0.015352001000000001,0.12390319204927693,0.11341809558823927,0.00023568393470400101,0.00028127443991226778,3.6182200012597583e-06,5.1534201012597584e-06,-0.084623295716769562,0.19343917210786798,0.42429705752151287
0.015554,0.015554001,0.12471568065002893,0.11438229085350989,0.00024192694710800099,0.00028761318197849975,3.7629319772447945e-06,5.3183320772447948e-06,-0.082855577924608362,0.18884310084772618,0.41334791843323693
0.015755999999999999,0.015756000999999999,0.12552291025944226,0.11533808323122584,0.00024825156751200094,0.00029403060643981544,3.9114519459706542e-06,5.487052045970654e-06,-0.081139188114468408,0.18440584036030894,0.4028171946796098
0.015958,0.015958000999999999,0.12632498169404183,0.11628564611242144,0.00025465779591600101,0.00030052682511282698,4.0638293618853401e-06,5.65962946188534e-06,-0.079472290017310931,0.18012026308417395,0.3926838353418603
0.016160000000000001,0.016160001,0.12712199258979542,0.11722514850500056,0.000261145632320001,0.00030710194481932743,4.2201136794368486e-06,5.8361137794368488e-06,-0.077853122682953649,0.17597963286252771,0.38292809690748586
0.016362000000000002,0.016362001000000001,0.12791403754084224,0.11815675512444945,0.00026771507672400103,0.00031375606763493492,4.3803543530731823e-06,6.0165544530731819e-06,-0.076279997129144961,0.17197757957576487,0.37353144702826824
0.016563999999999999,0.016564000999999998,0.12870120823053682,0.11908062648618441,0.00027436612912800094,0.00032048929112449764,4.5446008372423362e-06,6.201000937242336e-06,-0.07475129314341393,0.16810807566913152,0.36447647644344128
0.016766,0.016766000999999999,0.12948359355532268,0.11999691899904558,0.00028109878953200095,0.00032730170856498176,4.7129025863923169e-06,6.3895026863923171e-06,-0.073265456231131454,0.16436541441499505,0.35574681828580335
0.016968,0.016968001,0.13026127974190949,0.12090578505950283,0.00028791305793600099,0.00033419340915652294,4.8853090549711229e-06,6.5821091549711224e-06,-0.071820994703437335,0.16074418976443028,0.34732707407188373
