"time","medium.T","medium.p"
0,274,100000
0.00020000000000000001,274.01799999999997,100000
0.00040000000000000002,274.036,100000
0.00060000000000000006,274.05400000000003,100000
0.00080000000000000004,274.072,100000
0.001,274.08999999999997,100000
0.0012000000000000001,274.108,100000
0.0014,274.12599999999998,100000
0.0016000000000000001,274.14400000000001,100000
0.0018000000000000002,274.16199999999998,100000
0.002,274.18000000000001,100000
0.0022000000000000001,274.19799999999998,100000
0.0024000000000000002,274.21600000000001,100000
0.0026000000000000003,274.23399999999998,100000
0.0028,274.25200000000001,100000
0.0030000000000000001,274.26999999999998,100000
0.0032000000000000002,274.28800000000001,100000
0.0034000000000000002,274.30599999999998,100000
0.0036000000000000003,274.32400000000001,100000
0.0038,274.34199999999998,100000
0.0040000000000000001,274.36000000000001,100000
0.0042000000000000006,274.37799999999999,100000
0.0044000000000000003,274.39600000000002,100000
0.0045999999999999999,274.41399999999999,100000
0.0048000000000000004,274.43200000000002,100000
0.0050000000000000001,274.44999999999999,100000
0.0052000000000000006,274.46800000000002,100000
0.0054000000000000003,274.48600000000005,100000
0.0055999999999999999,274.50400000000002,100000
0.0058000000000000005,274.52199999999999,100000
0.0060000000000000001,274.54000000000002,100000
0.0062000000000000006,274.55799999999999,100000
0.0064000000000000003,274.57600000000002,100000
0.0066,274.59399999999999,100000
0.0068000000000000005,274.61200000000002,100000
0.0070000000000000001,274.63,100000
0.0072000000000000007,274.64799999999997,100000
0.0074000000000000003,274.666,100000
0.0076,274.68399999999997,100000
0.0078000000000000005,274.702,100000
0.0080000000000000002,274.71999999999997,100000
0.0082000000000000007,274.738,100000
0.0084000000000000012,274.75599999999997,100000
0.0086,274.774,100000
0.0088000000000000005,274.79199999999997,100000
0.0090000000000000011,274.81,100000
0.0091999999999999998,274.82799999999997,100000
0.0094000000000000004,274.846,100000
0.0096000000000000009,274.86399999999998,100000
0.0097999999999999997,274.88200000000001,100000
0.01,274.89999999999998,100000
0.010200000000000001,274.91800000000001,100000
0.010400000000000001,274.93599999999998,100000
0.0106,274.95400000000001,100000
0.010800000000000001,274.97199999999998,100000
0.011000000000000001,274.99000000000001,100000
0.0112,275.00799999999998,100000
0.0114,275.02600000000001,100000
0.011600000000000001,275.04399999999998,100000
0.0118,275.06200000000001,100000
0.012,275.08000000000004,100000
0.012200000000000001,275.09800000000001,100000
0.012400000000000001,275.11599999999999,100000
0.0126,275.13400000000001,100000
0.012800000000000001,275.15199999999999,100000
0.013000000000000001,275.17000000000002,100000
0.0132,275.18799999999999,100000
0.0134,275.20599999999996,100000
0.013600000000000001,275.22399999999999,100000
0.013800000000000002,275.24199999999996,100000
0.014,275.25999999999999,100000
0.014200000000000001,275.27799999999996,100000
0.014400000000000001,275.29599999999999,100000
0.0146,275.31399999999996,100000
0.014800000000000001,275.33199999999999,100000
0.015000000000000001,275.34999999999997,100000
0.0152,275.36799999999999,100000
0.0154,275.38599999999997,100000
0.015600000000000001,275.404,100000
