"time","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.is[1]","aimc.is[2]","loadInertia.phi","loadInertia.w"
0.0016000000000000001,-1.6743532745661709e-08,4.6184484826471005e-08,-2.6512015581472686e-07,4.9824295149130272e-07,0.00039084592710253733,-0.00081220352968798017,3.6290862173488831e-17,3.5017158650536436e-14
0.00165,-1.8025180845532159e-08,4.7073256373580774e-08,-2.7243815877779432e-07,4.9376346305273761e-07,0.00040039133747303698,-0.00080971817124025913,4.6396000460449388e-17,4.0747039913842536e-14
0.0017000000000000001,-1.9306828945402616e-08,4.7962027920690557e-08,-2.7975616174086177e-07,4.8928397461417238e-07,0.00040993674784353651,-0.00080723281279253744,5.6501138747409995e-17,4.6476921177148713e-14
0.00175,-2.0588477045273066e-08,4.8850799467800326e-08,-2.8707416470392917e-07,4.8480448617560726e-07,0.00041948215821403621,-0.00080474745434481619,6.6606277034370503e-17,5.2206802440454814e-14
0.0018000000000000002,-2.1870125145143523e-08,4.9739571014910096e-08,-2.9439216766699663e-07,4.8032499773704214e-07,0.00042902756858453558,-0.00080226209589709439,7.6711415321331061e-17,5.7936683703760965e-14
0.0018500000000000001,-2.3151773245013973e-08,5.0628342562019865e-08,-3.0171017063006403e-07,4.7584550929847702e-07,0.00043857297895503512,-0.00079977673744937325,8.6816553608291618e-17,6.3666564967067091e-14
0.0019,-2.4433421344884423e-08,5.1517114109129634e-08,-3.0902817359313148e-07,4.7136602085991185e-07,0.00044811838932553476,-0.00079729137900165178,9.6921691895252126e-17,6.9396446230373217e-14
0.0019500000000000001,-2.5715069444754883e-08,5.2405885656239417e-08,-3.1634617655619894e-07,4.6688653242134668e-07,0.00045766379969603457,-0.00079480602055393031,1.0702683018221273e-16,7.5126327493679368e-14
0.002,-2.6996717544625333e-08,5.3294657203349186e-08,-3.2366417951926639e-07,4.6240704398278156e-07,0.000467209210066534,-0.00079232066210620884,1.1713196846917327e-16,8.0856208756985494e-14
0.0020500000000000002,-2.8278365644495793e-08,5.4183428750458956e-08,-3.3098218248233385e-07,4.5792755554421644e-07,0.00047675462043703348,-0.00078983530365848759,1.2723710675613385e-16,8.6586090020291645e-14
0.0021000000000000003,-2.9560013744366246e-08,5.5072200297568725e-08,-3.383001854454013e-07,4.5344806710565127e-07,0.00048630003080753307,-0.00078734994521076633,1.3734224504309441e-16,9.2315971283597784e-14
0.00215,-3.0841661844236687e-08,5.5960971844678495e-08,-3.4561818840846865e-07,4.4896857866708615e-07,0.00049584544117803255,-0.00078486458676304465,1.4744738333005491e-16,9.8045852546903872e-14
0.0022000000000000001,-3.212330994410715e-08,5.6849743391788271e-08,-3.5293619137153611e-07,4.4448909022852098e-07,0.00050539085154853208,-0.00078237922831532328,1.575525216170155e-16,1.0377573381021004e-13
0.0022500000000000003,-3.3404958043977613e-08,5.7738514938898047e-08,-3.6025419433460356e-07,4.4000960178995581e-07,0.00051493626191903162,-0.00077989386986760181,1.6765765990397608e-16,1.0950561507351619e-13
0.0023,-3.4686606143848057e-08,5.8627286486007816e-08,-3.6757219729767097e-07,4.3553011335139074e-07,0.00052448167228953105,-0.00077740851141988056,1.7776279819093656e-16,1.1523549633682228e-13
0.0023500000000000001,-3.5968254243718514e-08,5.9516058033117586e-08,-3.7489020026073842e-07,4.3105062491282552e-07,0.00053402708266003058,-0.00077492315297215909,1.8786793647789717e-16,1.2096537760012845e-13
0.0024000000000000002,-3.724990234358897e-08,6.0404829580227368e-08,-3.8220820322380588e-07,4.265711364742604e-07,0.00054357249303053012,-0.00077243779452443762,1.9797307476485773e-16,1.2669525886343458e-13
0.0024499999999999999,-3.8531550443459414e-08,6.1293601127337124e-08,-3.8952620618687328e-07,4.2209164803569528e-07,0.00055311790340102976,-0.00076995243607671626,2.0807821305181823e-16,1.3242514012674068e-13
0.0025000000000000001,-3.981319854332987e-08,6.2182372674446907e-08,-3.9684420914994073e-07,4.1761215959713011e-07,0.0005626633137715293,-0.00076746707762899468,2.1818335133877879e-16,1.3815502139004683e-13
0.0025500000000000002,-4.1094846643200327e-08,6.3071144221556677e-08,-4.0416221211300819e-07,4.1313267115856493e-07,0.00057220872414202872,-0.00076498171918127332,2.2828848962573942e-16,1.4388490265335298e-13
0.0026000000000000003,-4.2376494743070784e-08,6.3959915768666446e-08,-4.1148021507607564e-07,4.0865318271999981e-07,0.00058175413451252848,-0.00076249636073355196,2.3839362791269998e-16,1.4961478391665913e-13
0.00265,-4.3658142842941227e-08,6.4848687315776215e-08,-4.1879821803914305e-07,4.041736942814347e-07,0.00059129954488302823,-0.0007600110022858307,2.4849876619966044e-16,1.5534466517996523e-13
0.0027000000000000001,-4.4939790942811684e-08,6.5737458862885998e-08,-4.261162210022105e-07,3.9969420584286952e-07,0.00060084495525352766,-0.00075752564383810912,2.5860390448662105e-16,1.6107454644327138e-13
0.0027500000000000003,-4.6221439042682141e-08,6.6626230409995767e-08,-4.3343422396527796e-07,3.9521471740430435e-07,0.00061039036562402741,-0.00075504028539038776,2.6870904277358165e-16,1.6680442770657754e-13
0.0028,-4.7503087142552591e-08,6.7515001957105537e-08,-4.4075222692834536e-07,3.9073522896573923e-07,0.00061993577599452673,-0.00075255492694266629,2.7881418106054211e-16,1.7253430896988364e-13
0.0028500000000000001,-4.8784735242423048e-08,6.8403773504215306e-08,-4.4807022989141281e-07,3.8625574052717411e-07,0.00062948118636502626,-0.00075006956849494504,2.8891931934750267e-16,1.7826419023318976e-13
0.0029000000000000002,-5.0066383342293504e-08,6.9292545051325076e-08,-4.5538823285448027e-07,3.8177625208860894e-07,0.0006390265967355258,-0.00074758421004722357,2.9902445763446328e-16,1.8399407149649591e-13
0.0029499999999999999,-5.1348031442163948e-08,7.0181316598434845e-08,-4.6270623581754762e-07,3.7729676365004382e-07,0.00064857200710602533,-0.0007450988515995021,3.0912959592142378e-16,1.8972395275980201e-13
0.0030000000000000001,-5.2629679542034405e-08,7.1070088145544628e-08,-4.7002423878061507e-07,3.7281727521147865e-07,0.00065811741747652487,-0.00074261349315178052,3.1923473420838434e-16,1.9545383402310817e-13
0.0030500000000000002,-5.3911327641904861e-08,7.1958859692654397e-08,-4.7734224174368253e-07,3.6833778677291353e-07,0.00066766282784702462,-0.00074012813470405927,3.2933987249534495e-16,2.0118371528641432e-13
0.0031000000000000003,-5.5412502065821377e-08,7.2259099648213801e-08,-4.8222361913105478e-07,3.6143813471074455e-07,0.00067304974237609051,-0.00073304596633080247,3.5622736914312208e-16,2.1307881162576911e-13
0.00315,-5.6955614312010608e-08,7.2446907833252813e-08,-4.8663950897025823e-07,3.5407613995523958e-07,0.0006776422270786752,-0.00072508563358014645,3.86320930326948e-16,2.2615169698544307e-13
0.0032000000000000002,-5.8498726558199853e-08,7.2634716018291839e-08,-4.9105539880946168e-07,3.4671414519973456e-07,0.00068223471178125979,-0.00071712530082949043,4.1641449151077402e-16,2.3922458234511709e-13
0.0032500000000000003,-6.0041838804389097e-08,7.2822524203330851e-08,-4.9547128864866513e-07,3.3935215044422949e-07,0.00068682719648384459,-0.00070916496807883452,4.4650805269460024e-16,2.5229746770479121e-13
0.0033,-6.1584951050578335e-08,7.3010332388369864e-08,-4.9988717848786858e-07,3.3199015568872453e-07,0.00069141968118642907,-0.00070120463532817839,4.7660161387842606e-16,2.6537035306446517e-13
0.0033500000000000001,-6.3128063296767573e-08,7.3198140573408889e-08,-5.0430306832707203e-07,3.2462816093321946e-07,0.00069601216588901387,-0.00069324430257752237,5.0669517506225218e-16,2.7844323842413924e-13
0.0034000000000000002,-6.4671175542956825e-08,7.3385948758447902e-08,-5.0871895816627548e-07,3.1726616617771444e-07,0.00070060465059159857,-0.00068528396982686635,5.367887362460783e-16,2.9151612378381331e-13
0.0034500000000000004,-6.6214287789146076e-08,7.3573756943486927e-08,-5.1313484800547893e-07,3.0990417142220937e-07,0.00070519713529418305,-0.00067732363707621033,5.6688229742990442e-16,3.0458900914348737e-13
0.0035000000000000001,-6.7757400035335314e-08,7.376156512852594e-08,-5.1755073784468238e-07,3.0254217666670441e-07,0.00070978961999676785,-0.00066936330432555442,5.9697585861373034e-16,3.1766189450316134e-13
0.0035500000000000002,-6.9300512281524552e-08,7.3949373313564965e-08,-5.2196662768388593e-07,2.9518018191119934e-07,0.00071438210469935287,-0.0006614029715748984,6.2706941979755646e-16,3.3073477986283541e-13
0.0036000000000000003,-7.084362452771379e-08,7.4137181498603978e-08,-5.2638251752308938e-07,2.8781818715569432e-07,0.00071897458940193735,-0.00065344263882424248,6.5716298098138258e-16,3.4380766522250948e-13
0.00365,-7.2386736773903028e-08,7.4324989683643004e-08,-5.3079840736229273e-07,2.8045619240018936e-07,0.00072356707410452194,-0.00064548230607358646,6.872565421652084e-16,3.5688055058218344e-13
0.0037000000000000002,-7.3929849020092279e-08,7.4512797868682016e-08,-5.3521429720149628e-07,2.7309419764468429e-07,0.00072815955880710696,-0.00063752197332293055,7.1735010334903462e-16,3.6995343594185751e-13
0.0037500000000000003,-7.547296126628153e-08,7.4700606053721028e-08,-5.3963018704069973e-07,2.6573220288917927e-07,0.00073275204350969144,-0.00062956164057227442,7.4744366453286064e-16,3.8302632130153158e-13
0.0038,-7.7016073512470768e-08,7.4888414238760054e-08,-5.4404607687990318e-07,2.5837020813367426e-07,0.00073734452821227624,-0.0006216013078216184,7.7753722571668656e-16,3.9609920666120554e-13
0.0038500000000000001,-7.8559185758660006e-08,7.5076222423799066e-08,-5.4846196671910663e-07,2.5100821337816924e-07,0.00074193701291486104,-0.00061364097507096249,8.0763078690051268e-16,4.0917209202087961e-13
0.0039000000000000003,-8.0102298004849258e-08,7.5264030608838092e-08,-5.5287785655831008e-07,2.4364621862266422e-07,0.00074652949761744541,-0.00060568064232030647,8.3772434808433879e-16,4.2224497738055368e-13
0.0039500000000000004,-8.1645410251038496e-08,7.5451838793877104e-08,-5.5729374639751353e-07,2.3628422386715915e-07,0.00075112198232003011,-0.00059772030956965034,8.6781790926816501e-16,4.353178627402278e-13
0.0040000000000000001,-8.3188522497227734e-08,7.563964697891613e-08,-5.6170963623671698e-07,2.2892222911165419e-07,0.00075571446702261491,-0.00058975997681899443,8.9791147045199083e-16,4.4839074809990171e-13
0.0040499999999999998,-8.4731634743416958e-08,7.5827455163955142e-08,-5.6612552607592043e-07,2.2156023435614923e-07,0.00076030695172519972,-0.00058179964406833873,9.2800503163581666e-16,4.6146363345957573e-13
0.0041000000000000003,-8.6274746989606223e-08,7.6015263348994168e-08,-5.7054141591512388e-07,2.141982396006441e-07,0.0007648994364277843,-0.00057383931131768239,9.5809859281964307e-16,4.7453651881924985e-13
0.00415,-8.7817859235795461e-08,7.620307153403318e-08,-5.7495730575432733e-07,2.0683624484513914e-07,0.00076949192113036911,-0.00056587897856702658,9.8819215400346889e-16,4.8760940417892386e-13
0.0042000000000000006,-8.9360971481984725e-08,7.6390879719072206e-08,-5.7937319559353078e-07,1.9947425008963402e-07,0.00077408440583295369,-0.00055791864581637024,1.0182857151872953e-15,5.0068228953859808e-13
0.0042500000000000003,-9.090408372817395e-08,7.6578687904111218e-08,-5.8378908543273423e-07,1.9211225533412905e-07,0.0007786768905355385,-0.00054995831306571454,1.0483792763711211e-15,5.13755174898272e-13
0.0043,-9.2447195974363188e-08,7.6766496089150231e-08,-5.8820497527193768e-07,1.8475026057862409e-07,0.00078326937523812319,-0.00054199798031505863,1.078472837554947e-15,5.2682806025794591e-13
0.0043500000000000006,-9.3990308220552439e-08,7.6954304274189256e-08,-5.9262086511114124e-07,1.7738826582311897e-07,0.000787861859940708,-0.0005340376475644025,1.1085663987387734e-15,5.3990094561762013e-13
0.0044000000000000003,-9.5533420466741677e-08,7.7142112459228269e-08,-5.9703675495034459e-07,1.70026271067614e-07,0.00079245434464329237,-0.00052607731481374648,1.1386599599225992e-15,5.5297383097729405e-13
0.00445,-9.7076532712930915e-08,7.7329920644267295e-08,-6.0145264478954804e-07,1.6266427631210901e-07,0.00079704682934587695,-0.00051811698206309057,1.1687535211064252e-15,5.6604671633696806e-13
0.0045000000000000005,-9.8619644959120167e-08,7.7517728829306307e-08,-6.0586853462875159e-07,1.5530228155660392e-07,0.00080163931404846208,-0.00051015664931243444,1.1988470822902516e-15,5.7911960169664228e-13
0.0045500000000000002,-1.001627572053094e-07,7.7705537014345333e-08,-6.1028442446795504e-07,1.4794028680109892e-07,0.00080623179875104688,-0.00050219631656177864,1.2289406434740774e-15,5.921924870563162e-13
0.0045999999999999999,-1.0168198183082485e-07,7.7700592390475867e-08,-6.1368628106967645e-07,1.4026277966511185e-07,0.00080926847129049353,-0.00049328227406914861,1.2677169581864851e-15,6.0754994290670334e-13
0.0046500000000000005,-1.0313308864338275e-07,7.7145994874694091e-08,-6.1419652584673286e-07,1.316855590912341e-07,0.00080786859808213275,-0.00048164863791306178,1.3312529670054133e-15,6.2942206790307564e-13
0.0047000000000000002,-1.0458419545594065e-07,7.6591397358912329e-08,-6.1470677062378917e-07,1.2310833851735645e-07,0.00080646872487377154,-0.00047001500175697483,1.3947889758243408e-15,6.5129419289944754e-13
0.0047499999999999999,-1.0603530226849856e-07,7.6036799843130554e-08,-6.1521701540084558e-07,1.1453111794347885e-07,0.00080506885166541076,-0.00045838136560088827,1.4583249846432683e-15,6.7316631789581944e-13
0.0048000000000000004,-1.0748640908105648e-07,7.5482202327348779e-08,-6.1572726017790199e-07,1.059538973696011e-07,0.00080366897845704965,-0.00044674772944480127,1.5218609934621966e-15,6.9503844289219174e-13
0.0048500000000000001,-1.0893751589361437e-07,7.4927604811567003e-08,-6.1623750495495841e-07,9.7376676795723505e-08,0.00080226910524868909,-0.00043511409328871476,1.5853970022811241e-15,7.1691056788856364e-13
0.0048999999999999998,-1.1038862270617227e-07,7.4373007295785241e-08,-6.1674774973201482e-07,8.8799456221845856e-08,0.00080086923204032809,-0.00042348045713262814,1.6489330111000515e-15,7.3878269288493563e-13
0.0049500000000000004,-1.118397295187302e-07,7.3818409780003466e-08,-6.1725799450907113e-07,8.0222235647968102e-08,0.00079946935883196688,-0.00041184682097654104,1.71246901991898e-15,7.6065481788130784e-13
0.0050000000000000001,-1.132908363312881e-07,7.326381226422169e-08,-6.1776823928612754e-07,7.1645015074090507e-08,0.00079806948562360577,-0.00040021318482045442,1.7760050287379073e-15,7.8252694287767973e-13
0.0050500000000000007,-1.1474194314384602e-07,7.2709214748439915e-08,-6.1827848406318395e-07,6.3067794500212753e-08,0.00079666961241524478,-0.00038857954866436774,1.839541037556836e-15,8.0439906787405203e-13
0.0051000000000000004,-1.1619304995640391e-07,7.2154617232658153e-08,-6.1878872884024037e-07,5.4490573926335131e-08,0.00079526973920688432,-0.00037694591250828102,1.9030770463757631e-15,8.2627119287042393e-13
0.0051500000000000001,-1.1764415676896182e-07,7.1600019716876378e-08,-6.1929897361729667e-07,4.5913353352457535e-08,0.00079386986599852289,-0.00036531227635219429,1.9666130551946905e-15,8.4814331786679583e-13
0.0052000000000000006,-1.1909526358151973e-07,7.1045422201094602e-08,-6.1980921839435309e-07,3.7336132778579781e-08,0.00079246999279016222,-0.00035367864019610751,2.0301490640136188e-15,8.7001544286316813e-13
0.0052500000000000003,-1.2054637039407762e-07,7.049082468531284e-08,-6.203194631714095e-07,2.8758912204702159e-08,0.000791070119581801,-0.00034204500404002073,2.0936850728325463e-15,8.9188756785954003e-13
0.0053,-1.2199747720663553e-07,6.9936227169531065e-08,-6.2082970794846591e-07,2.0181691630824537e-08,0.00078967024637344033,-0.00033041136788393405,2.1572210816514738e-15,9.1375969285591183e-13
0.0053500000000000006,-1.2344858401919346e-07,6.9381629653749289e-08,-6.2133995272552222e-07,1.1604471056946757e-08,0.00078827037316507934,-0.00031877773172784722,2.2207570904704024e-15,9.3563181785228423e-13
0.0054000000000000003,-1.2489969083175136e-07,6.8827032137967527e-08,-6.2185019750257863e-07,3.0272504830691614e-09,0.00078687049995671845,-0.0003071440955717606,2.2842930992893295e-15,9.5750394284865623e-13
0.00545,-1.2635079764430924e-07,6.8272434622185752e-08,-6.2236044227963505e-07,-5.549970090808434e-09,0.00078547062674835723,-0.00029551045941567387,2.347829108108257e-15,9.7937606784502802e-13
0.0055000000000000005,-1.2780190445686717e-07,6.7717837106403977e-08,-6.2287068705669146e-07,-1.4127190664686201e-08,0.00078407075353999624,-0.00028387682325958693,2.4113651169271853e-15,1.0012481928414002e-12
0.0055500000000000002,-1.2925301126942507e-07,6.7163239590622201e-08,-6.2338093183374777e-07,-2.270441123856381e-08,0.00078267088033163524,-0.00027224318710350015,2.4749011257461128e-15,1.0231203178377722e-12
0.0055999999999999999,-1.3070411808198298e-07,6.6608642074840439e-08,-6.2389117661080418e-07,-3.1281631812441432e-08,0.00078127100712327446,-0.00026060955094741369,2.5384371345650403e-15,1.0449924428341442e-12
0.0056500000000000005,-1.3215522489454088e-07,6.6054044559058664e-08,-6.2440142138786059e-07,-3.9858852386319186e-08,0.00077987113391491368,-0.00024897591479132697,2.6019731433839685e-15,1.0668645678305164e-12
0.0057000000000000002,-1.3360633170709878e-07,6.5499447043276889e-08,-6.2491166616491701e-07,-4.8436072960196795e-08,0.00077847126070655268,-0.00023734227863524018,2.665509152202896e-15,1.0887366928268882e-12
0.0057499999999999999,-1.3505743851965669e-07,6.4944849527495126e-08,-6.2542191094197331e-07,-5.7013293534074403e-08,0.00077707138749819136,-0.00022570864247915351,2.7290451610218231e-15,1.1106088178232602e-12
0.0058000000000000005,-1.3650854533221462e-07,6.4390252011713351e-08,-6.2593215571902973e-07,-6.5590514107952171e-08,0.00077567151428983058,-0.00021407500632306662,2.7925811698407518e-15,1.1324809428196326e-12
0.0058500000000000002,-1.379596521447725e-07,6.3835654495931576e-08,-6.2644240049608614e-07,-7.4167734681829779e-08,0.00077427164108147001,-0.00020244137016698017,2.8561171786596792e-15,1.1543530678160044e-12
0.0058999999999999999,-1.394107589573304e-07,6.3281056980149814e-08,-6.2695264527314255e-07,-8.2744955255707388e-08,0.00077287176787310891,-0.00019080773401089336,2.9196531874786067e-15,1.1762251928123762e-12
0.0059500000000000004,-1.4086186576988833e-07,6.2726459464368025e-08,-6.2746289005019886e-07,-9.1322175829585155e-08,0.00077147189466474759,-0.00017917409785480622,2.983189196297535e-15,1.1980973178087486e-12
0.0060000000000000001,-1.4231297258244623e-07,6.2171861948586263e-08,-6.2797313482725527e-07,-9.9899396403462764e-08,0.00077007202145638692,-0.00016754046169871969,3.0467252051164625e-15,1.2199694428051206e-12
0.0060500000000000007,-1.4376407939500414e-07,6.1617264432804488e-08,-6.2848337960431169e-07,-1.0847661697734052e-07,0.0007686721482480257,-0.00015590682554263291,3.1102612139353907e-15,1.2418415678014928e-12
0.0061000000000000004,-1.4521518620756204e-07,6.1062666917022712e-08,-6.289936243813681e-07,-1.1705383755121813e-07,0.00076727227503966525,-0.0001442731893865464,3.1737972227543182e-15,1.2637136927978646e-12
0.0061500000000000001,-1.465703419645505e-07,6.0360665107814175e-08,-6.2815259754960217e-07,-1.2533949985821441e-07,0.00076389642367489683,-0.00013224160885774128,3.2458245400431561e-15,1.2874727994231362e-12
0.0062000000000000006,-1.4787268832081664e-07,5.9577535140571622e-08,-6.265678598388731e-07,-1.3346469475546467e-07,0.000759433036361087,-0.00011999100829086212,3.3225252911882786e-15,1.3122704602196455e-12
0.0062500000000000003,-1.4916600227612804e-07,5.8780529195907353e-08,-6.2485591949449775e-07,-1.4156244366837933e-07,0.00075478363934805657,-0.00010770294702997905,3.4000253759340052e-15,1.3372457529824227e-12
0.0063,-1.5045028383048478e-07,5.7969647273821339e-08,-6.2301677651647589e-07,-1.4963274659695852e-07,0.00074994823263580532,-9.5377425075091857e-05,3.4783247942803376e-15,1.3623986777114685e-12
0.0063500000000000006,-1.517255329838868e-07,5.7144889374313548e-08,-6.2105043090480794e-07,-1.5767560354120239e-07,0.00074492681622433316,-8.3014442426200359e-05,3.5574235462272769e-15,1.3877292344067837e-12
0.0064000000000000003,-1.5299174973633409e-07,5.6306255497384046e-08,-6.189568826594935e-07,-1.6569101450111072e-07,0.0007397193901136403,-7.0613999083304947e-05,3.6373216317748197e-15,1.4132374230683673e-12
0.00645,-1.5424893408782672e-07,5.5453745643032794e-08,-6.1673613178053265e-07,-1.736789794766836e-07,0.0007343259543037264,-5.8176095046405276e-05,3.7180190509229694e-15,1.4389232436962197e-12
0.0065000000000000006,-1.5549708603836466e-07,5.4587359811259771e-08,-6.1438817826792551e-07,-1.8163949846792115e-07,0.0007287465087945918,-4.5700730315501731e-05,3.7995158036717253e-15,1.4647866962903413e-12
